|dates|Harrisonburg_Virginia_UnitedStates.JHU_ConfirmedCases.data|Harrisonburg_Virginia_UnitedStates.JHU_ConfirmedCases.missing|Harrisonburg_Virginia_UnitedStates.NYT_ConfirmedCases.data|Harrisonburg_Virginia_UnitedStates.NYT_ConfirmedCases.missing|Harrisonburg_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|Harrisonburg_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|Harrisonburg_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|Harrisonburg_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-14|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-15|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-16|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-17|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-18|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-19|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-20|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-21|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-22|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-23|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-24|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-25|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-26|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-27|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-28|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-29|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-30|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-31|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-04-01|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-04-02|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-04-03|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-04-04|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-04-05|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-04-06|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-04-07|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-04-08|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-04-09|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-04-10|57.0|0|57.0|0|0.0|0|0.0|100
0|2020-04-11|79.0|0|79.0|0|0.0|0|0.0|100
0|2020-04-12|81.0|0|81.0|0|0.0|0|0.0|100
0|2020-04-13|87.0|0|87.0|0|0.0|0|0.0|100
0|2020-04-14|95.0|0|95.0|0|0.0|0|0.0|100
0|2020-04-15|101.0|0|101.0|0|0.0|0|0.0|100
0|2020-04-16|119.0|0|119.0|0|0.0|0|0.0|100
0|2020-04-17|214.0|0|214.0|0|0.0|0|0.0|100
0|2020-04-18|233.0|0|233.0|0|0.0|0|0.0|100
0|2020-04-19|236.0|0|236.0|0|0.0|0|0.0|100
0|2020-04-20|252.0|0|252.0|0|0.0|0|0.0|100
0|2020-04-21|264.0|0|264.0|0|0.0|0|0.0|100
0|2020-04-22|318.0|0|318.0|0|8.0|0|0.0|100
0|2020-04-23|346.0|0|346.0|0|8.0|0|0.0|100
0|2020-04-24|355.0|0|355.0|0|9.0|0|0.0|100
0|2020-04-25|370.0|0|370.0|0|9.0|0|0.0|100
0|2020-04-26|371.0|0|371.0|0|9.0|0|0.0|100
0|2020-04-27|383.0|0|383.0|0|9.0|0|0.0|100
0|2020-04-28|406.0|0|406.0|0|9.0|0|0.0|100
0|2020-04-29|411.0|0|411.0|0|11.0|0|0.0|100
0|2020-04-30|426.0|0|426.0|0|11.0|0|0.0|100
0|2020-05-01|456.0|0|456.0|0|11.0|0|0.0|100
0|2020-05-02|470.0|0|470.0|0|15.0|0|0.0|100
0|2020-05-03|478.0|0|478.0|0|16.0|0|0.0|100
0|2020-05-04|497.0|0|497.0|0|16.0|0|0.0|100
0|2020-05-05|525.0|0|525.0|0|19.0|0|0.0|100
0|2020-05-06|525.0|0|525.0|0|19.0|0|0.0|100
0|2020-05-07|552.0|0|552.0|0|20.0|0|0.0|100
0|2020-05-08|574.0|0|574.0|0|21.0|0|0.0|100
0|2020-05-09|578.0|0|578.0|0|21.0|0|0.0|100
0|2020-05-10|579.0|0|579.0|0|21.0|0|0.0|100
0|2020-05-11|583.0|0|583.0|0|21.0|0|0.0|100
0|2020-05-12|584.0|0|584.0|0|21.0|0|0.0|100
