|dates|Trumbull_Ohio_UnitedStates.JHU_ConfirmedCases.data|Trumbull_Ohio_UnitedStates.JHU_ConfirmedCases.missing|Trumbull_Ohio_UnitedStates.NYT_ConfirmedCases.data|Trumbull_Ohio_UnitedStates.NYT_ConfirmedCases.missing|Trumbull_Ohio_UnitedStates.JHU_ConfirmedDeaths.data|Trumbull_Ohio_UnitedStates.JHU_ConfirmedDeaths.missing|Trumbull_Ohio_UnitedStates.JHU_ConfirmedRecoveries.data|Trumbull_Ohio_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-13|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-14|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-15|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-16|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-17|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-18|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-19|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-20|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-21|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-22|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-23|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-24|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-25|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-26|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-03-27|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-03-28|27.0|0|27.0|0|2.0|0|0.0|100
0|2020-03-29|36.0|0|36.0|0|2.0|0|0.0|100
0|2020-03-30|42.0|0|42.0|0|2.0|0|0.0|100
0|2020-03-31|50.0|0|50.0|0|2.0|0|0.0|100
0|2020-04-01|58.0|0|58.0|0|3.0|0|0.0|100
0|2020-04-02|63.0|0|63.0|0|6.0|0|0.0|100
0|2020-04-03|72.0|0|72.0|0|7.0|0|0.0|100
0|2020-04-04|90.0|0|90.0|0|6.0|0|0.0|100
0|2020-04-05|89.0|0|89.0|0|7.0|0|0.0|100
0|2020-04-06|102.0|0|102.0|0|8.0|0|0.0|100
0|2020-04-07|110.0|0|110.0|0|8.0|0|0.0|100
0|2020-04-08|126.0|0|126.0|0|8.0|0|0.0|100
0|2020-04-09|132.0|0|132.0|0|8.0|0|0.0|100
0|2020-04-10|149.0|0|149.0|0|8.0|0|0.0|100
0|2020-04-11|155.0|0|155.0|0|8.0|0|0.0|100
0|2020-04-12|168.0|0|168.0|0|8.0|0|0.0|100
0|2020-04-13|174.0|0|174.0|0|10.0|0|0.0|100
0|2020-04-14|187.0|0|187.0|0|13.0|0|0.0|100
0|2020-04-15|199.0|0|199.0|0|13.0|0|0.0|100
0|2020-04-16|203.0|0|203.0|0|14.0|0|0.0|100
0|2020-04-17|213.0|0|213.0|0|15.0|0|0.0|100
0|2020-04-18|231.0|0|231.0|0|16.0|0|0.0|100
0|2020-04-19|237.0|0|237.0|0|19.0|0|0.0|100
0|2020-04-20|249.0|0|249.0|0|20.0|0|0.0|100
0|2020-04-21|257.0|0|257.0|0|21.0|0|0.0|100
0|2020-04-22|261.0|0|261.0|0|21.0|0|0.0|100
0|2020-04-23|272.0|0|272.0|0|22.0|0|0.0|100
0|2020-04-24|278.0|0|278.0|0|23.0|0|0.0|100
0|2020-04-25|287.0|0|287.0|0|23.0|0|0.0|100
0|2020-04-26|293.0|0|293.0|0|24.0|0|0.0|100
0|2020-04-27|295.0|0|295.0|0|27.0|0|0.0|100
0|2020-04-28|299.0|0|299.0|0|27.0|0|0.0|100
0|2020-04-29|305.0|0|305.0|0|30.0|0|0.0|100
0|2020-04-30|308.0|0|308.0|0|31.0|0|0.0|100
0|2020-05-01|318.0|0|318.0|0|31.0|0|0.0|100
0|2020-05-02|324.0|0|324.0|0|31.0|0|0.0|100
0|2020-05-03|331.0|0|331.0|0|31.0|0|0.0|100
0|2020-05-04|347.0|0|347.0|0|31.0|0|0.0|100
0|2020-05-05|356.0|0|356.0|0|35.0|0|0.0|100
0|2020-05-06|363.0|0|363.0|0|34.0|0|0.0|100
0|2020-05-07|371.0|0|371.0|0|35.0|0|0.0|100
0|2020-05-08|392.0|0|392.0|0|36.0|0|0.0|100
0|2020-05-09|404.0|0|404.0|0|35.0|0|0.0|100
0|2020-05-10|406.0|0|406.0|0|35.0|0|0.0|100
0|2020-05-11|408.0|0|408.0|0|35.0|0|0.0|100
0|2020-05-12|413.0|0|413.0|0|36.0|0|0.0|100
0|2020-05-13|420.0|0|420.0|0|36.0|0|0.0|100
