|dates|Knox_Maine_UnitedStates.JHU_ConfirmedCases.data|Knox_Maine_UnitedStates.JHU_ConfirmedCases.missing|Knox_Maine_UnitedStates.NYT_ConfirmedCases.data|Knox_Maine_UnitedStates.NYT_ConfirmedCases.missing|Knox_Maine_UnitedStates.JHU_ConfirmedDeaths.data|Knox_Maine_UnitedStates.JHU_ConfirmedDeaths.missing|Knox_Maine_UnitedStates.JHU_ConfirmedRecoveries.data|Knox_Maine_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-15|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-05-16|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-05-17|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-05-18|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-05-19|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-05-20|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-05-21|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-05-22|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-05-23|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-05-24|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-05-25|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-05-26|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-05-27|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-05-28|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-05-29|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-05-30|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-05-31|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-06-01|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-06-02|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-06-03|21.0|0|21.0|0|1.0|0|0.0|100
0|2020-06-04|21.0|0|21.0|0|1.0|0|0.0|100
0|2020-06-05|21.0|0|21.0|0|1.0|0|0.0|100
0|2020-06-06|21.0|0|21.0|0|1.0|0|0.0|100
0|2020-06-07|21.0|0|21.0|0|1.0|0|0.0|100
0|2020-06-08|21.0|0|21.0|0|1.0|0|0.0|100
0|2020-06-09|21.0|0|21.0|0|1.0|0|0.0|100
0|2020-06-10|21.0|0|21.0|0|1.0|0|0.0|100
0|2020-06-11|21.0|0|21.0|0|1.0|0|0.0|100
0|2020-06-12|21.0|0|21.0|0|1.0|0|0.0|100
0|2020-06-13|22.0|0|22.0|0|1.0|0|0.0|100
0|2020-06-14|22.0|0|22.0|0|1.0|0|0.0|100
0|2020-06-15|23.0|0|23.0|0|1.0|0|0.0|100
0|2020-06-16|23.0|0|23.0|0|1.0|0|0.0|100
0|2020-06-17|23.0|0|23.0|0|1.0|0|0.0|100
0|2020-06-18|23.0|0|23.0|0|1.0|0|0.0|100
0|2020-06-19|23.0|0|23.0|0|1.0|0|0.0|100
0|2020-06-20|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-06-21|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-06-22|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-06-23|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-06-24|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-06-25|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-06-26|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-06-27|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-06-28|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-06-29|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-06-30|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-07-01|24.0|0|25.0|0|1.0|0|0.0|100
0|2020-07-02|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-07-03|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-07-04|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-07-05|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-07-06|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-07-07|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-07-08|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-07-09|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-07-10|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-07-11|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-07-12|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-07-13|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-07-14|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-07-15|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-07-16|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-07-17|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-07-18|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-07-19|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-07-20|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-07-21|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-07-22|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-07-23|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-07-24|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-07-25|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-07-26|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-07-27|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-07-28|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-07-29|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-07-30|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-07-31|26.0|0|26.0|0|1.0|0|0.0|100
0|2020-08-01|26.0|0|26.0|0|1.0|0|0.0|100
0|2020-08-02|26.0|0|26.0|0|1.0|0|0.0|100
0|2020-08-03|26.0|0|26.0|0|1.0|0|0.0|100
0|2020-08-04|26.0|0|26.0|0|1.0|0|0.0|100
0|2020-08-05|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-08-06|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-08-07|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-08-08|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-08-09|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-08-10|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-08-11|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-08-12|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-08-13|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-08-14|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-08-15|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-08-16|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-08-17|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-08-18|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-08-19|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-08-20|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-08-21|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-08-22|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-08-23|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-08-24|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-08-25|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-08-26|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-08-27|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-08-28|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-08-29|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-08-30|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-08-31|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-09-01|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-09-02|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-09-03|31.0|0|31.0|0|1.0|0|0.0|100
0|2020-09-04|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-09-05|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-09-06|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-09-07|34.0|0|34.0|0|1.0|0|0.0|100
0|2020-09-08|34.0|0|33.0|0|1.0|0|0.0|100
0|2020-09-09|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-09-10|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-09-11|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-09-12|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-09-13|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-09-14|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-09-15|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-09-16|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-09-17|34.0|0|34.0|0|1.0|0|0.0|100
0|2020-09-18|35.0|0|35.0|0|1.0|0|0.0|100
0|2020-09-19|35.0|0|35.0|0|1.0|0|0.0|100
0|2020-09-20|35.0|0|35.0|0|1.0|0|0.0|100
0|2020-09-21|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-09-22|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-09-23|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-09-24|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-09-25|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-09-26|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-09-27|39.0|0|39.0|0|1.0|0|0.0|100
0|2020-09-28|41.0|0|41.0|0|1.0|0|0.0|100
0|2020-09-29|39.0|0|39.0|0|1.0|0|0.0|100
0|2020-09-30|41.0|0|41.0|0|1.0|0|0.0|100
0|2020-10-01|42.0|0|42.0|0|1.0|0|0.0|100
0|2020-10-02|43.0|0|43.0|0|1.0|0|0.0|100
0|2020-10-03|44.0|0|44.0|0|1.0|0|0.0|100
0|2020-10-04|44.0|0|44.0|0|1.0|0|0.0|100
0|2020-10-05|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-10-06|47.0|0|47.0|0|1.0|0|0.0|100
0|2020-10-07|48.0|0|48.0|0|1.0|0|0.0|100
0|2020-10-08|50.0|0|50.0|0|1.0|0|0.0|100
0|2020-10-09|51.0|0|51.0|0|1.0|0|0.0|100
0|2020-10-10|51.0|0|51.0|0|1.0|0|0.0|100
0|2020-10-11|51.0|0|51.0|0|1.0|0|0.0|100
0|2020-10-12|52.0|0|52.0|0|1.0|0|0.0|100
0|2020-10-13|52.0|0|52.0|0|1.0|0|0.0|100
0|2020-10-14|53.0|0|53.0|0|1.0|0|0.0|100
0|2020-10-15|54.0|0|54.0|0|1.0|0|0.0|100
0|2020-10-16|55.0|0|55.0|0|1.0|0|0.0|100
0|2020-10-17|57.0|0|57.0|0|1.0|0|0.0|100
0|2020-10-18|59.0|0|59.0|0|1.0|0|0.0|100
0|2020-10-19|59.0|0|59.0|0|1.0|0|0.0|100
0|2020-10-20|62.0|0|62.0|0|1.0|0|0.0|100
0|2020-10-21|61.0|0|61.0|0|1.0|0|0.0|100
0|2020-10-22|61.0|0|61.0|0|1.0|0|0.0|100
0|2020-10-23|58.0|0|58.0|0|1.0|0|0.0|100
0|2020-10-24|58.0|0|58.0|0|1.0|0|0.0|100
0|2020-10-25|61.0|0|61.0|0|1.0|0|0.0|100
0|2020-10-26|66.0|0|66.0|0|1.0|0|0.0|100
0|2020-10-27|67.0|0|67.0|0|1.0|0|0.0|100
0|2020-10-28|78.0|0|78.0|0|1.0|0|0.0|100
0|2020-10-29|82.0|0|82.0|0|1.0|0|0.0|100
0|2020-10-30|88.0|0|88.0|0|1.0|0|0.0|100
0|2020-10-31|93.0|0|93.0|0|1.0|0|0.0|100
0|2020-11-01|94.0|0|94.0|0|1.0|0|0.0|100
0|2020-11-02|99.0|0|99.0|0|1.0|0|0.0|100
0|2020-11-03|108.0|0|108.0|0|1.0|0|0.0|100
0|2020-11-04|108.0|0|108.0|0|1.0|0|0.0|100
0|2020-11-05|117.0|0|117.0|0|1.0|0|0.0|100
0|2020-11-06|125.0|0|125.0|0|1.0|0|0.0|100
0|2020-11-07|134.0|0|134.0|0|1.0|0|0.0|100
0|2020-11-08|141.0|0|141.0|0|1.0|0|0.0|100
0|2020-11-09|141.0|0|141.0|0|1.0|0|0.0|100
0|2020-11-10|144.0|0|144.0|0|1.0|0|0.0|100
0|2020-11-11|156.0|0|145.0|0|2.0|0|0.0|100
0|2020-11-12|155.0|0|155.0|0|2.0|0|0.0|100
0|2020-11-13|158.0|0|158.0|0|2.0|0|0.0|100
0|2020-11-14|160.0|0|160.0|0|2.0|0|0.0|100
0|2020-11-15|162.0|0|162.0|0|2.0|0|0.0|100
0|2020-11-16|167.0|0|167.0|0|2.0|0|0.0|100
0|2020-11-17|172.0|0|172.0|0|2.0|0|0.0|100
0|2020-11-18|172.0|0|172.0|0|3.0|0|0.0|100
0|2020-11-19|174.0|0|174.0|0|3.0|0|0.0|100
0|2020-11-20|179.0|0|179.0|0|3.0|0|0.0|100
0|2020-11-21|182.0|0|182.0|0|3.0|0|0.0|100
0|2020-11-22|188.0|0|188.0|0|3.0|0|0.0|100
0|2020-11-23|194.0|0|194.0|0|3.0|0|0.0|100
0|2020-11-24|198.0|0|198.0|0|3.0|0|0.0|100
0|2020-11-25|203.0|0|203.0|0|3.0|0|0.0|100
0|2020-11-26|203.0|0|203.0|0|3.0|0|0.0|100
0|2020-11-27|203.0|0|203.0|0|3.0|0|0.0|100
0|2020-11-28|203.0|0|203.0|0|3.0|0|0.0|100
0|2020-11-29|202.0|0|202.0|0|3.0|0|0.0|100
0|2020-11-30|205.0|0|205.0|0|3.0|0|0.0|100
0|2020-12-01|208.0|0|208.0|0|4.0|0|0.0|100
0|2020-12-02|213.0|0|213.0|0|4.0|0|0.0|100
0|2020-12-03|213.0|0|213.0|0|4.0|0|0.0|100
0|2020-12-04|219.0|0|219.0|0|4.0|0|0.0|100
0|2020-12-05|226.0|0|226.0|0|4.0|0|0.0|100
0|2020-12-06|225.0|0|225.0|0|4.0|0|0.0|100
0|2020-12-07|227.0|0|227.0|0|4.0|0|0.0|100
0|2020-12-08|227.0|0|230.0|0|4.0|0|0.0|100
0|2020-12-09|230.0|0|230.0|0|4.0|0|0.0|100
0|2020-12-10|232.0|0|232.0|0|4.0|0|0.0|100
0|2020-12-11|234.0|0|234.0|0|4.0|0|0.0|100
0|2020-12-12|238.0|0|238.0|0|4.0|0|0.0|100
0|2020-12-13|270.0|0|270.0|0|4.0|0|0.0|100
0|2020-12-14|273.0|0|273.0|0|4.0|0|0.0|100
0|2020-12-15|275.0|0|275.0|0|4.0|0|0.0|100
0|2020-12-16|279.0|0|279.0|0|4.0|0|0.0|100
0|2020-12-17|283.0|0|283.0|0|4.0|0|0.0|100
0|2020-12-18|291.0|0|291.0|0|4.0|0|0.0|100
0|2020-12-19|294.0|0|294.0|0|4.0|0|0.0|100
0|2020-12-20|296.0|0|296.0|0|4.0|0|0.0|100
0|2020-12-21|296.0|0|296.0|0|4.0|0|0.0|100
0|2020-12-22|307.0|0|307.0|0|4.0|0|0.0|100
0|2020-12-23|319.0|0|319.0|0|4.0|0|0.0|100
0|2020-12-24|325.0|0|325.0|0|4.0|0|0.0|100
0|2020-12-25|326.0|0|326.0|0|4.0|0|0.0|100
0|2020-12-26|326.0|0|326.0|0|4.0|0|0.0|100
0|2020-12-27|336.0|0|336.0|0|4.0|0|0.0|100
0|2020-12-28|340.0|0|340.0|0|4.0|0|0.0|100
0|2020-12-29|340.0|0|353.0|0|4.0|0|0.0|100
0|2020-12-30|361.0|0|361.0|0|4.0|0|0.0|100
0|2020-12-31|370.0|0|370.0|0|4.0|0|0.0|100
0|2021-01-01|373.0|0|370.0|0|4.0|0|0.0|100
0|2021-01-02|373.0|0|373.0|0|4.0|0|0.0|100
0|2021-01-03|379.0|0|379.0|0|4.0|0|0.0|100
0|2021-01-04|384.0|0|384.0|0|4.0|0|0.0|100
0|2021-01-05|385.0|0|385.0|0|4.0|0|0.0|100
0|2021-01-06|385.0|0|385.0|0|4.0|0|0.0|100
0|2021-01-07|399.0|0|399.0|0|4.0|0|0.0|100
0|2021-01-08|405.0|0|405.0|0|4.0|0|0.0|100
0|2021-01-09|412.0|0|412.0|0|4.0|0|0.0|100
0|2021-01-10|415.0|0|415.0|0|4.0|0|0.0|100
0|2021-01-11|417.0|0|417.0|0|4.0|0|0.0|100
0|2021-01-12|436.0|0|436.0|0|4.0|0|0.0|100
0|2021-01-13|450.0|0|450.0|0|4.0|0|0.0|100
0|2021-01-14|462.0|0|462.0|0|4.0|0|0.0|100
0|2021-01-15|466.0|0|466.0|0|4.0|0|0.0|100
0|2021-01-16|479.0|0|479.0|0|4.0|0|0.0|100
0|2021-01-17|485.0|0|485.0|0|4.0|0|0.0|100
0|2021-01-18|506.0|0|506.0|0|4.0|0|0.0|100
0|2021-01-19|507.0|0|507.0|0|4.0|0|0.0|100
0|2021-01-20|525.0|0|525.0|0|4.0|0|0.0|100
0|2021-01-21|529.0|0|529.0|0|4.0|0|0.0|100
0|2021-01-22|540.0|0|540.0|0|4.0|0|0.0|100
0|2021-01-23|543.0|0|543.0|0|4.0|0|0.0|100
0|2021-01-24|543.0|0|543.0|0|4.0|0|0.0|100
0|2021-01-25|548.0|0|548.0|0|4.0|0|0.0|100
0|2021-01-26|560.0|0|560.0|0|4.0|0|0.0|100
0|2021-01-27|570.0|0|570.0|0|4.0|0|0.0|100
0|2021-01-28|572.0|0|572.0|0|4.0|0|0.0|100
0|2021-01-29|575.0|0|575.0|0|4.0|0|0.0|100
0|2021-01-30|577.0|0|577.0|0|4.0|0|0.0|100
0|2021-01-31|578.0|0|578.0|0|4.0|0|0.0|100
0|2021-02-01|578.0|0|578.0|0|4.0|0|0.0|100
0|2021-02-02|583.0|0|583.0|0|4.0|0|0.0|100
0|2021-02-03|583.0|0|583.0|0|4.0|0|0.0|100
0|2021-02-04|589.0|0|589.0|0|4.0|0|0.0|100
0|2021-02-05|591.0|0|591.0|0|4.0|0|0.0|100
0|2021-02-06|593.0|0|593.0|0|4.0|0|0.0|100
0|2021-02-07|593.0|0|593.0|0|4.0|0|0.0|100
0|2021-02-08|595.0|0|595.0|0|5.0|0|0.0|100
0|2021-02-09|597.0|0|597.0|0|5.0|0|0.0|100
0|2021-02-10|597.0|0|597.0|0|5.0|0|0.0|100
0|2021-02-11|599.0|0|599.0|0|5.0|0|0.0|100
