|dates|Bergen_NewJersey_UnitedStates.JHU_ConfirmedCases.data|Bergen_NewJersey_UnitedStates.JHU_ConfirmedCases.missing|Bergen_NewJersey_UnitedStates.NYT_ConfirmedCases.data|Bergen_NewJersey_UnitedStates.NYT_ConfirmedCases.missing|Bergen_NewJersey_UnitedStates.JHU_ConfirmedDeaths.data|Bergen_NewJersey_UnitedStates.JHU_ConfirmedDeaths.missing|Bergen_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.data|Bergen_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-05|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-06|2.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-07|4.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-08|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-09|4.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-10|7.0|0|7.0|0|1.0|0|0.0|100
0|2020-03-11|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-03-12|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-03-13|15.0|0|17.0|0|1.0|0|0.0|100
0|2020-03-14|25.0|0|31.0|0|1.0|0|0.0|100
0|2020-03-15|25.0|0|32.0|0|1.0|0|0.0|100
0|2020-03-16|61.0|0|61.0|0|1.0|0|0.0|100
0|2020-03-17|84.0|0|84.0|0|2.0|0|0.0|100
0|2020-03-18|114.0|0|133.0|0|2.0|0|0.0|100
0|2020-03-19|195.0|0|297.0|0|2.0|0|0.0|100
0|2020-03-20|249.0|0|342.0|0|2.0|0|0.0|100
0|2020-03-21|363.0|0|362.0|0|6.0|0|0.0|100
0|2020-03-22|457.0|0|457.0|0|6.0|0|0.0|100
0|2020-03-23|609.0|0|609.0|0|6.0|0|0.0|100
0|2020-03-24|701.0|0|701.0|0|6.0|0|0.0|100
0|2020-03-25|819.0|0|819.0|0|6.0|0|0.0|100
0|2020-03-26|1206.0|0|1206.0|0|6.0|0|0.0|100
0|2020-03-27|1505.0|0|1505.0|0|6.0|0|0.0|100
0|2020-03-28|1838.0|0|1838.0|0|13.0|0|0.0|100
0|2020-03-29|2169.0|0|2169.0|0|23.0|0|0.0|100
0|2020-03-30|2482.0|0|2482.0|0|23.0|0|0.0|100
0|2020-03-31|2909.0|0|2909.0|0|4.0|0|0.0|100
0|2020-04-01|3494.0|0|3494.0|0|75.0|0|0.0|100
0|2020-04-02|4099.0|0|4099.0|0|120.0|0|0.0|100
0|2020-04-03|4866.0|0|4866.0|0|132.0|0|0.0|100
0|2020-04-04|5760.0|0|5760.0|0|179.0|0|0.0|100
0|2020-04-05|6187.0|0|6187.0|0|189.0|0|0.0|100
0|2020-04-06|6862.0|0|6862.0|0|200.0|0|0.0|100
0|2020-04-07|7533.0|0|7533.0|0|263.0|0|0.0|100
0|2020-04-08|7874.0|0|7874.0|0|314.0|0|0.0|100
0|2020-04-09|8343.0|0|8343.0|0|345.0|0|0.0|100
0|2020-04-10|8928.0|0|8928.0|0|390.0|0|0.0|100
0|2020-04-11|9362.0|0|9362.0|0|435.0|0|0.0|100
0|2020-04-12|9784.0|0|9784.0|0|453.0|0|0.0|100
0|2020-04-13|10092.0|0|10092.0|0|482.0|0|0.0|100
0|2020-04-14|10426.0|0|10426.0|0|550.0|0|0.0|100
0|2020-04-15|10848.0|0|10848.0|0|608.0|0|0.0|100
0|2020-04-16|11409.0|0|11409.0|0|668.0|0|0.0|100
0|2020-04-17|11863.0|0|11863.0|0|714.0|0|0.0|100
0|2020-04-18|12163.0|0|12163.0|0|741.0|0|0.0|100
0|2020-04-19|12639.0|0|12639.0|0|767.0|0|0.0|100
0|2020-04-20|13011.0|0|13011.0|0|787.0|0|0.0|100
0|2020-04-21|13356.0|0|13356.0|0|787.0|0|0.0|100
0|2020-04-22|13686.0|0|13686.0|0|876.0|0|0.0|100
0|2020-04-23|14049.0|0|14049.0|0|907.0|0|0.0|100
0|2020-04-24|14363.0|0|14363.0|0|934.0|0|0.0|100
0|2020-04-25|14738.0|0|14738.0|0|954.0|0|0.0|100
0|2020-04-26|14965.0|0|14965.0|0|955.0|0|0.0|100
0|2020-04-27|15104.0|0|15104.0|0|960.0|0|0.0|100
0|2020-04-28|15251.0|0|15251.0|0|1002.0|0|0.0|100
0|2020-04-29|15446.0|0|15446.0|0|1057.0|0|0.0|100
0|2020-04-30|15610.0|0|15610.0|0|1136.0|0|0.0|100
0|2020-05-01|15830.0|0|15830.0|0|1187.0|0|0.0|100
0|2020-05-02|15974.0|0|15974.0|0|1202.0|0|0.0|100
0|2020-05-03|16185.0|0|16185.0|0|1210.0|0|0.0|100
0|2020-05-04|16282.0|0|16282.0|0|1215.0|0|0.0|100
0|2020-05-05|16460.0|0|16460.0|0|1261.0|0|0.0|100
0|2020-05-06|16520.0|0|16520.0|0|1289.0|0|0.0|100
0|2020-05-07|16609.0|0|16609.0|0|1319.0|0|0.0|100
0|2020-05-08|16709.0|0|16709.0|0|1329.0|0|0.0|100
0|2020-05-09|16804.0|0|16804.0|0|1348.0|0|0.0|100
0|2020-05-10|16929.0|0|16929.0|0|1355.0|0|0.0|100
