|dates|Unassigned_Missouri_UnitedStates.AverageDailyTemperature.data|Unassigned_Missouri_UnitedStates.AverageDailyTemperature.missing|Unassigned_Missouri_UnitedStates.AverageDewPoint.data|Unassigned_Missouri_UnitedStates.AverageDewPoint.missing|Unassigned_Missouri_UnitedStates.AverageRelativeHumidity.data|Unassigned_Missouri_UnitedStates.AverageRelativeHumidity.missing|Unassigned_Missouri_UnitedStates.AverageSurfaceAirPressure.data|Unassigned_Missouri_UnitedStates.AverageSurfaceAirPressure.missing
0|2020-02-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-31|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-04-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-30|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-05-31|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-06-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-06-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-06-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-06-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-06-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-06-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-06-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-06-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-06-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-06-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-06-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-06-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-06-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-06-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-06-15|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-06-16|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-06-17|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-06-18|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-06-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-06-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-06-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-06-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-06-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-06-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-06-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-06-26|75.0|4|0.0|100|82.0|4|0.0|100
0|2020-06-27|74.04166666666667|0|0.0|100|81.04166666666667|0|0.0|100
0|2020-06-28|74.0|0|0.0|100|81.0|0|0.0|100
0|2020-06-29|74.0|0|0.0|100|82.91666666666667|0|0.0|100
0|2020-06-30|74.0|0|0.0|100|83.0|0|0.0|100
0|2020-07-01|73.04166666666667|0|0.0|100|81.08333333333333|0|0.0|100
0|2020-07-02|73.0|0|0.0|100|81.0|0|0.0|100
0|2020-07-03|73.95833333333333|0|0.0|100|83.875|0|0.0|100
0|2020-07-04|74.95833333333333|0|0.0|100|84.0|0|0.0|100
0|2020-07-05|75.0|0|0.0|100|81.125|0|0.0|100
0|2020-07-06|75.0|0|0.0|100|78.125|0|0.0|100
0|2020-07-07|75.0|0|0.0|100|79.91666666666667|0|0.0|100
0|2020-07-08|75.95833333333333|0|0.0|100|79.04166666666667|0|0.0|100
0|2020-07-09|76.0|0|0.0|100|79.0|0|0.0|100
0|2020-07-10|76.0|0|0.0|100|79.0|0|0.0|100
0|2020-07-11|75.04166666666667|0|0.0|100|76.125|0|0.0|100
0|2020-07-12|75.0|0|0.0|100|76.0|0|0.0|100
0|2020-07-13|75.0|0|0.0|100|76.0|0|0.0|100
0|2020-07-14|75.0|0|0.0|100|78.875|0|0.0|100
0|2020-07-15|75.0|0|0.0|100|79.0|0|0.0|100
0|2020-07-16|75.0|0|0.0|100|74.20833333333333|0|0.0|100
0|2020-07-17|75.0|0|0.0|100|74.0|0|0.0|100
0|2020-07-18|75.0|0|0.0|100|74.0|0|0.0|100
0|2020-07-19|75.0|0|0.0|100|77.83333333333333|0|0.0|100
0|2020-07-20|75.95833333333333|0|0.0|100|79.91666666666667|0|0.0|100
0|2020-07-21|75.91666666666667|0|0.0|100|77.95833333333333|0|0.0|100
0|2020-07-22|76.0|0|0.0|100|77.91666666666667|0|0.0|100
0|2020-07-23|76.0|0|0.0|100|78.0|0|0.0|100
0|2020-07-24|76.0|0|0.0|100|79.91666666666667|0|0.0|100
0|2020-07-25|76.0|0|0.0|100|78.08333333333333|0|0.0|100
0|2020-07-26|75.04166666666667|0|0.0|100|72.25|0|0.0|100
0|2020-07-27|75.0|0|0.0|100|73.91666666666667|0|0.0|100
0|2020-07-28|74.04166666666667|0|0.0|100|78.79166666666667|0|0.0|100
0|2020-07-29|74.0|0|0.0|100|79.0|0|0.0|100
0|2020-07-30|74.0|0|0.0|100|78.04166666666667|0|0.0|100
0|2020-07-31|73.04166666666667|0|0.0|100|79.91666666666667|0|0.0|100
0|2020-08-01|73.95833333333333|0|0.0|100|80.95833333333333|0|0.0|100
0|2020-08-02|73.04166666666667|0|0.0|100|80.04166666666667|0|0.0|100
0|2020-08-03|73.0|0|0.0|100|78.08333333333333|0|0.0|100
0|2020-08-04|73.0|0|0.0|100|78.0|0|0.0|100
0|2020-08-05|73.0|0|0.0|100|78.0|0|0.0|100
0|2020-08-06|73.95833333333333|0|0.0|100|76.08333333333333|0|0.0|100
0|2020-08-07|74.95833333333333|0|0.0|100|76.0|0|0.0|100
0|2020-08-08|75.0|0|0.0|100|76.0|0|0.0|100
0|2020-08-09|75.95833333333333|0|0.0|100|76.0|0|0.0|100
0|2020-08-10|76.0|0|0.0|100|77.91666666666667|0|0.0|100
0|2020-08-11|75.04166666666667|0|0.0|100|76.08333333333333|0|0.0|100
0|2020-08-12|75.95833333333333|0|0.0|100|75.04166666666667|0|0.0|100
0|2020-08-13|76.0|0|0.0|100|75.95833333333333|0|0.0|100
0|2020-08-14|76.0|0|0.0|100|81.75|0|0.0|100
0|2020-08-15|76.0|0|0.0|100|79.125|0|0.0|100
0|2020-08-16|76.0|0|0.0|100|79.0|0|0.0|100
0|2020-08-17|76.0|0|0.0|100|79.0|0|0.0|100
0|2020-08-18|75.04166666666667|0|0.0|100|81.875|0|0.0|100
0|2020-08-19|75.0|0|0.0|100|82.0|0|0.0|100
0|2020-08-20|73.16666666666667|0|0.0|100|84.75|0|0.0|100
0|2020-08-21|73.0|0|0.0|100|85.0|0|0.0|100
0|2020-08-22|73.0|0|0.0|100|85.0|0|0.0|100
0|2020-08-23|73.0|0|0.0|100|85.0|0|0.0|100
0|2020-08-24|73.0|0|0.0|100|85.0|0|0.0|100
0|2020-08-25|73.95833333333333|0|0.0|100|80.20833333333333|0|0.0|100
0|2020-08-26|74.0|0|0.0|100|79.04166666666667|0|0.0|100
0|2020-08-27|74.95833333333333|0|0.0|100|79.95833333333333|0|0.0|100
0|2020-08-28|75.0|0|0.0|100|80.0|0|0.0|100
0|2020-08-29|75.0|0|0.0|100|80.0|0|0.0|100
0|2020-08-30|75.0|0|0.0|100|80.0|0|0.0|100
0|2020-08-31|75.0|0|0.0|100|80.0|0|0.0|100
0|2020-09-01|75.0|0|0.0|100|80.0|0|0.0|100
0|2020-09-02|75.0|0|0.0|100|80.0|0|0.0|100
0|2020-09-03|75.0|0|0.0|100|80.0|0|0.0|100
0|2020-09-04|75.0|0|0.0|100|80.0|0|0.0|100
0|2020-09-05|75.0|0|0.0|100|80.0|0|0.0|100
0|2020-09-06|75.0|0|0.0|100|80.0|0|0.0|100
0|2020-09-07|75.0|0|0.0|100|80.0|0|0.0|100
0|2020-09-08|75.0|0|0.0|100|80.0|0|0.0|100
0|2020-09-09|75.0|0|0.0|100|80.0|0|0.0|100
0|2020-09-10|75.0|0|0.0|100|83.83333333333333|0|0.0|100
0|2020-09-11|75.0|0|0.0|100|82.08333333333333|0|0.0|100
0|2020-09-12|75.0|0|0.0|100|82.95833333333333|0|0.0|100
0|2020-09-13|75.0|0|0.0|100|83.0|0|0.0|100
0|2020-09-14|75.0|0|0.0|100|83.0|0|0.0|100
0|2020-09-15|75.0|0|0.0|100|83.0|0|0.0|100
0|2020-09-16|75.0|0|0.0|100|83.0|0|0.0|100
0|2020-09-17|78.5|0|73.0|41|80.66666666666667|0|29.77|41
0|2020-09-18|74.29166666666667|0|73.0|0|76.125|0|29.77|0
0|2020-09-19|74.0|0|73.0|0|76.0|0|29.77|0
0|2020-09-20|74.95833333333333|0|73.0|0|84.625|0|29.77|0
0|2020-09-21|74.04166666666667|0|73.0|0|87.875|0|29.77|0
0|2020-09-22|73.04166666666667|0|73.0|0|85.125|0|29.77|0
0|2020-09-23|73.0|0|73.0|0|85.0|0|29.77|0
0|2020-09-24|73.0|0|73.0|0|85.0|0|29.77|0
0|2020-09-25|73.0|0|73.0|0|85.0|0|29.77|0
0|2020-09-26|73.0|0|73.0|0|85.0|0|29.77|0
0|2020-09-27|74.91666666666667|0|73.0|0|81.16666666666667|0|29.77|0
0|2020-09-28|75.0|0|73.0|0|78.125|0|29.77|0
0|2020-09-29|75.0|0|73.0|0|78.0|0|29.77|0
0|2020-09-30|75.95833333333333|0|73.0|0|82.79166666666667|0|29.77|0
0|2020-10-01|76.0|0|0.0|100|83.0|0|0.0|100
0|2020-10-02|75.04166666666667|0|0.0|100|78.20833333333333|0|0.0|100
0|2020-10-03|75.95833333333333|0|0.0|100|79.91666666666667|0|0.0|100
0|2020-10-04|76.0|0|0.0|100|80.0|0|0.0|100
0|2020-10-05|76.0|0|0.0|100|80.0|0|0.0|100
0|2020-10-06|76.0|0|0.0|100|80.0|0|0.0|100
0|2020-10-07|76.0|0|0.0|100|80.0|0|0.0|100
0|2020-10-08|76.0|0|0.0|100|80.0|0|0.0|100
0|2020-10-09|76.0|0|0.0|100|80.0|0|0.0|100
0|2020-10-10|76.0|0|0.0|100|80.0|0|0.0|100
0|2020-10-11|76.0|0|0.0|100|80.0|0|0.0|100
0|2020-10-12|76.0|0|0.0|100|80.0|0|0.0|100
0|2020-10-13|76.95833333333333|0|0.0|100|80.95833333333333|0|0.0|100
0|2020-10-14|76.04166666666667|0|0.0|100|81.95833333333333|0|0.0|100
0|2020-10-15|76.0|0|0.0|100|82.95833333333333|0|0.0|100
0|2020-10-16|76.0|0|0.0|100|81.08333333333333|0|0.0|100
0|2020-10-17|76.0|0|0.0|100|81.0|0|0.0|100
0|2020-10-18|76.0|0|0.0|100|79.08333333333333|0|0.0|100
0|2020-10-19|76.95833333333333|0|0.0|100|79.95833333333333|0|0.0|100
0|2020-10-20|77.0|0|0.0|100|80.0|0|0.0|100
0|2020-10-21|77.0|0|0.0|100|83.83333333333333|0|0.0|100
0|2020-10-22|77.95833333333333|0|0.0|100|84.0|0|0.0|100
0|2020-10-23|77.04166666666667|0|0.0|100|85.91666666666667|0|0.0|100
0|2020-10-24|77.0|0|0.0|100|86.0|0|0.0|100
0|2020-10-25|77.0|0|0.0|100|84.08333333333333|0|0.0|100
0|2020-10-26|77.0|0|0.0|100|85.91666666666667|0|0.0|100
0|2020-10-27|77.0|0|0.0|100|86.0|0|0.0|100
0|2020-10-28|77.0|0|0.0|100|84.08333333333333|0|0.0|100
0|2020-10-29|77.0|0|0.0|100|81.125|0|0.0|100
0|2020-10-30|77.95833333333333|0|0.0|100|81.0|0|0.0|100
0|2020-10-31|78.0|0|0.0|100|86.75|0|0.0|100
0|2020-11-01|78.0|0|0.0|100|87.0|0|0.0|100
0|2020-11-02|78.0|0|0.0|100|86.04166666666667|0|0.0|100
0|2020-11-03|78.0|0|0.0|100|86.0|0|0.0|100
0|2020-11-04|78.0|0|0.0|100|86.0|0|0.0|100
0|2020-11-05|78.0|0|0.0|100|85.04166666666667|0|0.0|100
0|2020-11-06|78.95833333333333|0|0.0|100|83.08333333333333|0|0.0|100
0|2020-11-07|78.04166666666667|0|0.0|100|87.79166666666667|0|0.0|100
0|2020-11-08|78.0|0|0.0|100|86.08333333333333|0|0.0|100
0|2020-11-09|78.95833333333333|0|0.0|100|86.0|0|0.0|100
0|2020-11-10|79.0|0|0.0|100|85.04166666666667|0|0.0|100
0|2020-11-11|79.0|0|0.0|100|84.04166666666667|0|0.0|100
0|2020-11-12|79.0|0|0.0|100|84.0|0|0.0|100
0|2020-11-13|79.0|0|0.0|100|84.95833333333333|0|0.0|100
0|2020-11-14|79.0|0|0.0|100|85.95833333333333|0|0.0|100
0|2020-11-15|79.0|0|0.0|100|86.0|0|0.0|100
0|2020-11-16|79.0|0|0.0|100|86.0|0|0.0|100
0|2020-11-17|79.0|0|0.0|100|85.04166666666667|0|0.0|100
0|2020-11-18|79.0|0|0.0|100|83.08333333333333|0|0.0|100
0|2020-11-19|79.0|0|0.0|100|83.95833333333333|0|0.0|100
0|2020-11-20|79.0|0|0.0|100|83.04166666666667|0|0.0|100
0|2020-11-21|79.0|0|0.0|100|83.0|0|0.0|100
0|2020-11-22|79.0|0|0.0|100|83.0|0|0.0|100
0|2020-11-23|78.04166666666667|0|0.0|100|83.95833333333333|0|0.0|100
0|2020-11-24|78.0|0|0.0|100|84.0|0|0.0|100
0|2020-11-25|78.0|0|0.0|100|85.91666666666667|0|0.0|100
0|2020-11-26|78.0|0|0.0|100|86.0|0|0.0|100
0|2020-11-27|78.0|0|0.0|100|85.04166666666667|0|0.0|100
0|2020-11-28|78.0|0|0.0|100|84.04166666666667|0|0.0|100
0|2020-11-29|78.0|0|0.0|100|84.0|0|0.0|100
0|2020-11-30|78.0|0|0.0|100|81.125|0|0.0|100
0|2020-12-01|78.95833333333333|0|0.0|100|83.875|0|0.0|100
0|2020-12-02|79.0|0|0.0|100|85.91666666666667|0|0.0|100
0|2020-12-03|79.0|0|0.0|100|86.0|0|0.0|100
0|2020-12-04|79.0|0|0.0|100|85.04166666666667|0|0.0|100
0|2020-12-05|79.0|0|0.0|100|83.08333333333333|0|0.0|100
0|2020-12-06|79.0|0|0.0|100|83.0|0|0.0|100
0|2020-12-07|79.0|0|0.0|100|83.95833333333333|0|0.0|100
0|2020-12-08|79.0|0|0.0|100|84.95833333333333|0|0.0|100
0|2020-12-09|79.0|0|0.0|100|84.04166666666667|0|0.0|100
0|2020-12-10|79.0|0|0.0|100|83.04166666666667|0|0.0|100
0|2020-12-11|79.0|0|0.0|100|83.95833333333333|0|0.0|100
0|2020-12-12|79.0|0|0.0|100|81.125|0|0.0|100
0|2020-12-13|79.0|0|0.0|100|83.875|0|0.0|100
0|2020-12-14|79.0|0|0.0|100|84.0|0|0.0|100
0|2020-12-15|79.0|0|0.0|100|84.0|0|0.0|100
0|2020-12-16|79.0|0|0.0|100|84.0|0|0.0|100
0|2020-12-17|79.0|0|0.0|100|84.0|0|0.0|100
0|2020-12-18|79.0|0|0.0|100|84.0|0|0.0|100
0|2020-12-19|79.0|0|0.0|100|84.0|0|0.0|100
0|2020-12-20|79.0|0|0.0|100|84.0|0|0.0|100
0|2020-12-21|79.0|0|0.0|100|84.0|0|0.0|100
0|2020-12-22|79.0|0|0.0|100|84.0|0|0.0|100
0|2020-12-23|79.0|0|0.0|100|84.0|0|0.0|100
0|2020-12-24|79.0|0|0.0|100|84.0|0|0.0|100
0|2020-12-25|79.0|0|0.0|100|84.0|0|0.0|100
0|2020-12-26|79.0|0|0.0|100|84.0|0|0.0|100
0|2020-12-27|79.0|0|0.0|100|84.0|0|0.0|100
0|2020-12-28|79.0|0|0.0|100|84.0|0|0.0|100
0|2020-12-29|79.0|0|0.0|100|84.0|0|0.0|100
0|2020-12-30|79.0|0|0.0|100|84.0|0|0.0|100
0|2020-12-31|79.95833333333333|0|0.0|100|83.04166666666667|0|0.0|100
0|2021-01-01|80.0|0|0.0|100|82.04166666666667|0|0.0|100
0|2021-01-02|80.0|0|0.0|100|82.95833333333333|0|0.0|100
0|2021-01-03|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-01-04|80.0|0|0.0|100|81.08333333333333|0|0.0|100
0|2021-01-05|79.04166666666667|0|0.0|100|82.91666666666667|0|0.0|100
0|2021-01-06|79.0|0|0.0|100|85.875|0|0.0|100
0|2021-01-07|79.0|0|0.0|100|84.08333333333333|0|0.0|100
0|2021-01-08|79.95833333333333|0|0.0|100|81.125|0|0.0|100
0|2021-01-09|80.0|0|0.0|100|81.0|0|0.0|100
0|2021-01-10|80.0|0|0.0|100|81.0|0|0.0|100
0|2021-01-11|80.0|0|0.0|100|81.0|0|0.0|100
0|2021-01-12|80.0|0|0.0|100|81.0|0|0.0|100
0|2021-01-13|79.04166666666667|0|0.0|100|82.91666666666667|0|0.0|100
0|2021-01-14|79.95833333333333|0|0.0|100|81.08333333333333|0|0.0|100
0|2021-01-15|79.04166666666667|0|0.0|100|81.0|0|0.0|100
0|2021-01-16|79.95833333333333|0|0.0|100|77.16666666666667|0|0.0|100
0|2021-01-17|80.0|0|0.0|100|77.95833333333333|0|0.0|100
0|2021-01-18|80.0|0|0.0|100|78.0|0|0.0|100
0|2021-01-19|80.0|0|0.0|100|78.0|0|0.0|100
0|2021-01-20|80.0|0|0.0|100|78.0|0|0.0|100
0|2021-01-21|80.0|0|0.0|100|78.0|0|0.0|100
0|2021-01-22|80.0|0|0.0|100|78.0|0|0.0|100
0|2021-01-23|80.0|0|0.0|100|78.0|0|0.0|100
0|2021-01-24|80.0|0|0.0|100|78.0|0|0.0|100
0|2021-01-25|80.0|0|0.0|100|78.0|0|0.0|100
0|2021-01-26|80.0|0|0.0|100|78.0|0|0.0|100
