|dates|Gentry_Missouri_UnitedStates.JHU_ConfirmedCases.data|Gentry_Missouri_UnitedStates.JHU_ConfirmedCases.missing|Gentry_Missouri_UnitedStates.NYT_ConfirmedCases.data|Gentry_Missouri_UnitedStates.NYT_ConfirmedCases.missing|Gentry_Missouri_UnitedStates.JHU_ConfirmedDeaths.data|Gentry_Missouri_UnitedStates.JHU_ConfirmedDeaths.missing|Gentry_Missouri_UnitedStates.JHU_ConfirmedRecoveries.data|Gentry_Missouri_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-15|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-16|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-17|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-18|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-19|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-20|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-21|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-22|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-23|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-24|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-05-25|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-05-26|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-05-27|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-05-28|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-05-29|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-05-30|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-05-31|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-06-01|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-06-02|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-06-03|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-06-04|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-06-05|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-06-06|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-06-07|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-06-08|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-06-09|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-06-10|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-06-11|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-06-12|54.0|0|54.0|0|6.0|0|0.0|100
0|2020-06-13|54.0|0|54.0|0|6.0|0|0.0|100
0|2020-06-14|54.0|0|54.0|0|6.0|0|0.0|100
0|2020-06-15|54.0|0|54.0|0|8.0|0|0.0|100
0|2020-06-16|54.0|0|54.0|0|8.0|0|0.0|100
0|2020-06-17|54.0|0|54.0|0|8.0|0|0.0|100
0|2020-06-18|54.0|0|54.0|0|9.0|0|0.0|100
0|2020-06-19|54.0|0|54.0|0|9.0|0|0.0|100
0|2020-06-20|54.0|0|54.0|0|9.0|0|0.0|100
0|2020-06-21|55.0|0|55.0|0|9.0|0|0.0|100
0|2020-06-22|55.0|0|55.0|0|9.0|0|0.0|100
0|2020-06-23|56.0|0|56.0|0|9.0|0|0.0|100
0|2020-06-24|57.0|0|57.0|0|9.0|0|0.0|100
0|2020-06-25|56.0|0|56.0|0|9.0|0|0.0|100
0|2020-06-26|57.0|0|57.0|0|9.0|0|0.0|100
0|2020-06-27|57.0|0|57.0|0|9.0|0|0.0|100
0|2020-06-28|57.0|0|57.0|0|9.0|0|0.0|100
0|2020-06-29|57.0|0|57.0|0|9.0|0|0.0|100
0|2020-06-30|57.0|0|58.0|0|9.0|0|0.0|100
0|2020-07-01|57.0|0|58.0|0|9.0|0|0.0|100
0|2020-07-02|58.0|0|58.0|0|9.0|0|0.0|100
0|2020-07-03|58.0|0|58.0|0|9.0|0|0.0|100
0|2020-07-04|58.0|0|58.0|0|9.0|0|0.0|100
0|2020-07-05|58.0|0|58.0|0|9.0|0|0.0|100
0|2020-07-06|60.0|0|60.0|0|9.0|0|0.0|100
0|2020-07-07|63.0|0|63.0|0|9.0|0|0.0|100
0|2020-07-08|63.0|0|63.0|0|9.0|0|0.0|100
0|2020-07-09|66.0|0|66.0|0|9.0|0|0.0|100
0|2020-07-10|67.0|0|67.0|0|9.0|0|0.0|100
0|2020-07-11|67.0|0|67.0|0|9.0|0|0.0|100
0|2020-07-12|66.0|0|66.0|0|9.0|0|0.0|100
0|2020-07-13|66.0|0|66.0|0|9.0|0|0.0|100
0|2020-07-14|67.0|0|67.0|0|9.0|0|0.0|100
0|2020-07-15|68.0|0|68.0|0|9.0|0|0.0|100
0|2020-07-16|68.0|0|68.0|0|9.0|0|0.0|100
0|2020-07-17|69.0|0|69.0|0|9.0|0|0.0|100
0|2020-07-18|70.0|0|70.0|0|9.0|0|0.0|100
0|2020-07-19|70.0|0|70.0|0|9.0|0|0.0|100
0|2020-07-20|70.0|0|70.0|0|9.0|0|0.0|100
0|2020-07-21|70.0|0|70.0|0|9.0|0|0.0|100
0|2020-07-22|71.0|0|71.0|0|9.0|0|0.0|100
0|2020-07-23|71.0|0|71.0|0|9.0|0|0.0|100
0|2020-07-24|73.0|0|73.0|0|9.0|0|0.0|100
0|2020-07-25|73.0|0|73.0|0|9.0|0|0.0|100
0|2020-07-26|74.0|0|74.0|0|9.0|0|0.0|100
0|2020-07-27|76.0|0|76.0|0|9.0|0|0.0|100
0|2020-07-28|80.0|0|80.0|0|9.0|0|0.0|100
0|2020-07-29|81.0|0|81.0|0|9.0|0|0.0|100
0|2020-07-30|82.0|0|82.0|0|9.0|0|0.0|100
0|2020-07-31|79.0|0|79.0|0|9.0|0|0.0|100
0|2020-08-01|79.0|0|79.0|0|9.0|0|0.0|100
0|2020-08-02|79.0|0|79.0|0|9.0|0|0.0|100
0|2020-08-03|82.0|0|82.0|0|9.0|0|0.0|100
0|2020-08-04|82.0|0|82.0|0|9.0|0|0.0|100
0|2020-08-05|82.0|0|82.0|0|9.0|0|0.0|100
0|2020-08-06|83.0|0|83.0|0|9.0|0|0.0|100
0|2020-08-07|83.0|0|83.0|0|9.0|0|0.0|100
0|2020-08-08|83.0|0|83.0|0|9.0|0|0.0|100
0|2020-08-09|83.0|0|83.0|0|9.0|0|0.0|100
0|2020-08-10|85.0|0|85.0|0|9.0|0|0.0|100
0|2020-08-11|85.0|0|85.0|0|9.0|0|0.0|100
0|2020-08-12|85.0|0|85.0|0|9.0|0|0.0|100
0|2020-08-13|86.0|0|86.0|0|9.0|0|0.0|100
0|2020-08-14|86.0|0|86.0|0|9.0|0|0.0|100
0|2020-08-15|87.0|0|87.0|0|9.0|0|0.0|100
0|2020-08-16|87.0|0|87.0|0|9.0|0|0.0|100
0|2020-08-17|87.0|0|87.0|0|9.0|0|0.0|100
0|2020-08-18|87.0|0|87.0|0|9.0|0|0.0|100
0|2020-08-19|87.0|0|87.0|0|9.0|0|0.0|100
0|2020-08-20|87.0|0|87.0|0|9.0|0|0.0|100
0|2020-08-21|87.0|0|87.0|0|9.0|0|0.0|100
0|2020-08-22|87.0|0|87.0|0|9.0|0|0.0|100
0|2020-08-23|88.0|0|88.0|0|9.0|0|0.0|100
0|2020-08-24|89.0|0|89.0|0|9.0|0|0.0|100
0|2020-08-25|89.0|0|89.0|0|9.0|0|0.0|100
0|2020-08-26|89.0|0|89.0|0|9.0|0|0.0|100
0|2020-08-27|90.0|0|90.0|0|9.0|0|0.0|100
0|2020-08-28|92.0|0|92.0|0|9.0|0|0.0|100
0|2020-08-29|92.0|0|92.0|0|9.0|0|0.0|100
0|2020-08-30|93.0|0|93.0|0|9.0|0|0.0|100
0|2020-08-31|93.0|0|93.0|0|9.0|0|0.0|100
0|2020-09-01|94.0|0|94.0|0|9.0|0|0.0|100
0|2020-09-02|100.0|0|100.0|0|9.0|0|0.0|100
0|2020-09-03|100.0|0|100.0|0|9.0|0|0.0|100
0|2020-09-04|101.0|0|101.0|0|9.0|0|0.0|100
0|2020-09-05|101.0|0|101.0|0|9.0|0|0.0|100
0|2020-09-06|101.0|0|101.0|0|9.0|0|0.0|100
0|2020-09-07|102.0|0|102.0|0|9.0|0|0.0|100
0|2020-09-08|102.0|0|102.0|0|9.0|0|0.0|100
0|2020-09-09|104.0|0|104.0|0|9.0|0|0.0|100
0|2020-09-10|103.0|0|103.0|0|9.0|0|0.0|100
0|2020-09-11|105.0|0|105.0|0|9.0|0|0.0|100
0|2020-09-12|105.0|0|108.0|0|9.0|0|0.0|100
0|2020-09-13|108.0|0|108.0|0|9.0|0|0.0|100
0|2020-09-14|108.0|0|109.0|0|9.0|0|0.0|100
0|2020-09-15|109.0|0|109.0|0|9.0|0|0.0|100
0|2020-09-16|109.0|0|109.0|0|9.0|0|0.0|100
0|2020-09-17|110.0|0|110.0|0|9.0|0|0.0|100
0|2020-09-18|116.0|0|116.0|0|9.0|0|0.0|100
0|2020-09-19|116.0|0|116.0|0|9.0|0|0.0|100
0|2020-09-20|116.0|0|120.0|0|9.0|0|0.0|100
0|2020-09-21|117.0|0|117.0|0|9.0|0|0.0|100
0|2020-09-22|117.0|0|117.0|0|9.0|0|0.0|100
0|2020-09-23|121.0|0|121.0|0|9.0|0|0.0|100
0|2020-09-24|118.0|0|118.0|0|9.0|0|0.0|100
0|2020-09-25|118.0|0|118.0|0|9.0|0|0.0|100
0|2020-09-26|118.0|0|118.0|0|9.0|0|0.0|100
0|2020-09-27|122.0|0|122.0|0|9.0|0|0.0|100
0|2020-09-28|125.0|0|125.0|0|9.0|0|0.0|100
0|2020-09-29|125.0|0|125.0|0|9.0|0|0.0|100
0|2020-09-30|125.0|0|123.0|0|9.0|0|0.0|100
0|2020-10-01|125.0|0|126.0|0|9.0|0|0.0|100
0|2020-10-02|130.0|0|130.0|0|9.0|0|0.0|100
0|2020-10-03|132.0|0|132.0|0|9.0|0|0.0|100
0|2020-10-04|136.0|0|136.0|0|9.0|0|0.0|100
0|2020-10-05|138.0|0|138.0|0|9.0|0|0.0|100
0|2020-10-06|139.0|0|139.0|0|9.0|0|0.0|100
0|2020-10-07|141.0|0|141.0|0|9.0|0|0.0|100
0|2020-10-08|147.0|0|147.0|0|9.0|0|0.0|100
0|2020-10-09|153.0|0|148.0|0|10.0|0|0.0|100
0|2020-10-10|148.0|0|148.0|0|10.0|0|0.0|100
0|2020-10-11|148.0|0|148.0|0|10.0|0|0.0|100
0|2020-10-12|148.0|0|148.0|0|10.0|0|0.0|100
0|2020-10-13|148.0|0|148.0|0|10.0|0|0.0|100
0|2020-10-14|164.0|0|164.0|0|10.0|0|0.0|100
0|2020-10-15|165.0|0|165.0|0|10.0|0|0.0|100
0|2020-10-16|167.0|0|167.0|0|10.0|0|0.0|100
0|2020-10-17|167.0|0|167.0|0|10.0|0|0.0|100
0|2020-10-18|171.0|0|171.0|0|10.0|0|0.0|100
0|2020-10-19|172.0|0|172.0|0|10.0|0|0.0|100
0|2020-10-20|173.0|0|172.0|0|10.0|0|0.0|100
0|2020-10-21|174.0|0|173.0|0|10.0|0|0.0|100
0|2020-10-22|174.0|0|176.0|0|10.0|0|0.0|100
0|2020-10-23|174.0|0|177.0|0|10.0|0|0.0|100
0|2020-10-24|174.0|0|181.0|0|10.0|0|0.0|100
0|2020-10-25|174.0|0|183.0|0|10.0|0|0.0|100
0|2020-10-26|174.0|0|183.0|0|10.0|0|0.0|100
0|2020-10-27|174.0|0|183.0|0|10.0|0|0.0|100
0|2020-10-28|174.0|0|184.0|0|10.0|0|0.0|100
0|2020-10-29|174.0|0|184.0|0|10.0|0|0.0|100
0|2020-10-30|174.0|0|188.0|0|10.0|0|0.0|100
0|2020-10-31|174.0|0|195.0|0|10.0|0|0.0|100
0|2020-11-01|174.0|0|201.0|0|10.0|0|0.0|100
0|2020-11-02|209.0|0|209.0|0|10.0|0|0.0|100
0|2020-11-03|209.0|0|212.0|0|10.0|0|0.0|100
0|2020-11-04|213.0|0|213.0|0|10.0|0|0.0|100
0|2020-11-05|213.0|0|218.0|0|10.0|0|0.0|100
0|2020-11-06|213.0|0|228.0|0|10.0|0|0.0|100
0|2020-11-07|233.0|0|233.0|0|10.0|0|0.0|100
0|2020-11-08|233.0|0|247.0|0|10.0|0|0.0|100
0|2020-11-09|233.0|0|257.0|0|10.0|0|0.0|100
0|2020-11-10|233.0|0|271.0|0|10.0|0|0.0|100
0|2020-11-11|233.0|0|272.0|0|10.0|0|0.0|100
0|2020-11-12|233.0|0|277.0|0|10.0|0|0.0|100
0|2020-11-13|233.0|0|292.0|0|10.0|0|0.0|100
0|2020-11-14|233.0|0|323.0|0|10.0|0|0.0|100
0|2020-11-15|233.0|0|323.0|0|10.0|0|0.0|100
0|2020-11-16|323.0|0|324.0|0|11.0|0|0.0|100
0|2020-11-17|323.0|0|332.0|0|11.0|0|0.0|100
0|2020-11-18|323.0|0|335.0|0|11.0|0|0.0|100
0|2020-11-19|323.0|0|346.0|0|11.0|0|0.0|100
0|2020-11-20|355.0|0|355.0|0|11.0|0|0.0|100
0|2020-11-21|355.0|0|369.0|0|11.0|0|0.0|100
0|2020-11-22|355.0|0|385.0|0|11.0|0|0.0|100
0|2020-11-23|355.0|0|389.0|0|11.0|0|0.0|100
0|2020-11-24|355.0|0|394.0|0|11.0|0|0.0|100
0|2020-11-25|393.0|0|393.0|0|11.0|0|0.0|100
0|2020-11-26|393.0|0|399.0|0|11.0|0|0.0|100
0|2020-11-27|393.0|0|403.0|0|11.0|0|0.0|100
0|2020-11-28|393.0|0|405.0|0|11.0|0|0.0|100
0|2020-11-29|393.0|0|415.0|0|11.0|0|0.0|100
0|2020-11-30|393.0|0|420.0|0|11.0|0|0.0|100
0|2020-12-01|393.0|0|421.0|0|11.0|0|0.0|100
0|2020-12-02|393.0|0|428.0|0|11.0|0|0.0|100
0|2020-12-03|393.0|0|440.0|0|11.0|0|0.0|100
0|2020-12-04|393.0|0|454.0|0|11.0|0|0.0|100
0|2020-12-05|466.0|0|466.0|0|11.0|0|0.0|100
0|2020-12-06|466.0|0|471.0|0|11.0|0|0.0|100
0|2020-12-07|471.0|0|482.0|0|13.0|0|0.0|100
0|2020-12-08|471.0|0|487.0|0|13.0|0|0.0|100
0|2020-12-09|471.0|0|488.0|0|14.0|0|0.0|100
0|2020-12-10|471.0|0|495.0|0|14.0|0|0.0|100
0|2020-12-11|471.0|0|495.0|0|14.0|0|0.0|100
0|2020-12-12|471.0|0|511.0|0|14.0|0|0.0|100
0|2020-12-13|515.0|0|515.0|0|14.0|0|0.0|100
0|2020-12-14|523.0|0|523.0|0|14.0|0|0.0|100
0|2020-12-15|523.0|0|526.0|0|14.0|0|0.0|100
0|2020-12-16|536.0|0|536.0|0|14.0|0|0.0|100
0|2020-12-17|536.0|0|543.0|0|14.0|0|0.0|100
0|2020-12-18|536.0|0|556.0|0|14.0|0|0.0|100
0|2020-12-19|559.0|0|559.0|0|15.0|0|0.0|100
0|2020-12-20|563.0|0|563.0|0|15.0|0|0.0|100
0|2020-12-21|568.0|0|568.0|0|15.0|0|0.0|100
0|2020-12-22|569.0|0|569.0|0|15.0|0|0.0|100
0|2020-12-23|571.0|0|571.0|0|15.0|0|0.0|100
0|2020-12-24|580.0|0|580.0|0|16.0|0|0.0|100
0|2020-12-25|583.0|0|583.0|0|16.0|0|0.0|100
0|2020-12-26|588.0|0|588.0|0|16.0|0|0.0|100
0|2020-12-27|590.0|0|590.0|0|16.0|0|0.0|100
0|2020-12-28|590.0|0|592.0|0|16.0|0|0.0|100
0|2020-12-29|595.0|0|595.0|0|16.0|0|0.0|100
0|2020-12-30|595.0|0|598.0|0|16.0|0|0.0|100
0|2020-12-31|595.0|0|604.0|0|16.0|0|0.0|100
0|2021-01-01|614.0|0|614.0|0|16.0|0|0.0|100
0|2021-01-02|619.0|0|619.0|0|16.0|0|0.0|100
0|2021-01-03|619.0|0|622.0|0|16.0|0|0.0|100
0|2021-01-04|622.0|0|622.0|0|16.0|0|0.0|100
0|2021-01-05|623.0|0|623.0|0|16.0|0|0.0|100
0|2021-01-06|635.0|0|635.0|0|16.0|0|0.0|100
0|2021-01-07|635.0|0|646.0|0|16.0|0|0.0|100
0|2021-01-08|650.0|0|650.0|0|16.0|0|0.0|100
0|2021-01-09|650.0|0|651.0|0|16.0|0|0.0|100
0|2021-01-10|653.0|0|653.0|0|16.0|0|0.0|100
0|2021-01-11|657.0|0|657.0|0|16.0|0|0.0|100
0|2021-01-12|657.0|0|659.0|0|16.0|0|0.0|100
0|2021-01-13|665.0|0|665.0|0|16.0|0|0.0|100
0|2021-01-14|665.0|0|669.0|0|16.0|0|0.0|100
0|2021-01-15|671.0|0|671.0|0|16.0|0|0.0|100
0|2021-01-16|674.0|0|674.0|0|16.0|0|0.0|100
0|2021-01-17|674.0|0|677.0|0|16.0|0|0.0|100
0|2021-01-18|674.0|0|680.0|0|16.0|0|0.0|100
0|2021-01-19|683.0|0|683.0|0|16.0|0|0.0|100
0|2021-01-20|684.0|0|684.0|0|18.0|0|0.0|100
0|2021-01-21|687.0|0|687.0|0|18.0|0|0.0|100
0|2021-01-22|693.0|0|693.0|0|18.0|0|0.0|100
0|2021-01-23|693.0|0|697.0|0|18.0|0|0.0|100
0|2021-01-24|693.0|0|703.0|0|18.0|0|0.0|100
0|2021-01-25|693.0|0|705.0|0|18.0|0|0.0|100
0|2021-01-26|706.0|0|706.0|0|19.0|0|0.0|100
0|2021-01-27|706.0|0|707.0|0|19.0|0|0.0|100
0|2021-01-28|711.0|0|711.0|0|19.0|0|0.0|100
0|2021-01-29|714.0|0|714.0|0|19.0|0|0.0|100
0|2021-01-30|714.0|0|714.0|0|19.0|0|0.0|100
0|2021-01-31|714.0|0|717.0|0|19.0|0|0.0|100
0|2021-02-01|717.0|0|717.0|0|19.0|0|0.0|100
0|2021-02-02|719.0|0|719.0|0|19.0|0|0.0|100
0|2021-02-03|719.0|0|719.0|0|19.0|0|0.0|100
0|2021-02-04|725.0|0|725.0|0|19.0|0|0.0|100
0|2021-02-05|724.0|0|724.0|0|19.0|0|0.0|100
0|2021-02-06|725.0|0|725.0|0|19.0|0|0.0|100
0|2021-02-07|725.0|0|727.0|0|19.0|0|0.0|100
0|2021-02-08|725.0|0|727.0|0|19.0|0|0.0|100
0|2021-02-09|727.0|0|727.0|0|19.0|0|0.0|100
0|2021-02-10|727.0|0|729.0|0|19.0|0|0.0|100
