|dates|Brazos_Texas_UnitedStates.JHU_ConfirmedCases.data|Brazos_Texas_UnitedStates.JHU_ConfirmedCases.missing|Brazos_Texas_UnitedStates.NYT_ConfirmedCases.data|Brazos_Texas_UnitedStates.NYT_ConfirmedCases.missing|Brazos_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Brazos_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Brazos_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Brazos_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-18|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-19|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-20|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-21|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-22|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-03-23|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-03-24|16.0|0|12.0|0|0.0|0|0.0|100
0|2020-03-25|21.0|0|16.0|0|0.0|0|0.0|100
0|2020-03-26|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-03-27|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-03-28|40.0|0|36.0|0|1.0|0|0.0|100
0|2020-03-29|44.0|0|44.0|0|2.0|0|0.0|100
0|2020-03-30|46.0|0|44.0|0|2.0|0|0.0|100
0|2020-03-31|53.0|0|46.0|0|2.0|0|0.0|100
0|2020-04-01|63.0|0|63.0|0|3.0|0|0.0|100
0|2020-04-02|68.0|0|68.0|0|4.0|0|0.0|100
0|2020-04-03|72.0|0|72.0|0|5.0|0|0.0|100
0|2020-04-04|75.0|0|72.0|0|5.0|0|0.0|100
0|2020-04-05|94.0|0|75.0|0|6.0|0|0.0|100
0|2020-04-06|94.0|0|94.0|0|6.0|0|0.0|100
0|2020-04-07|97.0|0|94.0|0|7.0|0|0.0|100
0|2020-04-08|108.0|0|108.0|0|8.0|0|0.0|100
0|2020-04-09|108.0|0|114.0|0|8.0|0|0.0|100
0|2020-04-10|116.0|0|116.0|0|9.0|0|0.0|100
0|2020-04-11|134.0|0|134.0|0|10.0|0|0.0|100
0|2020-04-12|134.0|0|140.0|0|10.0|0|0.0|100
0|2020-04-13|143.0|0|143.0|0|12.0|0|0.0|100
0|2020-04-14|143.0|0|149.0|0|12.0|0|0.0|100
0|2020-04-15|149.0|0|151.0|0|13.0|0|0.0|100
0|2020-04-16|151.0|0|151.0|0|13.0|0|0.0|100
0|2020-04-17|164.0|0|164.0|0|15.0|0|0.0|100
0|2020-04-18|169.0|0|169.0|0|16.0|0|0.0|100
0|2020-04-19|169.0|0|170.0|0|16.0|0|0.0|100
0|2020-04-20|170.0|0|170.0|0|16.0|0|0.0|100
0|2020-04-21|170.0|0|173.0|0|16.0|0|0.0|100
0|2020-04-22|173.0|0|177.0|0|16.0|0|0.0|100
0|2020-04-23|177.0|0|177.0|0|16.0|0|0.0|100
0|2020-04-24|181.0|0|181.0|0|16.0|0|0.0|100
0|2020-04-25|181.0|0|181.0|0|16.0|0|0.0|100
0|2020-04-26|181.0|0|182.0|0|16.0|0|0.0|100
0|2020-04-27|182.0|0|182.0|0|16.0|0|0.0|100
0|2020-04-28|182.0|0|188.0|0|16.0|0|0.0|100
0|2020-04-29|188.0|0|193.0|0|16.0|0|0.0|100
0|2020-04-30|193.0|0|197.0|0|16.0|0|0.0|100
0|2020-05-01|202.0|0|202.0|0|16.0|0|0.0|100
0|2020-05-02|208.0|0|208.0|0|16.0|0|0.0|100
0|2020-05-03|208.0|0|208.0|0|16.0|0|0.0|100
0|2020-05-04|208.0|0|209.0|0|16.0|0|0.0|100
0|2020-05-05|209.0|0|219.0|0|16.0|0|0.0|100
0|2020-05-06|219.0|0|232.0|0|17.0|0|0.0|100
0|2020-05-07|232.0|0|243.0|0|17.0|0|0.0|100
0|2020-05-08|256.0|0|256.0|0|18.0|0|0.0|100
0|2020-05-09|256.0|0|265.0|0|18.0|0|0.0|100
0|2020-05-10|265.0|0|271.0|0|18.0|0|0.0|100
0|2020-05-11|271.0|0|278.0|0|18.0|0|0.0|100
0|2020-05-12|278.0|0|287.0|0|18.0|0|0.0|100
0|2020-05-13|287.0|0|301.0|0|18.0|0|0.0|100
