|dates|Carter_Montana_UnitedStates.JHU_ConfirmedCases.data|Carter_Montana_UnitedStates.JHU_ConfirmedCases.missing|Carter_Montana_UnitedStates.NYT_ConfirmedCases.data|Carter_Montana_UnitedStates.NYT_ConfirmedCases.missing|Carter_Montana_UnitedStates.JHU_ConfirmedDeaths.data|Carter_Montana_UnitedStates.JHU_ConfirmedDeaths.missing|Carter_Montana_UnitedStates.JHU_ConfirmedRecoveries.data|Carter_Montana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-24|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-09-25|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-09-26|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-09-27|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-09-28|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-09-29|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-09-30|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-10-01|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-10-02|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-10-03|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-10-04|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-10-05|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-10-06|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-10-07|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-10-08|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-10-09|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-10-10|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-10-11|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-10-12|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-10-13|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-10-14|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-10-15|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-10-16|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-10-17|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-10-18|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-10-19|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-10-20|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-10-21|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-10-22|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-10-23|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-10-24|53.0|0|53.0|0|0.0|0|0.0|100
0|2020-10-25|53.0|0|53.0|0|0.0|0|0.0|100
0|2020-10-26|53.0|0|53.0|0|0.0|0|0.0|100
0|2020-10-27|56.0|0|56.0|0|0.0|0|0.0|100
0|2020-10-28|66.0|0|66.0|0|0.0|0|0.0|100
0|2020-10-29|69.0|0|69.0|0|0.0|0|0.0|100
0|2020-10-30|73.0|0|73.0|0|2.0|0|0.0|100
0|2020-10-31|73.0|0|73.0|0|2.0|0|0.0|100
0|2020-11-01|77.0|0|77.0|0|2.0|0|0.0|100
0|2020-11-02|77.0|0|77.0|0|2.0|0|0.0|100
0|2020-11-03|77.0|0|77.0|0|2.0|0|0.0|100
0|2020-11-04|77.0|0|77.0|0|2.0|0|0.0|100
0|2020-11-05|84.0|0|84.0|0|2.0|0|0.0|100
0|2020-11-06|84.0|0|84.0|0|2.0|0|0.0|100
0|2020-11-07|86.0|0|86.0|0|2.0|0|0.0|100
0|2020-11-08|86.0|0|86.0|0|2.0|0|0.0|100
0|2020-11-09|86.0|0|86.0|0|2.0|0|0.0|100
0|2020-11-10|86.0|0|86.0|0|2.0|0|0.0|100
0|2020-11-11|86.0|0|86.0|0|2.0|0|0.0|100
0|2020-11-12|86.0|0|86.0|0|2.0|0|0.0|100
0|2020-11-13|86.0|0|86.0|0|2.0|0|0.0|100
0|2020-11-14|95.0|0|95.0|0|3.0|0|0.0|100
0|2020-11-15|98.0|0|98.0|0|3.0|0|0.0|100
0|2020-11-16|98.0|0|98.0|0|3.0|0|0.0|100
0|2020-11-17|97.0|0|97.0|0|3.0|0|0.0|100
0|2020-11-18|99.0|0|99.0|0|3.0|0|0.0|100
0|2020-11-19|100.0|0|100.0|0|3.0|0|0.0|100
0|2020-11-20|105.0|0|105.0|0|3.0|0|0.0|100
0|2020-11-21|108.0|0|108.0|0|3.0|0|0.0|100
0|2020-11-22|109.0|0|109.0|0|3.0|0|0.0|100
0|2020-11-23|109.0|0|109.0|0|3.0|0|0.0|100
0|2020-11-24|109.0|0|109.0|0|3.0|0|0.0|100
0|2020-11-25|110.0|0|110.0|0|3.0|0|0.0|100
0|2020-11-26|110.0|0|110.0|0|3.0|0|0.0|100
0|2020-11-27|109.0|0|109.0|0|3.0|0|0.0|100
0|2020-11-28|112.0|0|112.0|0|3.0|0|0.0|100
0|2020-11-29|112.0|0|112.0|0|3.0|0|0.0|100
0|2020-11-30|113.0|0|113.0|0|3.0|0|0.0|100
0|2020-12-01|113.0|0|113.0|0|3.0|0|0.0|100
0|2020-12-02|121.0|0|121.0|0|4.0|0|0.0|100
0|2020-12-03|120.0|0|120.0|0|4.0|0|0.0|100
0|2020-12-04|123.0|0|123.0|0|4.0|0|0.0|100
0|2020-12-05|122.0|0|122.0|0|4.0|0|0.0|100
0|2020-12-06|123.0|0|123.0|0|4.0|0|0.0|100
0|2020-12-07|123.0|0|123.0|0|4.0|0|0.0|100
0|2020-12-08|122.0|0|122.0|0|4.0|0|0.0|100
0|2020-12-09|123.0|0|123.0|0|4.0|0|0.0|100
0|2020-12-10|126.0|0|126.0|0|4.0|0|0.0|100
0|2020-12-11|127.0|0|127.0|0|4.0|0|0.0|100
0|2020-12-12|130.0|0|130.0|0|4.0|0|0.0|100
0|2020-12-13|131.0|0|131.0|0|4.0|0|0.0|100
0|2020-12-14|131.0|0|131.0|0|4.0|0|0.0|100
0|2020-12-15|129.0|0|129.0|0|4.0|0|0.0|100
0|2020-12-16|132.0|0|132.0|0|4.0|0|0.0|100
0|2020-12-17|134.0|0|134.0|0|4.0|0|0.0|100
0|2020-12-18|136.0|0|136.0|0|4.0|0|0.0|100
0|2020-12-19|134.0|0|134.0|0|4.0|0|0.0|100
0|2020-12-20|136.0|0|136.0|0|4.0|0|0.0|100
0|2020-12-21|134.0|0|134.0|0|4.0|0|0.0|100
0|2020-12-22|136.0|0|136.0|0|4.0|0|0.0|100
0|2020-12-23|136.0|0|136.0|0|4.0|0|0.0|100
0|2020-12-24|134.0|0|134.0|0|4.0|0|0.0|100
0|2020-12-25|134.0|0|134.0|0|4.0|0|0.0|100
0|2020-12-26|135.0|0|135.0|0|4.0|0|0.0|100
0|2020-12-27|137.0|0|137.0|0|4.0|0|0.0|100
0|2020-12-28|137.0|0|137.0|0|4.0|0|0.0|100
0|2020-12-29|137.0|0|137.0|0|4.0|0|0.0|100
0|2020-12-30|137.0|0|137.0|0|4.0|0|0.0|100
0|2020-12-31|135.0|0|135.0|0|4.0|0|0.0|100
0|2021-01-01|135.0|0|135.0|0|4.0|0|0.0|100
0|2021-01-02|135.0|0|135.0|0|4.0|0|0.0|100
0|2021-01-03|137.0|0|137.0|0|4.0|0|0.0|100
0|2021-01-04|137.0|0|137.0|0|4.0|0|0.0|100
0|2021-01-05|135.0|0|135.0|0|4.0|0|0.0|100
0|2021-01-06|137.0|0|137.0|0|4.0|0|0.0|100
0|2021-01-07|137.0|0|137.0|0|4.0|0|0.0|100
0|2021-01-08|139.0|0|139.0|0|4.0|0|0.0|100
0|2021-01-09|139.0|0|139.0|0|5.0|0|0.0|100
0|2021-01-10|137.0|0|137.0|0|5.0|0|0.0|100
0|2021-01-11|139.0|0|139.0|0|5.0|0|0.0|100
0|2021-01-12|139.0|0|139.0|0|5.0|0|0.0|100
0|2021-01-13|139.0|0|139.0|0|5.0|0|0.0|100
0|2021-01-14|139.0|0|139.0|0|5.0|0|0.0|100
0|2021-01-15|139.0|0|139.0|0|5.0|0|0.0|100
0|2021-01-16|139.0|0|139.0|0|5.0|0|0.0|100
0|2021-01-17|139.0|0|139.0|0|5.0|0|0.0|100
0|2021-01-18|139.0|0|139.0|0|5.0|0|0.0|100
0|2021-01-19|139.0|0|139.0|0|5.0|0|0.0|100
0|2021-01-20|139.0|0|139.0|0|5.0|0|0.0|100
0|2021-01-21|139.0|0|139.0|0|5.0|0|0.0|100
0|2021-01-22|139.0|0|139.0|0|5.0|0|0.0|100
0|2021-01-23|139.0|0|139.0|0|5.0|0|0.0|100
0|2021-01-24|139.0|0|139.0|0|5.0|0|0.0|100
0|2021-01-25|139.0|0|139.0|0|5.0|0|0.0|100
0|2021-01-26|139.0|0|139.0|0|5.0|0|0.0|100
0|2021-01-27|139.0|0|139.0|0|5.0|0|0.0|100
0|2021-01-28|139.0|0|139.0|0|5.0|0|0.0|100
0|2021-01-29|139.0|0|139.0|0|5.0|0|0.0|100
0|2021-01-30|139.0|0|139.0|0|5.0|0|0.0|100
0|2021-01-31|139.0|0|139.0|0|5.0|0|0.0|100
0|2021-02-01|139.0|0|139.0|0|5.0|0|0.0|100
0|2021-02-02|139.0|0|139.0|0|5.0|0|0.0|100
0|2021-02-03|139.0|0|139.0|0|5.0|0|0.0|100
0|2021-02-04|139.0|0|139.0|0|5.0|0|0.0|100
0|2021-02-05|139.0|0|139.0|0|5.0|0|0.0|100
0|2021-02-06|139.0|0|139.0|0|5.0|0|0.0|100
0|2021-02-07|139.0|0|139.0|0|5.0|0|0.0|100
0|2021-02-08|139.0|0|139.0|0|5.0|0|0.0|100
0|2021-02-09|139.0|0|139.0|0|5.0|0|0.0|100
0|2021-02-10|139.0|0|139.0|0|5.0|0|0.0|100
0|2021-02-11|139.0|0|139.0|0|5.0|0|0.0|100
