|dates|Unassigned_Massachusetts_UnitedStates.JHU_ConfirmedCases.data|Unassigned_Massachusetts_UnitedStates.JHU_ConfirmedCases.missing|Unassigned_Massachusetts_UnitedStates.NYT_ConfirmedCases.data|Unassigned_Massachusetts_UnitedStates.NYT_ConfirmedCases.missing|Unassigned_Massachusetts_UnitedStates.JHU_ConfirmedDeaths.data|Unassigned_Massachusetts_UnitedStates.JHU_ConfirmedDeaths.missing|Unassigned_Massachusetts_UnitedStates.JHU_ConfirmedRecoveries.data|Unassigned_Massachusetts_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-17|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-18|0.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-19|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-20|19.0|0|18.0|0|0.0|0|0.0|100
0|2020-03-21|20.0|0|26.0|0|0.0|0|0.0|100
0|2020-03-22|24.0|0|34.0|0|3.0|0|0.0|100
0|2020-03-23|53.0|0|57.0|0|7.0|0|0.0|100
0|2020-03-24|85.0|0|90.0|0|9.0|0|0.0|100
0|2020-03-25|159.0|0|159.0|0|9.0|0|0.0|100
0|2020-03-26|267.0|0|267.0|0|9.0|0|0.0|100
0|2020-03-27|303.0|0|304.0|0|9.0|0|0.0|100
0|2020-03-28|356.0|0|358.0|0|9.0|0|0.0|100
0|2020-03-29|460.0|0|462.0|0|9.0|0|0.0|100
0|2020-03-30|489.0|0|491.0|0|9.0|0|0.0|100
0|2020-03-31|333.0|0|335.0|0|9.0|0|0.0|100
0|2020-04-01|251.0|0|256.0|0|9.0|0|0.0|100
0|2020-04-02|270.0|0|270.0|0|9.0|0|0.0|100
0|2020-04-03|213.0|0|213.0|0|9.0|0|0.0|100
0|2020-04-04|274.0|0|274.0|0|9.0|0|0.0|100
0|2020-04-05|215.0|0|215.0|0|9.0|0|0.0|100
0|2020-04-06|246.0|0|246.0|0|10.0|0|0.0|100
0|2020-04-07|229.0|0|229.0|0|11.0|0|0.0|100
0|2020-04-08|223.0|0|223.0|0|13.0|0|0.0|100
0|2020-04-09|203.0|0|203.0|0|83.0|0|0.0|100
0|2020-04-10|129.0|0|129.0|0|179.0|0|0.0|100
0|2020-04-11|225.0|0|225.0|0|13.0|0|0.0|100
0|2020-04-12|373.0|0|373.0|0|12.0|0|0.0|100
0|2020-04-13|447.0|0|447.0|0|100.0|0|0.0|100
0|2020-04-14|506.0|0|506.0|0|100.0|0|0.0|100
0|2020-04-15|572.0|0|572.0|0|14.0|0|0.0|100
0|2020-04-16|638.0|0|638.0|0|14.0|0|0.0|100
0|2020-04-17|760.0|0|760.0|0|16.0|0|0.0|100
0|2020-04-18|733.0|0|733.0|0|19.0|0|0.0|100
0|2020-04-19|815.0|0|815.0|0|20.0|0|0.0|100
0|2020-04-20|815.0|0|855.0|0|20.0|0|0.0|100
0|2020-04-21|929.0|0|929.0|0|8.0|0|0.0|100
0|2020-04-22|854.0|0|854.0|0|229.0|0|0.0|100
0|2020-04-23|737.0|0|737.0|0|407.0|0|0.0|100
0|2020-04-24|791.0|0|791.0|0|603.0|0|0.0|100
0|2020-04-25|753.0|0|753.0|0|13.0|0|0.0|100
0|2020-04-26|807.0|0|807.0|0|141.0|0|0.0|100
0|2020-04-27|795.0|0|795.0|0|8.0|0|0.0|100
0|2020-04-28|625.0|0|625.0|0|5.0|0|0.0|100
0|2020-04-29|457.0|0|457.0|0|5.0|0|0.0|100
0|2020-04-30|415.0|0|415.0|0|5.0|0|0.0|100
0|2020-05-01|397.0|0|425.0|0|6.0|0|0.0|100
0|2020-05-02|377.0|0|377.0|0|4.0|0|0.0|100
0|2020-05-03|981.0|0|981.0|0|7.0|0|0.0|100
0|2020-05-04|662.0|0|662.0|0|7.0|0|0.0|100
0|2020-05-05|594.0|0|594.0|0|7.0|0|0.0|100
0|2020-05-06|326.0|0|326.0|0|3.0|0|0.0|100
0|2020-05-07|328.0|0|328.0|0|3.0|0|0.0|100
0|2020-05-08|297.0|0|297.0|0|3.0|0|0.0|100
0|2020-05-09|288.0|0|288.0|0|3.0|0|0.0|100
0|2020-05-10|302.0|0|303.0|0|5.0|0|0.0|100
0|2020-05-11|287.0|0|287.0|0|5.0|0|0.0|100
0|2020-05-12|273.0|0|273.0|0|4.0|0|0.0|100
