|dates|Mecklenburg_NorthCarolina_UnitedStates.JHU_ConfirmedCases.data|Mecklenburg_NorthCarolina_UnitedStates.JHU_ConfirmedCases.missing|Mecklenburg_NorthCarolina_UnitedStates.NYT_ConfirmedCases.data|Mecklenburg_NorthCarolina_UnitedStates.NYT_ConfirmedCases.missing|Mecklenburg_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|Mecklenburg_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|Mecklenburg_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|Mecklenburg_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-11|2134.0|0|2134.0|0|63.0|0|0.0|100
0|2020-05-12|2158.0|0|2148.0|0|63.0|0|0.0|100
0|2020-05-13|2283.0|0|2204.0|0|63.0|0|0.0|100
0|2020-05-14|2342.0|0|2320.0|0|63.0|0|0.0|100
0|2020-05-15|2385.0|0|2385.0|0|63.0|0|0.0|100
0|2020-05-16|2504.0|0|2504.0|0|63.0|0|0.0|100
0|2020-05-17|2591.0|0|2591.0|0|64.0|0|0.0|100
0|2020-05-18|2652.0|0|2652.0|0|64.0|0|0.0|100
0|2020-05-19|2652.0|0|2717.0|0|64.0|0|0.0|100
0|2020-05-20|2780.0|0|2780.0|0|69.0|0|0.0|100
0|2020-05-21|2780.0|0|2894.0|0|69.0|0|0.0|100
0|2020-05-22|3001.0|0|2954.0|0|73.0|0|0.0|100
0|2020-05-23|3142.0|0|3142.0|0|73.0|0|0.0|100
0|2020-05-24|3231.0|0|3231.0|0|73.0|0|0.0|100
0|2020-05-25|3380.0|0|3380.0|0|73.0|0|0.0|100
0|2020-05-26|3403.0|0|3403.0|0|73.0|0|0.0|100
0|2020-05-27|3478.0|0|3478.0|0|80.0|0|0.0|100
0|2020-05-28|3605.0|0|3605.0|0|85.0|0|0.0|100
0|2020-05-29|3837.0|0|3837.0|0|88.0|0|0.0|100
0|2020-05-30|4028.0|0|4028.0|0|88.0|0|0.0|100
0|2020-05-31|4250.0|0|4250.0|0|89.0|0|0.0|100
0|2020-06-01|4412.0|0|4412.0|0|92.0|0|0.0|100
0|2020-06-02|4519.0|0|4519.0|0|95.0|0|0.0|100
0|2020-06-03|4670.0|0|4670.0|0|97.0|0|0.0|100
0|2020-06-04|4842.0|0|4842.0|0|102.0|0|0.0|100
0|2020-06-05|5057.0|0|5057.0|0|102.0|0|0.0|100
0|2020-06-06|5358.0|0|5358.0|0|106.0|0|0.0|100
0|2020-06-07|5509.0|0|5509.0|0|109.0|0|0.0|100
0|2020-06-08|5682.0|0|5682.0|0|110.0|0|0.0|100
0|2020-06-09|5682.0|0|5744.0|0|111.0|0|0.0|100
0|2020-06-10|5861.0|0|5861.0|0|117.0|0|0.0|100
0|2020-06-11|6155.0|0|6155.0|0|117.0|0|0.0|100
0|2020-06-12|6538.0|0|6538.0|0|118.0|0|0.0|100
0|2020-06-13|6862.0|0|6862.0|0|119.0|0|0.0|100
0|2020-06-14|7131.0|0|7131.0|0|121.0|0|0.0|100
0|2020-06-15|7321.0|0|7321.0|0|124.0|0|0.0|100
0|2020-06-16|7468.0|0|7468.0|0|129.0|0|0.0|100
0|2020-06-17|7563.0|0|7563.0|0|130.0|0|0.0|100
0|2020-06-18|7804.0|0|7804.0|0|130.0|0|0.0|100
0|2020-06-19|8166.0|0|8166.0|0|131.0|0|0.0|100
0|2020-06-20|8511.0|0|8511.0|0|133.0|0|0.0|100
0|2020-06-21|8752.0|0|8752.0|0|135.0|0|0.0|100
0|2020-06-22|8956.0|0|8956.0|0|143.0|0|0.0|100
0|2020-06-23|9086.0|0|9086.0|0|143.0|0|0.0|100
0|2020-06-24|9333.0|0|9333.0|0|143.0|0|0.0|100
0|2020-06-25|9614.0|0|9614.0|0|144.0|0|0.0|100
0|2020-06-26|9944.0|0|9944.0|0|144.0|0|0.0|100
0|2020-06-27|10287.0|0|10287.0|0|145.0|0|0.0|100
0|2020-06-28|10592.0|0|10592.0|0|146.0|0|0.0|100
0|2020-06-29|10592.0|0|10863.0|0|146.0|0|0.0|100
0|2020-06-30|11170.0|0|11170.0|0|150.0|0|0.0|100
0|2020-07-01|11170.0|0|11534.0|0|150.0|0|0.0|100
0|2020-07-02|11803.0|0|11803.0|0|150.0|0|0.0|100
0|2020-07-03|12233.0|0|12233.0|0|151.0|0|0.0|100
0|2020-07-04|12576.0|0|12576.0|0|154.0|0|0.0|100
0|2020-07-05|12806.0|0|12806.0|0|154.0|0|0.0|100
0|2020-07-06|13111.0|0|13111.0|0|155.0|0|0.0|100
0|2020-07-07|13317.0|0|13317.0|0|155.0|0|0.0|100
0|2020-07-08|13489.0|0|13489.0|0|158.0|0|0.0|100
0|2020-07-09|13757.0|0|13757.0|0|158.0|0|0.0|100
0|2020-07-10|14157.0|0|14157.0|0|158.0|0|0.0|100
0|2020-07-11|14607.0|0|14607.0|0|159.0|0|0.0|100
0|2020-07-12|15024.0|0|15024.0|0|159.0|0|0.0|100
0|2020-07-13|15319.0|0|15319.0|0|163.0|0|0.0|100
0|2020-07-14|15680.0|0|15680.0|0|163.0|0|0.0|100
0|2020-07-15|15950.0|0|15950.0|0|164.0|0|0.0|100
0|2020-07-16|16360.0|0|16360.0|0|164.0|0|0.0|100
0|2020-07-17|16657.0|0|16657.0|0|167.0|0|0.0|100
0|2020-07-18|17047.0|0|17047.0|0|170.0|0|0.0|100
0|2020-07-19|17379.0|0|17379.0|0|170.0|0|0.0|100
0|2020-07-20|17571.0|0|17571.0|0|179.0|0|0.0|100
0|2020-07-21|17800.0|0|17800.0|0|179.0|0|0.0|100
0|2020-07-22|18079.0|0|18075.0|0|179.0|0|0.0|100
0|2020-07-23|18403.0|0|18403.0|0|181.0|0|0.0|100
0|2020-07-24|18703.0|0|18703.0|0|187.0|0|0.0|100
0|2020-07-25|19041.0|0|19041.0|0|187.0|0|0.0|100
0|2020-07-26|19268.0|0|19268.0|0|187.0|0|0.0|100
0|2020-07-27|19480.0|0|19480.0|0|188.0|0|0.0|100
0|2020-07-28|19707.0|0|19707.0|0|189.0|0|0.0|100
0|2020-07-29|19924.0|0|19924.0|0|192.0|0|0.0|100
0|2020-07-30|20261.0|0|20261.0|0|195.0|0|0.0|100
0|2020-07-31|20502.0|0|20502.0|0|199.0|0|0.0|100
0|2020-08-01|20679.0|0|20679.0|0|210.0|0|0.0|100
0|2020-08-02|20864.0|0|20864.0|0|210.0|0|0.0|100
0|2020-08-03|21054.0|0|21054.0|0|222.0|0|0.0|100
0|2020-08-04|21316.0|0|21316.0|0|222.0|0|0.0|100
0|2020-08-05|21517.0|0|21517.0|0|222.0|0|0.0|100
0|2020-08-06|21704.0|0|21704.0|0|222.0|0|0.0|100
0|2020-08-07|21876.0|0|21876.0|0|225.0|0|0.0|100
0|2020-08-08|22066.0|0|22078.0|0|226.0|0|0.0|100
0|2020-08-09|22255.0|0|22255.0|0|228.0|0|0.0|100
0|2020-08-10|22315.0|0|22315.0|0|232.0|0|0.0|100
0|2020-08-11|22462.0|0|22487.0|0|233.0|0|0.0|100
0|2020-08-12|22612.0|0|22684.0|0|243.0|0|0.0|100
0|2020-08-13|22803.0|0|22834.0|0|246.0|0|0.0|100
0|2020-08-14|22850.0|0|22973.0|0|253.0|0|0.0|100
0|2020-08-15|22989.0|0|23111.0|0|257.0|0|0.0|100
0|2020-08-16|23110.0|0|23203.0|0|257.0|0|0.0|100
0|2020-08-17|23164.0|0|23308.0|0|258.0|0|0.0|100
0|2020-08-18|23318.0|0|23464.0|0|259.0|0|0.0|100
0|2020-08-19|23434.0|0|23614.0|0|262.0|0|0.0|100
0|2020-08-20|23593.0|0|23824.0|0|266.0|0|0.0|100
0|2020-08-21|23809.0|0|24008.0|0|269.0|0|0.0|100
0|2020-08-22|23978.0|0|24174.0|0|271.0|0|0.0|100
0|2020-08-23|24129.0|0|24303.0|0|271.0|0|0.0|100
0|2020-08-24|24260.0|0|24472.0|0|274.0|0|0.0|100
0|2020-08-25|24408.0|0|24602.0|0|274.0|0|0.0|100
0|2020-08-26|24545.0|0|24741.0|0|283.0|0|0.0|100
0|2020-08-27|24744.0|0|24952.0|0|284.0|0|0.0|100
0|2020-08-28|24847.0|0|25063.0|0|284.0|0|0.0|100
0|2020-08-29|25112.0|0|25262.0|0|284.0|0|0.0|100
0|2020-08-30|25198.0|0|25386.0|0|284.0|0|0.0|100
0|2020-08-31|25345.0|0|25556.0|0|289.0|0|0.0|100
0|2020-09-01|25558.0|0|25790.0|0|291.0|0|0.0|100
0|2020-09-02|25703.0|0|25908.0|0|298.0|0|0.0|100
0|2020-09-03|25856.0|0|26061.0|0|301.0|0|0.0|100
0|2020-09-04|26021.0|0|26223.0|0|306.0|0|0.0|100
0|2020-09-05|26128.0|0|26223.0|0|309.0|0|0.0|100
0|2020-09-06|26211.0|0|26391.0|0|309.0|0|0.0|100
0|2020-09-07|26301.0|0|26520.0|0|316.0|0|0.0|100
0|2020-09-08|26363.0|0|26584.0|0|318.0|0|0.0|100
0|2020-09-09|26479.0|0|26666.0|0|322.0|0|0.0|100
0|2020-09-10|26564.0|0|26784.0|0|326.0|0|0.0|100
0|2020-09-11|26683.0|0|26920.0|0|331.0|0|0.0|100
0|2020-09-12|26683.0|0|27012.0|0|331.0|0|0.0|100
0|2020-09-13|26868.0|0|27087.0|0|331.0|0|0.0|100
0|2020-09-14|26868.0|0|27172.0|0|331.0|0|0.0|100
0|2020-09-15|27021.0|0|27271.0|0|334.0|0|0.0|100
0|2020-09-16|27125.0|0|27394.0|0|335.0|0|0.0|100
0|2020-09-17|27235.0|0|27505.0|0|337.0|0|0.0|100
0|2020-09-18|27346.0|0|27605.0|0|339.0|0|0.0|100
0|2020-09-19|27431.0|0|27605.0|0|339.0|0|0.0|100
0|2020-09-20|27431.0|0|27772.0|0|339.0|0|0.0|100
0|2020-09-21|27586.0|0|27864.0|0|341.0|0|0.0|100
0|2020-09-22|27687.0|0|27964.0|0|342.0|0|0.0|100
0|2020-09-23|27768.0|0|28065.0|0|343.0|0|0.0|100
0|2020-09-24|27884.0|0|28195.0|0|345.0|0|0.0|100
0|2020-09-25|28416.0|0|28416.0|0|347.0|0|0.0|100
0|2020-09-26|28579.0|0|28579.0|0|352.0|0|0.0|100
0|2020-09-27|28708.0|0|28708.0|0|352.0|0|0.0|100
0|2020-09-28|28774.0|0|28774.0|0|352.0|0|0.0|100
0|2020-09-29|28844.0|0|28844.0|0|354.0|0|0.0|100
0|2020-09-30|28975.0|0|28975.0|0|356.0|0|0.0|100
0|2020-10-01|29132.0|0|29132.0|0|359.0|0|0.0|100
0|2020-10-02|29271.0|0|29271.0|0|360.0|0|0.0|100
0|2020-10-03|29414.0|0|29414.0|0|361.0|0|0.0|100
0|2020-10-04|29454.0|0|29454.0|0|361.0|0|0.0|100
0|2020-10-05|29593.0|0|29593.0|0|362.0|0|0.0|100
0|2020-10-06|29701.0|0|29701.0|0|363.0|0|0.0|100
0|2020-10-07|29829.0|0|29829.0|0|364.0|0|0.0|100
0|2020-10-08|29963.0|0|29963.0|0|364.0|0|0.0|100
0|2020-10-09|30088.0|0|30088.0|0|365.0|0|0.0|100
0|2020-10-10|30273.0|0|30273.0|0|365.0|0|0.0|100
0|2020-10-11|30366.0|0|30366.0|0|365.0|0|0.0|100
0|2020-10-12|30502.0|0|30502.0|0|367.0|0|0.0|100
0|2020-10-13|30670.0|0|30670.0|0|367.0|0|0.0|100
0|2020-10-14|30818.0|0|30818.0|0|373.0|0|0.0|100
0|2020-10-15|31074.0|0|31074.0|0|373.0|0|0.0|100
0|2020-10-16|31279.0|0|31279.0|0|374.0|0|0.0|100
0|2020-10-17|31442.0|0|31442.0|0|374.0|0|0.0|100
0|2020-10-18|31688.0|0|31688.0|0|374.0|0|0.0|100
0|2020-10-19|31820.0|0|31820.0|0|376.0|0|0.0|100
0|2020-10-20|32038.0|0|32038.0|0|376.0|0|0.0|100
0|2020-10-21|32264.0|0|32264.0|0|376.0|0|0.0|100
0|2020-10-22|32264.0|0|32457.0|0|376.0|0|0.0|100
0|2020-10-23|32264.0|0|32601.0|0|376.0|0|0.0|100
0|2020-10-24|32264.0|0|32877.0|0|376.0|0|0.0|100
0|2020-10-25|32264.0|0|33065.0|0|376.0|0|0.0|100
0|2020-10-26|32264.0|0|33299.0|0|376.0|0|0.0|100
0|2020-10-27|32264.0|0|33552.0|0|376.0|0|0.0|100
0|2020-10-28|32264.0|0|33779.0|0|376.0|0|0.0|100
0|2020-10-29|33988.0|0|33988.0|0|389.0|0|0.0|100
0|2020-10-30|34193.0|0|34193.0|0|390.0|0|0.0|100
0|2020-10-31|34473.0|0|34473.0|0|391.0|0|0.0|100
0|2020-11-01|34473.0|0|34668.0|0|391.0|0|0.0|100
0|2020-11-02|34871.0|0|34871.0|0|396.0|0|0.0|100
0|2020-11-03|35076.0|0|35076.0|0|398.0|0|0.0|100
0|2020-11-04|35390.0|0|35390.0|0|400.0|0|0.0|100
0|2020-11-05|35609.0|0|35609.0|0|402.0|0|0.0|100
0|2020-11-06|35845.0|0|35845.0|0|403.0|0|0.0|100
0|2020-11-07|36106.0|0|36106.0|0|405.0|0|0.0|100
0|2020-11-08|36311.0|0|36311.0|0|405.0|0|0.0|100
0|2020-11-09|36464.0|0|36530.0|0|409.0|0|0.0|100
0|2020-11-10|36464.0|0|36863.0|0|409.0|0|0.0|100
0|2020-11-11|36464.0|0|37162.0|0|409.0|0|0.0|100
0|2020-11-12|36464.0|0|37432.0|0|409.0|0|0.0|100
0|2020-11-13|36464.0|0|37817.0|0|409.0|0|0.0|100
0|2020-11-14|37984.0|0|38109.0|0|413.0|0|0.0|100
0|2020-11-15|37984.0|0|38310.0|0|413.0|0|0.0|100
0|2020-11-16|38295.0|0|38677.0|0|417.0|0|0.0|100
0|2020-11-17|38295.0|0|39014.0|0|417.0|0|0.0|100
0|2020-11-18|39166.0|0|39432.0|0|425.0|0|0.0|100
0|2020-11-19|39556.0|0|39796.0|0|425.0|0|0.0|100
0|2020-11-20|39880.0|0|40109.0|0|427.0|0|0.0|100
0|2020-11-21|40220.0|0|40566.0|0|429.0|0|0.0|100
0|2020-11-22|40220.0|0|40754.0|0|429.0|0|0.0|100
0|2020-11-23|40220.0|0|41206.0|0|429.0|0|0.0|100
0|2020-11-24|41392.0|0|41651.0|0|435.0|0|0.0|100
0|2020-11-25|41392.0|0|42052.0|0|435.0|0|0.0|100
0|2020-11-26|41392.0|0|42052.0|0|435.0|0|0.0|100
0|2020-11-27|41392.0|0|42495.0|0|435.0|0|0.0|100
0|2020-11-28|41392.0|0|42933.0|0|435.0|0|0.0|100
0|2020-11-29|43303.0|0|43380.0|0|435.0|0|0.0|100
0|2020-11-30|43661.0|0|43689.0|0|454.0|0|0.0|100
0|2020-12-01|43661.0|0|43983.0|0|454.0|0|0.0|100
0|2020-12-02|44428.0|0|44428.0|0|454.0|0|0.0|100
0|2020-12-03|44976.0|0|44984.0|0|454.0|0|0.0|100
0|2020-12-04|45627.0|0|45627.0|0|465.0|0|0.0|100
0|2020-12-05|46199.0|0|46199.0|0|467.0|0|0.0|100
0|2020-12-06|46983.0|0|46983.0|0|467.0|0|0.0|100
0|2020-12-07|46983.0|0|47547.0|0|467.0|0|0.0|100
0|2020-12-08|46983.0|0|48033.0|0|467.0|0|0.0|100
0|2020-12-09|48637.0|0|48673.0|0|476.0|0|0.0|100
0|2020-12-10|49234.0|0|49234.0|0|476.0|0|0.0|100
0|2020-12-11|49955.0|0|49955.0|0|481.0|0|0.0|100
0|2020-12-12|50535.0|0|50535.0|0|481.0|0|0.0|100
0|2020-12-13|51290.0|0|51290.0|0|484.0|0|0.0|100
0|2020-12-14|51896.0|0|51896.0|0|485.0|0|0.0|100
0|2020-12-15|51896.0|0|52624.0|0|485.0|0|0.0|100
0|2020-12-16|53076.0|0|53194.0|0|491.0|0|0.0|100
0|2020-12-17|53076.0|0|53979.0|0|491.0|0|0.0|100
0|2020-12-18|54463.0|0|54667.0|0|491.0|0|0.0|100
0|2020-12-19|54463.0|0|55175.0|0|491.0|0|0.0|100
0|2020-12-20|55944.0|0|56044.0|0|507.0|0|0.0|100
0|2020-12-21|56517.0|0|56824.0|0|507.0|0|0.0|100
0|2020-12-22|57131.0|0|57458.0|0|512.0|0|0.0|100
0|2020-12-23|57755.0|0|58281.0|0|514.0|0|0.0|100
0|2020-12-24|57755.0|0|58281.0|0|514.0|0|0.0|100
0|2020-12-25|57755.0|0|58281.0|0|514.0|0|0.0|100
0|2020-12-26|59704.0|0|59704.0|0|530.0|0|0.0|100
0|2020-12-27|60144.0|0|60337.0|0|540.0|0|0.0|100
0|2020-12-28|60144.0|0|60930.0|0|540.0|0|0.0|100
0|2020-12-29|61093.0|0|61526.0|0|540.0|0|0.0|100
0|2020-12-30|61990.0|0|62240.0|0|553.0|0|0.0|100
0|2020-12-31|61990.0|0|63088.0|0|554.0|0|0.0|100
0|2021-01-01|62454.0|0|64167.0|0|554.0|0|0.0|100
0|2021-01-02|64442.0|0|64911.0|0|554.0|0|0.0|100
0|2021-01-03|64442.0|0|65497.0|0|554.0|0|0.0|100
0|2021-01-04|64442.0|0|66125.0|0|554.0|0|0.0|100
0|2021-01-05|66419.0|0|66907.0|0|579.0|0|0.0|100
0|2021-01-06|67193.0|0|67623.0|0|579.0|0|0.0|100
0|2021-01-07|68155.0|0|68535.0|0|601.0|0|0.0|100
0|2021-01-08|69101.0|0|69748.0|0|607.0|0|0.0|100
0|2021-01-09|70128.0|0|70979.0|0|615.0|0|0.0|100
0|2021-01-10|71437.0|0|71775.0|0|618.0|0|0.0|100
0|2021-01-11|72177.0|0|72604.0|0|618.0|0|0.0|100
0|2021-01-12|72968.0|0|73083.0|0|635.0|0|0.0|100
0|2021-01-13|73477.0|0|73913.0|0|646.0|0|0.0|100
0|2021-01-14|73477.0|0|74587.0|0|650.0|0|0.0|100
0|2021-01-15|73477.0|0|75482.0|0|660.0|0|0.0|100
0|2021-01-16|76167.0|0|76542.0|0|671.0|0|0.0|100
0|2021-01-17|76895.0|0|77030.0|0|673.0|0|0.0|100
0|2021-01-18|76895.0|0|77257.0|0|673.0|0|0.0|100
0|2021-01-19|76895.0|0|78258.0|0|673.0|0|0.0|100
0|2021-01-20|78778.0|0|78888.0|0|690.0|0|0.0|100
0|2021-01-21|79436.0|0|79623.0|0|700.0|0|0.0|100
