|dates|Hudson_NewJersey_UnitedStates.JHU_ConfirmedCases.data|Hudson_NewJersey_UnitedStates.JHU_ConfirmedCases.missing|Hudson_NewJersey_UnitedStates.NYT_ConfirmedCases.data|Hudson_NewJersey_UnitedStates.NYT_ConfirmedCases.missing|Hudson_NewJersey_UnitedStates.JHU_ConfirmedDeaths.data|Hudson_NewJersey_UnitedStates.JHU_ConfirmedDeaths.missing|Hudson_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.data|Hudson_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-10|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-11|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-12|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-13|4.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-14|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-15|5.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-16|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-03-17|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-03-18|34.0|0|34.0|0|1.0|0|0.0|100
0|2020-03-19|55.0|0|55.0|0|1.0|0|0.0|100
0|2020-03-20|66.0|0|66.0|0|1.0|0|0.0|100
0|2020-03-21|97.0|0|97.0|0|1.0|0|0.0|100
0|2020-03-22|126.0|0|126.0|0|1.0|0|0.0|100
0|2020-03-23|190.0|0|190.0|0|1.0|0|0.0|100
0|2020-03-24|234.0|0|234.0|0|1.0|0|0.0|100
0|2020-03-25|260.0|0|260.0|0|1.0|0|0.0|100
0|2020-03-26|441.0|0|441.0|0|1.0|0|0.0|100
0|2020-03-27|594.0|0|594.0|0|2.0|0|0.0|100
0|2020-03-28|771.0|0|771.0|0|4.0|0|0.0|100
0|2020-03-29|974.0|0|974.0|0|6.0|0|0.0|100
0|2020-03-30|1314.0|0|1314.0|0|7.0|0|0.0|100
0|2020-03-31|1606.0|0|1606.0|0|2.0|0|0.0|100
0|2020-04-01|1910.0|0|1910.0|0|29.0|0|0.0|100
0|2020-04-02|2270.0|0|2270.0|0|44.0|0|0.0|100
0|2020-04-03|2835.0|0|2835.0|0|59.0|0|0.0|100
0|2020-04-04|3491.0|0|3491.0|0|78.0|0|0.0|100
0|2020-04-05|3924.0|0|3924.0|0|87.0|0|0.0|100
0|2020-04-06|4395.0|0|4395.0|0|92.0|0|0.0|100
0|2020-04-07|4949.0|0|4949.0|0|103.0|0|0.0|100
0|2020-04-08|5437.0|0|5437.0|0|122.0|0|0.0|100
0|2020-04-09|5879.0|0|5879.0|0|132.0|0|0.0|100
0|2020-04-10|6411.0|0|6411.0|0|163.0|0|0.0|100
0|2020-04-11|6851.0|0|6851.0|0|183.0|0|0.0|100
0|2020-04-12|7469.0|0|7469.0|0|226.0|0|0.0|100
0|2020-04-13|7879.0|0|7879.0|0|236.0|0|0.0|100
0|2020-04-14|8242.0|0|8242.0|0|277.0|0|0.0|100
0|2020-04-15|8511.0|0|8511.0|0|312.0|0|0.0|100
0|2020-04-16|9165.0|0|9165.0|0|365.0|0|0.0|100
0|2020-04-17|9636.0|0|9636.0|0|420.0|0|0.0|100
0|2020-04-18|9956.0|0|9956.0|0|434.0|0|0.0|100
0|2020-04-19|10486.0|0|10486.0|0|612.0|0|0.0|100
0|2020-04-20|11150.0|0|11150.0|0|612.0|0|0.0|100
0|2020-04-21|11221.0|0|11636.0|0|636.0|0|0.0|100
0|2020-04-22|12088.0|0|12039.0|0|657.0|0|0.0|100
0|2020-04-23|12681.0|0|12645.0|0|666.0|0|0.0|100
0|2020-04-24|13011.0|0|13011.0|0|706.0|0|0.0|100
0|2020-04-25|13367.0|0|13367.0|0|706.0|0|0.0|100
0|2020-04-26|13708.0|0|13708.0|0|661.0|0|0.0|100
0|2020-04-27|13925.0|0|13925.0|0|673.0|0|0.0|100
0|2020-04-28|14309.0|0|14309.0|0|722.0|0|0.0|100
0|2020-04-29|14596.0|0|14596.0|0|758.0|0|0.0|100
0|2020-04-30|14916.0|0|14916.0|0|798.0|0|0.0|100
0|2020-05-01|15148.0|0|15148.0|0|819.0|0|0.0|100
0|2020-05-02|15401.0|0|15401.0|0|834.0|0|0.0|100
0|2020-05-03|15769.0|0|15769.0|0|845.0|0|0.0|100
0|2020-05-04|15881.0|0|15881.0|0|845.0|0|0.0|100
0|2020-05-05|16099.0|0|16099.0|0|870.0|0|0.0|100
0|2020-05-06|16197.0|0|16197.0|0|903.0|0|0.0|100
0|2020-05-07|17142.0|0|16354.0|0|935.0|0|0.0|100
0|2020-05-08|17365.0|0|16520.0|0|945.0|0|0.0|100
0|2020-05-09|17365.0|0|16675.0|0|954.0|0|0.0|100
0|2020-05-10|17513.0|0|16822.0|0|969.0|0|0.0|100
