|dates|Warren_Missouri_UnitedStates.JHU_ConfirmedCases.data|Warren_Missouri_UnitedStates.JHU_ConfirmedCases.missing|Warren_Missouri_UnitedStates.NYT_ConfirmedCases.data|Warren_Missouri_UnitedStates.NYT_ConfirmedCases.missing|Warren_Missouri_UnitedStates.JHU_ConfirmedDeaths.data|Warren_Missouri_UnitedStates.JHU_ConfirmedDeaths.missing|Warren_Missouri_UnitedStates.JHU_ConfirmedRecoveries.data|Warren_Missouri_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|28.0|0|24.0|0|0.0|0|0.0|100
0|2020-05-15|28.0|0|24.0|0|0.0|0|0.0|100
0|2020-05-16|28.0|0|24.0|0|0.0|0|0.0|100
0|2020-05-17|28.0|0|25.0|0|0.0|0|0.0|100
0|2020-05-18|28.0|0|25.0|0|0.0|0|0.0|100
0|2020-05-19|28.0|0|25.0|0|0.0|0|0.0|100
0|2020-05-20|28.0|0|25.0|0|0.0|0|0.0|100
0|2020-05-21|28.0|0|25.0|0|0.0|0|0.0|100
0|2020-05-22|28.0|0|25.0|0|0.0|0|0.0|100
0|2020-05-23|28.0|0|25.0|0|0.0|0|0.0|100
0|2020-05-24|28.0|0|26.0|0|0.0|0|0.0|100
0|2020-05-25|28.0|0|26.0|0|0.0|0|0.0|100
0|2020-05-26|28.0|0|26.0|0|0.0|0|0.0|100
0|2020-05-27|28.0|0|26.0|0|0.0|0|0.0|100
0|2020-05-28|28.0|0|26.0|0|0.0|0|0.0|100
0|2020-05-29|28.0|0|27.0|0|0.0|0|0.0|100
0|2020-05-30|28.0|0|26.0|0|0.0|0|0.0|100
0|2020-05-31|28.0|0|27.0|0|0.0|0|0.0|100
0|2020-06-01|28.0|0|26.0|0|0.0|0|0.0|100
0|2020-06-02|28.0|0|27.0|0|0.0|0|0.0|100
0|2020-06-03|28.0|0|27.0|0|0.0|0|0.0|100
0|2020-06-04|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-06-05|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-06-06|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-06-07|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-06-08|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-06-09|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-06-10|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-06-11|31.0|0|30.0|0|0.0|0|0.0|100
0|2020-06-12|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-06-13|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-06-14|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-06-15|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-06-16|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-06-17|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-06-18|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-06-19|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-06-20|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-06-21|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-06-22|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-06-23|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-06-24|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-06-25|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-06-26|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-06-27|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-06-28|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-06-29|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-06-30|40.0|0|43.0|0|0.0|0|0.0|100
0|2020-07-01|40.0|0|43.0|0|0.0|0|0.0|100
0|2020-07-02|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-07-03|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-07-04|48.0|0|57.0|0|0.0|0|0.0|100
0|2020-07-05|48.0|0|58.0|0|0.0|0|0.0|100
0|2020-07-06|50.0|0|59.0|0|0.0|0|0.0|100
0|2020-07-07|54.0|0|59.0|0|0.0|0|0.0|100
0|2020-07-08|53.0|0|63.0|0|0.0|0|0.0|100
0|2020-07-09|54.0|0|67.0|0|0.0|0|0.0|100
0|2020-07-10|54.0|0|73.0|0|0.0|0|0.0|100
0|2020-07-11|57.0|0|81.0|0|0.0|0|0.0|100
0|2020-07-12|57.0|0|86.0|0|0.0|0|0.0|100
0|2020-07-13|57.0|0|92.0|0|0.0|0|0.0|100
0|2020-07-14|60.0|0|95.0|0|0.0|0|0.0|100
0|2020-07-15|65.0|0|100.0|0|0.0|0|0.0|100
0|2020-07-16|68.0|0|103.0|0|0.0|0|0.0|100
0|2020-07-17|72.0|0|108.0|0|0.0|0|0.0|100
0|2020-07-18|78.0|0|116.0|0|0.0|0|0.0|100
0|2020-07-19|85.0|0|116.0|0|0.0|0|0.0|100
0|2020-07-20|89.0|0|118.0|0|0.0|0|0.0|100
0|2020-07-21|97.0|0|118.0|0|0.0|0|0.0|100
0|2020-07-22|99.0|0|118.0|0|0.0|0|0.0|100
0|2020-07-23|103.0|0|121.0|0|0.0|0|0.0|100
0|2020-07-24|114.0|0|121.0|0|0.0|0|0.0|100
0|2020-07-25|117.0|0|127.0|0|0.0|0|0.0|100
0|2020-07-26|120.0|0|127.0|0|0.0|0|0.0|100
0|2020-07-27|122.0|0|135.0|0|0.0|0|0.0|100
0|2020-07-28|128.0|0|137.0|0|0.0|0|0.0|100
0|2020-07-29|136.0|0|138.0|0|0.0|0|0.0|100
0|2020-07-30|144.0|0|146.0|0|0.0|0|0.0|100
0|2020-07-31|153.0|0|153.0|0|0.0|0|0.0|100
0|2020-08-01|157.0|0|157.0|0|0.0|0|0.0|100
0|2020-08-02|161.0|0|161.0|0|0.0|0|0.0|100
0|2020-08-03|171.0|0|178.0|0|0.0|0|0.0|100
0|2020-08-04|180.0|0|180.0|0|0.0|0|0.0|100
0|2020-08-05|185.0|0|185.0|0|0.0|0|0.0|100
0|2020-08-06|189.0|0|189.0|0|0.0|0|0.0|100
0|2020-08-07|191.0|0|191.0|0|0.0|0|0.0|100
0|2020-08-08|191.0|0|193.0|0|0.0|0|0.0|100
0|2020-08-09|196.0|0|197.0|0|0.0|0|0.0|100
0|2020-08-10|203.0|0|207.0|0|0.0|0|0.0|100
0|2020-08-11|208.0|0|208.0|0|0.0|0|0.0|100
0|2020-08-12|212.0|0|212.0|0|0.0|0|0.0|100
0|2020-08-13|216.0|0|221.0|0|0.0|0|0.0|100
0|2020-08-14|226.0|0|231.0|0|0.0|0|0.0|100
0|2020-08-15|238.0|0|238.0|0|0.0|0|0.0|100
0|2020-08-16|248.0|0|253.0|0|0.0|0|0.0|100
0|2020-08-17|264.0|0|264.0|0|0.0|0|0.0|100
0|2020-08-18|267.0|0|275.0|0|0.0|0|0.0|100
0|2020-08-19|274.0|0|281.0|0|0.0|0|0.0|100
0|2020-08-20|276.0|0|285.0|0|0.0|0|0.0|100
0|2020-08-21|280.0|0|290.0|0|0.0|0|0.0|100
0|2020-08-22|287.0|0|293.0|0|0.0|0|0.0|100
0|2020-08-23|291.0|0|296.0|0|0.0|0|0.0|100
0|2020-08-24|293.0|0|299.0|0|0.0|0|0.0|100
0|2020-08-25|299.0|0|305.0|0|0.0|0|0.0|100
0|2020-08-26|303.0|0|310.0|0|0.0|0|0.0|100
0|2020-08-27|306.0|0|314.0|0|0.0|0|0.0|100
0|2020-08-28|315.0|0|323.0|0|0.0|0|0.0|100
0|2020-08-29|319.0|0|329.0|0|0.0|0|0.0|100
0|2020-08-30|321.0|0|331.0|0|0.0|0|0.0|100
0|2020-08-31|323.0|0|331.0|0|0.0|0|0.0|100
0|2020-09-01|330.0|0|340.0|0|0.0|0|0.0|100
0|2020-09-02|337.0|0|348.0|0|0.0|0|0.0|100
0|2020-09-03|340.0|0|354.0|0|0.0|0|0.0|100
0|2020-09-04|349.0|0|364.0|0|0.0|0|0.0|100
0|2020-09-05|355.0|0|367.0|0|0.0|0|0.0|100
0|2020-09-06|358.0|0|372.0|0|0.0|0|0.0|100
0|2020-09-07|362.0|0|372.0|0|0.0|0|0.0|100
0|2020-09-08|362.0|0|384.0|0|0.0|0|0.0|100
0|2020-09-09|369.0|0|389.0|0|0.0|0|0.0|100
0|2020-09-10|375.0|0|395.0|0|0.0|0|0.0|100
0|2020-09-11|378.0|0|406.0|0|0.0|0|0.0|100
0|2020-09-12|378.0|0|414.0|0|0.0|0|0.0|100
0|2020-09-13|402.0|0|419.0|0|0.0|0|0.0|100
0|2020-09-14|402.0|0|430.0|0|0.0|0|0.0|100
0|2020-09-15|412.0|0|438.0|0|0.0|0|0.0|100
0|2020-09-16|419.0|0|445.0|0|0.0|0|0.0|100
0|2020-09-17|424.0|0|451.0|0|0.0|0|0.0|100
0|2020-09-18|429.0|0|456.0|0|0.0|0|0.0|100
0|2020-09-19|437.0|0|461.0|0|0.0|0|0.0|100
0|2020-09-20|437.0|0|469.0|0|0.0|0|0.0|100
0|2020-09-21|447.0|0|473.0|0|0.0|0|0.0|100
0|2020-09-22|451.0|0|474.0|0|0.0|0|0.0|100
0|2020-09-23|460.0|0|485.0|0|0.0|0|0.0|100
0|2020-09-24|464.0|0|489.0|0|0.0|0|0.0|100
0|2020-09-25|467.0|0|494.0|0|1.0|0|0.0|100
0|2020-09-26|473.0|0|504.0|0|1.0|0|0.0|100
0|2020-09-27|479.0|0|504.0|0|1.0|0|0.0|100
0|2020-09-28|482.0|0|515.0|0|1.0|0|0.0|100
0|2020-09-29|482.0|0|525.0|0|1.0|0|0.0|100
0|2020-09-30|482.0|0|529.0|0|1.0|0|0.0|100
0|2020-10-01|482.0|0|532.0|0|1.0|0|0.0|100
0|2020-10-02|488.0|0|537.0|0|1.0|0|0.0|100
0|2020-10-03|491.0|0|543.0|0|1.0|0|0.0|100
0|2020-10-04|494.0|0|543.0|0|1.0|0|0.0|100
0|2020-10-05|498.0|0|548.0|0|1.0|0|0.0|100
0|2020-10-06|498.0|0|556.0|0|1.0|0|0.0|100
0|2020-10-07|501.0|0|558.0|0|1.0|0|0.0|100
0|2020-10-08|503.0|0|566.0|0|1.0|0|0.0|100
0|2020-10-09|508.0|0|584.0|0|1.0|0|0.0|100
0|2020-10-10|524.0|0|597.0|0|1.0|0|0.0|100
0|2020-10-11|524.0|0|604.0|0|1.0|0|0.0|100
0|2020-10-12|524.0|0|607.0|0|1.0|0|0.0|100
0|2020-10-13|524.0|0|610.0|0|1.0|0|0.0|100
0|2020-10-14|546.0|0|623.0|0|2.0|0|0.0|100
0|2020-10-15|557.0|0|629.0|0|1.0|0|0.0|100
0|2020-10-16|564.0|0|643.0|0|1.0|0|0.0|100
0|2020-10-17|568.0|0|643.0|0|1.0|0|0.0|100
0|2020-10-18|570.0|0|643.0|0|1.0|0|0.0|100
0|2020-10-19|574.0|0|657.0|0|1.0|0|0.0|100
0|2020-10-20|577.0|0|671.0|0|1.0|0|0.0|100
0|2020-10-21|582.0|0|689.0|0|1.0|0|0.0|100
0|2020-10-22|582.0|0|697.0|0|1.0|0|0.0|100
0|2020-10-23|582.0|0|718.0|0|1.0|0|0.0|100
0|2020-10-24|582.0|0|718.0|0|1.0|0|0.0|100
0|2020-10-25|582.0|0|718.0|0|1.0|0|0.0|100
0|2020-10-26|582.0|0|748.0|0|1.0|0|0.0|100
0|2020-10-27|582.0|0|765.0|0|1.0|0|0.0|100
0|2020-10-28|582.0|0|780.0|0|1.0|0|0.0|100
0|2020-10-29|582.0|0|796.0|0|1.0|0|0.0|100
0|2020-10-30|582.0|0|822.0|0|1.0|0|0.0|100
0|2020-10-31|582.0|0|832.0|0|1.0|0|0.0|100
0|2020-11-01|582.0|0|841.0|0|1.0|0|0.0|100
0|2020-11-02|681.0|0|856.0|0|2.0|0|0.0|100
0|2020-11-03|681.0|0|878.0|0|2.0|0|0.0|100
0|2020-11-04|697.0|0|898.0|0|2.0|0|0.0|100
0|2020-11-05|710.0|0|931.0|0|2.0|0|0.0|100
0|2020-11-06|724.0|0|966.0|0|2.0|0|0.0|100
0|2020-11-07|738.0|0|985.0|0|2.0|0|0.0|100
0|2020-11-08|749.0|0|1003.0|0|2.0|0|0.0|100
0|2020-11-09|764.0|0|1026.0|0|2.0|0|0.0|100
0|2020-11-10|764.0|0|1063.0|0|2.0|0|0.0|100
0|2020-11-11|802.0|0|1063.0|0|2.0|0|0.0|100
0|2020-11-12|802.0|0|1116.0|0|2.0|0|0.0|100
0|2020-11-13|802.0|0|1175.0|0|2.0|0|0.0|100
0|2020-11-14|802.0|0|1188.0|0|2.0|0|0.0|100
0|2020-11-15|802.0|0|1212.0|0|2.0|0|0.0|100
0|2020-11-16|901.0|0|1240.0|0|2.0|0|0.0|100
0|2020-11-17|901.0|0|1265.0|0|2.0|0|0.0|100
0|2020-11-18|901.0|0|1295.0|0|2.0|0|0.0|100
0|2020-11-19|901.0|0|1295.0|0|2.0|0|0.0|100
0|2020-11-20|1030.0|0|1346.0|0|2.0|0|0.0|100
0|2020-11-21|1030.0|0|1346.0|0|2.0|0|0.0|100
0|2020-11-22|1030.0|0|1409.0|0|2.0|0|0.0|100
0|2020-11-23|1030.0|0|1431.0|0|2.0|0|0.0|100
0|2020-11-24|1030.0|0|1448.0|0|2.0|0|0.0|100
0|2020-11-25|1145.0|0|1478.0|0|2.0|0|0.0|100
0|2020-11-26|1145.0|0|1478.0|0|2.0|0|0.0|100
0|2020-11-27|1145.0|0|1478.0|0|2.0|0|0.0|100
0|2020-11-28|1145.0|0|1529.0|0|2.0|0|0.0|100
0|2020-11-29|1215.0|0|1536.0|0|2.0|0|0.0|100
0|2020-11-30|1215.0|0|1536.0|0|2.0|0|0.0|100
0|2020-12-01|1215.0|0|1564.0|0|2.0|0|0.0|100
0|2020-12-02|1256.0|0|1580.0|0|2.0|0|0.0|100
0|2020-12-03|1270.0|0|1606.0|0|2.0|0|0.0|100
0|2020-12-04|1285.0|0|1630.0|0|2.0|0|0.0|100
0|2020-12-05|1303.0|0|1630.0|0|2.0|0|0.0|100
0|2020-12-06|1309.0|0|1651.0|0|2.0|0|0.0|100
0|2020-12-07|1309.0|0|1651.0|0|3.0|0|0.0|100
0|2020-12-08|1309.0|0|1684.0|0|3.0|0|0.0|100
0|2020-12-09|1309.0|0|1684.0|0|3.0|0|0.0|100
0|2020-12-10|1350.0|0|1719.0|0|3.0|0|0.0|100
0|2020-12-11|1350.0|0|1719.0|0|3.0|0|0.0|100
0|2020-12-12|1375.0|0|1719.0|0|3.0|0|0.0|100
0|2020-12-13|1386.0|0|1719.0|0|3.0|0|0.0|100
0|2020-12-14|1397.0|0|1771.0|0|3.0|0|0.0|100
0|2020-12-15|1397.0|0|1779.0|0|6.0|0|0.0|100
0|2020-12-16|1448.0|0|1801.0|0|6.0|0|0.0|100
0|2020-12-17|1457.0|0|1816.0|0|6.0|0|0.0|100
0|2020-12-18|1471.0|0|1828.0|0|6.0|0|0.0|100
0|2020-12-19|1484.0|0|1828.0|0|8.0|0|0.0|100
0|2020-12-20|1497.0|0|1828.0|0|8.0|0|0.0|100
0|2020-12-21|1512.0|0|1890.0|0|8.0|0|0.0|100
0|2020-12-22|1519.0|0|1912.0|0|9.0|0|0.0|100
0|2020-12-23|1549.0|0|1912.0|0|9.0|0|0.0|100
0|2020-12-24|1565.0|0|1912.0|0|9.0|0|0.0|100
0|2020-12-25|1572.0|0|1912.0|0|9.0|0|0.0|100
0|2020-12-26|1586.0|0|1912.0|0|9.0|0|0.0|100
0|2020-12-27|1594.0|0|1912.0|0|9.0|0|0.0|100
0|2020-12-28|1594.0|0|1935.0|0|9.0|0|0.0|100
0|2020-12-29|1611.0|0|1935.0|0|9.0|0|0.0|100
0|2020-12-30|1611.0|0|1999.0|0|9.0|0|0.0|100
0|2020-12-31|1611.0|0|2021.0|0|9.0|0|0.0|100
0|2021-01-01|1667.0|0|2021.0|0|9.0|0|0.0|100
0|2021-01-02|1679.0|0|2046.0|0|9.0|0|0.0|100
0|2021-01-03|1679.0|0|2046.0|0|9.0|0|0.0|100
0|2021-01-04|1690.0|0|2064.0|0|9.0|0|0.0|100
0|2021-01-05|1690.0|0|2103.0|0|9.0|0|0.0|100
0|2021-01-06|1690.0|0|2118.0|0|9.0|0|0.0|100
0|2021-01-07|1690.0|0|2161.0|0|9.0|0|0.0|100
0|2021-01-08|1763.0|0|2184.0|0|9.0|0|0.0|100
0|2021-01-09|1763.0|0|2184.0|0|9.0|0|0.0|100
0|2021-01-10|1763.0|0|2184.0|0|9.0|0|0.0|100
0|2021-01-11|1803.0|0|2213.0|0|9.0|0|0.0|100
0|2021-01-12|1807.0|0|2229.0|0|11.0|0|0.0|100
0|2021-01-13|1812.0|0|2258.0|0|11.0|0|0.0|100
0|2021-01-14|1833.0|0|2262.0|0|11.0|0|0.0|100
0|2021-01-15|1844.0|0|2287.0|0|11.0|0|0.0|100
0|2021-01-16|1844.0|0|2287.0|0|11.0|0|0.0|100
0|2021-01-17|1844.0|0|2287.0|0|11.0|0|0.0|100
0|2021-01-18|1864.0|0|2287.0|0|11.0|0|0.0|100
0|2021-01-19|1876.0|0|2352.0|0|11.0|0|0.0|100
0|2021-01-20|1876.0|0|2355.0|0|11.0|0|0.0|100
0|2021-01-21|1907.0|0|2357.0|0|11.0|0|0.0|100
0|2021-01-22|1907.0|0|2375.0|0|11.0|0|0.0|100
0|2021-01-23|1931.0|0|2393.0|0|12.0|0|0.0|100
0|2021-01-24|1931.0|0|2393.0|0|12.0|0|0.0|100
0|2021-01-25|1935.0|0|2403.0|0|12.0|0|0.0|100
0|2021-01-26|1942.0|0|2424.0|0|12.0|0|0.0|100
0|2021-01-27|1942.0|0|2457.0|0|12.0|0|0.0|100
0|2021-01-28|1942.0|0|2471.0|0|12.0|0|0.0|100
0|2021-01-29|1974.0|0|2471.0|0|12.0|0|0.0|100
0|2021-01-30|1974.0|0|2471.0|0|12.0|0|0.0|100
0|2021-01-31|1974.0|0|2471.0|0|12.0|0|0.0|100
0|2021-02-01|1974.0|0|2494.0|0|12.0|0|0.0|100
0|2021-02-02|1995.0|0|2512.0|0|13.0|0|0.0|100
0|2021-02-03|2006.0|0|2528.0|0|13.0|0|0.0|100
0|2021-02-04|2006.0|0|2528.0|0|13.0|0|0.0|100
0|2021-02-05|2021.0|0|2539.0|0|13.0|0|0.0|100
