|dates|Carroll_Tennessee_UnitedStates.JHU_ConfirmedCases.data|Carroll_Tennessee_UnitedStates.JHU_ConfirmedCases.missing|Carroll_Tennessee_UnitedStates.NYT_ConfirmedCases.data|Carroll_Tennessee_UnitedStates.NYT_ConfirmedCases.missing|Carroll_Tennessee_UnitedStates.JHU_ConfirmedDeaths.data|Carroll_Tennessee_UnitedStates.JHU_ConfirmedDeaths.missing|Carroll_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.data|Carroll_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|23.0|0|23.0|0|1.0|0|0.0|100
0|2020-05-15|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-05-16|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-05-17|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-05-18|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-05-19|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-05-20|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-05-21|26.0|0|26.0|0|1.0|0|0.0|100
0|2020-05-22|26.0|0|26.0|0|1.0|0|0.0|100
0|2020-05-23|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-05-24|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-05-25|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-05-26|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-05-27|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-05-28|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-05-29|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-05-30|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-05-31|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-06-01|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-06-02|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-06-03|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-06-04|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-06-05|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-06-06|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-06-07|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-06-08|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-06-09|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-06-10|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-06-11|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-06-12|34.0|0|34.0|0|1.0|0|0.0|100
0|2020-06-13|35.0|0|35.0|0|1.0|0|0.0|100
0|2020-06-14|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-06-15|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-06-16|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-06-17|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-06-18|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-06-19|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-06-20|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-06-21|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-06-22|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-06-23|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-06-24|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-06-25|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-06-26|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-06-27|38.0|0|38.0|0|1.0|0|0.0|100
0|2020-06-28|38.0|0|38.0|0|1.0|0|0.0|100
0|2020-06-29|39.0|0|39.0|0|1.0|0|0.0|100
0|2020-06-30|39.0|0|39.0|0|1.0|0|0.0|100
0|2020-07-01|39.0|0|39.0|0|1.0|0|0.0|100
0|2020-07-02|40.0|0|40.0|0|1.0|0|0.0|100
0|2020-07-03|44.0|0|44.0|0|1.0|0|0.0|100
0|2020-07-04|48.0|0|48.0|0|1.0|0|0.0|100
0|2020-07-05|47.0|0|47.0|0|1.0|0|0.0|100
0|2020-07-06|48.0|0|48.0|0|1.0|0|0.0|100
0|2020-07-07|49.0|0|49.0|0|1.0|0|0.0|100
0|2020-07-08|49.0|0|49.0|0|1.0|0|0.0|100
0|2020-07-09|51.0|0|51.0|0|1.0|0|0.0|100
0|2020-07-10|52.0|0|52.0|0|1.0|0|0.0|100
0|2020-07-11|52.0|0|52.0|0|1.0|0|0.0|100
0|2020-07-12|52.0|0|52.0|0|1.0|0|0.0|100
0|2020-07-13|57.0|0|57.0|0|1.0|0|0.0|100
0|2020-07-14|58.0|0|58.0|0|1.0|0|0.0|100
0|2020-07-15|63.0|0|63.0|0|1.0|0|0.0|100
0|2020-07-16|69.0|0|69.0|0|1.0|0|0.0|100
0|2020-07-17|71.0|0|71.0|0|1.0|0|0.0|100
0|2020-07-18|73.0|0|73.0|0|2.0|0|0.0|100
0|2020-07-19|77.0|0|77.0|0|2.0|0|0.0|100
0|2020-07-20|80.0|0|80.0|0|2.0|0|0.0|100
0|2020-07-21|85.0|0|85.0|0|2.0|0|0.0|100
0|2020-07-22|90.0|0|90.0|0|2.0|0|0.0|100
0|2020-07-23|107.0|0|107.0|0|2.0|0|0.0|100
0|2020-07-24|109.0|0|109.0|0|2.0|0|0.0|100
0|2020-07-25|121.0|0|121.0|0|2.0|0|0.0|100
0|2020-07-26|128.0|0|128.0|0|2.0|0|0.0|100
0|2020-07-27|139.0|0|139.0|0|2.0|0|0.0|100
0|2020-07-28|151.0|0|151.0|0|2.0|0|0.0|100
0|2020-07-29|154.0|0|154.0|0|2.0|0|0.0|100
0|2020-07-30|181.0|0|181.0|0|3.0|0|0.0|100
0|2020-07-31|191.0|0|191.0|0|3.0|0|0.0|100
0|2020-08-01|216.0|0|216.0|0|3.0|0|0.0|100
0|2020-08-02|226.0|0|226.0|0|3.0|0|0.0|100
0|2020-08-03|228.0|0|228.0|0|3.0|0|0.0|100
0|2020-08-04|244.0|0|244.0|0|3.0|0|0.0|100
0|2020-08-05|251.0|0|251.0|0|3.0|0|0.0|100
0|2020-08-06|272.0|0|272.0|0|3.0|0|0.0|100
0|2020-08-07|290.0|0|290.0|0|3.0|0|0.0|100
0|2020-08-08|296.0|0|296.0|0|3.0|0|0.0|100
0|2020-08-09|314.0|0|314.0|0|3.0|0|0.0|100
0|2020-08-10|325.0|0|325.0|0|3.0|0|0.0|100
0|2020-08-11|330.0|0|330.0|0|3.0|0|0.0|100
0|2020-08-12|341.0|0|341.0|0|5.0|0|0.0|100
0|2020-08-13|352.0|0|352.0|0|6.0|0|0.0|100
0|2020-08-14|379.0|0|379.0|0|6.0|0|0.0|100
0|2020-08-15|384.0|0|384.0|0|6.0|0|0.0|100
0|2020-08-16|394.0|0|394.0|0|6.0|0|0.0|100
0|2020-08-17|401.0|0|401.0|0|6.0|0|0.0|100
0|2020-08-18|411.0|0|411.0|0|6.0|0|0.0|100
0|2020-08-19|426.0|0|426.0|0|6.0|0|0.0|100
0|2020-08-20|449.0|0|449.0|0|6.0|0|0.0|100
0|2020-08-21|463.0|0|463.0|0|6.0|0|0.0|100
0|2020-08-22|482.0|0|482.0|0|6.0|0|0.0|100
0|2020-08-23|508.0|0|508.0|0|6.0|0|0.0|100
0|2020-08-24|516.0|0|516.0|0|6.0|0|0.0|100
0|2020-08-25|525.0|0|525.0|0|7.0|0|0.0|100
0|2020-08-26|530.0|0|530.0|0|7.0|0|0.0|100
0|2020-08-27|566.0|0|566.0|0|7.0|0|0.0|100
0|2020-08-28|596.0|0|596.0|0|8.0|0|0.0|100
0|2020-08-29|611.0|0|611.0|0|8.0|0|0.0|100
0|2020-08-30|624.0|0|624.0|0|8.0|0|0.0|100
0|2020-08-31|637.0|0|637.0|0|8.0|0|0.0|100
0|2020-09-01|643.0|0|643.0|0|8.0|0|0.0|100
0|2020-09-02|666.0|0|666.0|0|9.0|0|0.0|100
0|2020-09-03|654.0|0|654.0|0|9.0|0|0.0|100
0|2020-09-04|667.0|0|667.0|0|9.0|0|0.0|100
0|2020-09-05|677.0|0|677.0|0|10.0|0|0.0|100
0|2020-09-06|685.0|0|685.0|0|10.0|0|0.0|100
0|2020-09-07|694.0|0|694.0|0|10.0|0|0.0|100
0|2020-09-08|698.0|0|698.0|0|10.0|0|0.0|100
0|2020-09-09|703.0|0|703.0|0|10.0|0|0.0|100
0|2020-09-10|713.0|0|713.0|0|13.0|0|0.0|100
0|2020-09-11|727.0|0|727.0|0|13.0|0|0.0|100
0|2020-09-12|736.0|0|736.0|0|15.0|0|0.0|100
0|2020-09-13|739.0|0|739.0|0|15.0|0|0.0|100
0|2020-09-14|762.0|0|762.0|0|15.0|0|0.0|100
0|2020-09-15|766.0|0|766.0|0|16.0|0|0.0|100
0|2020-09-16|781.0|0|781.0|0|16.0|0|0.0|100
0|2020-09-17|787.0|0|787.0|0|16.0|0|0.0|100
0|2020-09-18|806.0|0|806.0|0|16.0|0|0.0|100
0|2020-09-19|816.0|0|816.0|0|17.0|0|0.0|100
0|2020-09-20|829.0|0|829.0|0|17.0|0|0.0|100
0|2020-09-21|832.0|0|832.0|0|17.0|0|0.0|100
0|2020-09-22|839.0|0|839.0|0|18.0|0|0.0|100
0|2020-09-23|849.0|0|849.0|0|18.0|0|0.0|100
0|2020-09-24|858.0|0|858.0|0|19.0|0|0.0|100
0|2020-09-25|874.0|0|874.0|0|20.0|0|0.0|100
0|2020-09-26|889.0|0|889.0|0|20.0|0|0.0|100
0|2020-09-27|899.0|0|899.0|0|20.0|0|0.0|100
0|2020-09-28|905.0|0|905.0|0|20.0|0|0.0|100
0|2020-09-29|913.0|0|913.0|0|20.0|0|0.0|100
0|2020-09-30|917.0|0|917.0|0|20.0|0|0.0|100
0|2020-10-01|934.0|0|934.0|0|20.0|0|0.0|100
0|2020-10-02|941.0|0|941.0|0|20.0|0|0.0|100
0|2020-10-03|962.0|0|962.0|0|20.0|0|0.0|100
0|2020-10-04|974.0|0|974.0|0|20.0|0|0.0|100
0|2020-10-05|992.0|0|992.0|0|21.0|0|0.0|100
0|2020-10-06|997.0|0|997.0|0|21.0|0|0.0|100
0|2020-10-07|1004.0|0|1004.0|0|23.0|0|0.0|100
0|2020-10-08|1019.0|0|1019.0|0|23.0|0|0.0|100
0|2020-10-09|1024.0|0|1024.0|0|24.0|0|0.0|100
0|2020-10-10|1030.0|0|1030.0|0|24.0|0|0.0|100
0|2020-10-11|1043.0|0|1043.0|0|24.0|0|0.0|100
0|2020-10-12|1055.0|0|1055.0|0|24.0|0|0.0|100
0|2020-10-13|1058.0|0|1058.0|0|24.0|0|0.0|100
0|2020-10-14|1063.0|0|1063.0|0|24.0|0|0.0|100
0|2020-10-15|1072.0|0|1072.0|0|24.0|0|0.0|100
0|2020-10-16|1071.0|0|1071.0|0|24.0|0|0.0|100
0|2020-10-17|1076.0|0|1076.0|0|24.0|0|0.0|100
0|2020-10-18|1086.0|0|1086.0|0|24.0|0|0.0|100
0|2020-10-19|1093.0|0|1093.0|0|24.0|0|0.0|100
0|2020-10-20|1094.0|0|1094.0|0|24.0|0|0.0|100
0|2020-10-21|1107.0|0|1107.0|0|24.0|0|0.0|100
0|2020-10-22|1105.0|0|1105.0|0|25.0|0|0.0|100
0|2020-10-23|1125.0|0|1125.0|0|25.0|0|0.0|100
0|2020-10-24|1130.0|0|1130.0|0|25.0|0|0.0|100
0|2020-10-25|1148.0|0|1148.0|0|26.0|0|0.0|100
0|2020-10-26|1153.0|0|1153.0|0|26.0|0|0.0|100
0|2020-10-27|1158.0|0|1158.0|0|26.0|0|0.0|100
0|2020-10-28|1161.0|0|1161.0|0|26.0|0|0.0|100
0|2020-10-29|1169.0|0|1169.0|0|26.0|0|0.0|100
0|2020-10-30|1181.0|0|1181.0|0|27.0|0|0.0|100
0|2020-10-31|1189.0|0|1189.0|0|27.0|0|0.0|100
0|2020-11-01|1192.0|0|1192.0|0|27.0|0|0.0|100
0|2020-11-02|1208.0|0|1208.0|0|27.0|0|0.0|100
0|2020-11-03|1211.0|0|1211.0|0|28.0|0|0.0|100
0|2020-11-04|1233.0|0|1233.0|0|28.0|0|0.0|100
0|2020-11-05|1250.0|0|1250.0|0|28.0|0|0.0|100
0|2020-11-06|1247.0|0|1247.0|0|30.0|0|0.0|100
0|2020-11-07|1282.0|0|1282.0|0|30.0|0|0.0|100
0|2020-11-08|1300.0|0|1300.0|0|30.0|0|0.0|100
0|2020-11-09|1330.0|0|1330.0|0|30.0|0|0.0|100
0|2020-11-10|1320.0|0|1320.0|0|30.0|0|0.0|100
0|2020-11-11|1342.0|0|1342.0|0|30.0|0|0.0|100
0|2020-11-12|1355.0|0|1355.0|0|30.0|0|0.0|100
0|2020-11-13|1388.0|0|1388.0|0|30.0|0|0.0|100
0|2020-11-14|1408.0|0|1408.0|0|30.0|0|0.0|100
0|2020-11-15|1442.0|0|1442.0|0|30.0|0|0.0|100
0|2020-11-16|1475.0|0|1475.0|0|30.0|0|0.0|100
0|2020-11-17|1476.0|0|1476.0|0|30.0|0|0.0|100
0|2020-11-18|1512.0|0|1512.0|0|30.0|0|0.0|100
0|2020-11-19|1540.0|0|1540.0|0|30.0|0|0.0|100
0|2020-11-20|1565.0|0|1565.0|0|31.0|0|0.0|100
0|2020-11-21|1590.0|0|1590.0|0|31.0|0|0.0|100
0|2020-11-22|1628.0|0|1628.0|0|32.0|0|0.0|100
0|2020-11-23|1647.0|0|1647.0|0|32.0|0|0.0|100
0|2020-11-24|1644.0|0|1644.0|0|34.0|0|0.0|100
0|2020-11-25|1655.0|0|1655.0|0|34.0|0|0.0|100
0|2020-11-26|1668.0|0|1668.0|0|34.0|0|0.0|100
0|2020-11-27|1692.0|0|1692.0|0|34.0|0|0.0|100
0|2020-11-28|1747.0|0|1747.0|0|34.0|0|0.0|100
0|2020-11-29|1764.0|0|1764.0|0|34.0|0|0.0|100
0|2020-11-30|1785.0|0|1785.0|0|34.0|0|0.0|100
0|2020-12-01|1812.0|0|1812.0|0|35.0|0|0.0|100
0|2020-12-02|1838.0|0|1838.0|0|35.0|0|0.0|100
0|2020-12-03|1853.0|0|1853.0|0|36.0|0|0.0|100
0|2020-12-04|1873.0|0|1873.0|0|36.0|0|0.0|100
0|2020-12-05|1899.0|0|1899.0|0|36.0|0|0.0|100
0|2020-12-06|1938.0|0|1938.0|0|36.0|0|0.0|100
0|2020-12-07|1968.0|0|1968.0|0|36.0|0|0.0|100
0|2020-12-08|2008.0|0|2008.0|0|36.0|0|0.0|100
0|2020-12-09|2057.0|0|2057.0|0|36.0|0|0.0|100
0|2020-12-10|2105.0|0|2105.0|0|37.0|0|0.0|100
0|2020-12-11|2134.0|0|2134.0|0|38.0|0|0.0|100
0|2020-12-12|2165.0|0|2165.0|0|38.0|0|0.0|100
0|2020-12-13|2216.0|0|2216.0|0|39.0|0|0.0|100
0|2020-12-14|2234.0|0|2234.0|0|39.0|0|0.0|100
0|2020-12-15|2274.0|0|2274.0|0|40.0|0|0.0|100
0|2020-12-16|2322.0|0|2322.0|0|43.0|0|0.0|100
0|2020-12-17|2360.0|0|2360.0|0|47.0|0|0.0|100
0|2020-12-18|2360.0|0|2360.0|0|45.0|0|0.0|100
0|2020-12-19|2360.0|0|2399.0|0|45.0|0|0.0|100
0|2020-12-20|2439.0|0|2439.0|0|46.0|0|0.0|100
0|2020-12-21|2477.0|0|2477.0|0|46.0|0|0.0|100
0|2020-12-22|2499.0|0|2499.0|0|47.0|0|0.0|100
0|2020-12-23|2521.0|0|2521.0|0|47.0|0|0.0|100
0|2020-12-24|2539.0|0|2539.0|0|47.0|0|0.0|100
0|2020-12-25|2539.0|0|2573.0|0|47.0|0|0.0|100
0|2020-12-26|2587.0|0|2587.0|0|48.0|0|0.0|100
0|2020-12-27|2600.0|0|2600.0|0|49.0|0|0.0|100
0|2020-12-28|2622.0|0|2622.0|0|50.0|0|0.0|100
0|2020-12-29|2654.0|0|2654.0|0|51.0|0|0.0|100
0|2020-12-30|2679.0|0|2679.0|0|52.0|0|0.0|100
0|2020-12-31|2696.0|0|2696.0|0|52.0|0|0.0|100
0|2021-01-01|2696.0|0|2696.0|0|52.0|0|0.0|100
0|2021-01-02|2742.0|0|2742.0|0|52.0|0|0.0|100
0|2021-01-03|2752.0|0|2752.0|0|52.0|0|0.0|100
0|2021-01-04|2765.0|0|2765.0|0|52.0|0|0.0|100
0|2021-01-05|2795.0|0|2795.0|0|52.0|0|0.0|100
0|2021-01-06|2818.0|0|2818.0|0|52.0|0|0.0|100
0|2021-01-07|2861.0|0|2861.0|0|54.0|0|0.0|100
0|2021-01-08|2901.0|0|2901.0|0|55.0|0|0.0|100
0|2021-01-09|2918.0|0|2918.0|0|56.0|0|0.0|100
0|2021-01-10|2943.0|0|2943.0|0|56.0|0|0.0|100
0|2021-01-11|2967.0|0|2967.0|0|57.0|0|0.0|100
0|2021-01-12|2984.0|0|2984.0|0|58.0|0|0.0|100
0|2021-01-13|2998.0|0|2998.0|0|59.0|0|0.0|100
0|2021-01-14|3001.0|0|3001.0|0|59.0|0|0.0|100
0|2021-01-15|3044.0|0|3044.0|0|59.0|0|0.0|100
0|2021-01-16|3061.0|0|3061.0|0|59.0|0|0.0|100
0|2021-01-17|3078.0|0|3078.0|0|59.0|0|0.0|100
0|2021-01-18|3104.0|0|3104.0|0|59.0|0|0.0|100
0|2021-01-19|3127.0|0|3127.0|0|59.0|0|0.0|100
0|2021-01-20|3140.0|0|3140.0|0|59.0|0|0.0|100
0|2021-01-21|3143.0|0|3143.0|0|60.0|0|0.0|100
0|2021-01-22|3158.0|0|3158.0|0|60.0|0|0.0|100
0|2021-01-23|3171.0|0|3171.0|0|60.0|0|0.0|100
0|2021-01-24|3182.0|0|3182.0|0|61.0|0|0.0|100
0|2021-01-25|3183.0|0|3183.0|0|62.0|0|0.0|100
0|2021-01-26|3190.0|0|3190.0|0|62.0|0|0.0|100
0|2021-01-27|3210.0|0|3210.0|0|64.0|0|0.0|100
0|2021-01-28|3219.0|0|3219.0|0|64.0|0|0.0|100
0|2021-01-29|3259.0|0|3259.0|0|64.0|0|0.0|100
0|2021-01-30|3277.0|0|3277.0|0|64.0|0|0.0|100
0|2021-01-31|3283.0|0|3283.0|0|68.0|0|0.0|100
0|2021-02-01|3286.0|0|3286.0|0|72.0|0|0.0|100
0|2021-02-02|3292.0|0|3292.0|0|75.0|0|0.0|100
