|dates|Jackson_SouthDakota_UnitedStates.JHU_ConfirmedCases.data|Jackson_SouthDakota_UnitedStates.JHU_ConfirmedCases.missing|Jackson_SouthDakota_UnitedStates.NYT_ConfirmedCases.data|Jackson_SouthDakota_UnitedStates.NYT_ConfirmedCases.missing|Jackson_SouthDakota_UnitedStates.JHU_ConfirmedDeaths.data|Jackson_SouthDakota_UnitedStates.JHU_ConfirmedDeaths.missing|Jackson_SouthDakota_UnitedStates.JHU_ConfirmedRecoveries.data|Jackson_SouthDakota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-24|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-25|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-26|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-27|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-28|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-29|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-30|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-31|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-01|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-02|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-03|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-04|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-05|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-06|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-07|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-08|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-09|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-10|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-11|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-12|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-13|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-14|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-15|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-16|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-17|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-18|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-19|6.0|0|6.0|0|1.0|0|0.0|100
0|2020-06-20|6.0|0|6.0|0|1.0|0|0.0|100
0|2020-06-21|6.0|0|6.0|0|1.0|0|0.0|100
0|2020-06-22|6.0|0|6.0|0|1.0|0|0.0|100
0|2020-06-23|6.0|0|6.0|0|1.0|0|0.0|100
0|2020-06-24|6.0|0|6.0|0|1.0|0|0.0|100
0|2020-06-25|6.0|0|6.0|0|1.0|0|0.0|100
0|2020-06-26|6.0|0|6.0|0|1.0|0|0.0|100
0|2020-06-27|6.0|0|6.0|0|1.0|0|0.0|100
0|2020-06-28|6.0|0|6.0|0|1.0|0|0.0|100
0|2020-06-29|6.0|0|6.0|0|1.0|0|0.0|100
0|2020-06-30|6.0|0|6.0|0|1.0|0|0.0|100
0|2020-07-01|6.0|0|6.0|0|1.0|0|0.0|100
0|2020-07-02|6.0|0|6.0|0|1.0|0|0.0|100
0|2020-07-03|6.0|0|6.0|0|1.0|0|0.0|100
0|2020-07-04|6.0|0|6.0|0|1.0|0|0.0|100
0|2020-07-05|6.0|0|6.0|0|1.0|0|0.0|100
0|2020-07-06|6.0|0|6.0|0|1.0|0|0.0|100
0|2020-07-07|6.0|0|6.0|0|1.0|0|0.0|100
0|2020-07-08|6.0|0|6.0|0|1.0|0|0.0|100
0|2020-07-09|6.0|0|6.0|0|1.0|0|0.0|100
0|2020-07-10|6.0|0|6.0|0|1.0|0|0.0|100
0|2020-07-11|6.0|0|6.0|0|1.0|0|0.0|100
0|2020-07-12|7.0|0|7.0|0|1.0|0|0.0|100
0|2020-07-13|7.0|0|7.0|0|1.0|0|0.0|100
0|2020-07-14|7.0|0|7.0|0|1.0|0|0.0|100
0|2020-07-15|7.0|0|7.0|0|1.0|0|0.0|100
0|2020-07-16|7.0|0|7.0|0|1.0|0|0.0|100
0|2020-07-17|7.0|0|7.0|0|1.0|0|0.0|100
0|2020-07-18|7.0|0|7.0|0|1.0|0|0.0|100
0|2020-07-19|7.0|0|7.0|0|1.0|0|0.0|100
0|2020-07-20|7.0|0|7.0|0|1.0|0|0.0|100
0|2020-07-21|7.0|0|7.0|0|1.0|0|0.0|100
0|2020-07-22|7.0|0|7.0|0|1.0|0|0.0|100
0|2020-07-23|7.0|0|7.0|0|1.0|0|0.0|100
0|2020-07-24|7.0|0|7.0|0|1.0|0|0.0|100
0|2020-07-25|7.0|0|7.0|0|1.0|0|0.0|100
0|2020-07-26|7.0|0|7.0|0|1.0|0|0.0|100
0|2020-07-27|7.0|0|7.0|0|1.0|0|0.0|100
0|2020-07-28|7.0|0|7.0|0|1.0|0|0.0|100
0|2020-07-29|7.0|0|7.0|0|1.0|0|0.0|100
0|2020-07-30|7.0|0|7.0|0|1.0|0|0.0|100
0|2020-07-31|8.0|0|8.0|0|1.0|0|0.0|100
0|2020-08-01|8.0|0|8.0|0|1.0|0|0.0|100
0|2020-08-02|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-08-03|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-08-04|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-08-05|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-08-06|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-08-07|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-08-08|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-08-09|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-08-10|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-08-11|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-08-12|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-08-13|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-08-14|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-08-15|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-08-16|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-08-17|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-08-18|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-08-19|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-08-20|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-08-21|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-08-22|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-08-23|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-08-24|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-08-25|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-08-26|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-08-27|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-08-28|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-08-29|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-08-30|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-08-31|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-09-01|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-09-02|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-09-03|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-09-04|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-09-05|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-09-06|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-09-07|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-09-08|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-09-09|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-09-10|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-09-11|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-09-12|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-09-13|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-09-14|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-09-15|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-09-16|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-09-17|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-09-18|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-09-19|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-09-20|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-09-21|26.0|0|26.0|0|1.0|0|0.0|100
0|2020-09-22|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-09-23|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-09-24|31.0|0|31.0|0|1.0|0|0.0|100
0|2020-09-25|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-09-26|34.0|0|34.0|0|1.0|0|0.0|100
0|2020-09-27|34.0|0|34.0|0|1.0|0|0.0|100
0|2020-09-28|35.0|0|35.0|0|1.0|0|0.0|100
0|2020-09-29|35.0|0|35.0|0|1.0|0|0.0|100
0|2020-09-30|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-10-01|37.0|0|37.0|0|1.0|0|0.0|100
0|2020-10-02|37.0|0|37.0|0|1.0|0|0.0|100
0|2020-10-03|37.0|0|37.0|0|1.0|0|0.0|100
0|2020-10-04|38.0|0|38.0|0|1.0|0|0.0|100
0|2020-10-05|38.0|0|38.0|0|1.0|0|0.0|100
0|2020-10-06|38.0|0|38.0|0|1.0|0|0.0|100
0|2020-10-07|44.0|0|44.0|0|1.0|0|0.0|100
0|2020-10-08|46.0|0|46.0|0|1.0|0|0.0|100
0|2020-10-09|50.0|0|50.0|0|1.0|0|0.0|100
0|2020-10-10|52.0|0|52.0|0|1.0|0|0.0|100
0|2020-10-11|55.0|0|55.0|0|1.0|0|0.0|100
0|2020-10-12|57.0|0|57.0|0|1.0|0|0.0|100
0|2020-10-13|57.0|0|57.0|0|1.0|0|0.0|100
0|2020-10-14|64.0|0|64.0|0|1.0|0|0.0|100
0|2020-10-15|69.0|0|69.0|0|1.0|0|0.0|100
0|2020-10-16|72.0|0|72.0|0|1.0|0|0.0|100
0|2020-10-17|72.0|0|72.0|0|1.0|0|0.0|100
0|2020-10-18|75.0|0|75.0|0|1.0|0|0.0|100
0|2020-10-19|78.0|0|78.0|0|1.0|0|0.0|100
0|2020-10-20|85.0|0|85.0|0|1.0|0|0.0|100
0|2020-10-21|94.0|0|94.0|0|1.0|0|0.0|100
0|2020-10-22|100.0|0|100.0|0|1.0|0|0.0|100
0|2020-10-23|105.0|0|105.0|0|1.0|0|0.0|100
0|2020-10-24|105.0|0|105.0|0|1.0|0|0.0|100
0|2020-10-25|109.0|0|109.0|0|1.0|0|0.0|100
0|2020-10-26|113.0|0|113.0|0|1.0|0|0.0|100
0|2020-10-27|115.0|0|115.0|0|1.0|0|0.0|100
0|2020-10-28|121.0|0|121.0|0|1.0|0|0.0|100
0|2020-10-29|126.0|0|126.0|0|1.0|0|0.0|100
0|2020-10-30|132.0|0|132.0|0|1.0|0|0.0|100
0|2020-10-31|135.0|0|135.0|0|3.0|0|0.0|100
0|2020-11-01|137.0|0|137.0|0|3.0|0|0.0|100
0|2020-11-02|137.0|0|137.0|0|3.0|0|0.0|100
0|2020-11-03|141.0|0|141.0|0|3.0|0|0.0|100
0|2020-11-04|143.0|0|143.0|0|3.0|0|0.0|100
0|2020-11-05|147.0|0|147.0|0|3.0|0|0.0|100
0|2020-11-06|149.0|0|149.0|0|4.0|0|0.0|100
0|2020-11-07|153.0|0|153.0|0|4.0|0|0.0|100
0|2020-11-08|159.0|0|159.0|0|4.0|0|0.0|100
0|2020-11-09|159.0|0|159.0|0|4.0|0|0.0|100
0|2020-11-10|164.0|0|164.0|0|4.0|0|0.0|100
0|2020-11-11|165.0|0|165.0|0|4.0|0|0.0|100
0|2020-11-12|167.0|0|167.0|0|4.0|0|0.0|100
0|2020-11-13|173.0|0|173.0|0|4.0|0|0.0|100
0|2020-11-14|178.0|0|178.0|0|5.0|0|0.0|100
0|2020-11-15|180.0|0|180.0|0|5.0|0|0.0|100
0|2020-11-16|180.0|0|180.0|0|5.0|0|0.0|100
0|2020-11-17|180.0|0|180.0|0|5.0|0|0.0|100
0|2020-11-18|183.0|0|183.0|0|5.0|0|0.0|100
0|2020-11-19|183.0|0|183.0|0|5.0|0|0.0|100
0|2020-11-20|183.0|0|183.0|0|6.0|0|0.0|100
0|2020-11-21|185.0|0|185.0|0|6.0|0|0.0|100
0|2020-11-22|187.0|0|187.0|0|6.0|0|0.0|100
0|2020-11-23|186.0|0|186.0|0|6.0|0|0.0|100
0|2020-11-24|186.0|0|186.0|0|6.0|0|0.0|100
0|2020-11-25|188.0|0|188.0|0|6.0|0|0.0|100
0|2020-11-26|188.0|0|188.0|0|6.0|0|0.0|100
0|2020-11-27|196.0|0|196.0|0|6.0|0|0.0|100
0|2020-11-28|198.0|0|198.0|0|8.0|0|0.0|100
0|2020-11-29|200.0|0|200.0|0|8.0|0|0.0|100
0|2020-11-30|205.0|0|205.0|0|8.0|0|0.0|100
0|2020-12-01|205.0|0|205.0|0|8.0|0|0.0|100
0|2020-12-02|213.0|0|213.0|0|8.0|0|0.0|100
0|2020-12-03|213.0|0|213.0|0|8.0|0|0.0|100
0|2020-12-04|213.0|0|213.0|0|8.0|0|0.0|100
0|2020-12-05|216.0|0|216.0|0|8.0|0|0.0|100
0|2020-12-06|218.0|0|218.0|0|8.0|0|0.0|100
0|2020-12-07|219.0|0|219.0|0|8.0|0|0.0|100
0|2020-12-08|222.0|0|222.0|0|8.0|0|0.0|100
0|2020-12-09|229.0|0|229.0|0|8.0|0|0.0|100
0|2020-12-10|232.0|0|232.0|0|8.0|0|0.0|100
0|2020-12-11|235.0|0|235.0|0|8.0|0|0.0|100
0|2020-12-12|240.0|0|240.0|0|8.0|0|0.0|100
0|2020-12-13|242.0|0|242.0|0|8.0|0|0.0|100
0|2020-12-14|252.0|0|252.0|0|8.0|0|0.0|100
0|2020-12-15|252.0|0|252.0|0|8.0|0|0.0|100
0|2020-12-16|254.0|0|254.0|0|8.0|0|0.0|100
0|2020-12-17|254.0|0|254.0|0|8.0|0|0.0|100
0|2020-12-18|255.0|0|255.0|0|8.0|0|0.0|100
0|2020-12-19|256.0|0|256.0|0|8.0|0|0.0|100
0|2020-12-20|257.0|0|257.0|0|8.0|0|0.0|100
0|2020-12-21|257.0|0|257.0|0|8.0|0|0.0|100
0|2020-12-22|257.0|0|257.0|0|8.0|0|0.0|100
0|2020-12-23|258.0|0|258.0|0|8.0|0|0.0|100
0|2020-12-24|260.0|0|260.0|0|8.0|0|0.0|100
0|2020-12-25|260.0|0|260.0|0|8.0|0|0.0|100
0|2020-12-26|260.0|0|260.0|0|8.0|0|0.0|100
0|2020-12-27|261.0|0|261.0|0|8.0|0|0.0|100
0|2020-12-28|262.0|0|262.0|0|8.0|0|0.0|100
0|2020-12-29|262.0|0|262.0|0|8.0|0|0.0|100
0|2020-12-30|262.0|0|262.0|0|8.0|0|0.0|100
0|2020-12-31|262.0|0|262.0|0|8.0|0|0.0|100
0|2021-01-01|262.0|0|262.0|0|8.0|0|0.0|100
0|2021-01-02|262.0|0|262.0|0|8.0|0|0.0|100
0|2021-01-03|262.0|0|262.0|0|8.0|0|0.0|100
0|2021-01-04|262.0|0|262.0|0|8.0|0|0.0|100
0|2021-01-05|263.0|0|263.0|0|8.0|0|0.0|100
0|2021-01-06|265.0|0|265.0|0|8.0|0|0.0|100
0|2021-01-07|267.0|0|267.0|0|10.0|0|0.0|100
0|2021-01-08|267.0|0|267.0|0|11.0|0|0.0|100
0|2021-01-09|267.0|0|267.0|0|11.0|0|0.0|100
0|2021-01-10|267.0|0|267.0|0|12.0|0|0.0|100
0|2021-01-11|267.0|0|267.0|0|12.0|0|0.0|100
0|2021-01-12|267.0|0|267.0|0|12.0|0|0.0|100
0|2021-01-13|267.0|0|267.0|0|12.0|0|0.0|100
0|2021-01-14|267.0|0|267.0|0|13.0|0|0.0|100
0|2021-01-15|267.0|0|267.0|0|13.0|0|0.0|100
0|2021-01-16|267.0|0|267.0|0|13.0|0|0.0|100
0|2021-01-17|269.0|0|269.0|0|13.0|0|0.0|100
0|2021-01-18|269.0|0|269.0|0|13.0|0|0.0|100
0|2021-01-19|269.0|0|269.0|0|13.0|0|0.0|100
0|2021-01-20|269.0|0|269.0|0|13.0|0|0.0|100
0|2021-01-21|269.0|0|269.0|0|13.0|0|0.0|100
0|2021-01-22|269.0|0|269.0|0|13.0|0|0.0|100
0|2021-01-23|269.0|0|269.0|0|13.0|0|0.0|100
0|2021-01-24|269.0|0|269.0|0|13.0|0|0.0|100
0|2021-01-25|269.0|0|269.0|0|13.0|0|0.0|100
0|2021-01-26|268.0|0|268.0|0|13.0|0|0.0|100
0|2021-01-27|268.0|0|268.0|0|13.0|0|0.0|100
0|2021-01-28|268.0|0|268.0|0|13.0|0|0.0|100
0|2021-01-29|268.0|0|268.0|0|13.0|0|0.0|100
0|2021-01-30|268.0|0|268.0|0|13.0|0|0.0|100
0|2021-01-31|268.0|0|268.0|0|13.0|0|0.0|100
0|2021-02-01|268.0|0|268.0|0|13.0|0|0.0|100
0|2021-02-02|268.0|0|268.0|0|13.0|0|0.0|100
0|2021-02-03|268.0|0|268.0|0|13.0|0|0.0|100
0|2021-02-04|268.0|0|268.0|0|13.0|0|0.0|100
0|2021-02-05|268.0|0|268.0|0|13.0|0|0.0|100
0|2021-02-06|269.0|0|269.0|0|14.0|0|0.0|100
0|2021-02-07|270.0|0|270.0|0|14.0|0|0.0|100
0|2021-02-08|271.0|0|271.0|0|14.0|0|0.0|100
0|2021-02-09|272.0|0|272.0|0|14.0|0|0.0|100
