|dates|Schuyler_Missouri_UnitedStates.JHU_ConfirmedCases.data|Schuyler_Missouri_UnitedStates.JHU_ConfirmedCases.missing|Schuyler_Missouri_UnitedStates.NYT_ConfirmedCases.data|Schuyler_Missouri_UnitedStates.NYT_ConfirmedCases.missing|Schuyler_Missouri_UnitedStates.JHU_ConfirmedDeaths.data|Schuyler_Missouri_UnitedStates.JHU_ConfirmedDeaths.missing|Schuyler_Missouri_UnitedStates.JHU_ConfirmedRecoveries.data|Schuyler_Missouri_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-16|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-17|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-18|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-19|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-20|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-21|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-22|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-23|0.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-24|0.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-25|0.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-26|0.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-27|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-28|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-29|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-30|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-31|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-01|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-02|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-03|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-04|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-05|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-06|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-07|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-08|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-09|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-10|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-11|0.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-12|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-13|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-14|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-15|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-16|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-17|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-18|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-19|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-20|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-21|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-22|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-23|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-24|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-25|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-26|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-27|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-28|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-29|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-30|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-01|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-02|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-03|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-04|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-05|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-06|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-07|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-08|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-09|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-10|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-11|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-12|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-13|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-14|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-15|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-16|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-17|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-18|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-19|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-20|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-21|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-22|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-23|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-24|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-25|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-26|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-27|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-28|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-29|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-30|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-31|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-08-01|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-08-02|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-08-03|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-08-04|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-08-05|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-08-06|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-08-07|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-08-08|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-08-09|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-08-10|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-08-11|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-08-12|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-08-13|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-08-14|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-08-15|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-08-16|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-08-17|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-08-18|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-08-19|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-08-20|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-08-21|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-08-22|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-08-23|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-08-24|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-08-25|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-08-26|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-08-27|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-08-28|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-08-29|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-08-30|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-08-31|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-09-01|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-09-02|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-09-03|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-09-04|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-09-05|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-09-06|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-09-07|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-09-08|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-09-09|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-09-10|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-09-11|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-09-12|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-09-13|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-09-14|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-09-15|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-09-16|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-09-17|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-09-18|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-09-19|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-09-20|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-09-21|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-09-22|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-09-23|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-09-24|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-09-25|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-09-26|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-09-27|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-09-28|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-09-29|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-09-30|24.0|0|26.0|0|0.0|0|0.0|100
0|2020-10-01|24.0|0|27.0|0|0.0|0|0.0|100
0|2020-10-02|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-10-03|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-10-04|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-10-05|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-10-06|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-10-07|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-10-08|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-10-09|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-10-10|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-10-11|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-10-12|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-10-13|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-10-14|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-10-15|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-10-16|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-10-17|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-10-18|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-10-19|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-10-20|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-10-21|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-10-22|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-10-23|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-10-24|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-10-25|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-10-26|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-10-27|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-10-28|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-10-29|42.0|0|43.0|0|0.0|0|0.0|100
0|2020-10-30|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-10-31|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-11-01|47.0|0|47.0|0|0.0|0|0.0|100
0|2020-11-02|50.0|0|50.0|0|0.0|0|0.0|100
0|2020-11-03|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-11-04|57.0|0|57.0|0|0.0|0|0.0|100
0|2020-11-05|64.0|0|64.0|0|0.0|0|0.0|100
0|2020-11-06|73.0|0|73.0|0|0.0|0|0.0|100
0|2020-11-07|79.0|0|79.0|0|0.0|0|0.0|100
0|2020-11-08|83.0|0|83.0|0|0.0|0|0.0|100
0|2020-11-09|86.0|0|86.0|0|0.0|0|0.0|100
0|2020-11-10|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-11-11|92.0|0|92.0|0|0.0|0|0.0|100
0|2020-11-12|97.0|0|97.0|0|0.0|0|0.0|100
0|2020-11-13|101.0|0|101.0|0|0.0|0|0.0|100
0|2020-11-14|110.0|0|110.0|0|0.0|0|0.0|100
0|2020-11-15|110.0|0|110.0|0|0.0|0|0.0|100
0|2020-11-16|110.0|0|110.0|0|0.0|0|0.0|100
0|2020-11-17|110.0|0|110.0|0|0.0|0|0.0|100
0|2020-11-18|112.0|0|112.0|0|0.0|0|0.0|100
0|2020-11-19|115.0|0|115.0|0|0.0|0|0.0|100
0|2020-11-20|118.0|0|118.0|0|0.0|0|0.0|100
0|2020-11-21|119.0|0|119.0|0|0.0|0|0.0|100
0|2020-11-22|121.0|0|121.0|0|0.0|0|0.0|100
0|2020-11-23|121.0|0|121.0|0|0.0|0|0.0|100
0|2020-11-24|124.0|0|124.0|0|1.0|0|0.0|100
0|2020-11-25|127.0|0|127.0|0|1.0|0|0.0|100
0|2020-11-26|128.0|0|128.0|0|1.0|0|0.0|100
0|2020-11-27|131.0|0|131.0|0|1.0|0|0.0|100
0|2020-11-28|131.0|0|131.0|0|1.0|0|0.0|100
0|2020-11-29|131.0|0|131.0|0|1.0|0|0.0|100
0|2020-11-30|132.0|0|132.0|0|1.0|0|0.0|100
0|2020-12-01|132.0|0|132.0|0|1.0|0|0.0|100
0|2020-12-02|134.0|0|134.0|0|1.0|0|0.0|100
0|2020-12-03|138.0|0|138.0|0|1.0|0|0.0|100
0|2020-12-04|140.0|0|140.0|0|1.0|0|0.0|100
0|2020-12-05|142.0|0|142.0|0|1.0|0|0.0|100
0|2020-12-06|142.0|0|142.0|0|1.0|0|0.0|100
0|2020-12-07|142.0|0|142.0|0|1.0|0|0.0|100
0|2020-12-08|143.0|0|143.0|0|1.0|0|0.0|100
0|2020-12-09|144.0|0|144.0|0|1.0|0|0.0|100
0|2020-12-10|145.0|0|145.0|0|1.0|0|0.0|100
0|2020-12-11|145.0|0|145.0|0|1.0|0|0.0|100
0|2020-12-12|151.0|0|151.0|0|1.0|0|0.0|100
0|2020-12-13|152.0|0|152.0|0|1.0|0|0.0|100
0|2020-12-14|153.0|0|153.0|0|1.0|0|0.0|100
0|2020-12-15|155.0|0|155.0|0|1.0|0|0.0|100
0|2020-12-16|174.0|0|174.0|0|1.0|0|0.0|100
0|2020-12-17|176.0|0|176.0|0|1.0|0|0.0|100
0|2020-12-18|177.0|0|177.0|0|1.0|0|0.0|100
0|2020-12-19|176.0|0|176.0|0|1.0|0|0.0|100
0|2020-12-20|178.0|0|178.0|0|1.0|0|0.0|100
0|2020-12-21|181.0|0|181.0|0|1.0|0|0.0|100
0|2020-12-22|184.0|0|184.0|0|1.0|0|0.0|100
0|2020-12-23|185.0|0|185.0|0|1.0|0|0.0|100
0|2020-12-24|187.0|0|187.0|0|1.0|0|0.0|100
0|2020-12-25|191.0|0|191.0|0|1.0|0|0.0|100
0|2020-12-26|191.0|0|191.0|0|1.0|0|0.0|100
0|2020-12-27|194.0|0|194.0|0|1.0|0|0.0|100
0|2020-12-28|196.0|0|196.0|0|1.0|0|0.0|100
0|2020-12-29|196.0|0|196.0|0|1.0|0|0.0|100
0|2020-12-30|198.0|0|198.0|0|1.0|0|0.0|100
0|2020-12-31|199.0|0|199.0|0|1.0|0|0.0|100
0|2021-01-01|203.0|0|203.0|0|1.0|0|0.0|100
0|2021-01-02|205.0|0|205.0|0|1.0|0|0.0|100
0|2021-01-03|209.0|0|209.0|0|1.0|0|0.0|100
0|2021-01-04|209.0|0|209.0|0|1.0|0|0.0|100
0|2021-01-05|213.0|0|213.0|0|1.0|0|0.0|100
0|2021-01-06|215.0|0|215.0|0|1.0|0|0.0|100
0|2021-01-07|217.0|0|217.0|0|1.0|0|0.0|100
0|2021-01-08|222.0|0|222.0|0|1.0|0|0.0|100
0|2021-01-09|228.0|0|228.0|0|1.0|0|0.0|100
0|2021-01-10|230.0|0|230.0|0|1.0|0|0.0|100
0|2021-01-11|230.0|0|230.0|0|1.0|0|0.0|100
0|2021-01-12|231.0|0|231.0|0|1.0|0|0.0|100
0|2021-01-13|234.0|0|234.0|0|1.0|0|0.0|100
0|2021-01-14|236.0|0|236.0|0|1.0|0|0.0|100
0|2021-01-15|237.0|0|237.0|0|1.0|0|0.0|100
0|2021-01-16|237.0|0|237.0|0|1.0|0|0.0|100
0|2021-01-17|239.0|0|239.0|0|1.0|0|0.0|100
0|2021-01-18|239.0|0|239.0|0|1.0|0|0.0|100
0|2021-01-19|239.0|0|239.0|0|1.0|0|0.0|100
0|2021-01-20|243.0|0|243.0|0|1.0|0|0.0|100
0|2021-01-21|250.0|0|250.0|0|1.0|0|0.0|100
0|2021-01-22|251.0|0|251.0|0|1.0|0|0.0|100
0|2021-01-23|251.0|0|251.0|0|1.0|0|0.0|100
0|2021-01-24|250.0|0|250.0|0|1.0|0|0.0|100
0|2021-01-25|251.0|0|251.0|0|1.0|0|0.0|100
0|2021-01-26|255.0|0|255.0|0|1.0|0|0.0|100
0|2021-01-27|256.0|0|256.0|0|1.0|0|0.0|100
0|2021-01-28|258.0|0|258.0|0|1.0|0|0.0|100
0|2021-01-29|260.0|0|260.0|0|1.0|0|0.0|100
0|2021-01-30|260.0|0|260.0|0|1.0|0|0.0|100
0|2021-01-31|262.0|0|262.0|0|1.0|0|0.0|100
0|2021-02-01|262.0|0|262.0|0|1.0|0|0.0|100
0|2021-02-02|262.0|0|262.0|0|1.0|0|0.0|100
0|2021-02-03|263.0|0|263.0|0|1.0|0|0.0|100
0|2021-02-04|263.0|0|263.0|0|1.0|0|0.0|100
0|2021-02-05|263.0|0|263.0|0|1.0|0|0.0|100
0|2021-02-06|263.0|0|263.0|0|1.0|0|0.0|100
0|2021-02-07|263.0|0|263.0|0|1.0|0|0.0|100
0|2021-02-08|263.0|0|263.0|0|1.0|0|0.0|100
0|2021-02-09|263.0|0|263.0|0|1.0|0|0.0|100
0|2021-02-10|263.0|0|263.0|0|1.0|0|0.0|100
