|dates|Essex_NewJersey_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Essex_NewJersey_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Essex_NewJersey_UnitedStates.NYT_ConfirmedDeaths.data|Essex_NewJersey_UnitedStates.NYT_ConfirmedDeaths.missing|Essex_NewJersey_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Essex_NewJersey_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Essex_NewJersey_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Essex_NewJersey_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2020-02-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-12|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-03-13|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-03-14|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-03-15|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-03-16|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-03-17|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-03-18|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-03-19|0.0|100|2.0|0|0.0|100|0.0|100
0|2020-03-20|0.0|100|3.0|0|0.0|100|0.0|100
0|2020-03-21|0.0|100|4.0|0|0.0|100|0.0|100
0|2020-03-22|0.0|100|4.0|0|0.0|100|0.0|100
0|2020-03-23|0.0|100|5.0|0|0.0|100|0.0|100
0|2020-03-24|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-03-25|0.0|100|11.0|0|0.0|100|0.0|100
0|2020-03-26|0.0|100|15.0|0|0.0|100|0.0|100
0|2020-03-27|0.0|100|18.0|0|0.0|100|0.0|100
0|2020-03-28|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-03-29|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-03-30|0.0|100|36.0|0|0.0|100|0.0|100
0|2020-03-31|0.0|100|47.0|0|0.0|100|0.0|100
0|2020-04-01|0.0|100|69.0|0|0.0|100|0.0|100
0|2020-04-02|0.0|100|99.0|0|0.0|100|0.0|100
0|2020-04-03|0.0|100|118.0|0|0.0|100|0.0|100
0|2020-04-04|0.0|100|156.0|0|0.0|100|0.0|100
0|2020-04-05|0.0|100|172.0|0|0.0|100|0.0|100
0|2020-04-06|0.0|100|186.0|0|0.0|100|0.0|100
0|2020-04-07|0.0|100|232.0|0|0.0|100|0.0|100
0|2020-04-08|0.0|100|276.0|0|0.0|100|0.0|100
0|2020-04-09|0.0|100|312.0|0|0.0|100|0.0|100
0|2020-04-10|0.0|100|352.0|0|0.0|100|0.0|100
0|2020-04-11|0.0|100|412.0|0|0.0|100|0.0|100
0|2020-04-12|0.0|100|428.0|0|0.0|100|0.0|100
0|2020-04-13|0.0|100|433.0|0|0.0|100|0.0|100
0|2020-04-14|0.0|100|535.0|0|0.0|100|0.0|100
0|2020-04-15|0.0|100|590.0|0|0.0|100|0.0|100
0|2020-04-16|0.0|100|642.0|0|0.0|100|0.0|100
0|2020-04-17|0.0|100|684.0|0|0.0|100|0.0|100
0|2020-04-18|0.0|100|732.0|0|0.0|100|0.0|100
0|2020-04-19|0.0|100|740.0|0|0.0|100|0.0|100
0|2020-04-20|0.0|100|751.0|0|0.0|100|0.0|100
0|2020-04-21|0.0|100|849.0|0|0.0|100|0.0|100
0|2020-04-22|0.0|100|888.0|0|0.0|100|0.0|100
0|2020-04-23|0.0|100|932.0|0|0.0|100|0.0|100
0|2020-04-24|0.0|100|975.0|0|0.0|100|0.0|100
0|2020-04-25|0.0|100|1019.0|0|0.0|100|0.0|100
0|2020-04-26|0.0|100|1023.0|0|0.0|100|0.0|100
0|2020-04-27|0.0|100|1028.0|0|0.0|100|0.0|100
0|2020-04-28|0.0|100|1090.0|0|0.0|100|0.0|100
0|2020-04-29|0.0|100|1139.0|0|0.0|100|0.0|100
0|2020-04-30|0.0|100|1186.0|0|0.0|100|0.0|100
0|2020-05-01|0.0|100|1240.0|0|0.0|100|0.0|100
0|2020-05-02|0.0|100|1265.0|0|0.0|100|0.0|100
0|2020-05-03|0.0|100|1282.0|0|0.0|100|0.0|100
0|2020-05-04|0.0|100|1292.0|0|0.0|100|0.0|100
0|2020-05-05|0.0|100|1319.0|0|0.0|100|0.0|100
0|2020-05-06|0.0|100|1349.0|0|0.0|100|0.0|100
0|2020-05-07|0.0|100|1381.0|0|0.0|100|0.0|100
0|2020-05-08|0.0|100|1398.0|0|0.0|100|0.0|100
0|2020-05-09|0.0|100|1414.0|0|0.0|100|0.0|100
0|2020-05-10|0.0|100|1423.0|0|0.0|100|0.0|100
0|2020-05-11|0.0|100|1426.0|0|0.0|100|0.0|100
0|2020-05-12|0.0|100|1444.0|0|0.0|100|0.0|100
0|2020-05-13|0.0|100|1471.0|0|0.0|100|0.0|100
0|2020-05-14|0.0|100|1496.0|0|0.0|100|0.0|100
0|2020-05-15|0.0|100|1510.0|0|0.0|100|0.0|100
0|2020-05-16|0.0|100|1522.0|0|0.0|100|0.0|100
0|2020-05-17|0.0|100|1528.0|0|0.0|100|0.0|100
0|2020-05-18|0.0|100|1546.0|0|0.0|100|0.0|100
0|2020-05-19|0.0|100|1565.0|0|0.0|100|0.0|100
0|2020-05-20|0.0|100|1569.0|0|0.0|100|0.0|100
0|2020-05-21|0.0|100|1576.0|0|0.0|100|0.0|100
0|2020-05-22|0.0|100|1585.0|0|0.0|100|0.0|100
0|2020-05-23|0.0|100|1588.0|0|0.0|100|0.0|100
0|2020-05-24|0.0|100|1595.0|0|0.0|100|0.0|100
0|2020-05-25|0.0|100|1595.0|0|0.0|100|0.0|100
0|2020-05-26|0.0|100|1605.0|0|0.0|100|0.0|100
0|2020-05-27|0.0|100|1624.0|0|0.0|100|0.0|100
0|2020-05-28|0.0|100|1628.0|0|0.0|100|0.0|100
0|2020-05-29|0.0|100|1647.0|0|0.0|100|0.0|100
0|2020-05-30|0.0|100|1657.0|0|0.0|100|0.0|100
0|2020-05-31|0.0|100|1664.0|0|0.0|100|0.0|100
0|2020-06-01|0.0|100|1667.0|0|0.0|100|0.0|100
0|2020-06-02|0.0|100|1672.0|0|0.0|100|0.0|100
0|2020-06-03|0.0|100|1687.0|0|0.0|100|0.0|100
0|2020-06-04|0.0|100|1694.0|0|0.0|100|0.0|100
0|2020-06-05|0.0|100|1702.0|0|0.0|100|0.0|100
0|2020-06-06|0.0|100|1701.0|0|0.0|100|0.0|100
0|2020-06-07|0.0|100|1707.0|0|0.0|100|0.0|100
0|2020-06-08|0.0|100|1710.0|0|0.0|100|0.0|100
0|2020-06-09|0.0|100|1722.0|0|0.0|100|0.0|100
0|2020-06-10|0.0|100|1723.0|0|0.0|100|0.0|100
0|2020-06-11|0.0|100|1723.0|0|0.0|100|0.0|100
0|2020-06-12|0.0|100|1728.0|0|0.0|100|0.0|100
0|2020-06-13|0.0|100|1741.0|0|0.0|100|0.0|100
0|2020-06-14|0.0|100|1745.0|0|0.0|100|0.0|100
0|2020-06-15|0.0|100|1751.0|0|0.0|100|0.0|100
0|2020-06-16|0.0|100|1751.0|0|0.0|100|0.0|100
0|2020-06-17|0.0|100|1755.0|0|0.0|100|0.0|100
0|2020-06-18|0.0|100|1758.0|0|0.0|100|0.0|100
0|2020-06-19|0.0|100|1758.0|0|0.0|100|0.0|100
0|2020-06-20|0.0|100|1759.0|0|0.0|100|0.0|100
0|2020-06-21|0.0|100|1760.0|0|0.0|100|0.0|100
0|2020-06-22|0.0|100|1761.0|0|0.0|100|0.0|100
0|2020-06-23|0.0|100|1765.0|0|0.0|100|0.0|100
0|2020-06-24|0.0|100|1764.0|0|0.0|100|0.0|100
0|2020-06-25|0.0|100|2011.0|0|0.0|100|0.0|100
0|2020-06-26|0.0|100|2015.0|0|0.0|100|0.0|100
0|2020-06-27|0.0|100|2018.0|0|0.0|100|0.0|100
0|2020-06-28|0.0|100|2021.0|0|0.0|100|0.0|100
0|2020-06-29|0.0|100|2021.0|0|0.0|100|0.0|100
0|2020-06-30|0.0|100|2021.0|0|0.0|100|0.0|100
0|2020-07-01|0.0|100|2024.0|0|0.0|100|0.0|100
0|2020-07-02|0.0|100|2030.0|0|0.0|100|0.0|100
0|2020-07-03|0.0|100|2034.0|0|0.0|100|0.0|100
0|2020-07-04|0.0|100|2038.0|0|0.0|100|0.0|100
0|2020-07-05|0.0|100|2040.0|0|0.0|100|0.0|100
0|2020-07-06|0.0|100|2041.0|0|0.0|100|0.0|100
0|2020-07-07|0.0|100|2042.0|0|0.0|100|0.0|100
0|2020-07-08|0.0|100|2046.0|0|0.0|100|0.0|100
0|2020-07-09|0.0|100|2060.0|0|0.0|100|0.0|100
0|2020-07-10|0.0|100|2061.0|0|0.0|100|0.0|100
0|2020-07-11|0.0|100|2070.0|0|0.0|100|0.0|100
0|2020-07-12|0.0|100|2070.0|0|0.0|100|0.0|100
0|2020-07-13|0.0|100|2077.0|0|0.0|100|0.0|100
0|2020-07-14|0.0|100|2078.0|0|0.0|100|0.0|100
0|2020-07-15|0.0|100|2085.0|0|0.0|100|0.0|100
0|2020-07-16|0.0|100|2089.0|0|0.0|100|0.0|100
0|2020-07-17|0.0|100|2092.0|0|0.0|100|0.0|100
0|2020-07-18|0.0|100|2093.0|0|0.0|100|0.0|100
0|2020-07-19|0.0|100|2093.0|0|0.0|100|0.0|100
0|2020-07-20|0.0|100|2093.0|0|0.0|100|0.0|100
0|2020-07-21|0.0|100|2095.0|0|0.0|100|0.0|100
0|2020-07-22|0.0|100|2089.0|0|0.0|100|0.0|100
0|2020-07-23|0.0|100|2094.0|0|0.0|100|0.0|100
0|2020-07-24|0.0|100|2098.0|0|0.0|100|0.0|100
0|2020-07-25|0.0|100|2101.0|0|0.0|100|0.0|100
0|2020-07-26|0.0|100|2103.0|0|0.0|100|0.0|100
0|2020-07-27|0.0|100|2103.0|0|0.0|100|0.0|100
0|2020-07-28|0.0|100|2103.0|0|0.0|100|0.0|100
0|2020-07-29|0.0|100|2100.0|0|0.0|100|0.0|100
0|2020-07-30|0.0|100|2100.0|0|0.0|100|0.0|100
0|2020-07-31|0.0|100|2102.0|0|0.0|100|0.0|100
0|2020-08-01|0.0|100|2102.0|0|0.0|100|0.0|100
0|2020-08-02|0.0|100|2102.0|0|0.0|100|0.0|100
0|2020-08-03|0.0|100|2104.0|0|0.0|100|0.0|100
0|2020-08-04|0.0|100|2106.0|0|0.0|100|0.0|100
0|2020-08-05|0.0|100|2105.0|0|0.0|100|0.0|100
0|2020-08-06|0.0|100|2107.0|0|0.0|100|0.0|100
0|2020-08-07|0.0|100|2107.0|0|0.0|100|0.0|100
0|2020-08-08|0.0|100|2111.0|0|0.0|100|0.0|100
0|2020-08-09|0.0|100|2111.0|0|0.0|100|0.0|100
0|2020-08-10|0.0|100|2111.0|0|0.0|100|0.0|100
0|2020-08-11|0.0|100|2113.0|0|0.0|100|0.0|100
0|2020-08-12|0.0|100|2110.0|0|0.0|100|0.0|100
0|2020-08-13|0.0|100|2110.0|0|0.0|100|0.0|100
0|2020-08-14|0.0|100|2110.0|0|0.0|100|0.0|100
0|2020-08-15|0.0|100|2110.0|0|0.0|100|0.0|100
0|2020-08-16|0.0|100|2110.0|0|0.0|100|0.0|100
0|2020-08-17|0.0|100|2111.0|0|0.0|100|0.0|100
0|2020-08-18|0.0|100|2111.0|0|0.0|100|0.0|100
0|2020-08-19|0.0|100|2112.0|0|0.0|100|0.0|100
0|2020-08-20|0.0|100|2112.0|0|0.0|100|0.0|100
0|2020-08-21|0.0|100|2112.0|0|0.0|100|0.0|100
0|2020-08-22|0.0|100|2112.0|0|0.0|100|0.0|100
0|2020-08-23|0.0|100|2114.0|0|0.0|100|0.0|100
0|2020-08-24|0.0|100|2114.0|0|0.0|100|0.0|100
0|2020-08-25|0.0|100|2115.0|0|0.0|100|0.0|100
0|2020-08-26|0.0|100|2110.0|0|0.0|100|0.0|100
0|2020-08-27|0.0|100|2110.0|0|0.0|100|0.0|100
0|2020-08-28|0.0|100|2111.0|0|0.0|100|0.0|100
0|2020-08-29|0.0|100|2112.0|0|0.0|100|0.0|100
0|2020-08-30|0.0|100|2113.0|0|0.0|100|0.0|100
0|2020-08-31|0.0|100|2115.0|0|0.0|100|0.0|100
0|2020-09-01|0.0|100|2116.0|0|0.0|100|0.0|100
0|2020-09-02|0.0|100|2117.0|0|0.0|100|0.0|100
0|2020-09-03|0.0|100|2119.0|0|0.0|100|0.0|100
0|2020-09-04|0.0|100|2119.0|0|0.0|100|0.0|100
0|2020-09-05|0.0|100|2120.0|0|0.0|100|0.0|100
0|2020-09-06|0.0|100|2120.0|0|0.0|100|0.0|100
0|2020-09-07|0.0|100|2120.0|0|0.0|100|0.0|100
0|2020-09-08|0.0|100|2121.0|0|0.0|100|0.0|100
0|2020-09-09|0.0|100|2121.0|0|0.0|100|0.0|100
0|2020-09-10|0.0|100|2121.0|0|0.0|100|0.0|100
0|2020-09-11|0.0|100|2123.0|0|0.0|100|0.0|100
0|2020-09-12|0.0|100|2123.0|0|0.0|100|0.0|100
0|2020-09-13|0.0|100|2123.0|0|0.0|100|0.0|100
0|2020-09-14|0.0|100|2123.0|0|0.0|100|0.0|100
0|2020-09-15|0.0|100|2122.0|0|0.0|100|0.0|100
0|2020-09-16|0.0|100|2124.0|0|0.0|100|0.0|100
0|2020-09-17|0.0|100|2125.0|0|0.0|100|0.0|100
0|2020-09-18|0.0|100|2125.0|0|0.0|100|0.0|100
0|2020-09-19|0.0|100|2125.0|0|0.0|100|0.0|100
0|2020-09-20|0.0|100|2125.0|0|0.0|100|0.0|100
0|2020-09-21|0.0|100|2125.0|0|0.0|100|0.0|100
0|2020-09-22|0.0|100|2126.0|0|0.0|100|0.0|100
0|2020-09-23|0.0|100|2127.0|0|0.0|100|0.0|100
0|2020-09-24|0.0|100|2128.0|0|0.0|100|0.0|100
0|2020-09-25|0.0|100|2129.0|0|0.0|100|0.0|100
0|2020-09-26|0.0|100|2129.0|0|0.0|100|0.0|100
0|2020-09-27|0.0|100|2129.0|0|0.0|100|0.0|100
0|2020-09-28|0.0|100|2129.0|0|0.0|100|0.0|100
0|2020-09-29|0.0|100|2129.0|0|0.0|100|0.0|100
0|2020-09-30|0.0|100|2128.0|0|0.0|100|0.0|100
0|2020-10-01|0.0|100|2128.0|0|0.0|100|0.0|100
0|2020-10-02|0.0|100|2128.0|0|0.0|100|0.0|100
0|2020-10-03|0.0|100|2129.0|0|0.0|100|0.0|100
0|2020-10-04|0.0|100|2129.0|0|0.0|100|0.0|100
0|2020-10-05|0.0|100|2129.0|0|0.0|100|0.0|100
0|2020-10-06|0.0|100|2130.0|0|0.0|100|0.0|100
0|2020-10-07|0.0|100|2130.0|0|0.0|100|0.0|100
0|2020-10-08|0.0|100|2128.0|0|0.0|100|0.0|100
0|2020-10-09|0.0|100|2128.0|0|0.0|100|0.0|100
0|2020-10-10|0.0|100|2128.0|0|0.0|100|0.0|100
0|2020-10-11|0.0|100|2129.0|0|0.0|100|0.0|100
0|2020-10-12|0.0|100|2129.0|0|0.0|100|0.0|100
0|2020-10-13|0.0|100|2131.0|0|0.0|100|0.0|100
0|2020-10-14|0.0|100|2134.0|0|0.0|100|0.0|100
0|2020-10-15|0.0|100|2134.0|0|0.0|100|0.0|100
0|2020-10-16|0.0|100|2134.0|0|0.0|100|0.0|100
0|2020-10-17|0.0|100|2134.0|0|0.0|100|0.0|100
0|2020-10-18|0.0|100|2134.0|0|0.0|100|0.0|100
0|2020-10-19|0.0|100|2134.0|0|0.0|100|0.0|100
0|2020-10-20|0.0|100|2136.0|0|0.0|100|0.0|100
0|2020-10-21|0.0|100|2137.0|0|0.0|100|0.0|100
0|2020-10-22|0.0|100|2139.0|0|0.0|100|0.0|100
0|2020-10-23|0.0|100|2139.0|0|0.0|100|0.0|100
0|2020-10-24|0.0|100|2140.0|0|0.0|100|0.0|100
0|2020-10-25|0.0|100|2140.0|0|0.0|100|0.0|100
0|2020-10-26|0.0|100|2141.0|0|0.0|100|0.0|100
0|2020-10-27|0.0|100|2142.0|0|0.0|100|0.0|100
0|2020-10-28|0.0|100|2142.0|0|0.0|100|0.0|100
0|2020-10-29|0.0|100|2142.0|0|0.0|100|0.0|100
0|2020-10-30|0.0|100|2144.0|0|0.0|100|0.0|100
0|2020-10-31|0.0|100|2144.0|0|0.0|100|0.0|100
0|2020-11-01|0.0|100|2144.0|0|0.0|100|0.0|100
0|2020-11-02|0.0|100|2145.0|0|0.0|100|0.0|100
0|2020-11-03|0.0|100|2148.0|0|0.0|100|0.0|100
0|2020-11-04|0.0|100|2149.0|0|0.0|100|0.0|100
0|2020-11-05|0.0|100|2152.0|0|0.0|100|0.0|100
0|2020-11-06|0.0|100|2152.0|0|0.0|100|0.0|100
0|2020-11-07|0.0|100|2153.0|0|0.0|100|0.0|100
0|2020-11-08|0.0|100|2153.0|0|0.0|100|0.0|100
0|2020-11-09|0.0|100|2154.0|0|0.0|100|0.0|100
0|2020-11-10|0.0|100|2159.0|0|0.0|100|0.0|100
0|2020-11-11|0.0|100|2161.0|0|0.0|100|0.0|100
0|2020-11-12|0.0|100|2162.0|0|0.0|100|0.0|100
0|2020-11-13|0.0|100|2168.0|0|0.0|100|0.0|100
0|2020-11-14|0.0|100|2172.0|0|0.0|100|0.0|100
0|2020-11-15|0.0|100|2172.0|0|0.0|100|0.0|100
0|2020-11-16|0.0|100|2174.0|0|0.0|100|0.0|100
0|2020-11-17|0.0|100|2185.0|0|0.0|100|0.0|100
0|2020-11-18|0.0|100|2187.0|0|0.0|100|0.0|100
0|2020-11-19|0.0|100|2191.0|0|0.0|100|0.0|100
0|2020-11-20|0.0|100|2195.0|0|0.0|100|0.0|100
0|2020-11-21|0.0|100|2198.0|0|0.0|100|0.0|100
0|2020-11-22|0.0|100|2202.0|0|0.0|100|0.0|100
0|2020-11-23|0.0|100|2202.0|0|0.0|100|0.0|100
0|2020-11-24|0.0|100|2210.0|0|0.0|100|0.0|100
0|2020-11-25|0.0|100|2222.0|0|0.0|100|0.0|100
0|2020-11-26|0.0|100|2224.0|0|0.0|100|0.0|100
0|2020-11-27|0.0|100|2226.0|0|0.0|100|0.0|100
0|2020-11-28|0.0|100|2227.0|0|0.0|100|0.0|100
0|2020-11-29|0.0|100|2228.0|0|0.0|100|0.0|100
0|2020-11-30|0.0|100|2230.0|0|0.0|100|0.0|100
0|2020-12-01|0.0|100|2238.0|0|0.0|100|0.0|100
0|2020-12-02|0.0|100|2240.0|0|0.0|100|0.0|100
0|2020-12-03|0.0|100|2250.0|0|0.0|100|0.0|100
0|2020-12-04|0.0|100|2254.0|0|0.0|100|0.0|100
0|2020-12-05|0.0|100|2259.0|0|0.0|100|0.0|100
0|2020-12-06|0.0|100|2259.0|0|0.0|100|0.0|100
0|2020-12-07|0.0|100|2261.0|0|0.0|100|0.0|100
0|2020-12-08|0.0|100|2271.0|0|0.0|100|0.0|100
0|2020-12-09|0.0|100|2279.0|0|0.0|100|0.0|100
0|2020-12-10|0.0|100|2288.0|0|0.0|100|0.0|100
0|2020-12-11|0.0|100|2291.0|0|0.0|100|0.0|100
0|2020-12-12|0.0|100|2294.0|0|0.0|100|0.0|100
0|2020-12-13|0.0|100|2295.0|0|0.0|100|0.0|100
0|2020-12-14|0.0|100|2298.0|0|0.0|100|0.0|100
0|2020-12-15|0.0|100|2302.0|0|0.0|100|0.0|100
0|2020-12-16|0.0|100|2316.0|0|0.0|100|0.0|100
0|2020-12-17|0.0|100|2320.0|0|0.0|100|0.0|100
0|2020-12-18|0.0|100|2320.0|0|0.0|100|0.0|100
0|2020-12-19|0.0|100|2331.0|0|0.0|100|0.0|100
0|2020-12-20|0.0|100|2331.0|0|0.0|100|0.0|100
0|2020-12-21|0.0|100|2331.0|0|0.0|100|0.0|100
0|2020-12-22|0.0|100|2339.0|0|0.0|100|0.0|100
0|2020-12-23|0.0|100|2353.0|0|0.0|100|0.0|100
0|2020-12-24|0.0|100|2361.0|0|0.0|100|0.0|100
0|2020-12-25|0.0|100|2363.0|0|0.0|100|0.0|100
0|2020-12-26|0.0|100|2364.0|0|0.0|100|0.0|100
0|2020-12-27|0.0|100|2365.0|0|0.0|100|0.0|100
0|2020-12-28|0.0|100|2367.0|0|0.0|100|0.0|100
0|2020-12-29|0.0|100|2372.0|0|0.0|100|0.0|100
0|2020-12-30|0.0|100|2385.0|0|0.0|100|0.0|100
0|2020-12-31|0.0|100|2391.0|0|0.0|100|0.0|100
0|2021-01-01|0.0|100|2399.0|0|0.0|100|0.0|100
0|2021-01-02|0.0|100|2400.0|0|0.0|100|0.0|100
0|2021-01-03|0.0|100|2403.0|0|0.0|100|0.0|100
0|2021-01-04|0.0|100|2404.0|0|0.0|100|0.0|100
0|2021-01-05|0.0|100|2410.0|0|0.0|100|0.0|100
0|2021-01-06|0.0|100|2421.0|0|0.0|100|0.0|100
0|2021-01-07|0.0|100|2422.0|0|0.0|100|0.0|100
0|2021-01-08|0.0|100|2425.0|0|0.0|100|0.0|100
0|2021-01-09|0.0|100|2429.0|0|0.0|100|0.0|100
0|2021-01-10|0.0|100|2434.0|0|0.0|100|0.0|100
0|2021-01-11|0.0|100|2436.0|0|0.0|100|0.0|100
0|2021-01-12|0.0|100|2450.0|0|0.0|100|0.0|100
0|2021-01-13|0.0|100|2459.0|0|0.0|100|0.0|100
0|2021-01-14|0.0|100|2465.0|0|0.0|100|0.0|100
0|2021-01-15|0.0|100|2471.0|0|0.0|100|0.0|100
0|2021-01-16|0.0|100|2476.0|0|0.0|100|0.0|100
0|2021-01-17|0.0|100|2478.0|0|0.0|100|0.0|100
0|2021-01-18|0.0|100|2479.0|0|0.0|100|0.0|100
0|2021-01-19|0.0|100|2480.0|0|0.0|100|0.0|100
0|2021-01-20|0.0|100|2490.0|0|0.0|100|0.0|100
0|2021-01-21|0.0|100|2497.0|0|0.0|100|0.0|100
0|2021-01-22|0.0|100|2503.0|0|0.0|100|0.0|100
0|2021-01-23|0.0|100|2504.0|0|0.0|100|0.0|100
0|2021-01-24|0.0|100|2506.0|0|0.0|100|0.0|100
0|2021-01-25|0.0|100|2507.0|0|0.0|100|0.0|100
0|2021-01-26|0.0|100|2517.0|0|0.0|100|0.0|100
0|2021-01-27|0.0|100|2527.0|0|0.0|100|0.0|100
