|dates|Trinity_Texas_UnitedStates.JHU_ConfirmedCases.data|Trinity_Texas_UnitedStates.JHU_ConfirmedCases.missing|Trinity_Texas_UnitedStates.NYT_ConfirmedCases.data|Trinity_Texas_UnitedStates.NYT_ConfirmedCases.missing|Trinity_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Trinity_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Trinity_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Trinity_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-15|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-16|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-17|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-18|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-19|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-20|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-21|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-22|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-23|11.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-24|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-25|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-26|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-27|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-28|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-29|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-30|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-05-31|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-01|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-02|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-03|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-04|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-06-05|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-06-06|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-06-07|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-06-08|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-06-09|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-06-10|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-06-11|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-06-12|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-06-13|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-06-14|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-06-15|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-06-16|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-06-17|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-06-18|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-06-19|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-06-20|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-06-21|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-06-22|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-06-23|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-06-24|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-06-25|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-06-26|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-06-27|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-06-28|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-06-29|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-06-30|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-07-01|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-07-02|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-07-03|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-07-04|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-07-05|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-07-06|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-07-07|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-07-08|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-07-09|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-07-10|56.0|0|56.0|0|0.0|0|0.0|100
0|2020-07-11|60.0|0|60.0|0|0.0|0|0.0|100
0|2020-07-12|69.0|0|69.0|0|0.0|0|0.0|100
0|2020-07-13|81.0|0|81.0|0|0.0|0|0.0|100
0|2020-07-14|83.0|0|83.0|0|0.0|0|0.0|100
0|2020-07-15|84.0|0|84.0|0|0.0|0|0.0|100
0|2020-07-16|89.0|0|89.0|0|0.0|0|0.0|100
0|2020-07-17|95.0|0|95.0|0|0.0|0|0.0|100
0|2020-07-18|97.0|0|97.0|0|0.0|0|0.0|100
0|2020-07-19|97.0|0|97.0|0|0.0|0|0.0|100
0|2020-07-20|102.0|0|102.0|0|0.0|0|0.0|100
0|2020-07-21|104.0|0|104.0|0|0.0|0|0.0|100
0|2020-07-22|107.0|0|107.0|0|0.0|0|0.0|100
0|2020-07-23|115.0|0|115.0|0|0.0|0|0.0|100
0|2020-07-24|117.0|0|117.0|0|0.0|0|0.0|100
0|2020-07-25|117.0|0|117.0|0|0.0|0|0.0|100
0|2020-07-26|117.0|0|117.0|0|0.0|0|0.0|100
0|2020-07-27|117.0|0|117.0|0|2.0|0|0.0|100
0|2020-07-28|117.0|0|117.0|0|2.0|0|0.0|100
0|2020-07-29|122.0|0|122.0|0|2.0|0|0.0|100
0|2020-07-30|129.0|0|129.0|0|2.0|0|0.0|100
0|2020-07-31|129.0|0|129.0|0|2.0|0|0.0|100
0|2020-08-01|135.0|0|135.0|0|2.0|0|0.0|100
0|2020-08-02|135.0|0|139.0|0|2.0|0|0.0|100
0|2020-08-03|143.0|0|143.0|0|2.0|0|0.0|100
0|2020-08-04|152.0|0|152.0|0|2.0|0|0.0|100
0|2020-08-05|153.0|0|153.0|0|3.0|0|0.0|100
0|2020-08-06|155.0|0|155.0|0|3.0|0|0.0|100
0|2020-08-07|156.0|0|156.0|0|3.0|0|0.0|100
0|2020-08-08|156.0|0|156.0|0|4.0|0|0.0|100
0|2020-08-09|156.0|0|156.0|0|4.0|0|0.0|100
0|2020-08-10|156.0|0|156.0|0|4.0|0|0.0|100
0|2020-08-11|156.0|0|156.0|0|4.0|0|0.0|100
0|2020-08-12|157.0|0|157.0|0|4.0|0|0.0|100
0|2020-08-13|162.0|0|162.0|0|4.0|0|0.0|100
0|2020-08-14|163.0|0|163.0|0|4.0|0|0.0|100
0|2020-08-15|163.0|0|163.0|0|4.0|0|0.0|100
0|2020-08-16|163.0|0|163.0|0|4.0|0|0.0|100
0|2020-08-17|163.0|0|163.0|0|4.0|0|0.0|100
0|2020-08-18|163.0|0|163.0|0|4.0|0|0.0|100
0|2020-08-19|167.0|0|167.0|0|4.0|0|0.0|100
0|2020-08-20|168.0|0|168.0|0|4.0|0|0.0|100
0|2020-08-21|169.0|0|169.0|0|4.0|0|0.0|100
0|2020-08-22|169.0|0|169.0|0|4.0|0|0.0|100
0|2020-08-23|169.0|0|169.0|0|4.0|0|0.0|100
0|2020-08-24|169.0|0|169.0|0|4.0|0|0.0|100
0|2020-08-25|172.0|0|172.0|0|4.0|0|0.0|100
0|2020-08-26|173.0|0|173.0|0|5.0|0|0.0|100
0|2020-08-27|173.0|0|173.0|0|5.0|0|0.0|100
0|2020-08-28|176.0|0|176.0|0|6.0|0|0.0|100
0|2020-08-29|177.0|0|177.0|0|6.0|0|0.0|100
0|2020-08-30|178.0|0|178.0|0|6.0|0|0.0|100
0|2020-08-31|178.0|0|178.0|0|6.0|0|0.0|100
0|2020-09-01|178.0|0|178.0|0|6.0|0|0.0|100
0|2020-09-02|179.0|0|179.0|0|6.0|0|0.0|100
0|2020-09-03|180.0|0|180.0|0|6.0|0|0.0|100
0|2020-09-04|180.0|0|180.0|0|6.0|0|0.0|100
0|2020-09-05|182.0|0|182.0|0|6.0|0|0.0|100
0|2020-09-06|182.0|0|182.0|0|6.0|0|0.0|100
0|2020-09-07|182.0|0|182.0|0|6.0|0|0.0|100
0|2020-09-08|182.0|0|182.0|0|6.0|0|0.0|100
0|2020-09-09|182.0|0|182.0|0|6.0|0|0.0|100
0|2020-09-10|182.0|0|182.0|0|6.0|0|0.0|100
0|2020-09-11|187.0|0|187.0|0|6.0|0|0.0|100
0|2020-09-12|187.0|0|187.0|0|6.0|0|0.0|100
0|2020-09-13|187.0|0|187.0|0|6.0|0|0.0|100
0|2020-09-14|187.0|0|187.0|0|6.0|0|0.0|100
0|2020-09-15|187.0|0|187.0|0|6.0|0|0.0|100
0|2020-09-16|189.0|0|189.0|0|6.0|0|0.0|100
0|2020-09-17|191.0|0|191.0|0|6.0|0|0.0|100
0|2020-09-18|191.0|0|191.0|0|6.0|0|0.0|100
0|2020-09-19|191.0|0|191.0|0|7.0|0|0.0|100
0|2020-09-20|191.0|0|191.0|0|7.0|0|0.0|100
0|2020-09-21|191.0|0|191.0|0|7.0|0|0.0|100
0|2020-09-22|194.0|0|194.0|0|7.0|0|0.0|100
0|2020-09-23|194.0|0|194.0|0|7.0|0|0.0|100
0|2020-09-24|194.0|0|194.0|0|7.0|0|0.0|100
0|2020-09-25|196.0|0|194.0|0|7.0|0|0.0|100
0|2020-09-26|196.0|0|196.0|0|7.0|0|0.0|100
0|2020-09-27|196.0|0|196.0|0|7.0|0|0.0|100
0|2020-09-28|196.0|0|196.0|0|7.0|0|0.0|100
0|2020-09-29|196.0|0|196.0|0|7.0|0|0.0|100
0|2020-09-30|197.0|0|197.0|0|7.0|0|0.0|100
0|2020-10-01|197.0|0|197.0|0|7.0|0|0.0|100
0|2020-10-02|198.0|0|198.0|0|7.0|0|0.0|100
0|2020-10-03|198.0|0|198.0|0|7.0|0|0.0|100
0|2020-10-04|198.0|0|198.0|0|7.0|0|0.0|100
0|2020-10-05|198.0|0|198.0|0|7.0|0|0.0|100
0|2020-10-06|199.0|0|199.0|0|7.0|0|0.0|100
0|2020-10-07|199.0|0|199.0|0|7.0|0|0.0|100
0|2020-10-08|199.0|0|199.0|0|7.0|0|0.0|100
0|2020-10-09|199.0|0|199.0|0|7.0|0|0.0|100
0|2020-10-10|199.0|0|199.0|0|7.0|0|0.0|100
0|2020-10-11|199.0|0|199.0|0|7.0|0|0.0|100
0|2020-10-12|199.0|0|199.0|0|7.0|0|0.0|100
0|2020-10-13|199.0|0|199.0|0|7.0|0|0.0|100
0|2020-10-14|199.0|0|199.0|0|7.0|0|0.0|100
0|2020-10-15|200.0|0|200.0|0|7.0|0|0.0|100
0|2020-10-16|200.0|0|200.0|0|7.0|0|0.0|100
0|2020-10-17|200.0|0|200.0|0|7.0|0|0.0|100
0|2020-10-18|200.0|0|200.0|0|7.0|0|0.0|100
0|2020-10-19|201.0|0|201.0|0|7.0|0|0.0|100
0|2020-10-20|204.0|0|204.0|0|7.0|0|0.0|100
0|2020-10-21|205.0|0|205.0|0|7.0|0|0.0|100
0|2020-10-22|205.0|0|205.0|0|7.0|0|0.0|100
0|2020-10-23|205.0|0|205.0|0|7.0|0|0.0|100
0|2020-10-24|205.0|0|206.0|0|7.0|0|0.0|100
0|2020-10-25|205.0|0|206.0|0|7.0|0|0.0|100
0|2020-10-26|205.0|0|206.0|0|7.0|0|0.0|100
0|2020-10-27|205.0|0|206.0|0|7.0|0|0.0|100
0|2020-10-28|205.0|0|206.0|0|7.0|0|0.0|100
0|2020-10-29|206.0|0|206.0|0|8.0|0|0.0|100
0|2020-10-30|208.0|0|208.0|0|8.0|0|0.0|100
0|2020-10-31|208.0|0|208.0|0|8.0|0|0.0|100
0|2020-11-01|208.0|0|208.0|0|8.0|0|0.0|100
0|2020-11-02|208.0|0|208.0|0|8.0|0|0.0|100
0|2020-11-03|210.0|0|210.0|0|8.0|0|0.0|100
0|2020-11-04|210.0|0|210.0|0|8.0|0|0.0|100
0|2020-11-05|210.0|0|210.0|0|8.0|0|0.0|100
0|2020-11-06|211.0|0|211.0|0|8.0|0|0.0|100
0|2020-11-07|211.0|0|211.0|0|8.0|0|0.0|100
0|2020-11-08|212.0|0|212.0|0|8.0|0|0.0|100
0|2020-11-09|213.0|0|213.0|0|8.0|0|0.0|100
0|2020-11-10|213.0|0|213.0|0|8.0|0|0.0|100
0|2020-11-11|213.0|0|213.0|0|8.0|0|0.0|100
0|2020-11-12|213.0|0|213.0|0|8.0|0|0.0|100
0|2020-11-13|213.0|0|213.0|0|8.0|0|0.0|100
0|2020-11-14|213.0|0|213.0|0|8.0|0|0.0|100
0|2020-11-15|213.0|0|214.0|0|8.0|0|0.0|100
0|2020-11-16|213.0|0|214.0|0|8.0|0|0.0|100
0|2020-11-17|213.0|0|215.0|0|8.0|0|0.0|100
0|2020-11-18|213.0|0|217.0|0|8.0|0|0.0|100
0|2020-11-19|225.0|0|225.0|0|8.0|0|0.0|100
0|2020-11-20|225.0|0|225.0|0|8.0|0|0.0|100
0|2020-11-21|225.0|0|225.0|0|8.0|0|0.0|100
0|2020-11-22|225.0|0|225.0|0|8.0|0|0.0|100
0|2020-11-23|225.0|0|225.0|0|8.0|0|0.0|100
0|2020-11-24|226.0|0|226.0|0|8.0|0|0.0|100
0|2020-11-25|227.0|0|227.0|0|8.0|0|0.0|100
0|2020-11-26|227.0|0|227.0|0|8.0|0|0.0|100
0|2020-11-27|227.0|0|227.0|0|8.0|0|0.0|100
0|2020-11-28|227.0|0|228.0|0|8.0|0|0.0|100
0|2020-11-29|228.0|0|228.0|0|8.0|0|0.0|100
0|2020-11-30|228.0|0|228.0|0|8.0|0|0.0|100
0|2020-12-01|228.0|0|228.0|0|8.0|0|0.0|100
0|2020-12-02|229.0|0|229.0|0|8.0|0|0.0|100
0|2020-12-03|230.0|0|230.0|0|9.0|0|0.0|100
0|2020-12-04|232.0|0|232.0|0|9.0|0|0.0|100
0|2020-12-05|233.0|0|233.0|0|9.0|0|0.0|100
0|2020-12-06|233.0|0|233.0|0|9.0|0|0.0|100
0|2020-12-07|233.0|0|233.0|0|9.0|0|0.0|100
0|2020-12-08|233.0|0|235.0|0|9.0|0|0.0|100
0|2020-12-09|233.0|0|236.0|0|9.0|0|0.0|100
0|2020-12-10|237.0|0|237.0|0|9.0|0|0.0|100
0|2020-12-11|240.0|0|293.0|0|9.0|0|0.0|100
0|2020-12-12|242.0|0|295.0|0|9.0|0|0.0|100
0|2020-12-13|242.0|0|295.0|0|9.0|0|0.0|100
0|2020-12-14|300.0|0|300.0|0|9.0|0|0.0|100
0|2020-12-15|301.0|0|301.0|0|9.0|0|0.0|100
0|2020-12-16|301.0|0|301.0|0|9.0|0|0.0|100
0|2020-12-17|301.0|0|314.0|0|9.0|0|0.0|100
0|2020-12-18|315.0|0|315.0|0|9.0|0|0.0|100
0|2020-12-19|318.0|0|318.0|0|9.0|0|0.0|100
0|2020-12-20|318.0|0|319.0|0|9.0|0|0.0|100
0|2020-12-21|320.0|0|320.0|0|9.0|0|0.0|100
0|2020-12-22|321.0|0|321.0|0|9.0|0|0.0|100
0|2020-12-23|323.0|0|323.0|0|9.0|0|0.0|100
0|2020-12-24|327.0|0|327.0|0|9.0|0|0.0|100
0|2020-12-25|328.0|0|328.0|0|9.0|0|0.0|100
0|2020-12-26|331.0|0|331.0|0|9.0|0|0.0|100
0|2020-12-27|332.0|0|332.0|0|9.0|0|0.0|100
0|2020-12-28|332.0|0|332.0|0|9.0|0|0.0|100
0|2020-12-29|337.0|0|337.0|0|9.0|0|0.0|100
0|2020-12-30|336.0|0|336.0|0|9.0|0|0.0|100
0|2020-12-31|336.0|0|339.0|0|9.0|0|0.0|100
0|2021-01-01|351.0|0|351.0|0|9.0|0|0.0|100
0|2021-01-02|358.0|0|358.0|0|9.0|0|0.0|100
0|2021-01-03|358.0|0|364.0|0|9.0|0|0.0|100
0|2021-01-04|369.0|0|369.0|0|9.0|0|0.0|100
0|2021-01-05|369.0|0|373.0|0|9.0|0|0.0|100
0|2021-01-06|397.0|0|397.0|0|9.0|0|0.0|100
0|2021-01-07|407.0|0|407.0|0|9.0|0|0.0|100
0|2021-01-08|407.0|0|412.0|0|9.0|0|0.0|100
0|2021-01-09|407.0|0|428.0|0|9.0|0|0.0|100
0|2021-01-10|407.0|0|439.0|0|9.0|0|0.0|100
0|2021-01-11|450.0|0|450.0|0|9.0|0|0.0|100
0|2021-01-12|450.0|0|456.0|0|9.0|0|0.0|100
0|2021-01-13|463.0|0|463.0|0|11.0|0|0.0|100
0|2021-01-14|464.0|0|464.0|0|11.0|0|0.0|100
0|2021-01-15|464.0|0|474.0|0|11.0|0|0.0|100
0|2021-01-16|464.0|0|485.0|0|11.0|0|0.0|100
0|2021-01-17|488.0|0|488.0|0|12.0|0|0.0|100
0|2021-01-18|498.0|0|498.0|0|12.0|0|0.0|100
0|2021-01-19|503.0|0|503.0|0|12.0|0|0.0|100
0|2021-01-20|503.0|0|507.0|0|12.0|0|0.0|100
0|2021-01-21|522.0|0|522.0|0|13.0|0|0.0|100
0|2021-01-22|522.0|0|530.0|0|13.0|0|0.0|100
0|2021-01-23|536.0|0|536.0|0|17.0|0|0.0|100
0|2021-01-24|536.0|0|536.0|0|17.0|0|0.0|100
0|2021-01-25|536.0|0|536.0|0|17.0|0|0.0|100
0|2021-01-26|536.0|0|554.0|0|17.0|0|0.0|100
0|2021-01-27|558.0|0|558.0|0|18.0|0|0.0|100
0|2021-01-28|567.0|0|567.0|0|19.0|0|0.0|100
0|2021-01-29|570.0|0|570.0|0|19.0|0|0.0|100
0|2021-01-30|570.0|0|575.0|0|19.0|0|0.0|100
0|2021-01-31|570.0|0|575.0|0|19.0|0|0.0|100
0|2021-02-01|576.0|0|576.0|0|19.0|0|0.0|100
0|2021-02-02|580.0|0|580.0|0|19.0|0|0.0|100
0|2021-02-03|586.0|0|586.0|0|19.0|0|0.0|100
0|2021-02-04|586.0|0|590.0|0|19.0|0|0.0|100
0|2021-02-05|601.0|0|601.0|0|19.0|0|0.0|100
0|2021-02-06|606.0|0|606.0|0|20.0|0|0.0|100
0|2021-02-07|606.0|0|606.0|0|20.0|0|0.0|100
0|2021-02-08|610.0|0|610.0|0|20.0|0|0.0|100
0|2021-02-09|620.0|0|620.0|0|20.0|0|0.0|100
0|2021-02-10|620.0|0|620.0|0|20.0|0|0.0|100
0|2021-02-11|621.0|0|621.0|0|20.0|0|0.0|100
