|dates|Stearns_Minnesota_UnitedStates.JHU_ConfirmedCases.data|Stearns_Minnesota_UnitedStates.JHU_ConfirmedCases.missing|Stearns_Minnesota_UnitedStates.NYT_ConfirmedCases.data|Stearns_Minnesota_UnitedStates.NYT_ConfirmedCases.missing|Stearns_Minnesota_UnitedStates.JHU_ConfirmedDeaths.data|Stearns_Minnesota_UnitedStates.JHU_ConfirmedDeaths.missing|Stearns_Minnesota_UnitedStates.JHU_ConfirmedRecoveries.data|Stearns_Minnesota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-13|1558.0|0|1512.0|0|7.0|0|0.0|100
0|2020-05-14|1609.0|0|1609.0|0|9.0|0|0.0|100
0|2020-05-15|1641.0|0|1641.0|0|9.0|0|0.0|100
0|2020-05-16|1675.0|0|1675.0|0|10.0|0|0.0|100
0|2020-05-17|1713.0|0|1713.0|0|10.0|0|0.0|100
0|2020-05-18|1740.0|0|1740.0|0|10.0|0|0.0|100
0|2020-05-19|1782.0|0|1782.0|0|10.0|0|0.0|100
0|2020-05-20|1831.0|0|1831.0|0|11.0|0|0.0|100
0|2020-05-21|1853.0|0|1853.0|0|11.0|0|0.0|100
0|2020-05-22|1881.0|0|1881.0|0|12.0|0|0.0|100
0|2020-05-23|1918.0|0|1918.0|0|12.0|0|0.0|100
0|2020-05-24|1923.0|0|1923.0|0|12.0|0|0.0|100
0|2020-05-25|1950.0|0|1950.0|0|12.0|0|0.0|100
0|2020-05-26|1959.0|0|1959.0|0|12.0|0|0.0|100
0|2020-05-27|1984.0|0|1984.0|0|12.0|0|0.0|100
0|2020-05-28|1995.0|0|1995.0|0|12.0|0|0.0|100
0|2020-05-29|2001.0|0|2001.0|0|13.0|0|0.0|100
0|2020-05-30|2014.0|0|2014.0|0|13.0|0|0.0|100
0|2020-05-31|2021.0|0|2021.0|0|13.0|0|0.0|100
0|2020-06-01|2030.0|0|2030.0|0|13.0|0|0.0|100
0|2020-06-02|2042.0|0|2042.0|0|13.0|0|0.0|100
0|2020-06-03|2047.0|0|2047.0|0|14.0|0|0.0|100
0|2020-06-04|2050.0|0|2050.0|0|14.0|0|0.0|100
0|2020-06-05|2056.0|0|2056.0|0|14.0|0|0.0|100
0|2020-06-06|2063.0|0|2063.0|0|15.0|0|0.0|100
0|2020-06-07|2070.0|0|2070.0|0|16.0|0|0.0|100
0|2020-06-08|2071.0|0|2071.0|0|16.0|0|0.0|100
0|2020-06-09|2076.0|0|2076.0|0|17.0|0|0.0|100
0|2020-06-10|2081.0|0|2081.0|0|17.0|0|0.0|100
0|2020-06-11|2088.0|0|2088.0|0|17.0|0|0.0|100
0|2020-06-12|2096.0|0|2096.0|0|17.0|0|0.0|100
0|2020-06-13|2100.0|0|2100.0|0|18.0|0|0.0|100
0|2020-06-14|2107.0|0|2107.0|0|19.0|0|0.0|100
0|2020-06-15|2108.0|0|2108.0|0|19.0|0|0.0|100
0|2020-06-16|2109.0|0|2109.0|0|19.0|0|0.0|100
0|2020-06-17|2111.0|0|2111.0|0|19.0|0|0.0|100
0|2020-06-18|2122.0|0|2122.0|0|19.0|0|0.0|100
0|2020-06-19|2126.0|0|2126.0|0|19.0|0|0.0|100
0|2020-06-20|2131.0|0|2131.0|0|19.0|0|0.0|100
0|2020-06-21|2134.0|0|2134.0|0|19.0|0|0.0|100
0|2020-06-22|2137.0|0|2137.0|0|19.0|0|0.0|100
0|2020-06-23|2139.0|0|2139.0|0|19.0|0|0.0|100
0|2020-06-24|2140.0|0|2140.0|0|19.0|0|0.0|100
0|2020-06-25|2141.0|0|2141.0|0|19.0|0|0.0|100
0|2020-06-26|2156.0|0|2156.0|0|19.0|0|0.0|100
0|2020-06-27|2166.0|0|2166.0|0|19.0|0|0.0|100
0|2020-06-28|2200.0|0|2200.0|0|19.0|0|0.0|100
0|2020-06-29|2200.0|0|2228.0|0|19.0|0|0.0|100
0|2020-06-30|2265.0|0|2265.0|0|19.0|0|0.0|100
0|2020-07-01|2265.0|0|2287.0|0|19.0|0|0.0|100
0|2020-07-02|2312.0|0|2312.0|0|19.0|0|0.0|100
0|2020-07-03|2345.0|0|2345.0|0|19.0|0|0.0|100
0|2020-07-04|2345.0|0|2345.0|0|19.0|0|0.0|100
0|2020-07-05|2361.0|0|2361.0|0|19.0|0|0.0|100
0|2020-07-06|2371.0|0|2371.0|0|19.0|0|0.0|100
0|2020-07-07|2414.0|0|2414.0|0|19.0|0|0.0|100
0|2020-07-08|2429.0|0|2429.0|0|19.0|0|0.0|100
0|2020-07-09|2448.0|0|2448.0|0|19.0|0|0.0|100
0|2020-07-10|2481.0|0|2481.0|0|19.0|0|0.0|100
0|2020-07-11|2496.0|0|2496.0|0|19.0|0|0.0|100
0|2020-07-12|2523.0|0|2523.0|0|19.0|0|0.0|100
0|2020-07-13|2536.0|0|2536.0|0|19.0|0|0.0|100
0|2020-07-14|2549.0|0|2549.0|0|19.0|0|0.0|100
0|2020-07-15|2575.0|0|2575.0|0|19.0|0|0.0|100
0|2020-07-16|2596.0|0|2596.0|0|19.0|0|0.0|100
0|2020-07-17|2615.0|0|2615.0|0|19.0|0|0.0|100
0|2020-07-18|2631.0|0|2631.0|0|19.0|0|0.0|100
0|2020-07-19|2643.0|0|2643.0|0|19.0|0|0.0|100
0|2020-07-20|2643.0|0|2643.0|0|19.0|0|0.0|100
0|2020-07-21|2659.0|0|2659.0|0|19.0|0|0.0|100
0|2020-07-22|2666.0|0|2666.0|0|19.0|0|0.0|100
0|2020-07-23|2678.0|0|2678.0|0|19.0|0|0.0|100
0|2020-07-24|2695.0|0|2695.0|0|19.0|0|0.0|100
0|2020-07-25|2712.0|0|2712.0|0|19.0|0|0.0|100
0|2020-07-26|2721.0|0|2721.0|0|19.0|0|0.0|100
0|2020-07-27|2734.0|0|2734.0|0|19.0|0|0.0|100
0|2020-07-28|2742.0|0|2742.0|0|19.0|0|0.0|100
0|2020-07-29|2758.0|0|2758.0|0|20.0|0|0.0|100
0|2020-07-30|2763.0|0|2763.0|0|20.0|0|0.0|100
0|2020-07-31|2791.0|0|2791.0|0|20.0|0|0.0|100
0|2020-08-01|2807.0|0|2807.0|0|20.0|0|0.0|100
0|2020-08-02|2817.0|0|2817.0|0|20.0|0|0.0|100
0|2020-08-03|2831.0|0|2831.0|0|20.0|0|0.0|100
0|2020-08-04|2842.0|0|2842.0|0|20.0|0|0.0|100
0|2020-08-05|2847.0|0|2847.0|0|20.0|0|0.0|100
0|2020-08-06|2864.0|0|2864.0|0|20.0|0|0.0|100
0|2020-08-07|2874.0|0|2874.0|0|20.0|0|0.0|100
0|2020-08-08|2886.0|0|2886.0|0|20.0|0|0.0|100
0|2020-08-09|2893.0|0|2893.0|0|20.0|0|0.0|100
0|2020-08-10|2906.0|0|2906.0|0|20.0|0|0.0|100
0|2020-08-11|2909.0|0|2909.0|0|20.0|0|0.0|100
0|2020-08-12|2913.0|0|2913.0|0|20.0|0|0.0|100
0|2020-08-13|2928.0|0|2928.0|0|20.0|0|0.0|100
0|2020-08-14|2935.0|0|2935.0|0|20.0|0|0.0|100
0|2020-08-15|2950.0|0|2950.0|0|20.0|0|0.0|100
0|2020-08-16|2957.0|0|2957.0|0|20.0|0|0.0|100
0|2020-08-17|2962.0|0|2962.0|0|21.0|0|0.0|100
0|2020-08-18|2973.0|0|2973.0|0|21.0|0|0.0|100
0|2020-08-19|2990.0|0|2990.0|0|21.0|0|0.0|100
0|2020-08-20|3019.0|0|3019.0|0|21.0|0|0.0|100
0|2020-08-21|3048.0|0|3048.0|0|21.0|0|0.0|100
0|2020-08-22|3071.0|0|3071.0|0|21.0|0|0.0|100
0|2020-08-23|3085.0|0|3085.0|0|21.0|0|0.0|100
0|2020-08-24|3106.0|0|3106.0|0|21.0|0|0.0|100
0|2020-08-25|3131.0|0|3131.0|0|21.0|0|0.0|100
0|2020-08-26|3145.0|0|3145.0|0|21.0|0|0.0|100
0|2020-08-27|3192.0|0|3192.0|0|21.0|0|0.0|100
0|2020-08-28|3212.0|0|3212.0|0|22.0|0|0.0|100
0|2020-08-29|3229.0|0|3229.0|0|22.0|0|0.0|100
0|2020-08-30|3244.0|0|3244.0|0|22.0|0|0.0|100
0|2020-08-31|3268.0|0|3268.0|0|22.0|0|0.0|100
0|2020-09-01|3285.0|0|3285.0|0|22.0|0|0.0|100
0|2020-09-02|3306.0|0|3306.0|0|22.0|0|0.0|100
0|2020-09-03|3365.0|0|3365.0|0|22.0|0|0.0|100
0|2020-09-04|3384.0|0|3384.0|0|22.0|0|0.0|100
0|2020-09-05|3415.0|0|3415.0|0|22.0|0|0.0|100
0|2020-09-06|3444.0|0|3444.0|0|22.0|0|0.0|100
0|2020-09-07|3455.0|0|3455.0|0|22.0|0|0.0|100
0|2020-09-08|3464.0|0|3464.0|0|22.0|0|0.0|100
0|2020-09-09|3474.0|0|3474.0|0|23.0|0|0.0|100
0|2020-09-10|3476.0|0|3476.0|0|23.0|0|0.0|100
0|2020-09-11|3505.0|0|3505.0|0|23.0|0|0.0|100
0|2020-09-12|3530.0|0|3530.0|0|23.0|0|0.0|100
0|2020-09-13|3558.0|0|3558.0|0|23.0|0|0.0|100
0|2020-09-14|3571.0|0|3571.0|0|23.0|0|0.0|100
0|2020-09-15|3575.0|0|3575.0|0|23.0|0|0.0|100
0|2020-09-16|3590.0|0|3590.0|0|23.0|0|0.0|100
0|2020-09-17|3629.0|0|3629.0|0|23.0|0|0.0|100
0|2020-09-18|3670.0|0|3670.0|0|23.0|0|0.0|100
0|2020-09-19|3715.0|0|3715.0|0|23.0|0|0.0|100
0|2020-09-20|3715.0|0|3770.0|0|23.0|0|0.0|100
0|2020-09-21|3812.0|0|3812.0|0|23.0|0|0.0|100
0|2020-09-22|3833.0|0|3833.0|0|24.0|0|0.0|100
0|2020-09-23|3865.0|0|3865.0|0|24.0|0|0.0|100
0|2020-09-24|3909.0|0|3909.0|0|24.0|0|0.0|100
0|2020-09-25|3950.0|0|3950.0|0|24.0|0|0.0|100
0|2020-09-26|4010.0|0|4010.0|0|24.0|0|0.0|100
0|2020-09-27|4045.0|0|4045.0|0|24.0|0|0.0|100
0|2020-09-28|4077.0|0|4077.0|0|24.0|0|0.0|100
0|2020-09-29|4094.0|0|4094.0|0|24.0|0|0.0|100
0|2020-09-30|4119.0|0|4119.0|0|25.0|0|0.0|100
0|2020-10-01|4178.0|0|4178.0|0|25.0|0|0.0|100
0|2020-10-02|4206.0|0|4206.0|0|25.0|0|0.0|100
0|2020-10-03|4262.0|0|4262.0|0|25.0|0|0.0|100
0|2020-10-04|4320.0|0|4320.0|0|26.0|0|0.0|100
0|2020-10-05|4362.0|0|4362.0|0|26.0|0|0.0|100
0|2020-10-06|4387.0|0|4387.0|0|26.0|0|0.0|100
0|2020-10-07|4439.0|0|4439.0|0|27.0|0|0.0|100
0|2020-10-08|4508.0|0|4508.0|0|28.0|0|0.0|100
0|2020-10-09|4570.0|0|4570.0|0|29.0|0|0.0|100
0|2020-10-10|4634.0|0|4634.0|0|30.0|0|0.0|100
0|2020-10-11|4693.0|0|4693.0|0|29.0|0|0.0|100
0|2020-10-12|4725.0|0|4725.0|0|29.0|0|0.0|100
0|2020-10-13|4758.0|0|4758.0|0|31.0|0|0.0|100
0|2020-10-14|4841.0|0|4841.0|0|33.0|0|0.0|100
0|2020-10-15|4888.0|0|4888.0|0|33.0|0|0.0|100
0|2020-10-16|5094.0|0|5094.0|0|33.0|0|0.0|100
0|2020-10-17|5161.0|0|5161.0|0|33.0|0|0.0|100
0|2020-10-18|5255.0|0|5255.0|0|34.0|0|0.0|100
0|2020-10-19|5370.0|0|5370.0|0|35.0|0|0.0|100
0|2020-10-20|5443.0|0|5443.0|0|36.0|0|0.0|100
0|2020-10-21|5485.0|0|5485.0|0|40.0|0|0.0|100
0|2020-10-22|5485.0|0|5546.0|0|40.0|0|0.0|100
0|2020-10-23|5485.0|0|5665.0|0|40.0|0|0.0|100
0|2020-10-24|5485.0|0|5743.0|0|40.0|0|0.0|100
0|2020-10-25|5485.0|0|5825.0|0|40.0|0|0.0|100
0|2020-10-26|5883.0|0|5883.0|0|44.0|0|0.0|100
0|2020-10-27|5991.0|0|5991.0|0|44.0|0|0.0|100
0|2020-10-28|5991.0|0|6082.0|0|44.0|0|0.0|100
0|2020-10-29|6255.0|0|6255.0|0|50.0|0|0.0|100
0|2020-10-30|6478.0|0|6478.0|0|50.0|0|0.0|100
0|2020-10-31|6592.0|0|6592.0|0|51.0|0|0.0|100
0|2020-11-01|6592.0|0|6666.0|0|51.0|0|0.0|100
0|2020-11-02|6778.0|0|6778.0|0|53.0|0|0.0|100
0|2020-11-03|6946.0|0|6946.0|0|53.0|0|0.0|100
0|2020-11-04|7141.0|0|7141.0|0|54.0|0|0.0|100
0|2020-11-05|7315.0|0|7315.0|0|55.0|0|0.0|100
0|2020-11-06|7654.0|0|7654.0|0|58.0|0|0.0|100
0|2020-11-07|7839.0|0|7839.0|0|59.0|0|0.0|100
0|2020-11-08|8023.0|0|8023.0|0|60.0|0|0.0|100
0|2020-11-09|8229.0|0|8229.0|0|61.0|0|0.0|100
0|2020-11-10|8229.0|0|8474.0|0|61.0|0|0.0|100
0|2020-11-11|8229.0|0|8661.0|0|61.0|0|0.0|100
0|2020-11-12|9027.0|0|9027.0|0|68.0|0|0.0|100
0|2020-11-13|9365.0|0|9365.0|0|68.0|0|0.0|100
0|2020-11-14|9724.0|0|9724.0|0|71.0|0|0.0|100
0|2020-11-15|9724.0|0|9883.0|0|71.0|0|0.0|100
0|2020-11-16|10199.0|0|10199.0|0|74.0|0|0.0|100
0|2020-11-17|10199.0|0|10524.0|0|74.0|0|0.0|100
0|2020-11-18|10739.0|0|10739.0|0|76.0|0|0.0|100
0|2020-11-19|11238.0|0|11238.0|0|79.0|0|0.0|100
0|2020-11-20|11593.0|0|11593.0|0|84.0|0|0.0|100
0|2020-11-21|11795.0|0|11795.0|0|88.0|0|0.0|100
0|2020-11-22|12003.0|0|12003.0|0|89.0|0|0.0|100
0|2020-11-23|12003.0|0|12266.0|0|89.0|0|0.0|100
0|2020-11-24|12547.0|0|12547.0|0|93.0|0|0.0|100
0|2020-11-25|12910.0|0|12910.0|0|98.0|0|0.0|100
0|2020-11-26|12910.0|0|12910.0|0|98.0|0|0.0|100
0|2020-11-27|12910.0|0|13245.0|0|98.0|0|0.0|100
0|2020-11-28|12910.0|0|13524.0|0|98.0|0|0.0|100
0|2020-11-29|13733.0|0|13733.0|0|116.0|0|0.0|100
0|2020-11-30|13976.0|0|13976.0|0|117.0|0|0.0|100
0|2020-12-01|13976.0|0|14131.0|0|117.0|0|0.0|100
0|2020-12-02|14314.0|0|14314.0|0|117.0|0|0.0|100
0|2020-12-03|14564.0|0|14564.0|0|125.0|0|0.0|100
0|2020-12-04|14564.0|0|14679.0|0|125.0|0|0.0|100
0|2020-12-05|14916.0|0|14916.0|0|130.0|0|0.0|100
0|2020-12-06|14916.0|0|15064.0|0|130.0|0|0.0|100
0|2020-12-07|15064.0|0|15227.0|0|133.0|0|0.0|100
0|2020-12-08|15064.0|0|15303.0|0|133.0|0|0.0|100
0|2020-12-09|15064.0|0|15469.0|0|138.0|0|0.0|100
0|2020-12-10|15611.0|0|15611.0|0|138.0|0|0.0|100
0|2020-12-11|15746.0|0|15746.0|0|138.0|0|0.0|100
0|2020-12-12|15854.0|0|15854.0|0|142.0|0|0.0|100
0|2020-12-13|15926.0|0|15926.0|0|145.0|0|0.0|100
0|2020-12-14|16011.0|0|16011.0|0|145.0|0|0.0|100
0|2020-12-15|16011.0|0|16065.0|0|145.0|0|0.0|100
0|2020-12-16|16133.0|0|16133.0|0|145.0|0|0.0|100
0|2020-12-17|16209.0|0|16209.0|0|153.0|0|0.0|100
0|2020-12-18|16285.0|0|16285.0|0|155.0|0|0.0|100
0|2020-12-19|16354.0|0|16354.0|0|157.0|0|0.0|100
0|2020-12-20|16422.0|0|16422.0|0|159.0|0|0.0|100
0|2020-12-21|16478.0|0|16478.0|0|160.0|0|0.0|100
0|2020-12-22|16524.0|0|16524.0|0|161.0|0|0.0|100
0|2020-12-23|16569.0|0|16569.0|0|164.0|0|0.0|100
0|2020-12-24|16630.0|0|16630.0|0|165.0|0|0.0|100
0|2020-12-25|16630.0|0|16630.0|0|165.0|0|0.0|100
0|2020-12-26|16701.0|0|16701.0|0|167.0|0|0.0|100
0|2020-12-27|16759.0|0|16759.0|0|168.0|0|0.0|100
0|2020-12-28|16759.0|0|16797.0|0|168.0|0|0.0|100
0|2020-12-29|16759.0|0|16811.0|0|170.0|0|0.0|100
0|2020-12-30|16759.0|0|16881.0|0|170.0|0|0.0|100
0|2020-12-31|16759.0|0|16946.0|0|172.0|0|0.0|100
0|2021-01-01|16946.0|0|16946.0|0|172.0|0|0.0|100
0|2021-01-02|17019.0|0|17019.0|0|173.0|0|0.0|100
0|2021-01-03|17019.0|0|17093.0|0|173.0|0|0.0|100
0|2021-01-04|17190.0|0|17190.0|0|175.0|0|0.0|100
0|2021-01-05|17190.0|0|17249.0|0|175.0|0|0.0|100
0|2021-01-06|17327.0|0|17327.0|0|175.0|0|0.0|100
0|2021-01-07|17327.0|0|17384.0|0|175.0|0|0.0|100
0|2021-01-08|17327.0|0|17441.0|0|175.0|0|0.0|100
0|2021-01-09|17327.0|0|17499.0|0|175.0|0|0.0|100
0|2021-01-10|17548.0|0|17548.0|0|179.0|0|0.0|100
0|2021-01-11|17568.0|0|17568.0|0|179.0|0|0.0|100
0|2021-01-12|17600.0|0|17600.0|0|179.0|0|0.0|100
0|2021-01-13|17600.0|0|17648.0|0|179.0|0|0.0|100
0|2021-01-14|17600.0|0|17686.0|0|184.0|0|0.0|100
0|2021-01-15|17728.0|0|17728.0|0|184.0|0|0.0|100
0|2021-01-16|17728.0|0|17775.0|0|184.0|0|0.0|100
0|2021-01-17|17813.0|0|17813.0|0|187.0|0|0.0|100
0|2021-01-18|17813.0|0|17847.0|0|187.0|0|0.0|100
0|2021-01-19|17813.0|0|17871.0|0|187.0|0|0.0|100
0|2021-01-20|17922.0|0|17922.0|0|188.0|0|0.0|100
0|2021-01-21|17922.0|0|17957.0|0|188.0|0|0.0|100
0|2021-01-22|17922.0|0|17995.0|0|188.0|0|0.0|100
0|2021-01-23|18051.0|0|18051.0|0|190.0|0|0.0|100
0|2021-01-24|18051.0|0|18091.0|0|190.0|0|0.0|100
0|2021-01-25|18111.0|0|18111.0|0|190.0|0|0.0|100
