|dates|Putnam_Georgia_UnitedStates.JHU_ConfirmedCases.data|Putnam_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Putnam_Georgia_UnitedStates.NYT_ConfirmedCases.data|Putnam_Georgia_UnitedStates.NYT_ConfirmedCases.missing|Putnam_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Putnam_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Putnam_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Putnam_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|60.0|0|60.0|0|6.0|0|0.0|100
0|2020-05-15|62.0|0|62.0|0|7.0|0|0.0|100
0|2020-05-16|77.0|0|77.0|0|7.0|0|0.0|100
0|2020-05-17|77.0|0|77.0|0|7.0|0|0.0|100
0|2020-05-18|79.0|0|79.0|0|7.0|0|0.0|100
0|2020-05-19|80.0|0|80.0|0|7.0|0|0.0|100
0|2020-05-20|83.0|0|83.0|0|7.0|0|0.0|100
0|2020-05-21|86.0|0|86.0|0|7.0|0|0.0|100
0|2020-05-22|84.0|0|84.0|0|8.0|0|0.0|100
0|2020-05-23|85.0|0|85.0|0|8.0|0|0.0|100
0|2020-05-24|87.0|0|87.0|0|8.0|0|0.0|100
0|2020-05-25|88.0|0|88.0|0|8.0|0|0.0|100
0|2020-05-26|88.0|0|88.0|0|8.0|0|0.0|100
0|2020-05-27|88.0|0|88.0|0|9.0|0|0.0|100
0|2020-05-28|88.0|0|88.0|0|9.0|0|0.0|100
0|2020-05-29|89.0|0|89.0|0|9.0|0|0.0|100
0|2020-05-30|90.0|0|90.0|0|9.0|0|0.0|100
0|2020-05-31|90.0|0|90.0|0|9.0|0|0.0|100
0|2020-06-01|93.0|0|93.0|0|9.0|0|0.0|100
0|2020-06-02|93.0|0|93.0|0|9.0|0|0.0|100
0|2020-06-03|95.0|0|95.0|0|9.0|0|0.0|100
0|2020-06-04|97.0|0|97.0|0|9.0|0|0.0|100
0|2020-06-05|99.0|0|99.0|0|9.0|0|0.0|100
0|2020-06-06|100.0|0|100.0|0|9.0|0|0.0|100
0|2020-06-07|100.0|0|100.0|0|9.0|0|0.0|100
0|2020-06-08|100.0|0|100.0|0|9.0|0|0.0|100
0|2020-06-09|103.0|0|103.0|0|10.0|0|0.0|100
0|2020-06-10|103.0|0|103.0|0|10.0|0|0.0|100
0|2020-06-11|104.0|0|104.0|0|10.0|0|0.0|100
0|2020-06-12|104.0|0|104.0|0|10.0|0|0.0|100
0|2020-06-13|109.0|0|109.0|0|11.0|0|0.0|100
0|2020-06-14|109.0|0|109.0|0|11.0|0|0.0|100
0|2020-06-15|112.0|0|112.0|0|12.0|0|0.0|100
0|2020-06-16|111.0|0|111.0|0|11.0|0|0.0|100
0|2020-06-17|112.0|0|112.0|0|11.0|0|0.0|100
0|2020-06-18|112.0|0|112.0|0|11.0|0|0.0|100
0|2020-06-19|113.0|0|113.0|0|11.0|0|0.0|100
0|2020-06-20|115.0|0|115.0|0|11.0|0|0.0|100
0|2020-06-21|120.0|0|120.0|0|11.0|0|0.0|100
0|2020-06-22|120.0|0|120.0|0|11.0|0|0.0|100
0|2020-06-23|123.0|0|123.0|0|11.0|0|0.0|100
0|2020-06-24|127.0|0|127.0|0|11.0|0|0.0|100
0|2020-06-25|128.0|0|128.0|0|12.0|0|0.0|100
0|2020-06-26|131.0|0|131.0|0|12.0|0|0.0|100
0|2020-06-27|136.0|0|136.0|0|12.0|0|0.0|100
0|2020-06-28|137.0|0|137.0|0|12.0|0|0.0|100
0|2020-06-29|142.0|0|142.0|0|12.0|0|0.0|100
0|2020-06-30|148.0|0|148.0|0|12.0|0|0.0|100
0|2020-07-01|157.0|0|157.0|0|12.0|0|0.0|100
0|2020-07-02|160.0|0|160.0|0|12.0|0|0.0|100
0|2020-07-03|165.0|0|165.0|0|12.0|0|0.0|100
0|2020-07-04|170.0|0|170.0|0|12.0|0|0.0|100
0|2020-07-05|181.0|0|181.0|0|12.0|0|0.0|100
0|2020-07-06|194.0|0|194.0|0|12.0|0|0.0|100
0|2020-07-07|199.0|0|199.0|0|12.0|0|0.0|100
0|2020-07-08|201.0|0|201.0|0|12.0|0|0.0|100
0|2020-07-09|197.0|0|197.0|0|12.0|0|0.0|100
0|2020-07-10|204.0|0|204.0|0|12.0|0|0.0|100
0|2020-07-11|212.0|0|212.0|0|12.0|0|0.0|100
0|2020-07-12|221.0|0|221.0|0|12.0|0|0.0|100
0|2020-07-13|222.0|0|222.0|0|12.0|0|0.0|100
0|2020-07-14|225.0|0|225.0|0|12.0|0|0.0|100
0|2020-07-15|229.0|0|229.0|0|12.0|0|0.0|100
0|2020-07-16|253.0|0|253.0|0|12.0|0|0.0|100
0|2020-07-17|254.0|0|254.0|0|13.0|0|0.0|100
0|2020-07-18|265.0|0|265.0|0|13.0|0|0.0|100
0|2020-07-19|272.0|0|272.0|0|13.0|0|0.0|100
0|2020-07-20|274.0|0|274.0|0|13.0|0|0.0|100
0|2020-07-21|276.0|0|276.0|0|16.0|0|0.0|100
0|2020-07-22|279.0|0|279.0|0|16.0|0|0.0|100
0|2020-07-23|287.0|0|287.0|0|17.0|0|0.0|100
0|2020-07-24|295.0|0|295.0|0|17.0|0|0.0|100
0|2020-07-25|303.0|0|303.0|0|17.0|0|0.0|100
0|2020-07-26|307.0|0|307.0|0|17.0|0|0.0|100
0|2020-07-27|317.0|0|317.0|0|17.0|0|0.0|100
0|2020-07-28|317.0|0|330.0|0|17.0|0|0.0|100
0|2020-07-29|343.0|0|343.0|0|17.0|0|0.0|100
0|2020-07-30|355.0|0|355.0|0|17.0|0|0.0|100
0|2020-07-31|364.0|0|364.0|0|17.0|0|0.0|100
0|2020-08-01|377.0|0|377.0|0|17.0|0|0.0|100
0|2020-08-02|381.0|0|381.0|0|17.0|0|0.0|100
0|2020-08-03|384.0|0|384.0|0|17.0|0|0.0|100
0|2020-08-04|384.0|0|384.0|0|17.0|0|0.0|100
0|2020-08-05|393.0|0|393.0|0|17.0|0|0.0|100
0|2020-08-06|401.0|0|401.0|0|17.0|0|0.0|100
0|2020-08-07|408.0|0|408.0|0|18.0|0|0.0|100
0|2020-08-08|424.0|0|424.0|0|18.0|0|0.0|100
0|2020-08-09|428.0|0|428.0|0|18.0|0|0.0|100
0|2020-08-10|430.0|0|430.0|0|18.0|0|0.0|100
0|2020-08-11|437.0|0|437.0|0|18.0|0|0.0|100
0|2020-08-12|449.0|0|449.0|0|18.0|0|0.0|100
0|2020-08-13|454.0|0|454.0|0|18.0|0|0.0|100
0|2020-08-14|465.0|0|465.0|0|18.0|0|0.0|100
0|2020-08-15|469.0|0|469.0|0|18.0|0|0.0|100
0|2020-08-16|476.0|0|476.0|0|18.0|0|0.0|100
0|2020-08-17|489.0|0|489.0|0|18.0|0|0.0|100
0|2020-08-18|502.0|0|502.0|0|18.0|0|0.0|100
0|2020-08-19|508.0|0|508.0|0|18.0|0|0.0|100
0|2020-08-20|519.0|0|519.0|0|18.0|0|0.0|100
0|2020-08-21|546.0|0|546.0|0|18.0|0|0.0|100
0|2020-08-22|556.0|0|556.0|0|18.0|0|0.0|100
0|2020-08-23|567.0|0|567.0|0|18.0|0|0.0|100
0|2020-08-24|573.0|0|573.0|0|19.0|0|0.0|100
0|2020-08-25|597.0|0|597.0|0|20.0|0|0.0|100
0|2020-08-26|607.0|0|607.0|0|20.0|0|0.0|100
0|2020-08-27|610.0|0|610.0|0|20.0|0|0.0|100
0|2020-08-28|613.0|0|613.0|0|20.0|0|0.0|100
0|2020-08-29|612.0|0|612.0|0|20.0|0|0.0|100
0|2020-08-30|610.0|0|610.0|0|20.0|0|0.0|100
0|2020-08-31|611.0|0|611.0|0|20.0|0|0.0|100
0|2020-09-01|616.0|0|616.0|0|20.0|0|0.0|100
0|2020-09-02|619.0|0|619.0|0|20.0|0|0.0|100
0|2020-09-03|627.0|0|627.0|0|20.0|0|0.0|100
0|2020-09-04|634.0|0|634.0|0|20.0|0|0.0|100
0|2020-09-05|638.0|0|638.0|0|20.0|0|0.0|100
0|2020-09-06|640.0|0|640.0|0|21.0|0|0.0|100
0|2020-09-07|640.0|0|640.0|0|21.0|0|0.0|100
0|2020-09-08|644.0|0|644.0|0|21.0|0|0.0|100
0|2020-09-09|646.0|0|646.0|0|21.0|0|0.0|100
0|2020-09-10|651.0|0|651.0|0|21.0|0|0.0|100
0|2020-09-11|654.0|0|654.0|0|22.0|0|0.0|100
0|2020-09-12|656.0|0|656.0|0|22.0|0|0.0|100
0|2020-09-13|657.0|0|657.0|0|23.0|0|0.0|100
0|2020-09-14|659.0|0|659.0|0|23.0|0|0.0|100
0|2020-09-15|660.0|0|660.0|0|23.0|0|0.0|100
0|2020-09-16|662.0|0|662.0|0|23.0|0|0.0|100
0|2020-09-17|664.0|0|664.0|0|24.0|0|0.0|100
0|2020-09-18|673.0|0|673.0|0|23.0|0|0.0|100
0|2020-09-19|674.0|0|674.0|0|23.0|0|0.0|100
0|2020-09-20|676.0|0|676.0|0|23.0|0|0.0|100
0|2020-09-21|676.0|0|676.0|0|23.0|0|0.0|100
0|2020-09-22|675.0|0|675.0|0|23.0|0|0.0|100
0|2020-09-23|678.0|0|678.0|0|23.0|0|0.0|100
0|2020-09-24|679.0|0|679.0|0|24.0|0|0.0|100
0|2020-09-25|683.0|0|683.0|0|24.0|0|0.0|100
0|2020-09-26|684.0|0|684.0|0|25.0|0|0.0|100
0|2020-09-27|688.0|0|688.0|0|25.0|0|0.0|100
0|2020-09-28|688.0|0|688.0|0|25.0|0|0.0|100
0|2020-09-29|692.0|0|692.0|0|25.0|0|0.0|100
0|2020-09-30|695.0|0|695.0|0|25.0|0|0.0|100
0|2020-10-01|699.0|0|699.0|0|25.0|0|0.0|100
0|2020-10-02|702.0|0|702.0|0|25.0|0|0.0|100
0|2020-10-03|710.0|0|710.0|0|25.0|0|0.0|100
0|2020-10-04|715.0|0|715.0|0|25.0|0|0.0|100
0|2020-10-05|720.0|0|743.0|0|25.0|0|0.0|100
0|2020-10-06|722.0|0|745.0|0|25.0|0|0.0|100
0|2020-10-07|732.0|0|755.0|0|24.0|0|0.0|100
0|2020-10-08|734.0|0|757.0|0|24.0|0|0.0|100
0|2020-10-09|742.0|0|765.0|0|25.0|0|0.0|100
0|2020-10-10|745.0|0|768.0|0|26.0|0|0.0|100
0|2020-10-11|747.0|0|770.0|0|27.0|0|0.0|100
0|2020-10-12|748.0|0|772.0|0|27.0|0|0.0|100
0|2020-10-13|752.0|0|776.0|0|27.0|0|0.0|100
0|2020-10-14|753.0|0|777.0|0|27.0|0|0.0|100
0|2020-10-15|755.0|0|779.0|0|27.0|0|0.0|100
0|2020-10-16|761.0|0|785.0|0|27.0|0|0.0|100
0|2020-10-17|765.0|0|789.0|0|27.0|0|0.0|100
0|2020-10-18|771.0|0|795.0|0|27.0|0|0.0|100
0|2020-10-19|772.0|0|798.0|0|27.0|0|0.0|100
0|2020-10-20|773.0|0|799.0|0|27.0|0|0.0|100
0|2020-10-21|776.0|0|802.0|0|27.0|0|0.0|100
0|2020-10-22|777.0|0|829.0|0|27.0|0|0.0|100
0|2020-10-23|784.0|0|836.0|0|27.0|0|0.0|100
0|2020-10-24|788.0|0|840.0|0|27.0|0|0.0|100
0|2020-10-25|788.0|0|840.0|0|27.0|0|0.0|100
0|2020-10-26|788.0|0|846.0|0|27.0|0|0.0|100
0|2020-10-27|795.0|0|853.0|0|27.0|0|0.0|100
0|2020-10-28|800.0|0|858.0|0|27.0|0|0.0|100
0|2020-10-29|808.0|0|866.0|0|27.0|0|0.0|100
0|2020-10-30|809.0|0|867.0|0|27.0|0|0.0|100
0|2020-10-31|817.0|0|875.0|0|27.0|0|0.0|100
0|2020-11-01|821.0|0|879.0|0|27.0|0|0.0|100
0|2020-11-02|824.0|0|885.0|0|27.0|0|0.0|100
0|2020-11-03|830.0|0|891.0|0|27.0|0|0.0|100
0|2020-11-04|834.0|0|898.0|0|27.0|0|0.0|100
0|2020-11-05|842.0|0|908.0|0|28.0|0|0.0|100
0|2020-11-06|847.0|0|915.0|0|28.0|0|0.0|100
0|2020-11-07|849.0|0|916.0|0|28.0|0|0.0|100
0|2020-11-08|851.0|0|918.0|0|28.0|0|0.0|100
0|2020-11-09|923.0|0|921.0|0|28.0|0|0.0|100
0|2020-11-10|923.0|0|921.0|0|28.0|0|0.0|100
0|2020-11-11|930.0|0|928.0|0|28.0|0|0.0|100
0|2020-11-12|934.0|0|932.0|0|28.0|0|0.0|100
0|2020-11-13|943.0|0|941.0|0|28.0|0|0.0|100
0|2020-11-14|944.0|0|942.0|0|28.0|0|0.0|100
0|2020-11-15|944.0|0|942.0|0|28.0|0|0.0|100
0|2020-11-16|945.0|0|944.0|0|28.0|0|0.0|100
0|2020-11-17|946.0|0|945.0|0|28.0|0|0.0|100
0|2020-11-18|948.0|0|947.0|0|28.0|0|0.0|100
0|2020-11-19|952.0|0|951.0|0|28.0|0|0.0|100
0|2020-11-20|957.0|0|956.0|0|28.0|0|0.0|100
0|2020-11-21|963.0|0|962.0|0|30.0|0|0.0|100
0|2020-11-22|966.0|0|965.0|0|30.0|0|0.0|100
0|2020-11-23|970.0|0|969.0|0|30.0|0|0.0|100
0|2020-11-24|972.0|0|971.0|0|30.0|0|0.0|100
0|2020-11-25|976.0|0|975.0|0|30.0|0|0.0|100
0|2020-11-26|980.0|0|979.0|0|30.0|0|0.0|100
0|2020-11-27|981.0|0|980.0|0|30.0|0|0.0|100
0|2020-11-28|986.0|0|985.0|0|30.0|0|0.0|100
0|2020-11-29|987.0|0|986.0|0|30.0|0|0.0|100
0|2020-11-30|991.0|0|990.0|0|30.0|0|0.0|100
0|2020-12-01|996.0|0|995.0|0|30.0|0|0.0|100
0|2020-12-02|1011.0|0|1010.0|0|30.0|0|0.0|100
0|2020-12-03|1024.0|0|1023.0|0|30.0|0|0.0|100
0|2020-12-04|1033.0|0|1032.0|0|31.0|0|0.0|100
0|2020-12-05|1039.0|0|1038.0|0|31.0|0|0.0|100
0|2020-12-06|1039.0|0|1038.0|0|31.0|0|0.0|100
0|2020-12-07|1049.0|0|1049.0|0|31.0|0|0.0|100
0|2020-12-08|1054.0|0|1054.0|0|31.0|0|0.0|100
0|2020-12-09|1062.0|0|1062.0|0|31.0|0|0.0|100
0|2020-12-10|1066.0|0|1066.0|0|31.0|0|0.0|100
0|2020-12-11|1076.0|0|1076.0|0|31.0|0|0.0|100
0|2020-12-12|1096.0|0|1096.0|0|31.0|0|0.0|100
0|2020-12-13|1107.0|0|1107.0|0|31.0|0|0.0|100
0|2020-12-14|1110.0|0|1110.0|0|31.0|0|0.0|100
0|2020-12-15|1120.0|0|1120.0|0|31.0|0|0.0|100
0|2020-12-16|1143.0|0|1143.0|0|31.0|0|0.0|100
0|2020-12-17|1166.0|0|1166.0|0|30.0|0|0.0|100
0|2020-12-18|1181.0|0|1181.0|0|30.0|0|0.0|100
0|2020-12-19|1191.0|0|1191.0|0|31.0|0|0.0|100
0|2020-12-20|1198.0|0|1198.0|0|31.0|0|0.0|100
0|2020-12-21|1207.0|0|1207.0|0|31.0|0|0.0|100
0|2020-12-22|1217.0|0|1217.0|0|31.0|0|0.0|100
0|2020-12-23|1228.0|0|1228.0|0|31.0|0|0.0|100
0|2020-12-24|1253.0|0|1253.0|0|31.0|0|0.0|100
0|2020-12-25|1265.0|0|1265.0|0|31.0|0|0.0|100
0|2020-12-26|1273.0|0|1273.0|0|31.0|0|0.0|100
0|2020-12-27|1279.0|0|1279.0|0|31.0|0|0.0|100
0|2020-12-28|1282.0|0|1282.0|0|31.0|0|0.0|100
0|2020-12-29|1323.0|0|1323.0|0|31.0|0|0.0|100
0|2020-12-30|1348.0|0|1348.0|0|31.0|0|0.0|100
0|2020-12-31|1366.0|0|1366.0|0|31.0|0|0.0|100
0|2021-01-01|1374.0|0|1374.0|0|31.0|0|0.0|100
0|2021-01-02|1385.0|0|1385.0|0|31.0|0|0.0|100
0|2021-01-03|1389.0|0|1389.0|0|31.0|0|0.0|100
0|2021-01-04|1393.0|0|1394.0|0|31.0|0|0.0|100
0|2021-01-05|1428.0|0|1429.0|0|32.0|0|0.0|100
0|2021-01-06|1450.0|0|1451.0|0|32.0|0|0.0|100
0|2021-01-07|1458.0|0|1459.0|0|33.0|0|0.0|100
0|2021-01-08|1475.0|0|1476.0|0|34.0|0|0.0|100
0|2021-01-09|1503.0|0|1504.0|0|34.0|0|0.0|100
0|2021-01-10|1524.0|0|1525.0|0|34.0|0|0.0|100
0|2021-01-11|1539.0|0|1541.0|0|34.0|0|0.0|100
0|2021-01-12|1556.0|0|1558.0|0|34.0|0|0.0|100
0|2021-01-13|1570.0|0|1572.0|0|34.0|0|0.0|100
0|2021-01-14|1579.0|0|1581.0|0|34.0|0|0.0|100
0|2021-01-15|1593.0|0|1595.0|0|34.0|0|0.0|100
0|2021-01-16|1612.0|0|1614.0|0|34.0|0|0.0|100
0|2021-01-17|1622.0|0|1624.0|0|34.0|0|0.0|100
0|2021-01-18|1633.0|0|1635.0|0|35.0|0|0.0|100
0|2021-01-19|1646.0|0|1650.0|0|36.0|0|0.0|100
0|2021-01-20|1658.0|0|1662.0|0|36.0|0|0.0|100
0|2021-01-21|1674.0|0|1678.0|0|36.0|0|0.0|100
0|2021-01-22|1684.0|0|1688.0|0|38.0|0|0.0|100
0|2021-01-23|1698.0|0|1702.0|0|39.0|0|0.0|100
0|2021-01-24|1704.0|0|1708.0|0|39.0|0|0.0|100
0|2021-01-25|1713.0|0|1717.0|0|39.0|0|0.0|100
0|2021-01-26|1724.0|0|1728.0|0|39.0|0|0.0|100
0|2021-01-27|1728.0|0|1732.0|0|39.0|0|0.0|100
0|2021-01-28|1740.0|0|1744.0|0|39.0|0|0.0|100
0|2021-01-29|1754.0|0|1758.0|0|39.0|0|0.0|100
0|2021-01-30|1773.0|0|1777.0|0|39.0|0|0.0|100
0|2021-01-31|1784.0|0|1788.0|0|39.0|0|0.0|100
0|2021-02-01|1790.0|0|1795.0|0|39.0|0|0.0|100
0|2021-02-02|1803.0|0|1808.0|0|41.0|0|0.0|100
0|2021-02-03|1823.0|0|1828.0|0|42.0|0|0.0|100
0|2021-02-04|1842.0|0|1847.0|0|42.0|0|0.0|100
0|2021-02-05|1858.0|0|1863.0|0|42.0|0|0.0|100
0|2021-02-06|1869.0|0|1874.0|0|43.0|0|0.0|100
