|dates|Passaic_NewJersey_UnitedStates.JHU_ConfirmedCases.data|Passaic_NewJersey_UnitedStates.JHU_ConfirmedCases.missing|Passaic_NewJersey_UnitedStates.NYT_ConfirmedCases.data|Passaic_NewJersey_UnitedStates.NYT_ConfirmedCases.missing|Passaic_NewJersey_UnitedStates.JHU_ConfirmedDeaths.data|Passaic_NewJersey_UnitedStates.JHU_ConfirmedDeaths.missing|Passaic_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.data|Passaic_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-09|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-10|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-11|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-12|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-13|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-14|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-15|2.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-16|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-17|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-18|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-03-19|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-03-20|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-03-21|67.0|0|67.0|0|0.0|0|0.0|100
0|2020-03-22|95.0|0|95.0|0|0.0|0|0.0|100
0|2020-03-23|141.0|0|141.0|0|0.0|0|0.0|100
0|2020-03-24|216.0|0|216.0|0|0.0|0|0.0|100
0|2020-03-25|255.0|0|255.0|0|0.0|0|0.0|100
0|2020-03-26|399.0|0|399.0|0|0.0|0|0.0|100
0|2020-03-27|484.0|0|484.0|0|7.0|0|0.0|100
0|2020-03-28|608.0|0|608.0|0|7.0|0|0.0|100
0|2020-03-29|831.0|0|831.0|0|10.0|0|0.0|100
0|2020-03-30|1091.0|0|1091.0|0|10.0|0|0.0|100
0|2020-03-31|1294.0|0|1294.0|0|1.0|0|0.0|100
0|2020-04-01|1494.0|0|1494.0|0|15.0|0|0.0|100
0|2020-04-02|1750.0|0|1750.0|0|22.0|0|0.0|100
0|2020-04-03|2216.0|0|2216.0|0|34.0|0|0.0|100
0|2020-04-04|2856.0|0|2856.0|0|38.0|0|0.0|100
0|2020-04-05|3227.0|0|3227.0|0|42.0|0|0.0|100
0|2020-04-06|3756.0|0|3756.0|0|53.0|0|0.0|100
0|2020-04-07|4104.0|0|4101.0|0|62.0|0|0.0|100
0|2020-04-08|4372.0|0|4372.0|0|71.0|0|0.0|100
0|2020-04-09|4690.0|0|4690.0|0|82.0|0|0.0|100
0|2020-04-10|5017.0|0|5017.0|0|101.0|0|0.0|100
0|2020-04-11|5295.0|0|5295.0|0|119.0|0|0.0|100
0|2020-04-12|5590.0|0|5590.0|0|131.0|0|0.0|100
0|2020-04-13|5950.0|0|5950.0|0|136.0|0|0.0|100
0|2020-04-14|6438.0|0|6438.0|0|156.0|0|0.0|100
0|2020-04-15|6750.0|0|6750.0|0|182.0|0|0.0|100
0|2020-04-16|7317.0|0|7317.0|0|211.0|0|0.0|100
0|2020-04-17|7604.0|0|7604.0|0|221.0|0|0.0|100
0|2020-04-18|7936.0|0|7936.0|0|243.0|0|0.0|100
0|2020-04-19|8288.0|0|8288.0|0|250.0|0|0.0|100
0|2020-04-20|8479.0|0|8479.0|0|263.0|0|0.0|100
0|2020-04-21|8479.0|0|8941.0|0|263.0|0|0.0|100
0|2020-04-22|9392.0|0|9392.0|0|327.0|0|0.0|100
0|2020-04-23|9874.0|0|9874.0|0|350.0|0|0.0|100
0|2020-04-24|10291.0|0|10291.0|0|383.0|0|0.0|100
0|2020-04-25|10738.0|0|10738.0|0|416.0|0|0.0|100
0|2020-04-26|11137.0|0|11137.0|0|426.0|0|0.0|100
0|2020-04-27|11349.0|0|11349.0|0|438.0|0|0.0|100
0|2020-04-28|11755.0|0|11755.0|0|475.0|0|0.0|100
0|2020-04-29|12185.0|0|12185.0|0|516.0|0|0.0|100
0|2020-04-30|12449.0|0|12449.0|0|573.0|0|0.0|100
0|2020-05-01|12814.0|0|12814.0|0|599.0|0|0.0|100
0|2020-05-02|13082.0|0|13082.0|0|624.0|0|0.0|100
0|2020-05-03|13364.0|0|13364.0|0|632.0|0|0.0|100
0|2020-05-04|13496.0|0|13496.0|0|633.0|0|0.0|100
0|2020-05-05|13797.0|0|13797.0|0|663.0|0|0.0|100
0|2020-05-06|13971.0|0|13971.0|0|690.0|0|0.0|100
0|2020-05-07|14133.0|0|14133.0|0|703.0|0|0.0|100
0|2020-05-08|14280.0|0|14280.0|0|715.0|0|0.0|100
0|2020-05-09|14428.0|0|14428.0|0|734.0|0|0.0|100
0|2020-05-10|14543.0|0|14543.0|0|744.0|0|0.0|100
