|dates|Bowie_Texas_UnitedStates.JHU_ConfirmedCases.data|Bowie_Texas_UnitedStates.JHU_ConfirmedCases.missing|Bowie_Texas_UnitedStates.NYT_ConfirmedCases.data|Bowie_Texas_UnitedStates.NYT_ConfirmedCases.missing|Bowie_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Bowie_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Bowie_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Bowie_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-17|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-18|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-19|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-20|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-21|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-22|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-23|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-24|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-25|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-26|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-27|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-28|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-29|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-30|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-31|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-04-01|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-04-02|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-04-03|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-04-04|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-04-05|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-04-06|14.0|0|27.0|0|1.0|0|0.0|100
0|2020-04-07|17.0|0|27.0|0|1.0|0|0.0|100
0|2020-04-08|20.0|0|35.0|0|1.0|0|0.0|100
0|2020-04-09|23.0|0|35.0|0|1.0|0|0.0|100
0|2020-04-10|29.0|0|35.0|0|1.0|0|0.0|100
0|2020-04-11|30.0|0|35.0|0|1.0|0|0.0|100
0|2020-04-12|32.0|0|35.0|0|1.0|0|0.0|100
0|2020-04-13|32.0|0|51.0|0|1.0|0|0.0|100
0|2020-04-14|32.0|0|54.0|0|1.0|0|0.0|100
0|2020-04-15|37.0|0|63.0|0|1.0|0|0.0|100
0|2020-04-16|45.0|0|71.0|0|1.0|0|0.0|100
0|2020-04-17|53.0|0|76.0|0|1.0|0|0.0|100
0|2020-04-18|56.0|0|76.0|0|1.0|0|0.0|100
0|2020-04-19|57.0|0|76.0|0|1.0|0|0.0|100
0|2020-04-20|57.0|0|83.0|0|1.0|0|0.0|100
0|2020-04-21|64.0|0|88.0|0|1.0|0|0.0|100
0|2020-04-22|66.0|0|88.0|0|1.0|0|0.0|100
0|2020-04-23|66.0|0|89.0|0|1.0|0|0.0|100
0|2020-04-24|67.0|0|93.0|0|1.0|0|0.0|100
0|2020-04-25|67.0|0|93.0|0|1.0|0|0.0|100
0|2020-04-26|68.0|0|93.0|0|1.0|0|0.0|100
0|2020-04-27|68.0|0|94.0|0|1.0|0|0.0|100
0|2020-04-28|69.0|0|94.0|0|1.0|0|0.0|100
0|2020-04-29|69.0|0|95.0|0|1.0|0|0.0|100
0|2020-04-30|70.0|0|99.0|0|2.0|0|0.0|100
0|2020-05-01|74.0|0|101.0|0|2.0|0|0.0|100
0|2020-05-02|76.0|0|101.0|0|2.0|0|0.0|100
0|2020-05-03|76.0|0|101.0|0|2.0|0|0.0|100
0|2020-05-04|76.0|0|103.0|0|2.0|0|0.0|100
0|2020-05-05|79.0|0|104.0|0|2.0|0|0.0|100
0|2020-05-06|76.0|0|105.0|0|2.0|0|0.0|100
0|2020-05-07|76.0|0|105.0|0|2.0|0|0.0|100
0|2020-05-08|76.0|0|105.0|0|2.0|0|0.0|100
0|2020-05-09|76.0|0|105.0|0|2.0|0|0.0|100
0|2020-05-10|76.0|0|105.0|0|2.0|0|0.0|100
0|2020-05-11|76.0|0|107.0|0|2.0|0|0.0|100
0|2020-05-12|80.0|0|110.0|0|2.0|0|0.0|100
0|2020-05-13|82.0|0|111.0|0|2.0|0|0.0|100
