|dates|Summit_Ohio_UnitedStates.JHU_ConfirmedCases.data|Summit_Ohio_UnitedStates.JHU_ConfirmedCases.missing|Summit_Ohio_UnitedStates.NYT_ConfirmedCases.data|Summit_Ohio_UnitedStates.NYT_ConfirmedCases.missing|Summit_Ohio_UnitedStates.JHU_ConfirmedDeaths.data|Summit_Ohio_UnitedStates.JHU_ConfirmedDeaths.missing|Summit_Ohio_UnitedStates.JHU_ConfirmedRecoveries.data|Summit_Ohio_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-15|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-16|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-17|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-18|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-19|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-20|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-21|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-03-22|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-03-23|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-03-24|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-03-25|42.0|0|43.0|0|0.0|0|0.0|100
0|2020-03-26|50.0|0|50.0|0|0.0|0|0.0|100
0|2020-03-27|65.0|0|65.0|0|1.0|0|0.0|100
0|2020-03-28|79.0|0|79.0|0|4.0|0|0.0|100
0|2020-03-29|99.0|0|99.0|0|5.0|0|0.0|100
0|2020-03-30|118.0|0|118.0|0|5.0|0|0.0|100
0|2020-03-31|131.0|0|131.0|0|5.0|0|0.0|100
0|2020-04-01|144.0|0|144.0|0|7.0|0|0.0|100
0|2020-04-02|155.0|0|155.0|0|7.0|0|0.0|100
0|2020-04-03|165.0|0|165.0|0|7.0|0|0.0|100
0|2020-04-04|184.0|0|184.0|0|7.0|0|0.0|100
0|2020-04-05|184.0|0|184.0|0|9.0|0|0.0|100
0|2020-04-06|189.0|0|189.0|0|10.0|0|0.0|100
0|2020-04-07|199.0|0|199.0|0|12.0|0|0.0|100
0|2020-04-08|211.0|0|211.0|0|12.0|0|0.0|100
0|2020-04-09|221.0|0|221.0|0|12.0|0|0.0|100
0|2020-04-10|235.0|0|235.0|0|12.0|0|0.0|100
0|2020-04-11|243.0|0|243.0|0|14.0|0|0.0|100
0|2020-04-12|257.0|0|257.0|0|14.0|0|0.0|100
0|2020-04-13|262.0|0|262.0|0|15.0|0|0.0|100
0|2020-04-14|273.0|0|273.0|0|15.0|0|0.0|100
0|2020-04-15|294.0|0|294.0|0|15.0|0|0.0|100
0|2020-04-16|310.0|0|310.0|0|16.0|0|0.0|100
0|2020-04-17|323.0|0|323.0|0|17.0|0|0.0|100
0|2020-04-18|340.0|0|340.0|0|20.0|0|0.0|100
0|2020-04-19|350.0|0|350.0|0|21.0|0|0.0|100
0|2020-04-20|370.0|0|370.0|0|24.0|0|0.0|100
0|2020-04-21|385.0|0|385.0|0|28.0|0|0.0|100
0|2020-04-22|415.0|0|415.0|0|30.0|0|0.0|100
0|2020-04-23|447.0|0|447.0|0|32.0|0|0.0|100
0|2020-04-24|460.0|0|460.0|0|35.0|0|0.0|100
0|2020-04-25|475.0|0|475.0|0|35.0|0|0.0|100
0|2020-04-26|485.0|0|485.0|0|38.0|0|0.0|100
0|2020-04-27|500.0|0|500.0|0|39.0|0|0.0|100
0|2020-04-28|542.0|0|542.0|0|43.0|0|0.0|100
0|2020-04-29|584.0|0|584.0|0|49.0|0|0.0|100
0|2020-04-30|608.0|0|608.0|0|49.0|0|0.0|100
0|2020-05-01|639.0|0|639.0|0|49.0|0|0.0|100
0|2020-05-02|679.0|0|679.0|0|57.0|0|0.0|100
0|2020-05-03|701.0|0|701.0|0|58.0|0|0.0|100
0|2020-05-04|716.0|0|716.0|0|58.0|0|0.0|100
0|2020-05-05|751.0|0|751.0|0|66.0|0|0.0|100
0|2020-05-06|787.0|0|787.0|0|70.0|0|0.0|100
0|2020-05-07|831.0|0|831.0|0|73.0|0|0.0|100
0|2020-05-08|867.0|0|867.0|0|74.0|0|0.0|100
0|2020-05-09|880.0|0|880.0|0|78.0|0|0.0|100
0|2020-05-10|892.0|0|892.0|0|78.0|0|0.0|100
0|2020-05-11|915.0|0|915.0|0|78.0|0|0.0|100
0|2020-05-12|930.0|0|930.0|0|86.0|0|0.0|100
0|2020-05-13|946.0|0|946.0|0|88.0|0|0.0|100
