|dates|Lincoln_Wisconsin_UnitedStates.AverageDailyTemperature.data|Lincoln_Wisconsin_UnitedStates.AverageDailyTemperature.missing|Lincoln_Wisconsin_UnitedStates.AverageDewPoint.data|Lincoln_Wisconsin_UnitedStates.AverageDewPoint.missing|Lincoln_Wisconsin_UnitedStates.AverageRelativeHumidity.data|Lincoln_Wisconsin_UnitedStates.AverageRelativeHumidity.missing|Lincoln_Wisconsin_UnitedStates.AverageSurfaceAirPressure.data|Lincoln_Wisconsin_UnitedStates.AverageSurfaceAirPressure.missing
0|2020-01-01|14.703125|0|11.895833333333334|0|89.26041666666667|0|27.914895833333333|0
0|2020-01-02|29.822916666666668|0|27.291666666666668|0|90.17708333333333|0|27.87640625|0
0|2020-01-03|25.875|0|21.645833333333332|0|84.29166666666667|0|28.215260416666684|0
0|2020-01-04|21.322916666666668|0|18.114583333333332|0|87.08333333333333|0|28.384479166666697|0
0|2020-01-05|24.197916666666668|0|20.5625|0|86.98958333333333|0|28.223125000000024|0
0|2020-01-06|23.598958333333332|0|16.71875|0|75.77083333333333|0|28.348958333333346|0
0|2020-01-07|20.5|0|11.21875|0|68.94791666666667|0|28.28385416666666|0
0|2020-01-08|2.8541666666666665|0|-4.822916666666667|0|70.91145833333333|0|28.664999999999992|0
0|2020-01-09|24.458333333333332|0|21.09375|0|87.08333333333333|0|28.284374999999972|0
0|2020-01-10|22.395833333333332|0|15.4375|0|75.53125|0|28.505625|0
0|2020-01-11|11.427083333333334|0|3.84375|0|72.4375|0|28.543750000000003|0
0|2020-01-12|7.947916666666667|0|2.6822916666666665|0|79.75|0|28.616145833333352|0
0|2020-01-13|20.177083333333332|0|17.15625|0|88.54166666666667|0|28.581145833333352|0
0|2020-01-14|25.583333333333332|0|23.010416666666668|0|90.02083333333333|0|28.402812499999982|0
0|2020-01-15|21.520833333333332|0|16.96875|0|82.4375|0|28.52927083333334|0
0|2020-01-16|-2.4479166666666665|0|-9.453125|0|72.73958333333333|0|28.969687499999978|0
0|2020-01-17|3.3333333333333335|0|-1.3333333333333333|0|80.72916666666667|0|28.881666666666657|0
0|2020-01-18|20.614583333333332|0|16.666666666666668|0|84.80208333333333|0|28.15083333333331|0
0|2020-01-19|15.75|0|10.4375|0|79.86458333333333|0|28.645416666666677|0
0|2020-01-20|10.921875|0|5.921875|0|81.20833333333333|0|28.918020833333355|0
0|2020-01-21|8.34375|0|2.0|0|76.5625|0|28.68354166666666|0
0|2020-01-22|25.083333333333332|0|22.125|0|88.27083333333333|0|28.36843749999996|0
0|2020-01-23|28.359375|0|26.322916666666668|0|91.89583333333333|0|28.43354166666666|0
0|2020-01-24|30.71875|0|29.208333333333332|0|93.73958333333333|0|28.370625000000004|0
0|2020-01-25|31.104166666666668|0|29.260416666666668|0|92.70833333333333|0|28.237187500000033|0
0|2020-01-26|28.239583333333332|0|25.520833333333332|0|89.5|0|28.274375000000003|0
0|2020-01-27|26.864583333333332|0|23.067708333333332|0|85.90625|0|28.38411458333334|0
0|2020-01-28|20.177083333333332|0|14.71875|0|79.75|0|28.48781250000005|0
0|2020-01-29|20.395833333333332|0|15.989583333333334|0|83.36458333333333|0|28.56812499999999|0
0|2020-01-30|19.78125|0|15.572916666666666|0|83.73958333333333|0|28.53531250000002|0
0|2020-01-31|25.65625|0|21.635416666666668|0|85.39583333333333|0|28.442291666666687|0
0|2020-02-01|30.802083333333332|0|25.041666666666668|0|80.11458333333333|0|28.110625|0
0|2020-02-02|34.229166666666664|0|27.395833333333332|0|76.66666666666667|0|27.888333333333335|0
0|2020-02-03|27.802083333333332|0|17.197916666666668|0|65.5|0|28.25906250000001|0
0|2020-02-04|11.614583333333334|0|1.8333333333333333|0|66.96875|0|28.537500000000005|0
0|2020-02-05|4.520833333333333|0|-4.942708333333333|0|68.50520833333333|0|28.442552083333343|0
0|2020-02-06|12.0|0|0.8229166666666666|0|64.84375|0|28.108958333333337|0
0|2020-02-07|14.130208333333334|0|7.807291666666667|0|76.85416666666667|0|28.166406250000033|0
0|2020-02-08|11.65625|0|6.244791666666667|0|79.32291666666667|0|28.439010416666658|0
0|2020-02-09|9.125|0|6.114583333333333|0|87.48958333333333|0|28.446041666666677|0
0|2020-02-10|7.947916666666667|0|0.3854166666666667|0|72.89583333333333|0|28.439270833333335|0
0|2020-02-11|21.166666666666668|0|14.572916666666666|0|76.1875|0|28.367291666666677|0
0|2020-02-12|18.807291666666668|0|12.90625|0|78.66145833333333|0|28.25296875000001|0
0|2020-02-13|-1.8385416666666667|0|-12.786458333333334|0|60.6875|0|28.561302083333292|0
0|2020-02-14|-5.067708333333333|0|-19.5625|0|53.25|0|28.66359375|0
0|2020-02-15|17.114583333333332|0|8.885416666666666|0|70.4375|0|28.27604166666669|0
0|2020-02-16|12.375|0|-2.5833333333333335|0|53.989583333333336|0|28.45687500000001|0
0|2020-02-17|22.927083333333332|0|13.473958333333334|0|67.828125|0|28.381197916666693|0
0|2020-02-18|17.260416666666668|0|10.208333333333334|0|74.47916666666667|0|28.48499999999998|0
0|2020-02-19|-0.2760416666666667|0|-11.145833333333334|0|62.557291666666664|0|28.886718750000025|0
0|2020-02-20|-0.7291666666666666|0|-15.177083333333334|0|55.572916666666664|0|28.943125000000034|0
0|2020-02-21|19.630208333333332|0|8.770833333333334|0|65.33854166666667|0|28.583749999999963|0
0|2020-02-22|28.130208333333332|0|19.848958333333332|0|74.82291666666667|0|28.380677083333342|0
0|2020-02-23|33.791666666666664|0|23.145833333333332|0|68.86458333333333|0|28.208750000000034|0
0|2020-02-24|29.822916666666668|0|19.052083333333332|0|67.20833333333333|0|28.36916666666664|0
0|2020-02-25|25.213541666666668|0|16.442708333333332|0|71.13020833333333|0|28.582864583333293|0
0|2020-02-26|19.380208333333332|0|9.8125|0|66.91145833333333|0|28.574114583333326|0
0|2020-02-27|9.822916666666666|0|1.90625|0|71.390625|0|28.425000000000008|0
0|2020-02-28|8.338541666666666|0|-4.255208333333333|0|61.161458333333336|0|28.41578125000002|0
0|2020-02-29|15.114583333333334|0|3.28125|0|63.395833333333336|0|28.412187500000016|0
0|2020-03-01|33.635416666666664|0|23.25|0|66.60416666666667|0|28.083645833333346|0
0|2020-03-02|30.833333333333332|0|19.135416666666668|0|63.333333333333336|0|28.078541666666666|0
0|2020-03-03|28.53125|0|22.052083333333332|0|78.0|0|27.92625000000001|0
0|2020-03-04|28.09375|0|14.447916666666666|0|59.0|0|28.26958333333333|0
0|2020-03-05|30.270833333333332|0|25.8125|0|84.16666666666667|0|28.226666666666656|0
0|2020-03-06|24.4375|0|12.989583333333334|0|64.69791666666667|0|28.770312500000017|0
