|dates|Somerset_NewJersey_UnitedStates.JHU_ConfirmedCases.data|Somerset_NewJersey_UnitedStates.JHU_ConfirmedCases.missing|Somerset_NewJersey_UnitedStates.NYT_ConfirmedCases.data|Somerset_NewJersey_UnitedStates.NYT_ConfirmedCases.missing|Somerset_NewJersey_UnitedStates.JHU_ConfirmedDeaths.data|Somerset_NewJersey_UnitedStates.JHU_ConfirmedDeaths.missing|Somerset_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.data|Somerset_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|5.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-17|7.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-18|16.0|0|15.0|0|0.0|0|0.0|100
0|2020-03-19|21.0|0|20.0|0|0.0|0|0.0|100
0|2020-03-20|28.0|0|27.0|0|0.0|0|0.0|100
0|2020-03-21|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-03-22|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-03-23|67.0|0|67.0|0|1.0|0|0.0|100
0|2020-03-24|102.0|0|102.0|0|1.0|0|0.0|100
0|2020-03-25|117.0|0|117.0|0|1.0|0|0.0|100
0|2020-03-26|179.0|0|179.0|0|1.0|0|0.0|100
0|2020-03-27|222.0|0|222.0|0|1.0|0|0.0|100
0|2020-03-28|258.0|0|258.0|0|4.0|0|0.0|100
0|2020-03-29|295.0|0|295.0|0|6.0|0|0.0|100
0|2020-03-30|349.0|0|349.0|0|6.0|0|0.0|100
0|2020-03-31|413.0|0|413.0|0|1.0|0|0.0|100
0|2020-04-01|472.0|0|472.0|0|15.0|0|0.0|100
0|2020-04-02|549.0|0|549.0|0|17.0|0|0.0|100
0|2020-04-03|641.0|0|641.0|0|23.0|0|0.0|100
0|2020-04-04|765.0|0|765.0|0|24.0|0|0.0|100
0|2020-04-05|833.0|0|833.0|0|26.0|0|0.0|100
0|2020-04-06|902.0|0|902.0|0|31.0|0|0.0|100
0|2020-04-07|1033.0|0|1033.0|0|40.0|0|0.0|100
0|2020-04-08|1160.0|0|1189.0|0|46.0|0|0.0|100
0|2020-04-09|1335.0|0|1335.0|0|59.0|0|0.0|100
0|2020-04-10|1523.0|0|1523.0|0|69.0|0|0.0|100
0|2020-04-11|1642.0|0|1642.0|0|78.0|0|0.0|100
0|2020-04-12|1732.0|0|1732.0|0|79.0|0|0.0|100
0|2020-04-13|1809.0|0|1809.0|0|85.0|0|0.0|100
0|2020-04-14|1911.0|0|1911.0|0|91.0|0|0.0|100
0|2020-04-15|2001.0|0|2001.0|0|101.0|0|0.0|100
0|2020-04-16|2103.0|0|2103.0|0|121.0|0|0.0|100
0|2020-04-17|2195.0|0|2195.0|0|135.0|0|0.0|100
0|2020-04-18|2283.0|0|2283.0|0|146.0|0|0.0|100
0|2020-04-19|2384.0|0|2384.0|0|158.0|0|0.0|100
0|2020-04-20|2488.0|0|2488.0|0|170.0|0|0.0|100
0|2020-04-21|2488.0|0|2599.0|0|170.0|0|0.0|100
0|2020-04-22|2688.0|0|2688.0|0|183.0|0|0.0|100
0|2020-04-23|2798.0|0|2798.0|0|196.0|0|0.0|100
0|2020-04-24|2921.0|0|2921.0|0|198.0|0|0.0|100
0|2020-04-25|3030.0|0|3030.0|0|219.0|0|0.0|100
0|2020-04-26|3144.0|0|3144.0|0|223.0|0|0.0|100
0|2020-04-27|3204.0|0|3204.0|0|227.0|0|0.0|100
0|2020-04-28|3278.0|0|3278.0|0|242.0|0|0.0|100
0|2020-04-29|3372.0|0|3372.0|0|252.0|0|0.0|100
0|2020-04-30|3464.0|0|3464.0|0|270.0|0|0.0|100
0|2020-05-01|3537.0|0|3537.0|0|282.0|0|0.0|100
0|2020-05-02|3605.0|0|3605.0|0|289.0|0|0.0|100
0|2020-05-03|3703.0|0|3703.0|0|295.0|0|0.0|100
0|2020-05-04|3753.0|0|3753.0|0|298.0|0|0.0|100
0|2020-05-05|3820.0|0|3820.0|0|306.0|0|0.0|100
0|2020-05-06|3860.0|0|3860.0|0|315.0|0|0.0|100
0|2020-05-07|3914.0|0|3914.0|0|320.0|0|0.0|100
0|2020-05-08|3968.0|0|3968.0|0|328.0|0|0.0|100
0|2020-05-09|3996.0|0|3996.0|0|331.0|0|0.0|100
0|2020-05-10|4054.0|0|4054.0|0|333.0|0|0.0|100
0|2020-05-11|4093.0|0|4093.0|0|335.0|0|0.0|100
