|dates|Spartanburg_SouthCarolina_UnitedStates.JHU_ConfirmedCases.data|Spartanburg_SouthCarolina_UnitedStates.JHU_ConfirmedCases.missing|Spartanburg_SouthCarolina_UnitedStates.NYT_ConfirmedCases.data|Spartanburg_SouthCarolina_UnitedStates.NYT_ConfirmedCases.missing|Spartanburg_SouthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|Spartanburg_SouthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|Spartanburg_SouthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|Spartanburg_SouthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-09|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-10|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-11|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-12|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-13|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-14|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-15|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-16|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-17|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-18|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-19|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-20|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-21|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-22|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-23|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-24|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-25|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-26|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-27|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-03-28|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-03-29|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-03-30|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-03-31|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-04-01|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-04-02|50.0|0|50.0|0|0.0|0|0.0|100
0|2020-04-03|60.0|0|60.0|0|0.0|0|0.0|100
0|2020-04-04|72.0|0|72.0|0|0.0|0|0.0|100
0|2020-04-05|75.0|0|75.0|0|0.0|0|0.0|100
0|2020-04-06|88.0|0|88.0|0|1.0|0|0.0|100
0|2020-04-07|120.0|0|120.0|0|1.0|0|0.0|100
0|2020-04-08|120.0|0|126.0|0|1.0|0|0.0|100
0|2020-04-09|139.0|0|139.0|0|4.0|0|0.0|100
0|2020-04-10|150.0|0|150.0|0|4.0|0|0.0|100
0|2020-04-11|170.0|0|170.0|0|4.0|0|0.0|100
0|2020-04-12|174.0|0|174.0|0|4.0|0|0.0|100
0|2020-04-13|174.0|0|188.0|0|4.0|0|0.0|100
0|2020-04-14|190.0|0|190.0|0|4.0|0|0.0|100
0|2020-04-15|191.0|0|191.0|0|5.0|0|0.0|100
0|2020-04-16|199.0|0|199.0|0|5.0|0|0.0|100
0|2020-04-17|204.0|0|204.0|0|5.0|0|0.0|100
0|2020-04-18|211.0|0|211.0|0|5.0|0|0.0|100
0|2020-04-19|213.0|0|213.0|0|5.0|0|0.0|100
0|2020-04-20|219.0|0|219.0|0|5.0|0|0.0|100
0|2020-04-21|219.0|0|225.0|0|5.0|0|0.0|100
0|2020-04-22|227.0|0|227.0|0|7.0|0|0.0|100
0|2020-04-23|237.0|0|237.0|0|8.0|0|0.0|100
0|2020-04-24|238.0|0|238.0|0|8.0|0|0.0|100
0|2020-04-25|243.0|0|243.0|0|8.0|0|0.0|100
0|2020-04-26|249.0|0|249.0|0|8.0|0|0.0|100
0|2020-04-27|255.0|0|255.0|0|8.0|0|0.0|100
0|2020-04-28|258.0|0|258.0|0|8.0|0|0.0|100
0|2020-04-29|262.0|0|262.0|0|9.0|0|0.0|100
0|2020-04-30|287.0|0|287.0|0|9.0|0|0.0|100
0|2020-05-01|295.0|0|295.0|0|11.0|0|0.0|100
0|2020-05-02|302.0|0|302.0|0|11.0|0|0.0|100
0|2020-05-03|308.0|0|308.0|0|12.0|0|0.0|100
0|2020-05-04|315.0|0|315.0|0|12.0|0|0.0|100
0|2020-05-05|317.0|0|317.0|0|12.0|0|0.0|100
0|2020-05-06|318.0|0|318.0|0|12.0|0|0.0|100
0|2020-05-07|325.0|0|325.0|0|12.0|0|0.0|100
0|2020-05-08|333.0|0|333.0|0|12.0|0|0.0|100
0|2020-05-09|336.0|0|336.0|0|12.0|0|0.0|100
0|2020-05-10|343.0|0|343.0|0|12.0|0|0.0|100
0|2020-05-11|346.0|0|346.0|0|12.0|0|0.0|100
0|2020-05-12|351.0|0|351.0|0|13.0|0|0.0|100
