|dates|NewportNews_Virginia_UnitedStates.JHU_ConfirmedCases.data|NewportNews_Virginia_UnitedStates.JHU_ConfirmedCases.missing|NewportNews_Virginia_UnitedStates.NYT_ConfirmedCases.data|NewportNews_Virginia_UnitedStates.NYT_ConfirmedCases.missing|NewportNews_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|NewportNews_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|NewportNews_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|NewportNews_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-21|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-22|2.0|0|2.0|0|1.0|0|0.0|100
0|2020-03-23|2.0|0|2.0|0|1.0|0|0.0|100
0|2020-03-24|3.0|0|3.0|0|1.0|0|0.0|100
0|2020-03-25|4.0|0|4.0|0|1.0|0|0.0|100
0|2020-03-26|8.0|0|8.0|0|1.0|0|0.0|100
0|2020-03-27|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-03-28|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-03-29|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-03-30|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-03-31|23.0|0|23.0|0|1.0|0|0.0|100
0|2020-04-01|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-04-02|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-04-03|37.0|0|37.0|0|1.0|0|0.0|100
0|2020-04-04|48.0|0|48.0|0|1.0|0|0.0|100
0|2020-04-05|51.0|0|51.0|0|1.0|0|0.0|100
0|2020-04-06|54.0|0|54.0|0|1.0|0|0.0|100
0|2020-04-07|57.0|0|57.0|0|1.0|0|0.0|100
0|2020-04-08|60.0|0|60.0|0|1.0|0|0.0|100
0|2020-04-09|64.0|0|64.0|0|1.0|0|0.0|100
0|2020-04-10|68.0|0|68.0|0|1.0|0|0.0|100
0|2020-04-11|75.0|0|75.0|0|1.0|0|0.0|100
0|2020-04-12|78.0|0|78.0|0|1.0|0|0.0|100
0|2020-04-13|88.0|0|88.0|0|1.0|0|0.0|100
0|2020-04-14|93.0|0|93.0|0|1.0|0|0.0|100
0|2020-04-15|95.0|0|95.0|0|1.0|0|0.0|100
0|2020-04-16|97.0|0|97.0|0|1.0|0|0.0|100
0|2020-04-17|100.0|0|100.0|0|1.0|0|0.0|100
0|2020-04-18|102.0|0|102.0|0|1.0|0|0.0|100
0|2020-04-19|102.0|0|101.0|0|1.0|0|0.0|100
0|2020-04-20|102.0|0|102.0|0|1.0|0|0.0|100
0|2020-04-21|101.0|0|101.0|0|1.0|0|0.0|100
0|2020-04-22|101.0|0|101.0|0|6.0|0|0.0|100
0|2020-04-23|105.0|0|105.0|0|6.0|0|0.0|100
0|2020-04-24|107.0|0|107.0|0|6.0|0|0.0|100
0|2020-04-25|109.0|0|109.0|0|6.0|0|0.0|100
0|2020-04-26|111.0|0|111.0|0|6.0|0|0.0|100
0|2020-04-27|112.0|0|112.0|0|7.0|0|0.0|100
0|2020-04-28|112.0|0|112.0|0|7.0|0|0.0|100
0|2020-04-29|114.0|0|114.0|0|7.0|0|0.0|100
0|2020-04-30|118.0|0|118.0|0|7.0|0|0.0|100
0|2020-05-01|120.0|0|120.0|0|9.0|0|0.0|100
0|2020-05-02|123.0|0|123.0|0|9.0|0|0.0|100
0|2020-05-03|125.0|0|125.0|0|9.0|0|0.0|100
0|2020-05-04|132.0|0|132.0|0|9.0|0|0.0|100
0|2020-05-05|133.0|0|133.0|0|9.0|0|0.0|100
0|2020-05-06|133.0|0|133.0|0|9.0|0|0.0|100
0|2020-05-07|137.0|0|137.0|0|10.0|0|0.0|100
0|2020-05-08|144.0|0|144.0|0|10.0|0|0.0|100
0|2020-05-09|152.0|0|152.0|0|10.0|0|0.0|100
0|2020-05-10|159.0|0|159.0|0|10.0|0|0.0|100
0|2020-05-11|164.0|0|164.0|0|10.0|0|0.0|100
0|2020-05-12|166.0|0|166.0|0|10.0|0|0.0|100
0|2020-05-13|171.0|0|171.0|0|10.0|0|0.0|100
