|dates|Douglas_Nebraska_UnitedStates.JHU_ConfirmedCases.data|Douglas_Nebraska_UnitedStates.JHU_ConfirmedCases.missing|Douglas_Nebraska_UnitedStates.NYT_ConfirmedCases.data|Douglas_Nebraska_UnitedStates.NYT_ConfirmedCases.missing|Douglas_Nebraska_UnitedStates.JHU_ConfirmedDeaths.data|Douglas_Nebraska_UnitedStates.JHU_ConfirmedDeaths.missing|Douglas_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.data|Douglas_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|10.0|0|0.0|0|0.0|100
0|2020-02-18|0.0|0|10.0|0|0.0|0|0.0|100
0|2020-02-19|0.0|0|10.0|0|0.0|0|0.0|100
0|2020-02-20|0.0|0|11.0|0|0.0|0|0.0|100
0|2020-02-21|0.0|0|11.0|0|0.0|0|0.0|100
0|2020-02-22|0.0|0|11.0|0|0.0|0|0.0|100
0|2020-02-23|0.0|0|11.0|0|0.0|0|0.0|100
0|2020-02-24|0.0|0|12.0|0|0.0|0|0.0|100
0|2020-02-25|0.0|0|13.0|0|0.0|0|0.0|100
0|2020-02-26|0.0|0|13.0|0|0.0|0|0.0|100
0|2020-02-27|0.0|0|13.0|0|0.0|0|0.0|100
0|2020-02-28|0.0|0|13.0|0|0.0|0|0.0|100
0|2020-02-29|0.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-01|0.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-02|0.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-03|0.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-04|0.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-05|0.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-06|1.0|0|14.0|0|0.0|0|0.0|100
0|2020-03-07|1.0|0|14.0|0|0.0|0|0.0|100
0|2020-03-08|1.0|0|16.0|0|0.0|0|0.0|100
0|2020-03-09|3.0|0|16.0|0|0.0|0|0.0|100
0|2020-03-10|3.0|0|17.0|0|0.0|0|0.0|100
0|2020-03-11|4.0|0|23.0|0|0.0|0|0.0|100
0|2020-03-12|9.0|0|23.0|0|0.0|0|0.0|100
0|2020-03-13|12.0|0|26.0|0|0.0|0|0.0|100
0|2020-03-14|16.0|0|28.0|0|0.0|0|0.0|100
0|2020-03-15|15.0|0|30.0|0|0.0|0|0.0|100
0|2020-03-16|16.0|0|32.0|0|0.0|0|0.0|100
0|2020-03-17|19.0|0|33.0|0|0.0|0|0.0|100
0|2020-03-18|19.0|0|37.0|0|0.0|0|0.0|100
0|2020-03-19|23.0|0|37.0|0|0.0|0|0.0|100
0|2020-03-20|22.0|0|40.0|0|0.0|0|0.0|100
0|2020-03-21|25.0|0|46.0|0|0.0|0|0.0|100
0|2020-03-22|34.0|0|46.0|0|0.0|0|0.0|100
0|2020-03-23|34.0|0|50.0|0|0.0|0|0.0|100
0|2020-03-24|39.0|0|52.0|0|0.0|0|0.0|100
0|2020-03-25|43.0|0|54.0|0|0.0|0|0.0|100
0|2020-03-26|44.0|0|58.0|0|0.0|0|0.0|100
0|2020-03-27|44.0|0|60.0|0|0.0|0|0.0|100
0|2020-03-28|51.0|0|74.0|0|1.0|0|0.0|100
0|2020-03-29|57.0|0|79.0|0|1.0|0|0.0|100
0|2020-03-30|75.0|0|104.0|0|1.0|0|0.0|100
0|2020-03-31|85.0|0|113.0|0|1.0|0|0.0|100
0|2020-04-01|101.0|0|116.0|0|1.0|0|0.0|100
0|2020-04-02|116.0|0|130.0|0|1.0|0|0.0|100
0|2020-04-03|124.0|0|138.0|0|1.0|0|0.0|100
0|2020-04-04|131.0|0|148.0|0|1.0|0|0.0|100
0|2020-04-05|144.0|0|158.0|0|3.0|0|0.0|100
0|2020-04-06|159.0|0|173.0|0|4.0|0|0.0|100
0|2020-04-07|159.0|0|189.0|0|4.0|0|0.0|100
0|2020-04-08|181.0|0|199.0|0|5.0|0|0.0|100
0|2020-04-09|198.0|0|225.0|0|5.0|0|0.0|100
0|2020-04-10|214.0|0|236.0|0|5.0|0|0.0|100
0|2020-04-11|228.0|0|244.0|0|5.0|0|0.0|100
0|2020-04-12|239.0|0|256.0|0|5.0|0|0.0|100
0|2020-04-13|242.0|0|261.0|0|5.0|0|0.0|100
0|2020-04-14|251.0|0|269.0|0|5.0|0|0.0|100
0|2020-04-15|251.0|0|273.0|0|5.0|0|0.0|100
0|2020-04-16|259.0|0|280.0|0|5.0|0|0.0|100
0|2020-04-17|266.0|0|287.0|0|5.0|0|0.0|100
0|2020-04-18|266.0|0|297.0|0|5.0|0|0.0|100
0|2020-04-19|280.0|0|302.0|0|8.0|0|0.0|100
0|2020-04-20|291.0|0|313.0|0|8.0|0|0.0|100
0|2020-04-21|296.0|0|319.0|0|8.0|0|0.0|100
0|2020-04-22|310.0|0|324.0|0|8.0|0|0.0|100
0|2020-04-23|327.0|0|362.0|0|10.0|0|0.0|100
0|2020-04-24|362.0|0|390.0|0|10.0|0|0.0|100
0|2020-04-25|382.0|0|396.0|0|10.0|0|0.0|100
0|2020-04-26|419.0|0|433.0|0|10.0|0|0.0|100
0|2020-04-27|476.0|0|476.0|0|10.0|0|0.0|100
0|2020-04-28|484.0|0|518.0|0|10.0|0|0.0|100
0|2020-04-29|580.0|0|594.0|0|10.0|0|0.0|100
0|2020-04-30|656.0|0|670.0|0|14.0|0|0.0|100
0|2020-05-01|744.0|0|758.0|0|14.0|0|0.0|100
0|2020-05-02|825.0|0|825.0|0|14.0|0|0.0|100
0|2020-05-03|878.0|0|879.0|0|14.0|0|0.0|100
0|2020-05-04|944.0|0|977.0|0|14.0|0|0.0|100
0|2020-05-05|1049.0|0|1049.0|0|14.0|0|0.0|100
0|2020-05-06|1113.0|0|1127.0|0|14.0|0|0.0|100
0|2020-05-07|1221.0|0|1235.0|0|14.0|0|0.0|100
0|2020-05-08|1342.0|0|1356.0|0|14.0|0|0.0|100
0|2020-05-09|1501.0|0|1515.0|0|14.0|0|0.0|100
0|2020-05-10|1551.0|0|1610.0|0|14.0|0|0.0|100
0|2020-05-11|1616.0|0|1649.0|0|14.0|0|0.0|100
0|2020-05-12|1668.0|0|1729.0|0|14.0|0|0.0|100
