|dates|Jackson_Georgia_UnitedStates.JHU_ConfirmedCases.data|Jackson_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Jackson_Georgia_UnitedStates.NYT_ConfirmedCases.data|Jackson_Georgia_UnitedStates.NYT_ConfirmedCases.missing|Jackson_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Jackson_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Jackson_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Jackson_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-25|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-26|1.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-27|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-28|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-29|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-30|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-31|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-04-01|9.0|0|10.0|0|0.0|0|0.0|100
0|2020-04-02|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-04-03|12.0|0|13.0|0|0.0|0|0.0|100
0|2020-04-04|13.0|0|15.0|0|0.0|0|0.0|100
0|2020-04-05|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-04-06|17.0|0|18.0|0|0.0|0|0.0|100
0|2020-04-07|21.0|0|23.0|0|0.0|0|0.0|100
0|2020-04-08|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-04-09|24.0|0|26.0|0|1.0|0|0.0|100
0|2020-04-10|26.0|0|26.0|0|1.0|0|0.0|100
0|2020-04-11|26.0|0|26.0|0|1.0|0|0.0|100
0|2020-04-12|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-04-13|27.0|0|29.0|0|1.0|0|0.0|100
0|2020-04-14|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-04-15|33.0|0|35.0|0|1.0|0|0.0|100
0|2020-04-16|37.0|0|43.0|0|1.0|0|0.0|100
0|2020-04-17|46.0|0|46.0|0|1.0|0|0.0|100
0|2020-04-18|47.0|0|47.0|0|1.0|0|0.0|100
0|2020-04-19|48.0|0|48.0|0|1.0|0|0.0|100
0|2020-04-20|55.0|0|55.0|0|1.0|0|0.0|100
0|2020-04-21|56.0|0|57.0|0|1.0|0|0.0|100
0|2020-04-22|63.0|0|63.0|0|1.0|0|0.0|100
0|2020-04-23|69.0|0|69.0|0|1.0|0|0.0|100
0|2020-04-24|75.0|0|75.0|0|1.0|0|0.0|100
0|2020-04-25|75.0|0|75.0|0|1.0|0|0.0|100
0|2020-04-26|73.0|0|73.0|0|1.0|0|0.0|100
0|2020-04-27|77.0|0|77.0|0|1.0|0|0.0|100
0|2020-04-28|78.0|0|78.0|0|1.0|0|0.0|100
0|2020-04-29|84.0|0|85.0|0|1.0|0|0.0|100
0|2020-04-30|93.0|0|94.0|0|2.0|0|0.0|100
0|2020-05-01|97.0|0|97.0|0|2.0|0|0.0|100
0|2020-05-02|108.0|0|108.0|0|2.0|0|0.0|100
0|2020-05-03|108.0|0|108.0|0|2.0|0|0.0|100
0|2020-05-04|111.0|0|111.0|0|2.0|0|0.0|100
0|2020-05-05|116.0|0|113.0|0|3.0|0|0.0|100
0|2020-05-06|117.0|0|117.0|0|3.0|0|0.0|100
0|2020-05-07|119.0|0|119.0|0|3.0|0|0.0|100
0|2020-05-08|122.0|0|122.0|0|3.0|0|0.0|100
0|2020-05-09|123.0|0|123.0|0|3.0|0|0.0|100
0|2020-05-10|123.0|0|123.0|0|3.0|0|0.0|100
0|2020-05-11|124.0|0|124.0|0|3.0|0|0.0|100
0|2020-05-12|125.0|0|125.0|0|3.0|0|0.0|100
0|2020-05-13|126.0|0|126.0|0|3.0|0|0.0|100
