|dates|Pinellas_Florida_UnitedStates.JHU_ConfirmedCases.data|Pinellas_Florida_UnitedStates.JHU_ConfirmedCases.missing|Pinellas_Florida_UnitedStates.NYT_ConfirmedCases.data|Pinellas_Florida_UnitedStates.NYT_ConfirmedCases.missing|Pinellas_Florida_UnitedStates.JHU_ConfirmedDeaths.data|Pinellas_Florida_UnitedStates.JHU_ConfirmedDeaths.missing|Pinellas_Florida_UnitedStates.JHU_ConfirmedRecoveries.data|Pinellas_Florida_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|962.0|0|962.0|0|65.0|0|0.0|100
0|2020-05-15|997.0|0|997.0|0|66.0|0|0.0|100
0|2020-05-16|1008.0|0|1008.0|0|67.0|0|0.0|100
0|2020-05-17|1022.0|0|1022.0|0|67.0|0|0.0|100
0|2020-05-18|1051.0|0|1051.0|0|68.0|0|0.0|100
0|2020-05-19|1062.0|0|1062.0|0|71.0|0|0.0|100
0|2020-05-20|1075.0|0|1075.0|0|72.0|0|0.0|100
0|2020-05-21|1109.0|0|1109.0|0|73.0|0|0.0|100
0|2020-05-22|1116.0|0|1116.0|0|73.0|0|0.0|100
0|2020-05-23|1153.0|0|1153.0|0|75.0|0|0.0|100
0|2020-05-24|1173.0|0|1173.0|0|75.0|0|0.0|100
0|2020-05-25|1187.0|0|1187.0|0|75.0|0|0.0|100
0|2020-05-26|1196.0|0|1196.0|0|75.0|0|0.0|100
0|2020-05-27|1205.0|0|1205.0|0|79.0|0|0.0|100
0|2020-05-28|1218.0|0|1218.0|0|80.0|0|0.0|100
0|2020-05-29|1238.0|0|1238.0|0|82.0|0|0.0|100
0|2020-05-30|1262.0|0|1262.0|0|82.0|0|0.0|100
0|2020-05-31|1297.0|0|1297.0|0|82.0|0|0.0|100
0|2020-06-01|1313.0|0|1313.0|0|83.0|0|0.0|100
0|2020-06-02|1335.0|0|1335.0|0|90.0|0|0.0|100
0|2020-06-03|1361.0|0|1361.0|0|90.0|0|0.0|100
0|2020-06-04|1397.0|0|1397.0|0|91.0|0|0.0|100
0|2020-06-05|1478.0|0|1478.0|0|95.0|0|0.0|100
0|2020-06-06|1532.0|0|1532.0|0|95.0|0|0.0|100
0|2020-06-07|1584.0|0|1584.0|0|95.0|0|0.0|100
0|2020-06-08|1638.0|0|1638.0|0|95.0|0|0.0|100
0|2020-06-09|1679.0|0|1679.0|0|99.0|0|0.0|100
0|2020-06-10|1746.0|0|1746.0|0|100.0|0|0.0|100
0|2020-06-11|1862.0|0|1862.0|0|101.0|0|0.0|100
0|2020-06-12|1941.0|0|1941.0|0|102.0|0|0.0|100
0|2020-06-13|2103.0|0|2103.0|0|102.0|0|0.0|100
0|2020-06-14|2235.0|0|2235.0|0|102.0|0|0.0|100
0|2020-06-15|2389.0|0|2389.0|0|102.0|0|0.0|100
0|2020-06-16|2523.0|0|2523.0|0|107.0|0|0.0|100
0|2020-06-17|2684.0|0|2684.0|0|110.0|0|0.0|100
0|2020-06-18|2887.0|0|2887.0|0|112.0|0|0.0|100
0|2020-06-19|3153.0|0|3153.0|0|113.0|0|0.0|100
0|2020-06-20|3438.0|0|3438.0|0|114.0|0|0.0|100
0|2020-06-21|3667.0|0|3667.0|0|115.0|0|0.0|100
0|2020-06-22|3854.0|0|3854.0|0|117.0|0|0.0|100
0|2020-06-23|4033.0|0|4033.0|0|129.0|0|0.0|100
0|2020-06-24|4387.0|0|4387.0|0|132.0|0|0.0|100
0|2020-06-25|4669.0|0|4669.0|0|137.0|0|0.0|100
0|2020-06-26|5099.0|0|5099.0|0|141.0|0|0.0|100
0|2020-06-27|5713.0|0|5713.0|0|149.0|0|0.0|100
0|2020-06-28|6020.0|0|6020.0|0|154.0|0|0.0|100
0|2020-06-29|6260.0|0|6260.0|0|154.0|0|0.0|100
0|2020-06-30|6487.0|0|6487.0|0|166.0|0|0.0|100
0|2020-07-01|6861.0|0|6861.0|0|172.0|0|0.0|100
0|2020-07-02|7249.0|0|7249.0|0|180.0|0|0.0|100
0|2020-07-03|7697.0|0|7697.0|0|183.0|0|0.0|100
0|2020-07-04|8116.0|0|8116.0|0|184.0|0|0.0|100
0|2020-07-05|8533.0|0|8533.0|0|198.0|0|0.0|100
0|2020-07-06|8759.0|0|8759.0|0|199.0|0|0.0|100
0|2020-07-07|9032.0|0|9032.0|0|206.0|0|0.0|100
0|2020-07-08|9395.0|0|9395.0|0|209.0|0|0.0|100
0|2020-07-09|9826.0|0|9826.0|0|221.0|0|0.0|100
0|2020-07-10|10293.0|0|10293.0|0|223.0|0|0.0|100
0|2020-07-11|10596.0|0|10596.0|0|229.0|0|0.0|100
0|2020-07-12|10844.0|0|10844.0|0|229.0|0|0.0|100
0|2020-07-13|11442.0|0|11442.0|0|236.0|0|0.0|100
0|2020-07-14|11754.0|0|11754.0|0|262.0|0|0.0|100
0|2020-07-15|12080.0|0|12080.0|0|278.0|0|0.0|100
0|2020-07-16|12368.0|0|12368.0|0|295.0|0|0.0|100
0|2020-07-17|12714.0|0|12714.0|0|300.0|0|0.0|100
0|2020-07-18|13019.0|0|13019.0|0|310.0|0|0.0|100
0|2020-07-19|13482.0|0|13482.0|0|314.0|0|0.0|100
0|2020-07-20|13705.0|0|13705.0|0|323.0|0|0.0|100
0|2020-07-21|13925.0|0|13925.0|0|334.0|0|0.0|100
0|2020-07-22|14191.0|0|14191.0|0|342.0|0|0.0|100
0|2020-07-23|14371.0|0|14371.0|0|364.0|0|0.0|100
0|2020-07-24|14726.0|0|14726.0|0|367.0|0|0.0|100
0|2020-07-25|14985.0|0|14985.0|0|372.0|0|0.0|100
0|2020-07-26|15147.0|0|15147.0|0|373.0|0|0.0|100
0|2020-07-27|15339.0|0|15339.0|0|378.0|0|0.0|100
0|2020-07-28|15541.0|0|15541.0|0|395.0|0|0.0|100
0|2020-07-29|15800.0|0|15800.0|0|400.0|0|0.0|100
0|2020-07-30|16114.0|0|16114.0|0|418.0|0|0.0|100
0|2020-07-31|16356.0|0|16356.0|0|432.0|0|0.0|100
0|2020-08-01|16604.0|0|16604.0|0|437.0|0|0.0|100
0|2020-08-02|16774.0|0|16774.0|0|439.0|0|0.0|100
0|2020-08-03|16886.0|0|16886.0|0|442.0|0|0.0|100
0|2020-08-04|17047.0|0|17047.0|0|460.0|0|0.0|100
0|2020-08-05|17202.0|0|17202.0|0|467.0|0|0.0|100
0|2020-08-06|17358.0|0|17358.0|0|469.0|0|0.0|100
0|2020-08-07|17541.0|0|17541.0|0|481.0|0|0.0|100
0|2020-08-08|17725.0|0|17725.0|0|497.0|0|0.0|100
0|2020-08-09|17879.0|0|17879.0|0|500.0|0|0.0|100
0|2020-08-10|17941.0|0|17941.0|0|500.0|0|0.0|100
0|2020-08-11|18103.0|0|18103.0|0|513.0|0|0.0|100
0|2020-08-12|18217.0|0|18217.0|0|522.0|0|0.0|100
0|2020-08-13|18329.0|0|18329.0|0|536.0|0|0.0|100
0|2020-08-14|18466.0|0|18466.0|0|541.0|0|0.0|100
0|2020-08-15|18660.0|0|18660.0|0|544.0|0|0.0|100
0|2020-08-16|18730.0|0|18730.0|0|548.0|0|0.0|100
0|2020-08-17|18774.0|0|18774.0|0|558.0|0|0.0|100
0|2020-08-18|18876.0|0|18876.0|0|570.0|0|0.0|100
0|2020-08-19|18994.0|0|18994.0|0|582.0|0|0.0|100
0|2020-08-20|19087.0|0|19087.0|0|587.0|0|0.0|100
0|2020-08-21|19247.0|0|19247.0|0|591.0|0|0.0|100
0|2020-08-22|19352.0|0|19352.0|0|595.0|0|0.0|100
0|2020-08-23|19431.0|0|19431.0|0|599.0|0|0.0|100
0|2020-08-24|19478.0|0|19478.0|0|612.0|0|0.0|100
0|2020-08-25|19522.0|0|19522.0|0|630.0|0|0.0|100
0|2020-08-26|19605.0|0|19605.0|0|635.0|0|0.0|100
0|2020-08-27|19681.0|0|19681.0|0|641.0|0|0.0|100
0|2020-08-28|19740.0|0|19740.0|0|645.0|0|0.0|100
0|2020-08-29|19813.0|0|19813.0|0|650.0|0|0.0|100
0|2020-08-30|19888.0|0|19888.0|0|650.0|0|0.0|100
0|2020-08-31|19929.0|0|19929.0|0|658.0|0|0.0|100
0|2020-09-01|20026.0|0|20026.0|0|663.0|0|0.0|100
0|2020-09-02|20080.0|0|20080.0|0|665.0|0|0.0|100
0|2020-09-03|20177.0|0|20177.0|0|669.0|0|0.0|100
0|2020-09-04|20259.0|0|20259.0|0|669.0|0|0.0|100
0|2020-09-05|20355.0|0|20355.0|0|671.0|0|0.0|100
0|2020-09-06|20425.0|0|20425.0|0|672.0|0|0.0|100
0|2020-09-07|20474.0|0|20474.0|0|673.0|0|0.0|100
0|2020-09-08|20526.0|0|20526.0|0|678.0|0|0.0|100
0|2020-09-09|20588.0|0|20588.0|0|693.0|0|0.0|100
0|2020-09-10|20655.0|0|20655.0|0|697.0|0|0.0|100
0|2020-09-11|20795.0|0|20795.0|0|698.0|0|0.0|100
0|2020-09-12|20872.0|0|20872.0|0|701.0|0|0.0|100
0|2020-09-13|20922.0|0|20922.0|0|701.0|0|0.0|100
0|2020-09-14|20988.0|0|20988.0|0|701.0|0|0.0|100
0|2020-09-15|21081.0|0|21081.0|0|710.0|0|0.0|100
0|2020-09-16|21152.0|0|21152.0|0|714.0|0|0.0|100
0|2020-09-17|21254.0|0|21254.0|0|715.0|0|0.0|100
0|2020-09-18|21359.0|0|21359.0|0|720.0|0|0.0|100
0|2020-09-19|21440.0|0|21440.0|0|721.0|0|0.0|100
0|2020-09-20|21498.0|0|21498.0|0|721.0|0|0.0|100
0|2020-09-21|21561.0|0|21561.0|0|728.0|0|0.0|100
0|2020-09-22|21620.0|0|21620.0|0|729.0|0|0.0|100
0|2020-09-23|21701.0|0|21701.0|0|736.0|0|0.0|100
0|2020-09-24|21765.0|0|21765.0|0|739.0|0|0.0|100
0|2020-09-25|21845.0|0|21845.0|0|742.0|0|0.0|100
0|2020-09-26|21964.0|0|21964.0|0|744.0|0|0.0|100
0|2020-09-27|22004.0|0|22004.0|0|744.0|0|0.0|100
0|2020-09-28|22049.0|0|22049.0|0|744.0|0|0.0|100
0|2020-09-29|22129.0|0|22129.0|0|752.0|0|0.0|100
0|2020-09-30|22181.0|0|22181.0|0|753.0|0|0.0|100
0|2020-10-01|22266.0|0|22266.0|0|755.0|0|0.0|100
0|2020-10-02|22347.0|0|22347.0|0|759.0|0|0.0|100
0|2020-10-03|22441.0|0|22441.0|0|763.0|0|0.0|100
0|2020-10-04|22509.0|0|22509.0|0|763.0|0|0.0|100
0|2020-10-05|22548.0|0|22548.0|0|766.0|0|0.0|100
0|2020-10-06|22603.0|0|22603.0|0|768.0|0|0.0|100
0|2020-10-07|22697.0|0|22697.0|0|774.0|0|0.0|100
0|2020-10-08|22822.0|0|22822.0|0|776.0|0|0.0|100
0|2020-10-09|22910.0|0|22910.0|0|780.0|0|0.0|100
0|2020-10-10|22910.0|0|22910.0|0|780.0|0|0.0|100
0|2020-10-11|23161.0|0|23161.0|0|782.0|0|0.0|100
0|2020-10-12|23215.0|0|23215.0|0|783.0|0|0.0|100
0|2020-10-13|23367.0|0|23367.0|0|787.0|0|0.0|100
0|2020-10-14|23510.0|0|23510.0|0|788.0|0|0.0|100
0|2020-10-15|23623.0|0|23623.0|0|792.0|0|0.0|100
0|2020-10-16|23746.0|0|23746.0|0|793.0|0|0.0|100
0|2020-10-17|23982.0|0|23982.0|0|798.0|0|0.0|100
0|2020-10-18|24099.0|0|24099.0|0|800.0|0|0.0|100
0|2020-10-19|24169.0|0|24169.0|0|801.0|0|0.0|100
0|2020-10-20|24327.0|0|24327.0|0|803.0|0|0.0|100
0|2020-10-21|24422.0|0|24422.0|0|805.0|0|0.0|100
0|2020-10-22|24650.0|0|24650.0|0|812.0|0|0.0|100
0|2020-10-23|24789.0|0|24789.0|0|815.0|0|0.0|100
0|2020-10-24|24986.0|0|24986.0|0|816.0|0|0.0|100
0|2020-10-25|25130.0|0|25130.0|0|816.0|0|0.0|100
0|2020-10-26|25244.0|0|25244.0|0|816.0|0|0.0|100
0|2020-10-27|25414.0|0|25414.0|0|818.0|0|0.0|100
0|2020-10-28|25534.0|0|25534.0|0|818.0|0|0.0|100
0|2020-10-29|25674.0|0|25674.0|0|819.0|0|0.0|100
0|2020-10-30|25921.0|0|25921.0|0|821.0|0|0.0|100
0|2020-10-31|25986.0|0|25986.0|0|823.0|0|0.0|100
0|2020-11-01|26214.0|0|26214.0|0|823.0|0|0.0|100
0|2020-11-02|26339.0|0|26339.0|0|825.0|0|0.0|100
0|2020-11-03|26477.0|0|26477.0|0|828.0|0|0.0|100
0|2020-11-04|26679.0|0|26679.0|0|829.0|0|0.0|100
0|2020-11-05|26884.0|0|26884.0|0|830.0|0|0.0|100
0|2020-11-06|27192.0|0|27192.0|0|831.0|0|0.0|100
0|2020-11-07|27372.0|0|27372.0|0|831.0|0|0.0|100
0|2020-11-08|27675.0|0|27675.0|0|831.0|0|0.0|100
0|2020-11-09|27849.0|0|27849.0|0|831.0|0|0.0|100
0|2020-11-10|28032.0|0|28032.0|0|833.0|0|0.0|100
0|2020-11-11|28242.0|0|28242.0|0|838.0|0|0.0|100
0|2020-11-12|28486.0|0|28486.0|0|849.0|0|0.0|100
0|2020-11-13|28746.0|0|28746.0|0|850.0|0|0.0|100
0|2020-11-14|28865.0|0|28865.0|0|853.0|0|0.0|100
0|2020-11-15|29106.0|0|29106.0|0|854.0|0|0.0|100
0|2020-11-16|29297.0|0|29297.0|0|855.0|0|0.0|100
0|2020-11-17|29509.0|0|29509.0|0|859.0|0|0.0|100
0|2020-11-18|29737.0|0|29737.0|0|862.0|0|0.0|100
0|2020-11-19|30006.0|0|30006.0|0|866.0|0|0.0|100
0|2020-11-20|30286.0|0|30286.0|0|866.0|0|0.0|100
0|2020-11-21|30611.0|0|30611.0|0|867.0|0|0.0|100
0|2020-11-22|30878.0|0|30878.0|0|867.0|0|0.0|100
0|2020-11-23|31137.0|0|31137.0|0|872.0|0|0.0|100
0|2020-11-24|31464.0|0|31464.0|0|881.0|0|0.0|100
0|2020-11-25|31795.0|0|31795.0|0|884.0|0|0.0|100
0|2020-11-26|31795.0|0|31795.0|0|884.0|0|0.0|100
0|2020-11-27|32408.0|0|32408.0|0|885.0|0|0.0|100
0|2020-11-28|32630.0|0|32630.0|0|895.0|0|0.0|100
0|2020-11-29|32808.0|0|32808.0|0|899.0|0|0.0|100
0|2020-11-30|33058.0|0|33058.0|0|902.0|0|0.0|100
0|2020-12-01|33246.0|0|33246.0|0|911.0|0|0.0|100
0|2020-12-02|33493.0|0|33493.0|0|911.0|0|0.0|100
0|2020-12-03|33857.0|0|33857.0|0|915.0|0|0.0|100
0|2020-12-04|34152.0|0|34152.0|0|922.0|0|0.0|100
0|2020-12-05|34603.0|0|34603.0|0|924.0|0|0.0|100
0|2020-12-06|34899.0|0|34899.0|0|925.0|0|0.0|100
0|2020-12-07|35202.0|0|35202.0|0|930.0|0|0.0|100
0|2020-12-08|35505.0|0|35505.0|0|939.0|0|0.0|100
0|2020-12-09|35883.0|0|35883.0|0|941.0|0|0.0|100
0|2020-12-10|36426.0|0|36426.0|0|942.0|0|0.0|100
0|2020-12-11|36962.0|0|36962.0|0|943.0|0|0.0|100
0|2020-12-12|37387.0|0|37387.0|0|945.0|0|0.0|100
0|2020-12-13|37753.0|0|37753.0|0|951.0|0|0.0|100
0|2020-12-14|38118.0|0|38118.0|0|955.0|0|0.0|100
0|2020-12-15|38457.0|0|38457.0|0|957.0|0|0.0|100
0|2020-12-16|38783.0|0|38783.0|0|966.0|0|0.0|100
0|2020-12-17|39337.0|0|39337.0|0|990.0|0|0.0|100
0|2020-12-18|39846.0|0|39846.0|0|995.0|0|0.0|100
0|2020-12-19|40299.0|0|40299.0|0|996.0|0|0.0|100
0|2020-12-20|40560.0|0|40560.0|0|997.0|0|0.0|100
0|2020-12-21|40987.0|0|40987.0|0|999.0|0|0.0|100
0|2020-12-22|41280.0|0|41280.0|0|1000.0|0|0.0|100
0|2020-12-23|41654.0|0|41654.0|0|1007.0|0|0.0|100
0|2020-12-24|42176.0|0|42176.0|0|1013.0|0|0.0|100
0|2020-12-25|42176.0|0|42176.0|0|1013.0|0|0.0|100
0|2020-12-26|42973.0|0|42973.0|0|1020.0|0|0.0|100
0|2020-12-27|43210.0|0|43210.0|0|1029.0|0|0.0|100
0|2020-12-28|43480.0|0|43480.0|0|1035.0|0|0.0|100
0|2020-12-29|43869.0|0|43869.0|0|1040.0|0|0.0|100
0|2020-12-30|44243.0|0|44243.0|0|1045.0|0|0.0|100
0|2020-12-31|44975.0|0|44975.0|0|1049.0|0|0.0|100
0|2021-01-01|44975.0|0|44975.0|0|1049.0|0|0.0|100
0|2021-01-02|46310.0|0|46310.0|0|1052.0|0|0.0|100
0|2021-01-03|46860.0|0|46860.0|0|1066.0|0|0.0|100
0|2021-01-04|47207.0|0|47207.0|0|1079.0|0|0.0|100
0|2021-01-05|47739.0|0|47739.0|0|1086.0|0|0.0|100
0|2021-01-06|48273.0|0|48273.0|0|1106.0|0|0.0|100
0|2021-01-07|48998.0|0|48998.0|0|1114.0|0|0.0|100
0|2021-01-08|49771.0|0|49771.0|0|1117.0|0|0.0|100
0|2021-01-09|50491.0|0|50491.0|0|1121.0|0|0.0|100
0|2021-01-10|50978.0|0|50978.0|0|1128.0|0|0.0|100
0|2021-01-11|51384.0|0|51384.0|0|1129.0|0|0.0|100
0|2021-01-12|51874.0|0|51874.0|0|1132.0|0|0.0|100
0|2021-01-13|52357.0|0|52357.0|0|1149.0|0|0.0|100
0|2021-01-14|52739.0|0|52739.0|0|1157.0|0|0.0|100
0|2021-01-15|53445.0|0|53445.0|0|1169.0|0|0.0|100
0|2021-01-16|53882.0|0|53882.0|0|1173.0|0|0.0|100
0|2021-01-17|54212.0|0|54212.0|0|1175.0|0|0.0|100
0|2021-01-18|54529.0|0|54529.0|0|1184.0|0|0.0|100
0|2021-01-19|54924.0|0|54924.0|0|1202.0|0|0.0|100
0|2021-01-20|55241.0|0|55241.0|0|1206.0|0|0.0|100
0|2021-01-21|55564.0|0|55564.0|0|1208.0|0|0.0|100
0|2021-01-22|56247.0|0|56247.0|0|1209.0|0|0.0|100
0|2021-01-23|56564.0|0|56564.0|0|1220.0|0|0.0|100
0|2021-01-24|56935.0|0|56935.0|0|1224.0|0|0.0|100
0|2021-01-25|57197.0|0|57197.0|0|1252.0|0|0.0|100
