|dates|Mobile_Alabama_UnitedStates.JHU_ConfirmedCases.data|Mobile_Alabama_UnitedStates.JHU_ConfirmedCases.missing|Mobile_Alabama_UnitedStates.NYT_ConfirmedCases.data|Mobile_Alabama_UnitedStates.NYT_ConfirmedCases.missing|Mobile_Alabama_UnitedStates.JHU_ConfirmedDeaths.data|Mobile_Alabama_UnitedStates.JHU_ConfirmedDeaths.missing|Mobile_Alabama_UnitedStates.JHU_ConfirmedRecoveries.data|Mobile_Alabama_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-20|3.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-21|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-22|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-23|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-24|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-25|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-26|18.0|0|21.0|0|0.0|0|0.0|100
0|2020-03-27|23.0|0|23.0|0|1.0|0|0.0|100
0|2020-03-28|29.0|0|34.0|0|1.0|0|0.0|100
0|2020-03-29|40.0|0|41.0|0|1.0|0|0.0|100
0|2020-03-30|44.0|0|45.0|0|1.0|0|0.0|100
0|2020-03-31|52.0|0|53.0|0|1.0|0|0.0|100
0|2020-04-01|56.0|0|57.0|0|3.0|0|0.0|100
0|2020-04-02|67.0|0|69.0|0|3.0|0|0.0|100
0|2020-04-03|103.0|0|103.0|0|5.0|0|0.0|100
0|2020-04-04|114.0|0|114.0|0|5.0|0|0.0|100
0|2020-04-05|125.0|0|127.0|0|6.0|0|0.0|100
0|2020-04-06|143.0|0|148.0|0|6.0|0|0.0|100
0|2020-04-07|201.0|0|202.0|0|8.0|0|0.0|100
0|2020-04-08|249.0|0|249.0|0|8.0|0|0.0|100
0|2020-04-09|309.0|0|329.0|0|9.0|0|0.0|100
0|2020-04-10|358.0|0|382.0|0|11.0|0|0.0|100
0|2020-04-11|408.0|0|429.0|0|15.0|0|0.0|100
0|2020-04-12|454.0|0|454.0|0|15.0|0|0.0|100
0|2020-04-13|468.0|0|491.0|0|17.0|0|0.0|100
0|2020-04-14|509.0|0|509.0|0|17.0|0|0.0|100
0|2020-04-15|548.0|0|561.0|0|17.0|0|0.0|100
0|2020-04-16|577.0|0|594.0|0|22.0|0|0.0|100
0|2020-04-17|621.0|0|627.0|0|24.0|0|0.0|100
0|2020-04-18|637.0|0|638.0|0|25.0|0|0.0|100
0|2020-04-19|661.0|0|663.0|0|28.0|0|0.0|100
0|2020-04-20|680.0|0|680.0|0|33.0|0|0.0|100
0|2020-04-21|714.0|0|721.0|0|37.0|0|0.0|100
0|2020-04-22|756.0|0|759.0|0|39.0|0|0.0|100
0|2020-04-23|810.0|0|810.0|0|39.0|0|0.0|100
0|2020-04-24|845.0|0|845.0|0|40.0|0|0.0|100
0|2020-04-25|845.0|0|888.0|0|40.0|0|0.0|100
0|2020-04-26|917.0|0|917.0|0|41.0|0|0.0|100
0|2020-04-27|942.0|0|942.0|0|43.0|0|0.0|100
0|2020-04-28|994.0|0|994.0|0|46.0|0|0.0|100
0|2020-04-29|1033.0|0|1041.0|0|51.0|0|0.0|100
0|2020-04-30|1058.0|0|1057.0|0|55.0|0|0.0|100
0|2020-05-01|1099.0|0|1099.0|0|61.0|0|0.0|100
0|2020-05-02|1172.0|0|1172.0|0|61.0|0|0.0|100
0|2020-05-03|1198.0|0|1198.0|0|62.0|0|0.0|100
0|2020-05-04|1222.0|0|1222.0|0|66.0|0|0.0|100
0|2020-05-05|1265.0|0|1265.0|0|71.0|0|0.0|100
0|2020-05-06|1311.0|0|1311.0|0|76.0|0|0.0|100
0|2020-05-07|1355.0|0|1355.0|0|78.0|0|0.0|100
0|2020-05-08|1407.0|0|1407.0|0|81.0|0|0.0|100
0|2020-05-09|1452.0|0|1452.0|0|83.0|0|0.0|100
0|2020-05-10|1461.0|0|1461.0|0|85.0|0|0.0|100
0|2020-05-11|1474.0|0|1474.0|0|90.0|0|0.0|100
0|2020-05-12|1507.0|0|1507.0|0|95.0|0|0.0|100
