|dates|Kings_California_UnitedStates.JHU_ConfirmedCases.data|Kings_California_UnitedStates.JHU_ConfirmedCases.missing|Kings_California_UnitedStates.NYT_ConfirmedCases.data|Kings_California_UnitedStates.NYT_ConfirmedCases.missing|Kings_California_UnitedStates.JHU_ConfirmedDeaths.data|Kings_California_UnitedStates.JHU_ConfirmedDeaths.missing|Kings_California_UnitedStates.JHU_ConfirmedRecoveries.data|Kings_California_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-15|358.0|0|372.0|0|1.0|0|0.0|100
0|2020-05-16|372.0|0|392.0|0|2.0|0|0.0|100
0|2020-05-17|399.0|0|399.0|0|2.0|0|0.0|100
0|2020-05-18|399.0|0|412.0|0|2.0|0|0.0|100
0|2020-05-19|416.0|0|416.0|0|2.0|0|0.0|100
0|2020-05-20|416.0|0|416.0|0|2.0|0|0.0|100
0|2020-05-21|457.0|0|488.0|0|2.0|0|0.0|100
0|2020-05-22|488.0|0|506.0|0|2.0|0|0.0|100
0|2020-05-23|506.0|0|506.0|0|2.0|0|0.0|100
0|2020-05-24|517.0|0|647.0|0|2.0|0|0.0|100
0|2020-05-25|647.0|0|688.0|0|2.0|0|0.0|100
0|2020-05-26|688.0|0|688.0|0|2.0|0|0.0|100
0|2020-05-27|698.0|0|698.0|0|3.0|0|0.0|100
0|2020-05-28|704.0|0|704.0|0|3.0|0|0.0|100
0|2020-05-29|714.0|0|714.0|0|3.0|0|0.0|100
0|2020-05-30|735.0|0|746.0|0|3.0|0|0.0|100
0|2020-05-31|746.0|0|1122.0|0|4.0|0|0.0|100
0|2020-06-01|1122.0|0|1122.0|0|5.0|0|0.0|100
0|2020-06-02|1137.0|0|1137.0|0|5.0|0|0.0|100
0|2020-06-03|1168.0|0|1168.0|0|6.0|0|0.0|100
0|2020-06-04|1187.0|0|1187.0|0|6.0|0|0.0|100
0|2020-06-05|1452.0|0|1452.0|0|6.0|0|0.0|100
0|2020-06-06|1483.0|0|1492.0|0|6.0|0|0.0|100
0|2020-06-07|1492.0|0|1538.0|0|6.0|0|0.0|100
0|2020-06-08|1538.0|0|1567.0|0|6.0|0|0.0|100
0|2020-06-09|1576.0|0|1637.0|0|6.0|0|0.0|100
0|2020-06-10|1637.0|0|1688.0|0|6.0|0|0.0|100
0|2020-06-11|1688.0|0|1688.0|0|6.0|0|0.0|100
0|2020-06-12|1724.0|0|1724.0|0|6.0|0|0.0|100
0|2020-06-13|1759.0|0|1759.0|0|6.0|0|0.0|100
0|2020-06-14|1759.0|0|1805.0|0|6.0|0|0.0|100
0|2020-06-15|1831.0|0|1831.0|0|6.0|0|0.0|100
0|2020-06-16|1831.0|0|1870.0|0|8.0|0|0.0|100
0|2020-06-17|1870.0|0|1940.0|0|9.0|0|0.0|100
0|2020-06-18|1976.0|0|1976.0|0|10.0|0|0.0|100
0|2020-06-19|2057.0|0|2057.0|0|12.0|0|0.0|100
0|2020-06-20|2057.0|0|2091.0|0|12.0|0|0.0|100
0|2020-06-21|2091.0|0|2091.0|0|15.0|0|0.0|100
0|2020-06-22|2158.0|0|2093.0|0|18.0|0|0.0|100
0|2020-06-23|2158.0|0|2186.0|0|18.0|0|0.0|100
0|2020-06-24|2234.0|0|2234.0|0|20.0|0|0.0|100
0|2020-06-25|2284.0|0|2284.0|0|21.0|0|0.0|100
0|2020-06-26|2298.0|0|2298.0|0|21.0|0|0.0|100
0|2020-06-27|2318.0|0|2318.0|0|22.0|0|0.0|100
0|2020-06-28|2318.0|0|2350.0|0|22.0|0|0.0|100
0|2020-06-29|2394.0|0|2394.0|0|28.0|0|0.0|100
0|2020-06-30|2394.0|0|2417.0|0|29.0|0|0.0|100
0|2020-07-01|2504.0|0|2504.0|0|34.0|0|0.0|100
0|2020-07-02|2583.0|0|2583.0|0|32.0|0|0.0|100
0|2020-07-03|2583.0|0|2600.0|0|32.0|0|0.0|100
0|2020-07-04|2600.0|0|2634.0|0|32.0|0|0.0|100
0|2020-07-05|2634.0|0|2673.0|0|32.0|0|0.0|100
0|2020-07-06|2673.0|0|2717.0|0|33.0|0|0.0|100
0|2020-07-07|2755.0|0|2755.0|0|37.0|0|0.0|100
0|2020-07-08|2823.0|0|2823.0|0|38.0|0|0.0|100
0|2020-07-09|2855.0|0|2855.0|0|39.0|0|0.0|100
0|2020-07-10|2855.0|0|2898.0|0|39.0|0|0.0|100
0|2020-07-11|2898.0|0|2918.0|0|39.0|0|0.0|100
0|2020-07-12|2918.0|0|2970.0|0|39.0|0|0.0|100
0|2020-07-13|2970.0|0|3024.0|0|39.0|0|0.0|100
0|2020-07-14|3078.0|0|3078.0|0|40.0|0|0.0|100
0|2020-07-15|3108.0|0|3108.0|0|41.0|0|0.0|100
0|2020-07-16|3172.0|0|3172.0|0|41.0|0|0.0|100
0|2020-07-17|3209.0|0|3209.0|0|41.0|0|0.0|100
0|2020-07-18|3209.0|0|3228.0|0|41.0|0|0.0|100
0|2020-07-19|3247.0|0|3280.0|0|41.0|0|0.0|100
0|2020-07-20|3398.0|0|3398.0|0|42.0|0|0.0|100
0|2020-07-21|3398.0|0|3465.0|0|42.0|0|0.0|100
0|2020-07-22|3465.0|0|3600.0|0|42.0|0|0.0|100
0|2020-07-23|3696.0|0|3692.0|0|45.0|0|0.0|100
0|2020-07-24|3696.0|0|3767.0|0|45.0|0|0.0|100
0|2020-07-25|3772.0|0|3809.0|0|46.0|0|0.0|100
0|2020-07-26|3813.0|0|3838.0|0|47.0|0|0.0|100
0|2020-07-27|3842.0|0|3966.0|0|47.0|0|0.0|100
0|2020-07-28|3966.0|0|4036.0|0|49.0|0|0.0|100
0|2020-07-29|4036.0|0|4106.0|0|50.0|0|0.0|100
0|2020-07-30|4106.0|0|4146.0|0|51.0|0|0.0|100
0|2020-07-31|4146.0|0|4380.0|0|54.0|0|0.0|100
0|2020-08-01|4380.0|0|4380.0|0|56.0|0|0.0|100
0|2020-08-02|4380.0|0|4453.0|0|56.0|0|0.0|100
0|2020-08-03|4453.0|0|4453.0|0|56.0|0|0.0|100
0|2020-08-04|4453.0|0|4453.0|0|56.0|0|0.0|100
0|2020-08-05|4453.0|0|4453.0|0|56.0|0|0.0|100
0|2020-08-06|4453.0|0|4453.0|0|56.0|0|0.0|100
0|2020-08-07|4453.0|0|4453.0|0|56.0|0|0.0|100
0|2020-08-08|4453.0|0|4453.0|0|56.0|0|0.0|100
0|2020-08-09|4453.0|0|4453.0|0|56.0|0|0.0|100
0|2020-08-10|4453.0|0|4453.0|0|56.0|0|0.0|100
0|2020-08-11|4453.0|0|5067.0|0|56.0|0|0.0|100
0|2020-08-12|5067.0|0|5127.0|0|62.0|0|0.0|100
0|2020-08-13|5127.0|0|5243.0|0|62.0|0|0.0|100
0|2020-08-14|5243.0|0|5310.0|0|64.0|0|0.0|100
0|2020-08-15|5310.0|0|5409.0|0|64.0|0|0.0|100
0|2020-08-16|5409.0|0|5514.0|0|66.0|0|0.0|100
0|2020-08-17|5514.0|0|5543.0|0|66.0|0|0.0|100
0|2020-08-18|5543.0|0|5575.0|0|66.0|0|0.0|100
0|2020-08-19|5631.0|0|5631.0|0|68.0|0|0.0|100
0|2020-08-20|5631.0|0|5659.0|0|68.0|0|0.0|100
0|2020-08-21|5659.0|0|5703.0|0|68.0|0|0.0|100
0|2020-08-22|5703.0|0|5893.0|0|68.0|0|0.0|100
0|2020-08-23|5892.0|0|5921.0|0|69.0|0|0.0|100
0|2020-08-24|5921.0|0|5957.0|0|69.0|0|0.0|100
0|2020-08-25|5957.0|0|5977.0|0|69.0|0|0.0|100
0|2020-08-26|5977.0|0|6021.0|0|72.0|0|0.0|100
0|2020-08-27|6021.0|0|6090.0|0|72.0|0|0.0|100
0|2020-08-28|6090.0|0|6103.0|0|72.0|0|0.0|100
0|2020-08-29|6103.0|0|6142.0|0|72.0|0|0.0|100
0|2020-08-30|6142.0|0|6284.0|0|72.0|0|0.0|100
0|2020-08-31|6340.0|0|6340.0|0|72.0|0|0.0|100
0|2020-09-01|6340.0|0|6362.0|0|72.0|0|0.0|100
0|2020-09-02|6392.0|0|6385.0|0|74.0|0|0.0|100
0|2020-09-03|6392.0|0|6426.0|0|75.0|0|0.0|100
0|2020-09-04|6422.0|0|6688.0|0|76.0|0|0.0|100
0|2020-09-05|6688.0|0|6737.0|0|76.0|0|0.0|100
0|2020-09-06|6737.0|0|6788.0|0|76.0|0|0.0|100
0|2020-09-07|6788.0|0|6847.0|0|76.0|0|0.0|100
0|2020-09-08|6847.0|0|6878.0|0|76.0|0|0.0|100
0|2020-09-09|6878.0|0|6894.0|0|76.0|0|0.0|100
0|2020-09-10|6894.0|0|6918.0|0|76.0|0|0.0|100
0|2020-09-11|6918.0|0|7039.0|0|76.0|0|0.0|100
0|2020-09-12|7039.0|0|7057.0|0|77.0|0|0.0|100
0|2020-09-13|7057.0|0|7097.0|0|77.0|0|0.0|100
0|2020-09-14|7097.0|0|7125.0|0|77.0|0|0.0|100
0|2020-09-15|7125.0|0|7144.0|0|77.0|0|0.0|100
0|2020-09-16|7144.0|0|7158.0|0|77.0|0|0.0|100
0|2020-09-17|7158.0|0|7201.0|0|77.0|0|0.0|100
0|2020-09-18|7158.0|0|7268.0|0|77.0|0|0.0|100
0|2020-09-19|7268.0|0|7284.0|0|77.0|0|0.0|100
0|2020-09-20|7283.0|0|7430.0|0|77.0|0|0.0|100
0|2020-09-21|7430.0|0|7534.0|0|77.0|0|0.0|100
0|2020-09-22|7534.0|0|7544.0|0|77.0|0|0.0|100
0|2020-09-23|7544.0|0|7569.0|0|77.0|0|0.0|100
0|2020-09-24|7569.0|0|7645.0|0|77.0|0|0.0|100
0|2020-09-25|7631.0|0|7645.0|0|77.0|0|0.0|100
0|2020-09-26|7631.0|0|7561.0|0|77.0|0|0.0|100
0|2020-09-27|7569.0|0|7651.0|0|80.0|0|0.0|100
0|2020-09-28|7651.0|0|7657.0|0|80.0|0|0.0|100
0|2020-09-29|7661.0|0|7678.0|0|80.0|0|0.0|100
0|2020-09-30|7681.0|0|7682.0|0|80.0|0|0.0|100
0|2020-10-01|7685.0|0|7685.0|0|80.0|0|0.0|100
0|2020-10-02|7688.0|0|7688.0|0|80.0|0|0.0|100
0|2020-10-03|7716.0|0|7716.0|0|80.0|0|0.0|100
0|2020-10-04|7887.0|0|7912.0|0|80.0|0|0.0|100
0|2020-10-05|7919.0|0|7919.0|0|82.0|0|0.0|100
0|2020-10-06|7932.0|0|7933.0|0|82.0|0|0.0|100
0|2020-10-07|7943.0|0|7943.0|0|82.0|0|0.0|100
0|2020-10-08|7948.0|0|7956.0|0|82.0|0|0.0|100
0|2020-10-09|7968.0|0|7982.0|0|82.0|0|0.0|100
0|2020-10-10|7993.0|0|8071.0|0|82.0|0|0.0|100
0|2020-10-11|8078.0|0|8078.0|0|82.0|0|0.0|100
0|2020-10-12|8094.0|0|8094.0|0|82.0|0|0.0|100
0|2020-10-13|8106.0|0|8106.0|0|82.0|0|0.0|100
0|2020-10-14|8111.0|0|8111.0|0|82.0|0|0.0|100
0|2020-10-15|8118.0|0|8118.0|0|82.0|0|0.0|100
0|2020-10-16|8134.0|0|8134.0|0|83.0|0|0.0|100
0|2020-10-17|8146.0|0|8146.0|0|83.0|0|0.0|100
0|2020-10-18|8151.0|0|8151.0|0|83.0|0|0.0|100
0|2020-10-19|8159.0|0|8159.0|0|83.0|0|0.0|100
0|2020-10-20|8173.0|0|8173.0|0|83.0|0|0.0|100
0|2020-10-21|8173.0|0|8178.0|0|83.0|0|0.0|100
0|2020-10-22|8186.0|0|8186.0|0|83.0|0|0.0|100
0|2020-10-23|8201.0|0|8201.0|0|83.0|0|0.0|100
0|2020-10-24|8218.0|0|8218.0|0|83.0|0|0.0|100
0|2020-10-25|8228.0|0|8228.0|0|83.0|0|0.0|100
0|2020-10-26|8246.0|0|8246.0|0|83.0|0|0.0|100
0|2020-10-27|8264.0|0|8370.0|0|83.0|0|0.0|100
0|2020-10-28|8411.0|0|8411.0|0|83.0|0|0.0|100
0|2020-10-29|8486.0|0|8486.0|0|83.0|0|0.0|100
0|2020-10-30|8502.0|0|8502.0|0|83.0|0|0.0|100
0|2020-10-31|8564.0|0|8564.0|0|83.0|0|0.0|100
0|2020-11-01|8612.0|0|8612.0|0|83.0|0|0.0|100
0|2020-11-02|8641.0|0|8641.0|0|83.0|0|0.0|100
0|2020-11-03|8654.0|0|8673.0|0|84.0|0|0.0|100
0|2020-11-04|8783.0|0|8783.0|0|84.0|0|0.0|100
0|2020-11-05|8817.0|0|8817.0|0|84.0|0|0.0|100
0|2020-11-06|8846.0|0|8846.0|0|84.0|0|0.0|100
0|2020-11-07|8883.0|0|8889.0|0|86.0|0|0.0|100
0|2020-11-08|9005.0|0|9002.0|0|87.0|0|0.0|100
0|2020-11-09|9026.0|0|9070.0|0|87.0|0|0.0|100
0|2020-11-10|9141.0|0|9141.0|0|87.0|0|0.0|100
0|2020-11-11|9236.0|0|9236.0|0|87.0|0|0.0|100
0|2020-11-12|9263.0|0|9277.0|0|87.0|0|0.0|100
0|2020-11-13|9335.0|0|9372.0|0|87.0|0|0.0|100
0|2020-11-14|9428.0|0|9434.0|0|87.0|0|0.0|100
0|2020-11-15|9490.0|0|9515.0|0|86.0|0|0.0|100
0|2020-11-16|9533.0|0|9601.0|0|87.0|0|0.0|100
0|2020-11-17|9601.0|0|9664.0|0|87.0|0|0.0|100
0|2020-11-18|9653.0|0|9708.0|0|87.0|0|0.0|100
0|2020-11-19|9708.0|0|9775.0|0|86.0|0|0.0|100
0|2020-11-20|9775.0|0|9922.0|0|86.0|0|0.0|100
0|2020-11-21|9922.0|0|10038.0|0|86.0|0|0.0|100
0|2020-11-22|10038.0|0|10115.0|0|86.0|0|0.0|100
0|2020-11-23|10115.0|0|10259.0|0|86.0|0|0.0|100
0|2020-11-24|10259.0|0|10359.0|0|87.0|0|0.0|100
0|2020-11-25|10359.0|0|10440.0|0|87.0|0|0.0|100
0|2020-11-26|10440.0|0|10496.0|0|87.0|0|0.0|100
0|2020-11-27|10475.0|0|10687.0|0|87.0|0|0.0|100
0|2020-11-28|10687.0|0|11093.0|0|87.0|0|0.0|100
0|2020-11-29|11093.0|0|11270.0|0|87.0|0|0.0|100
0|2020-11-30|11270.0|0|11366.0|0|87.0|0|0.0|100
0|2020-12-01|11366.0|0|11381.0|0|87.0|0|0.0|100
0|2020-12-02|11434.0|0|11555.0|0|89.0|0|0.0|100
0|2020-12-03|11555.0|0|11682.0|0|89.0|0|0.0|100
0|2020-12-04|11682.0|0|11751.0|0|89.0|0|0.0|100
0|2020-12-05|11767.0|0|11911.0|0|91.0|0|0.0|100
0|2020-12-06|11911.0|0|11957.0|0|93.0|0|0.0|100
0|2020-12-07|12056.0|0|12201.0|0|95.0|0|0.0|100
0|2020-12-08|12412.0|0|12624.0|0|95.0|0|0.0|100
0|2020-12-09|12624.0|0|12716.0|0|95.0|0|0.0|100
0|2020-12-10|12716.0|0|12913.0|0|97.0|0|0.0|100
0|2020-12-11|12993.0|0|13045.0|0|97.0|0|0.0|100
0|2020-12-12|13118.0|0|13198.0|0|98.0|0|0.0|100
0|2020-12-13|13205.0|0|13357.0|0|98.0|0|0.0|100
0|2020-12-14|13357.0|0|13494.0|0|98.0|0|0.0|100
0|2020-12-15|13491.0|0|13656.0|0|100.0|0|0.0|100
0|2020-12-16|13653.0|0|13761.0|0|100.0|0|0.0|100
0|2020-12-17|13758.0|0|14087.0|0|101.0|0|0.0|100
0|2020-12-18|14073.0|0|14289.0|0|101.0|0|0.0|100
0|2020-12-19|14289.0|0|14497.0|0|101.0|0|0.0|100
0|2020-12-20|14497.0|0|14654.0|0|103.0|0|0.0|100
0|2020-12-21|14654.0|0|14786.0|0|104.0|0|0.0|100
0|2020-12-22|14786.0|0|14883.0|0|104.0|0|0.0|100
0|2020-12-23|14883.0|0|14952.0|0|105.0|0|0.0|100
0|2020-12-24|14951.0|0|15242.0|0|108.0|0|0.0|100
0|2020-12-25|15242.0|0|15491.0|0|110.0|0|0.0|100
0|2020-12-26|15491.0|0|15548.0|0|110.0|0|0.0|100
0|2020-12-27|15548.0|0|15624.0|0|110.0|0|0.0|100
0|2020-12-28|15624.0|0|15767.0|0|110.0|0|0.0|100
0|2020-12-29|15767.0|0|15809.0|0|110.0|0|0.0|100
0|2020-12-30|15809.0|0|15915.0|0|110.0|0|0.0|100
0|2020-12-31|15915.0|0|16114.0|0|110.0|0|0.0|100
0|2021-01-01|16114.0|0|16394.0|0|110.0|0|0.0|100
0|2021-01-02|16394.0|0|16394.0|0|110.0|0|0.0|100
0|2021-01-03|16515.0|0|16628.0|0|110.0|0|0.0|100
0|2021-01-04|16628.0|0|16870.0|0|110.0|0|0.0|100
0|2021-01-05|16855.0|0|16870.0|0|110.0|0|0.0|100
0|2021-01-06|16860.0|0|16889.0|0|110.0|0|0.0|100
0|2021-01-07|17019.0|0|17086.0|0|110.0|0|0.0|100
0|2021-01-08|17238.0|0|17238.0|0|110.0|0|0.0|100
0|2021-01-09|17441.0|0|17711.0|0|110.0|0|0.0|100
0|2021-01-10|17711.0|0|17711.0|0|110.0|0|0.0|100
0|2021-01-11|17812.0|0|17941.0|0|110.0|0|0.0|100
0|2021-01-12|17941.0|0|18110.0|0|110.0|0|0.0|100
0|2021-01-13|18110.0|0|18164.0|0|110.0|0|0.0|100
0|2021-01-14|18164.0|0|18453.0|0|110.0|0|0.0|100
0|2021-01-15|18453.0|0|18453.0|0|110.0|0|0.0|100
0|2021-01-16|18661.0|0|19012.0|0|110.0|0|0.0|100
0|2021-01-17|19125.0|0|19254.0|0|133.0|0|0.0|100
0|2021-01-18|19254.0|0|19321.0|0|133.0|0|0.0|100
0|2021-01-19|19321.0|0|19435.0|0|143.0|0|0.0|100
0|2021-01-20|19435.0|0|19588.0|0|145.0|0|0.0|100
0|2021-01-21|19588.0|0|19703.0|0|148.0|0|0.0|100
0|2021-01-22|19703.0|0|19703.0|0|160.0|0|0.0|100
0|2021-01-23|19760.0|0|19760.0|0|160.0|0|0.0|100
0|2021-01-24|19904.0|0|19904.0|0|160.0|0|0.0|100
0|2021-01-25|19988.0|0|20138.0|0|160.0|0|0.0|100
0|2021-01-26|20138.0|0|20223.0|0|161.0|0|0.0|100
0|2021-01-27|20223.0|0|20276.0|0|161.0|0|0.0|100
0|2021-01-28|20276.0|0|20392.0|0|169.0|0|0.0|100
