|dates|Lucas_Iowa_UnitedStates.AveragePrecipitationTotal.data|Lucas_Iowa_UnitedStates.AveragePrecipitationTotal.missing|Lucas_Iowa_UnitedStates.AveragePrecipitation.data|Lucas_Iowa_UnitedStates.AveragePrecipitation.missing|Lucas_Iowa_UnitedStates.AverageWindDirection.data|Lucas_Iowa_UnitedStates.AverageWindDirection.missing|Lucas_Iowa_UnitedStates.AverageWindSpeed.data|Lucas_Iowa_UnitedStates.AverageWindSpeed.missing
0|2020-01-01|0.0|0|0.0|0|198.75|0|13.15625|0
0|2020-01-02|0.0|0|0.0|0|250.78125|0|9.34375|0
0|2020-01-03|0.0|0|0.0|0|250.0|0|8.729166666666666|0
0|2020-01-04|0.0|0|0.0|0|252.39583333333334|0|11.677083333333334|0
0|2020-01-05|0.0|0|0.0|0|262.5|0|15.729166666666666|0
0|2020-01-06|0.0|0|0.0|0|181.35416666666666|0|4.213541666666667|0
0|2020-01-07|0.0|0|0.0|0|272.0833333333333|0|9.770833333333334|0
0|2020-01-08|0.0|0|0.0|0|104.16666666666667|0|14.15625|0
0|2020-01-09|0.0|0|0.0|0|202.70833333333334|0|16.010416666666668|0
0|2020-01-10|0.0|0|0.00020833333333333335|0|197.39583333333334|0|14.520833333333334|0
0|2020-01-11|0.0|0|0.0|0|314.0625|0|12.739583333333334|0
0|2020-01-12|0.0|0|0.0|0|127.70833333333333|0|7.5625|0
0|2020-01-13|0.0|0|0.0039583333333333345|0|155.10416666666666|0|10.5625|0
0|2020-01-14|0.0|0|0.0|0|163.28125|0|8.234375|0
0|2020-01-15|0.0|0|0.0|0|241.45833333333334|0|12.421875|0
0|2020-01-16|0.0|0|0.0|0|216.875|0|8.875|0
0|2020-01-17|0.0|0|0.00125|0|129.375|0|15.447916666666666|0
0|2020-01-18|0.0|0|0.004791666666666665|0|270.8333333333333|0|19.229166666666668|0
0|2020-01-19|0.0|0|0.0|0|308.28125|0|14.020833333333334|0
0|2020-01-20|0.0|0|0.0|0|251.77083333333334|0|6.270833333333333|0
0|2020-01-21|0.0|0|0.0|0|186.92708333333334|0|12.046875|0
0|2020-01-22|0.0|0|0.0031250000000000006|0|168.02083333333334|0|14.385416666666666|0
0|2020-01-23|0.0|0|0.0004166666666666667|0|102.1875|0|6.677083333333333|0
0|2020-01-24|0.0|0|0.00125|0|331.9791666666667|0|13.84375|0
0|2020-01-25|0.0|0|0.0|0|270.3125|0|9.802083333333334|0
0|2020-01-26|0.0|0|0.0|0|225.625|0|5.604166666666667|0
0|2020-01-27|0.0|0|0.0|0|269.4791666666667|0|5.510416666666667|0
0|2020-01-28|0.0|0|0.0|0|149.16666666666666|0|5.625|0
0|2020-01-29|0.0|0|0.000625|0|63.541666666666664|0|3.15625|0
0|2020-01-30|0.0|0|0.0|0|114.375|0|4.510416666666667|0
0|2020-01-31|0.0|0|0.0|0|168.54166666666666|0|7.25|0
0|2020-02-01|0.0|0|0.0|0|237.70833333333334|0|10.291666666666666|0
0|2020-02-02|0.0|0|0.0|0|186.04166666666666|0|7.822916666666667|0
0|2020-02-03|0.0|0|0.0|0|53.125|0|13.84375|0
0|2020-02-04|0.0|0|0.0|0|61.5625|0|14.9375|0
0|2020-02-05|0.0|0|0.0|0|67.5|0|8.010416666666666|0
0|2020-02-06|0.0|0|0.0|0|109.375|0|2.5416666666666665|0
0|2020-02-07|0.0|0|0.0|0|246.77083333333334|0|9.645833333333334|0
0|2020-02-08|0.0|0|0.0|0|202.96875|0|7.921875|0
0|2020-02-09|0.0|0|0.0|0|236.45833333333334|0|14.354166666666666|0
0|2020-02-10|0.0|0|0.0|0|160.20833333333334|0|3.7395833333333335|0
0|2020-02-11|0.0|0|0.0|0|257.9166666666667|0|8.979166666666666|0
0|2020-02-12|0.0|0|0.001666666666666667|0|227.03125|0|10.833333333333334|0
0|2020-02-13|0.0|0|0.0|0|320.46875|0|14.901041666666666|0
0|2020-02-14|0.0|0|0.0|0|163.17708333333334|0|10.875|0
0|2020-02-15|0.0|0|0.0|0|213.75|0|11.197916666666666|0
0|2020-02-16|0.0|0|0.0|0|164.16666666666666|0|7.40625|0
0|2020-02-17|0.0|0|0.0004166666666666667|0|156.51041666666666|0|9.119791666666666|0
0|2020-02-18|0.0|0|0.0|0|268.8541666666667|0|10.5|0
0|2020-02-19|0.0|0|0.0|0|44.739583333333336|0|9.161458333333334|0
0|2020-02-20|0.0|0|0.0|0|205.20833333333334|0|7.0|0
0|2020-02-21|0.0|0|0.0|0|213.90625|0|12.895833333333334|0
0|2020-02-22|0.0|0|0.0|0|202.03125|0|12.432291666666666|0
0|2020-02-23|0.0|0|0.0|0|117.39583333333333|0|5.739583333333333|0
0|2020-02-24|0.0|0|0.0|0|39.375|0|11.197916666666666|0
0|2020-02-25|0.0|0|0.0|0|99.375|0|13.3125|0
0|2020-02-26|0.0|0|0.0|0|317.2916666666667|0|12.90625|0
0|2020-02-27|0.0|0|0.0|0|246.77083333333334|0|7.125|0
0|2020-02-28|0.0|0|0.0|0|218.75|0|9.25|0
0|2020-02-29|0.0|0|0.0|0|165.41666666666666|0|11.520833333333334|0
