|dates|Winnebago_Wisconsin_UnitedStates.JHU_ConfirmedCases.data|Winnebago_Wisconsin_UnitedStates.JHU_ConfirmedCases.missing|Winnebago_Wisconsin_UnitedStates.NYT_ConfirmedCases.data|Winnebago_Wisconsin_UnitedStates.NYT_ConfirmedCases.missing|Winnebago_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.data|Winnebago_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.missing|Winnebago_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.data|Winnebago_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-15|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-16|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-17|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-18|5.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-19|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-20|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-21|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-22|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-23|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-24|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-25|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-26|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-27|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-28|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-29|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-30|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-31|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-04-01|19.0|0|13.0|0|0.0|0|0.0|100
0|2020-04-02|24.0|0|17.0|0|0.0|0|0.0|100
0|2020-04-03|24.0|0|18.0|0|0.0|0|0.0|100
0|2020-04-04|24.0|0|18.0|0|0.0|0|0.0|100
0|2020-04-05|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-04-06|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-04-07|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-04-08|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-04-09|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-04-10|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-04-11|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-04-12|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-04-13|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-04-14|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-04-15|31.0|0|31.0|0|1.0|0|0.0|100
0|2020-04-16|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-04-17|34.0|0|34.0|0|1.0|0|0.0|100
0|2020-04-18|38.0|0|38.0|0|1.0|0|0.0|100
0|2020-04-19|41.0|0|41.0|0|1.0|0|0.0|100
0|2020-04-20|41.0|0|41.0|0|1.0|0|0.0|100
0|2020-04-21|41.0|0|40.0|0|1.0|0|0.0|100
0|2020-04-22|43.0|0|43.0|0|1.0|0|0.0|100
0|2020-04-23|46.0|0|46.0|0|1.0|0|0.0|100
0|2020-04-24|46.0|0|46.0|0|1.0|0|0.0|100
0|2020-04-25|48.0|0|48.0|0|1.0|0|0.0|100
0|2020-04-26|48.0|0|48.0|0|1.0|0|0.0|100
0|2020-04-27|48.0|0|48.0|0|1.0|0|0.0|100
0|2020-04-28|48.0|0|48.0|0|1.0|0|0.0|100
0|2020-04-29|51.0|0|51.0|0|1.0|0|0.0|100
0|2020-04-30|53.0|0|53.0|0|1.0|0|0.0|100
0|2020-05-01|62.0|0|62.0|0|1.0|0|0.0|100
0|2020-05-02|67.0|0|67.0|0|1.0|0|0.0|100
0|2020-05-03|69.0|0|69.0|0|1.0|0|0.0|100
0|2020-05-04|72.0|0|72.0|0|1.0|0|0.0|100
0|2020-05-05|83.0|0|83.0|0|1.0|0|0.0|100
0|2020-05-06|85.0|0|85.0|0|1.0|0|0.0|100
0|2020-05-07|88.0|0|88.0|0|1.0|0|0.0|100
0|2020-05-08|91.0|0|91.0|0|1.0|0|0.0|100
0|2020-05-09|98.0|0|98.0|0|1.0|0|0.0|100
0|2020-05-10|98.0|0|98.0|0|1.0|0|0.0|100
0|2020-05-11|100.0|0|100.0|0|1.0|0|0.0|100
0|2020-05-12|101.0|0|101.0|0|1.0|0|0.0|100
