|dates|Greenville_SouthCarolina_UnitedStates.JHU_ConfirmedCases.data|Greenville_SouthCarolina_UnitedStates.JHU_ConfirmedCases.missing|Greenville_SouthCarolina_UnitedStates.NYT_ConfirmedCases.data|Greenville_SouthCarolina_UnitedStates.NYT_ConfirmedCases.missing|Greenville_SouthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|Greenville_SouthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|Greenville_SouthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|Greenville_SouthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-16|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-17|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-18|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-19|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-20|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-03-21|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-03-22|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-03-23|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-03-24|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-03-25|50.0|0|50.0|0|0.0|0|0.0|100
0|2020-03-26|50.0|0|51.0|0|0.0|0|0.0|100
0|2020-03-27|51.0|0|51.0|0|1.0|0|0.0|100
0|2020-03-28|57.0|0|57.0|0|1.0|0|0.0|100
0|2020-03-29|71.0|0|71.0|0|1.0|0|0.0|100
0|2020-03-30|88.0|0|88.0|0|1.0|0|0.0|100
0|2020-03-31|106.0|0|106.0|0|1.0|0|0.0|100
0|2020-04-01|129.0|0|129.0|0|1.0|0|0.0|100
0|2020-04-02|154.0|0|154.0|0|1.0|0|0.0|100
0|2020-04-03|174.0|0|174.0|0|2.0|0|0.0|100
0|2020-04-04|183.0|0|183.0|0|2.0|0|0.0|100
0|2020-04-05|186.0|0|186.0|0|2.0|0|0.0|100
0|2020-04-06|204.0|0|204.0|0|2.0|0|0.0|100
0|2020-04-07|214.0|0|214.0|0|3.0|0|0.0|100
0|2020-04-08|214.0|0|223.0|0|3.0|0|0.0|100
0|2020-04-09|254.0|0|254.0|0|3.0|0|0.0|100
0|2020-04-10|308.0|0|308.0|0|6.0|0|0.0|100
0|2020-04-11|325.0|0|325.0|0|7.0|0|0.0|100
0|2020-04-12|339.0|0|339.0|0|8.0|0|0.0|100
0|2020-04-13|346.0|0|346.0|0|8.0|0|0.0|100
0|2020-04-14|373.0|0|373.0|0|10.0|0|0.0|100
0|2020-04-15|400.0|0|400.0|0|11.0|0|0.0|100
0|2020-04-16|436.0|0|436.0|0|11.0|0|0.0|100
0|2020-04-17|447.0|0|447.0|0|11.0|0|0.0|100
0|2020-04-18|486.0|0|486.0|0|11.0|0|0.0|100
0|2020-04-19|492.0|0|492.0|0|11.0|0|0.0|100
0|2020-04-20|498.0|0|498.0|0|11.0|0|0.0|100
0|2020-04-21|498.0|0|517.0|0|11.0|0|0.0|100
0|2020-04-22|536.0|0|536.0|0|13.0|0|0.0|100
0|2020-04-23|558.0|0|558.0|0|13.0|0|0.0|100
0|2020-04-24|557.0|0|557.0|0|15.0|0|0.0|100
0|2020-04-25|564.0|0|564.0|0|16.0|0|0.0|100
0|2020-04-26|609.0|0|609.0|0|19.0|0|0.0|100
0|2020-04-27|649.0|0|649.0|0|20.0|0|0.0|100
0|2020-04-28|661.0|0|661.0|0|22.0|0|0.0|100
0|2020-04-29|689.0|0|689.0|0|34.0|0|0.0|100
0|2020-04-30|722.0|0|722.0|0|37.0|0|0.0|100
0|2020-05-01|730.0|0|730.0|0|38.0|0|0.0|100
0|2020-05-02|749.0|0|749.0|0|39.0|0|0.0|100
0|2020-05-03|757.0|0|757.0|0|40.0|0|0.0|100
0|2020-05-04|788.0|0|788.0|0|42.0|0|0.0|100
0|2020-05-05|796.0|0|796.0|0|42.0|0|0.0|100
0|2020-05-06|803.0|0|803.0|0|42.0|0|0.0|100
0|2020-05-07|835.0|0|835.0|0|42.0|0|0.0|100
0|2020-05-08|869.0|0|869.0|0|44.0|0|0.0|100
0|2020-05-09|912.0|0|912.0|0|45.0|0|0.0|100
0|2020-05-10|933.0|0|933.0|0|45.0|0|0.0|100
0|2020-05-11|946.0|0|946.0|0|45.0|0|0.0|100
0|2020-05-12|971.0|0|971.0|0|45.0|0|0.0|100
