|dates|Alger_Michigan_UnitedStates.JHU_ConfirmedCases.data|Alger_Michigan_UnitedStates.JHU_ConfirmedCases.missing|Alger_Michigan_UnitedStates.NYT_ConfirmedCases.data|Alger_Michigan_UnitedStates.NYT_ConfirmedCases.missing|Alger_Michigan_UnitedStates.JHU_ConfirmedDeaths.data|Alger_Michigan_UnitedStates.JHU_ConfirmedDeaths.missing|Alger_Michigan_UnitedStates.JHU_ConfirmedRecoveries.data|Alger_Michigan_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-10|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-11|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-12|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-13|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-14|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-15|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-16|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-17|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-18|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-19|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-20|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-21|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-22|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-23|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-24|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-25|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-26|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-27|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-28|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-29|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-30|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-01|3.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-02|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-03|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-04|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-05|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-06|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-07|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-08|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-09|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-10|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-11|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-12|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-13|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-14|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-15|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-16|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-17|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-18|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-19|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-20|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-21|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-22|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-23|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-24|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-25|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-26|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-27|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-28|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-29|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-30|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-31|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-08-01|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-08-02|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-08-03|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-08-04|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-08-05|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-08-06|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-08-07|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-08-08|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-08-09|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-08-10|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-08-11|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-08-12|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-08-13|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-08-14|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-08-15|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-08-16|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-08-17|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-08-18|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-08-19|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-08-20|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-08-21|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-08-22|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-08-23|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-08-24|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-08-25|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-08-26|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-08-27|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-08-28|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-08-29|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-08-30|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-08-31|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-01|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-02|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-03|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-04|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-09-05|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-06|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-07|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-08|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-09|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-10|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-11|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-12|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-13|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-14|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-15|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-16|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-17|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-18|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-19|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-20|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-21|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-22|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-23|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-09-24|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-25|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-26|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-09-27|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-09-28|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-09-29|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-09-30|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-10-01|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-10-02|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-10-03|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-10-04|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-10-05|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-10-06|29.0|0|30.0|0|0.0|0|0.0|100
0|2020-10-07|32.0|0|33.0|0|0.0|0|0.0|100
0|2020-10-08|36.0|0|37.0|0|0.0|0|0.0|100
0|2020-10-09|41.0|0|42.0|0|0.0|0|0.0|100
0|2020-10-10|47.0|0|48.0|0|0.0|0|0.0|100
0|2020-10-11|47.0|0|48.0|0|0.0|0|0.0|100
0|2020-10-12|49.0|0|50.0|0|0.0|0|0.0|100
0|2020-10-13|63.0|0|64.0|0|0.0|0|0.0|100
0|2020-10-14|67.0|0|68.0|0|0.0|0|0.0|100
0|2020-10-15|67.0|0|68.0|0|0.0|0|0.0|100
0|2020-10-16|77.0|0|78.0|0|0.0|0|0.0|100
0|2020-10-17|88.0|0|78.0|0|0.0|0|0.0|100
0|2020-10-18|88.0|0|78.0|0|0.0|0|0.0|100
0|2020-10-19|96.0|0|97.0|0|1.0|0|0.0|100
0|2020-10-20|98.0|0|99.0|0|1.0|0|0.0|100
0|2020-10-21|101.0|0|102.0|0|1.0|0|0.0|100
0|2020-10-22|103.0|0|104.0|0|1.0|0|0.0|100
0|2020-10-23|103.0|0|104.0|0|1.0|0|0.0|100
0|2020-10-24|105.0|0|106.0|0|1.0|0|0.0|100
0|2020-10-25|105.0|0|106.0|0|1.0|0|0.0|100
0|2020-10-26|107.0|0|108.0|0|1.0|0|0.0|100
0|2020-10-27|111.0|0|112.0|0|1.0|0|0.0|100
0|2020-10-28|117.0|0|118.0|0|1.0|0|0.0|100
0|2020-10-29|117.0|0|118.0|0|1.0|0|0.0|100
0|2020-10-30|119.0|0|120.0|0|1.0|0|0.0|100
0|2020-10-31|121.0|0|122.0|0|1.0|0|0.0|100
0|2020-11-01|121.0|0|122.0|0|1.0|0|0.0|100
0|2020-11-02|126.0|0|127.0|0|1.0|0|0.0|100
0|2020-11-03|130.0|0|148.0|0|1.0|0|0.0|100
0|2020-11-04|131.0|0|149.0|0|1.0|0|0.0|100
0|2020-11-05|133.0|0|151.0|0|1.0|0|0.0|100
0|2020-11-06|135.0|0|153.0|0|1.0|0|0.0|100
0|2020-11-07|140.0|0|158.0|0|1.0|0|0.0|100
0|2020-11-08|140.0|0|158.0|0|1.0|0|0.0|100
0|2020-11-09|147.0|0|165.0|0|1.0|0|0.0|100
0|2020-11-10|154.0|0|172.0|0|1.0|0|0.0|100
0|2020-11-11|155.0|0|173.0|0|1.0|0|0.0|100
0|2020-11-12|162.0|0|180.0|0|1.0|0|0.0|100
0|2020-11-13|166.0|0|184.0|0|1.0|0|0.0|100
0|2020-11-14|171.0|0|189.0|0|2.0|0|0.0|100
0|2020-11-15|171.0|0|189.0|0|2.0|0|0.0|100
0|2020-11-16|173.0|0|191.0|0|2.0|0|0.0|100
0|2020-11-17|177.0|0|195.0|0|2.0|0|0.0|100
0|2020-11-18|192.0|0|210.0|0|2.0|0|0.0|100
0|2020-11-19|198.0|0|216.0|0|2.0|0|0.0|100
0|2020-11-20|200.0|0|218.0|0|2.0|0|0.0|100
0|2020-11-21|205.0|0|223.0|0|2.0|0|0.0|100
0|2020-11-22|205.0|0|223.0|0|2.0|0|0.0|100
0|2020-11-23|210.0|0|228.0|0|2.0|0|0.0|100
0|2020-11-24|213.0|0|231.0|0|2.0|0|0.0|100
0|2020-11-25|214.0|0|232.0|0|2.0|0|0.0|100
0|2020-11-26|214.0|0|232.0|0|2.0|0|0.0|100
0|2020-11-27|222.0|0|240.0|0|2.0|0|0.0|100
0|2020-11-28|233.0|0|251.0|0|2.0|0|0.0|100
0|2020-11-29|233.0|0|251.0|0|2.0|0|0.0|100
0|2020-11-30|228.0|0|246.0|0|2.0|0|0.0|100
0|2020-12-01|236.0|0|254.0|0|2.0|0|0.0|100
0|2020-12-02|238.0|0|256.0|0|2.0|0|0.0|100
0|2020-12-03|240.0|0|258.0|0|2.0|0|0.0|100
0|2020-12-04|246.0|0|373.0|0|2.0|0|0.0|100
0|2020-12-05|248.0|0|375.0|0|2.0|0|0.0|100
0|2020-12-06|248.0|0|375.0|0|2.0|0|0.0|100
0|2020-12-07|252.0|0|379.0|0|2.0|0|0.0|100
0|2020-12-08|257.0|0|384.0|0|2.0|0|0.0|100
0|2020-12-09|258.0|0|385.0|0|2.0|0|0.0|100
0|2020-12-10|258.0|0|385.0|0|2.0|0|0.0|100
0|2020-12-11|262.0|0|389.0|0|2.0|0|0.0|100
0|2020-12-12|265.0|0|392.0|0|2.0|0|0.0|100
0|2020-12-13|265.0|0|392.0|0|2.0|0|0.0|100
0|2020-12-14|267.0|0|394.0|0|2.0|0|0.0|100
0|2020-12-15|268.0|0|395.0|0|2.0|0|0.0|100
0|2020-12-16|268.0|0|395.0|0|2.0|0|0.0|100
0|2020-12-17|270.0|0|397.0|0|2.0|0|0.0|100
0|2020-12-18|275.0|0|402.0|0|2.0|0|0.0|100
0|2020-12-19|280.0|0|407.0|0|2.0|0|0.0|100
0|2020-12-20|280.0|0|407.0|0|2.0|0|0.0|100
0|2020-12-21|282.0|0|409.0|0|2.0|0|0.0|100
0|2020-12-22|286.0|0|413.0|0|2.0|0|0.0|100
0|2020-12-23|290.0|0|417.0|0|2.0|0|0.0|100
0|2020-12-24|290.0|0|417.0|0|2.0|0|0.0|100
0|2020-12-25|290.0|0|417.0|0|2.0|0|0.0|100
0|2020-12-26|297.0|0|424.0|0|2.0|0|0.0|100
0|2020-12-27|297.0|0|424.0|0|2.0|0|0.0|100
0|2020-12-28|300.0|0|427.0|0|2.0|0|0.0|100
0|2020-12-29|317.0|0|444.0|0|2.0|0|0.0|100
0|2020-12-30|319.0|0|446.0|0|2.0|0|0.0|100
0|2020-12-31|319.0|0|446.0|0|2.0|0|0.0|100
0|2021-01-01|319.0|0|446.0|0|2.0|0|0.0|100
0|2021-01-02|321.0|0|448.0|0|2.0|0|0.0|100
0|2021-01-03|321.0|0|448.0|0|2.0|0|0.0|100
0|2021-01-04|326.0|0|453.0|0|2.0|0|0.0|100
0|2021-01-05|326.0|0|453.0|0|2.0|0|0.0|100
0|2021-01-06|334.0|0|461.0|0|2.0|0|0.0|100
0|2021-01-07|333.0|0|460.0|0|3.0|0|0.0|100
0|2021-01-08|338.0|0|465.0|0|3.0|0|0.0|100
0|2021-01-09|344.0|0|471.0|0|3.0|0|0.0|100
0|2021-01-10|344.0|0|471.0|0|3.0|0|0.0|100
0|2021-01-11|348.0|0|475.0|0|3.0|0|0.0|100
0|2021-01-12|350.0|0|477.0|0|3.0|0|0.0|100
0|2021-01-13|353.0|0|480.0|0|3.0|0|0.0|100
0|2021-01-14|358.0|0|497.0|0|3.0|0|0.0|100
0|2021-01-15|364.0|0|503.0|0|3.0|0|0.0|100
0|2021-01-16|373.0|0|512.0|0|3.0|0|0.0|100
0|2021-01-17|373.0|0|512.0|0|3.0|0|0.0|100
0|2021-01-18|378.0|0|517.0|0|3.0|0|0.0|100
0|2021-01-19|378.0|0|519.0|0|3.0|0|0.0|100
0|2021-01-20|395.0|0|534.0|0|3.0|0|0.0|100
0|2021-01-21|397.0|0|536.0|0|3.0|0|0.0|100
0|2021-01-22|400.0|0|539.0|0|3.0|0|0.0|100
0|2021-01-23|410.0|0|549.0|0|3.0|0|0.0|100
0|2021-01-24|410.0|0|549.0|0|3.0|0|0.0|100
0|2021-01-25|415.0|0|554.0|0|3.0|0|0.0|100
0|2021-01-26|415.0|0|554.0|0|3.0|0|0.0|100
0|2021-01-27|420.0|0|559.0|0|3.0|0|0.0|100
0|2021-01-28|424.0|0|563.0|0|3.0|0|0.0|100
0|2021-01-29|424.0|0|563.0|0|3.0|0|0.0|100
0|2021-01-30|424.0|0|563.0|0|3.0|0|0.0|100
0|2021-01-31|424.0|0|563.0|0|3.0|0|0.0|100
0|2021-02-01|424.0|0|563.0|0|3.0|0|0.0|100
0|2021-02-02|425.0|0|564.0|0|3.0|0|0.0|100
0|2021-02-03|427.0|0|566.0|0|3.0|0|0.0|100
0|2021-02-04|429.0|0|576.0|0|3.0|0|0.0|100
0|2021-02-05|430.0|0|577.0|0|3.0|0|0.0|100
0|2021-02-06|430.0|0|577.0|0|3.0|0|0.0|100
0|2021-02-07|430.0|0|577.0|0|3.0|0|0.0|100
0|2021-02-08|430.0|0|577.0|0|3.0|0|0.0|100
0|2021-02-09|431.0|0|578.0|0|3.0|0|0.0|100
0|2021-02-10|431.0|0|578.0|0|3.0|0|0.0|100
0|2021-02-11|431.0|0|578.0|0|3.0|0|0.0|100
