|dates|DonaAna_NewMexico_UnitedStates.JHU_ConfirmedCases.data|DonaAna_NewMexico_UnitedStates.JHU_ConfirmedCases.missing|DonaAna_NewMexico_UnitedStates.NYT_ConfirmedCases.data|DonaAna_NewMexico_UnitedStates.NYT_ConfirmedCases.missing|DonaAna_NewMexico_UnitedStates.JHU_ConfirmedDeaths.data|DonaAna_NewMexico_UnitedStates.JHU_ConfirmedDeaths.missing|DonaAna_NewMexico_UnitedStates.JHU_ConfirmedRecoveries.data|DonaAna_NewMexico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-21|0.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-22|2.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-23|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-24|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-25|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-26|13.0|0|16.0|0|0.0|0|0.0|100
0|2020-03-27|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-03-28|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-03-29|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-03-30|17.0|0|18.0|0|0.0|0|0.0|100
0|2020-03-31|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-04-01|18.0|0|21.0|0|0.0|0|0.0|100
0|2020-04-02|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-04-03|23.0|0|22.0|0|0.0|0|0.0|100
0|2020-04-04|22.0|0|23.0|0|0.0|0|0.0|100
0|2020-04-05|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-04-06|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-04-07|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-04-08|35.0|0|39.0|0|0.0|0|0.0|100
0|2020-04-09|39.0|0|44.0|0|0.0|0|0.0|100
0|2020-04-10|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-04-11|44.0|0|49.0|0|0.0|0|0.0|100
0|2020-04-12|49.0|0|49.0|0|1.0|0|0.0|100
0|2020-04-13|50.0|0|50.0|0|1.0|0|0.0|100
0|2020-04-14|50.0|0|50.0|0|1.0|0|0.0|100
0|2020-04-15|54.0|0|54.0|0|1.0|0|0.0|100
0|2020-04-16|54.0|0|58.0|0|1.0|0|0.0|100
0|2020-04-17|58.0|0|65.0|0|1.0|0|0.0|100
0|2020-04-18|67.0|0|67.0|0|1.0|0|0.0|100
0|2020-04-19|69.0|0|69.0|0|1.0|0|0.0|100
0|2020-04-20|73.0|0|73.0|0|1.0|0|0.0|100
0|2020-04-21|73.0|0|76.0|0|1.0|0|0.0|100
0|2020-04-22|82.0|0|82.0|0|1.0|0|0.0|100
0|2020-04-23|88.0|0|88.0|0|1.0|0|0.0|100
0|2020-04-24|94.0|0|94.0|0|1.0|0|0.0|100
0|2020-04-25|110.0|0|110.0|0|1.0|0|0.0|100
0|2020-04-26|116.0|0|116.0|0|1.0|0|0.0|100
0|2020-04-27|126.0|0|126.0|0|1.0|0|0.0|100
0|2020-04-28|129.0|0|129.0|0|1.0|0|0.0|100
0|2020-04-29|130.0|0|130.0|0|1.0|0|0.0|100
0|2020-04-30|144.0|0|144.0|0|1.0|0|0.0|100
0|2020-05-01|147.0|0|147.0|0|1.0|0|0.0|100
0|2020-05-02|153.0|0|153.0|0|2.0|0|0.0|100
0|2020-05-03|159.0|0|159.0|0|2.0|0|0.0|100
0|2020-05-04|170.0|0|170.0|0|2.0|0|0.0|100
0|2020-05-05|173.0|0|173.0|0|2.0|0|0.0|100
0|2020-05-06|180.0|0|180.0|0|2.0|0|0.0|100
0|2020-05-07|197.0|0|197.0|0|2.0|0|0.0|100
0|2020-05-08|206.0|0|206.0|0|2.0|0|0.0|100
0|2020-05-09|201.0|0|212.0|0|2.0|0|0.0|100
0|2020-05-10|221.0|0|232.0|0|2.0|0|0.0|100
0|2020-05-11|245.0|0|256.0|0|2.0|0|0.0|100
0|2020-05-12|245.0|0|256.0|0|2.0|0|0.0|100
0|2020-05-13|249.0|0|260.0|0|2.0|0|0.0|100
