|dates|Nassau_Florida_UnitedStates.JHU_ConfirmedCases.data|Nassau_Florida_UnitedStates.JHU_ConfirmedCases.missing|Nassau_Florida_UnitedStates.NYT_ConfirmedCases.data|Nassau_Florida_UnitedStates.NYT_ConfirmedCases.missing|Nassau_Florida_UnitedStates.JHU_ConfirmedDeaths.data|Nassau_Florida_UnitedStates.JHU_ConfirmedDeaths.missing|Nassau_Florida_UnitedStates.JHU_ConfirmedRecoveries.data|Nassau_Florida_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|63.0|0|63.0|0|1.0|0|0.0|100
0|2020-05-15|65.0|0|65.0|0|1.0|0|0.0|100
0|2020-05-16|65.0|0|65.0|0|1.0|0|0.0|100
0|2020-05-17|66.0|0|66.0|0|1.0|0|0.0|100
0|2020-05-18|66.0|0|66.0|0|1.0|0|0.0|100
0|2020-05-19|66.0|0|66.0|0|1.0|0|0.0|100
0|2020-05-20|69.0|0|69.0|0|1.0|0|0.0|100
0|2020-05-21|69.0|0|69.0|0|1.0|0|0.0|100
0|2020-05-22|69.0|0|69.0|0|1.0|0|0.0|100
0|2020-05-23|69.0|0|69.0|0|1.0|0|0.0|100
0|2020-05-24|70.0|0|70.0|0|1.0|0|0.0|100
0|2020-05-25|70.0|0|70.0|0|1.0|0|0.0|100
0|2020-05-26|70.0|0|70.0|0|1.0|0|0.0|100
0|2020-05-27|72.0|0|72.0|0|1.0|0|0.0|100
0|2020-05-28|74.0|0|74.0|0|1.0|0|0.0|100
0|2020-05-29|74.0|0|74.0|0|1.0|0|0.0|100
0|2020-05-30|75.0|0|75.0|0|1.0|0|0.0|100
0|2020-05-31|76.0|0|76.0|0|1.0|0|0.0|100
0|2020-06-01|76.0|0|76.0|0|1.0|0|0.0|100
0|2020-06-02|80.0|0|80.0|0|1.0|0|0.0|100
0|2020-06-03|81.0|0|81.0|0|1.0|0|0.0|100
0|2020-06-04|82.0|0|82.0|0|1.0|0|0.0|100
0|2020-06-05|82.0|0|82.0|0|1.0|0|0.0|100
0|2020-06-06|82.0|0|82.0|0|1.0|0|0.0|100
0|2020-06-07|82.0|0|82.0|0|1.0|0|0.0|100
0|2020-06-08|82.0|0|82.0|0|1.0|0|0.0|100
0|2020-06-09|83.0|0|83.0|0|1.0|0|0.0|100
0|2020-06-10|84.0|0|84.0|0|1.0|0|0.0|100
0|2020-06-11|86.0|0|86.0|0|1.0|0|0.0|100
0|2020-06-12|87.0|0|87.0|0|1.0|0|0.0|100
0|2020-06-13|90.0|0|90.0|0|1.0|0|0.0|100
0|2020-06-14|92.0|0|92.0|0|1.0|0|0.0|100
0|2020-06-15|93.0|0|93.0|0|1.0|0|0.0|100
0|2020-06-16|94.0|0|94.0|0|1.0|0|0.0|100
0|2020-06-17|96.0|0|96.0|0|1.0|0|0.0|100
0|2020-06-18|97.0|0|97.0|0|1.0|0|0.0|100
0|2020-06-19|101.0|0|101.0|0|1.0|0|0.0|100
0|2020-06-20|111.0|0|111.0|0|1.0|0|0.0|100
0|2020-06-21|115.0|0|115.0|0|1.0|0|0.0|100
0|2020-06-22|120.0|0|120.0|0|1.0|0|0.0|100
0|2020-06-23|126.0|0|126.0|0|1.0|0|0.0|100
0|2020-06-24|128.0|0|128.0|0|1.0|0|0.0|100
0|2020-06-25|136.0|0|136.0|0|1.0|0|0.0|100
0|2020-06-26|146.0|0|146.0|0|1.0|0|0.0|100
0|2020-06-27|158.0|0|158.0|0|1.0|0|0.0|100
0|2020-06-28|169.0|0|169.0|0|1.0|0|0.0|100
0|2020-06-29|175.0|0|175.0|0|1.0|0|0.0|100
0|2020-06-30|182.0|0|182.0|0|1.0|0|0.0|100
0|2020-07-01|196.0|0|196.0|0|1.0|0|0.0|100
0|2020-07-02|225.0|0|225.0|0|1.0|0|0.0|100
0|2020-07-03|253.0|0|253.0|0|1.0|0|0.0|100
0|2020-07-04|277.0|0|277.0|0|1.0|0|0.0|100
0|2020-07-05|313.0|0|313.0|0|1.0|0|0.0|100
0|2020-07-06|325.0|0|325.0|0|1.0|0|0.0|100
0|2020-07-07|346.0|0|346.0|0|2.0|0|0.0|100
0|2020-07-08|375.0|0|375.0|0|2.0|0|0.0|100
0|2020-07-09|405.0|0|405.0|0|2.0|0|0.0|100
0|2020-07-10|438.0|0|438.0|0|2.0|0|0.0|100
0|2020-07-11|482.0|0|482.0|0|2.0|0|0.0|100
0|2020-07-12|524.0|0|524.0|0|2.0|0|0.0|100
0|2020-07-13|546.0|0|546.0|0|2.0|0|0.0|100
0|2020-07-14|570.0|0|570.0|0|3.0|0|0.0|100
0|2020-07-15|600.0|0|600.0|0|3.0|0|0.0|100
0|2020-07-16|626.0|0|626.0|0|3.0|0|0.0|100
0|2020-07-17|660.0|0|660.0|0|3.0|0|0.0|100
0|2020-07-18|682.0|0|682.0|0|4.0|0|0.0|100
0|2020-07-19|745.0|0|745.0|0|4.0|0|0.0|100
0|2020-07-20|784.0|0|784.0|0|4.0|0|0.0|100
0|2020-07-21|811.0|0|811.0|0|5.0|0|0.0|100
0|2020-07-22|838.0|0|838.0|0|7.0|0|0.0|100
0|2020-07-23|865.0|0|865.0|0|7.0|0|0.0|100
0|2020-07-24|895.0|0|895.0|0|7.0|0|0.0|100
0|2020-07-25|919.0|0|919.0|0|8.0|0|0.0|100
0|2020-07-26|941.0|0|941.0|0|8.0|0|0.0|100
0|2020-07-27|967.0|0|967.0|0|8.0|0|0.0|100
0|2020-07-28|986.0|0|986.0|0|8.0|0|0.0|100
0|2020-07-29|1009.0|0|1009.0|0|8.0|0|0.0|100
0|2020-07-30|1037.0|0|1037.0|0|10.0|0|0.0|100
0|2020-07-31|1054.0|0|1054.0|0|10.0|0|0.0|100
0|2020-08-01|1079.0|0|1079.0|0|10.0|0|0.0|100
0|2020-08-02|1104.0|0|1104.0|0|10.0|0|0.0|100
0|2020-08-03|1121.0|0|1121.0|0|11.0|0|0.0|100
0|2020-08-04|1138.0|0|1138.0|0|11.0|0|0.0|100
0|2020-08-05|1155.0|0|1155.0|0|11.0|0|0.0|100
0|2020-08-06|1184.0|0|1184.0|0|11.0|0|0.0|100
0|2020-08-07|1202.0|0|1202.0|0|11.0|0|0.0|100
0|2020-08-08|1219.0|0|1219.0|0|11.0|0|0.0|100
0|2020-08-09|1233.0|0|1233.0|0|11.0|0|0.0|100
0|2020-08-10|1239.0|0|1239.0|0|11.0|0|0.0|100
0|2020-08-11|1253.0|0|1253.0|0|11.0|0|0.0|100
0|2020-08-12|1270.0|0|1270.0|0|11.0|0|0.0|100
0|2020-08-13|1280.0|0|1280.0|0|11.0|0|0.0|100
0|2020-08-14|1296.0|0|1296.0|0|11.0|0|0.0|100
0|2020-08-15|1316.0|0|1316.0|0|13.0|0|0.0|100
0|2020-08-16|1334.0|0|1334.0|0|13.0|0|0.0|100
0|2020-08-17|1345.0|0|1345.0|0|13.0|0|0.0|100
0|2020-08-18|1354.0|0|1354.0|0|13.0|0|0.0|100
0|2020-08-19|1372.0|0|1372.0|0|13.0|0|0.0|100
0|2020-08-20|1396.0|0|1396.0|0|14.0|0|0.0|100
0|2020-08-21|1435.0|0|1435.0|0|15.0|0|0.0|100
0|2020-08-22|1456.0|0|1456.0|0|15.0|0|0.0|100
0|2020-08-23|1498.0|0|1498.0|0|15.0|0|0.0|100
0|2020-08-24|1512.0|0|1512.0|0|15.0|0|0.0|100
0|2020-08-25|1522.0|0|1522.0|0|16.0|0|0.0|100
0|2020-08-26|1533.0|0|1533.0|0|16.0|0|0.0|100
0|2020-08-27|1574.0|0|1574.0|0|16.0|0|0.0|100
0|2020-08-28|1620.0|0|1620.0|0|18.0|0|0.0|100
0|2020-08-29|1643.0|0|1643.0|0|19.0|0|0.0|100
0|2020-08-30|1659.0|0|1659.0|0|19.0|0|0.0|100
0|2020-08-31|1704.0|0|1704.0|0|19.0|0|0.0|100
0|2020-09-01|1728.0|0|1728.0|0|20.0|0|0.0|100
0|2020-09-02|1729.0|0|1729.0|0|22.0|0|0.0|100
0|2020-09-03|1765.0|0|1765.0|0|22.0|0|0.0|100
0|2020-09-04|1777.0|0|1777.0|0|22.0|0|0.0|100
0|2020-09-05|1794.0|0|1794.0|0|24.0|0|0.0|100
0|2020-09-06|1816.0|0|1816.0|0|24.0|0|0.0|100
0|2020-09-07|1839.0|0|1839.0|0|24.0|0|0.0|100
0|2020-09-08|1850.0|0|1850.0|0|25.0|0|0.0|100
0|2020-09-09|1869.0|0|1869.0|0|29.0|0|0.0|100
0|2020-09-10|1880.0|0|1880.0|0|29.0|0|0.0|100
0|2020-09-11|1891.0|0|1891.0|0|29.0|0|0.0|100
0|2020-09-12|1914.0|0|1914.0|0|31.0|0|0.0|100
0|2020-09-13|1929.0|0|1929.0|0|31.0|0|0.0|100
0|2020-09-14|1929.0|0|1948.0|0|31.0|0|0.0|100
0|2020-09-15|1960.0|0|1960.0|0|31.0|0|0.0|100
0|2020-09-16|1978.0|0|1978.0|0|35.0|0|0.0|100
0|2020-09-17|1989.0|0|1989.0|0|35.0|0|0.0|100
0|2020-09-18|1999.0|0|1999.0|0|37.0|0|0.0|100
0|2020-09-19|2010.0|0|2010.0|0|37.0|0|0.0|100
0|2020-09-20|2010.0|0|2024.0|0|37.0|0|0.0|100
0|2020-09-21|2010.0|0|2031.0|0|37.0|0|0.0|100
0|2020-09-22|2036.0|0|2036.0|0|40.0|0|0.0|100
0|2020-09-23|2053.0|0|2053.0|0|41.0|0|0.0|100
0|2020-09-24|2062.0|0|2062.0|0|42.0|0|0.0|100
0|2020-09-25|2075.0|0|2075.0|0|42.0|0|0.0|100
0|2020-09-26|2080.0|0|2080.0|0|43.0|0|0.0|100
0|2020-09-27|2097.0|0|2097.0|0|44.0|0|0.0|100
0|2020-09-28|2100.0|0|2100.0|0|44.0|0|0.0|100
0|2020-09-29|2116.0|0|2116.0|0|45.0|0|0.0|100
0|2020-09-30|2127.0|0|2127.0|0|45.0|0|0.0|100
0|2020-10-01|2139.0|0|2139.0|0|46.0|0|0.0|100
0|2020-10-02|2148.0|0|2148.0|0|46.0|0|0.0|100
0|2020-10-03|2159.0|0|2159.0|0|48.0|0|0.0|100
0|2020-10-04|2182.0|0|2182.0|0|48.0|0|0.0|100
0|2020-10-05|2188.0|0|2188.0|0|48.0|0|0.0|100
0|2020-10-06|2195.0|0|2195.0|0|48.0|0|0.0|100
0|2020-10-07|2211.0|0|2211.0|0|48.0|0|0.0|100
0|2020-10-08|2218.0|0|2218.0|0|48.0|0|0.0|100
0|2020-10-09|2224.0|0|2224.0|0|49.0|0|0.0|100
0|2020-10-10|2224.0|0|2224.0|0|49.0|0|0.0|100
0|2020-10-11|2256.0|0|2256.0|0|50.0|0|0.0|100
0|2020-10-12|2265.0|0|2265.0|0|50.0|0|0.0|100
0|2020-10-13|2282.0|0|2282.0|0|50.0|0|0.0|100
0|2020-10-14|2297.0|0|2297.0|0|50.0|0|0.0|100
0|2020-10-15|2309.0|0|2309.0|0|50.0|0|0.0|100
0|2020-10-16|2319.0|0|2319.0|0|50.0|0|0.0|100
0|2020-10-17|2335.0|0|2335.0|0|50.0|0|0.0|100
0|2020-10-18|2342.0|0|2342.0|0|50.0|0|0.0|100
0|2020-10-19|2343.0|0|2343.0|0|50.0|0|0.0|100
0|2020-10-20|2351.0|0|2351.0|0|50.0|0|0.0|100
0|2020-10-21|2360.0|0|2360.0|0|50.0|0|0.0|100
0|2020-10-22|2360.0|0|2387.0|0|50.0|0|0.0|100
0|2020-10-23|2360.0|0|2401.0|0|50.0|0|0.0|100
0|2020-10-24|2360.0|0|2419.0|0|50.0|0|0.0|100
0|2020-10-25|2360.0|0|2429.0|0|50.0|0|0.0|100
0|2020-10-26|2360.0|0|2441.0|0|50.0|0|0.0|100
0|2020-10-27|2360.0|0|2457.0|0|50.0|0|0.0|100
0|2020-10-28|2360.0|0|2470.0|0|50.0|0|0.0|100
0|2020-10-29|2360.0|0|2480.0|0|50.0|0|0.0|100
0|2020-10-30|2360.0|0|2485.0|0|50.0|0|0.0|100
0|2020-10-31|2360.0|0|2498.0|0|50.0|0|0.0|100
0|2020-11-01|2360.0|0|2504.0|0|50.0|0|0.0|100
0|2020-11-02|2514.0|0|2514.0|0|52.0|0|0.0|100
0|2020-11-03|2517.0|0|2517.0|0|52.0|0|0.0|100
0|2020-11-04|2535.0|0|2535.0|0|52.0|0|0.0|100
0|2020-11-05|2561.0|0|2561.0|0|52.0|0|0.0|100
0|2020-11-06|2576.0|0|2576.0|0|52.0|0|0.0|100
0|2020-11-07|2591.0|0|2591.0|0|52.0|0|0.0|100
0|2020-11-08|2609.0|0|2609.0|0|52.0|0|0.0|100
0|2020-11-09|2627.0|0|2627.0|0|52.0|0|0.0|100
0|2020-11-10|2627.0|0|2650.0|0|52.0|0|0.0|100
0|2020-11-11|2666.0|0|2666.0|0|52.0|0|0.0|100
0|2020-11-12|2666.0|0|2678.0|0|52.0|0|0.0|100
0|2020-11-13|2701.0|0|2701.0|0|52.0|0|0.0|100
0|2020-11-14|2701.0|0|2724.0|0|52.0|0|0.0|100
0|2020-11-15|2701.0|0|2762.0|0|52.0|0|0.0|100
0|2020-11-16|2767.0|0|2767.0|0|52.0|0|0.0|100
0|2020-11-17|2767.0|0|2786.0|0|52.0|0|0.0|100
0|2020-11-18|2819.0|0|2819.0|0|53.0|0|0.0|100
0|2020-11-19|2819.0|0|2837.0|0|53.0|0|0.0|100
0|2020-11-20|2865.0|0|2865.0|0|53.0|0|0.0|100
0|2020-11-21|2905.0|0|2905.0|0|53.0|0|0.0|100
0|2020-11-22|2930.0|0|2930.0|0|53.0|0|0.0|100
0|2020-11-23|2940.0|0|2940.0|0|54.0|0|0.0|100
0|2020-11-24|2995.0|0|2995.0|0|55.0|0|0.0|100
0|2020-11-25|3039.0|0|3039.0|0|55.0|0|0.0|100
0|2020-11-26|3039.0|0|3039.0|0|55.0|0|0.0|100
0|2020-11-27|3097.0|0|3097.0|0|55.0|0|0.0|100
0|2020-11-28|3097.0|0|3130.0|0|55.0|0|0.0|100
0|2020-11-29|3162.0|0|3162.0|0|55.0|0|0.0|100
0|2020-11-30|3196.0|0|3196.0|0|57.0|0|0.0|100
0|2020-12-01|3196.0|0|3221.0|0|57.0|0|0.0|100
0|2020-12-02|3291.0|0|3291.0|0|57.0|0|0.0|100
0|2020-12-03|3342.0|0|3342.0|0|57.0|0|0.0|100
0|2020-12-04|3376.0|0|3376.0|0|57.0|0|0.0|100
0|2020-12-05|3417.0|0|3417.0|0|57.0|0|0.0|100
0|2020-12-06|3443.0|0|3443.0|0|57.0|0|0.0|100
0|2020-12-07|3472.0|0|3472.0|0|59.0|0|0.0|100
0|2020-12-08|3472.0|0|3502.0|0|59.0|0|0.0|100
0|2020-12-09|3543.0|0|3543.0|0|61.0|0|0.0|100
0|2020-12-10|3582.0|0|3582.0|0|61.0|0|0.0|100
0|2020-12-11|3629.0|0|3629.0|0|62.0|0|0.0|100
0|2020-12-12|3684.0|0|3684.0|0|62.0|0|0.0|100
0|2020-12-13|3717.0|0|3717.0|0|62.0|0|0.0|100
0|2020-12-14|3745.0|0|3745.0|0|62.0|0|0.0|100
0|2020-12-15|3793.0|0|3793.0|0|63.0|0|0.0|100
0|2020-12-16|3793.0|0|3847.0|0|64.0|0|0.0|100
0|2020-12-17|3793.0|0|3919.0|0|64.0|0|0.0|100
0|2020-12-18|3980.0|0|3980.0|0|64.0|0|0.0|100
0|2020-12-19|4031.0|0|4031.0|0|64.0|0|0.0|100
0|2020-12-20|4077.0|0|4077.0|0|64.0|0|0.0|100
0|2020-12-21|4136.0|0|4136.0|0|64.0|0|0.0|100
0|2020-12-22|4194.0|0|4194.0|0|65.0|0|0.0|100
0|2020-12-23|4272.0|0|4272.0|0|65.0|0|0.0|100
0|2020-12-24|4370.0|0|4370.0|0|66.0|0|0.0|100
0|2020-12-25|4370.0|0|4370.0|0|66.0|0|0.0|100
0|2020-12-26|4446.0|0|4446.0|0|66.0|0|0.0|100
0|2020-12-27|4488.0|0|4488.0|0|66.0|0|0.0|100
0|2020-12-28|4488.0|0|4521.0|0|66.0|0|0.0|100
0|2020-12-29|4488.0|0|4608.0|0|66.0|0|0.0|100
0|2020-12-30|4488.0|0|4665.0|0|66.0|0|0.0|100
0|2020-12-31|4488.0|0|4775.0|0|66.0|0|0.0|100
0|2021-01-01|4488.0|0|4775.0|0|66.0|0|0.0|100
0|2021-01-02|4488.0|0|4962.0|0|66.0|0|0.0|100
0|2021-01-03|4488.0|0|5041.0|0|66.0|0|0.0|100
0|2021-01-04|5124.0|0|5124.0|0|66.0|0|0.0|100
0|2021-01-05|5247.0|0|5247.0|0|67.0|0|0.0|100
0|2021-01-06|5328.0|0|5328.0|0|68.0|0|0.0|100
0|2021-01-07|5328.0|0|5449.0|0|68.0|0|0.0|100
0|2021-01-08|5565.0|0|5565.0|0|68.0|0|0.0|100
0|2021-01-09|5651.0|0|5651.0|0|70.0|0|0.0|100
0|2021-01-10|5718.0|0|5718.0|0|70.0|0|0.0|100
0|2021-01-11|5772.0|0|5772.0|0|70.0|0|0.0|100
0|2021-01-12|5875.0|0|5875.0|0|71.0|0|0.0|100
0|2021-01-13|5953.0|0|5953.0|0|71.0|0|0.0|100
0|2021-01-14|6003.0|0|6003.0|0|72.0|0|0.0|100
0|2021-01-15|6003.0|0|6128.0|0|73.0|0|0.0|100
0|2021-01-16|6204.0|0|6204.0|0|73.0|0|0.0|100
0|2021-01-17|6243.0|0|6243.0|0|73.0|0|0.0|100
0|2021-01-18|6292.0|0|6292.0|0|73.0|0|0.0|100
0|2021-01-19|6341.0|0|6341.0|0|73.0|0|0.0|100
0|2021-01-20|6341.0|0|6399.0|0|73.0|0|0.0|100
0|2021-01-21|6468.0|0|6468.0|0|73.0|0|0.0|100
0|2021-01-22|6552.0|0|6552.0|0|79.0|0|0.0|100
0|2021-01-23|6552.0|0|6613.0|0|79.0|0|0.0|100
0|2021-01-24|6659.0|0|6659.0|0|79.0|0|0.0|100
0|2021-01-25|6682.0|0|6682.0|0|79.0|0|0.0|100
0|2021-01-26|6750.0|0|6750.0|0|79.0|0|0.0|100
0|2021-01-27|6783.0|0|6783.0|0|84.0|0|0.0|100
0|2021-01-28|6825.0|0|6825.0|0|84.0|0|0.0|100
0|2021-01-29|6881.0|0|6881.0|0|91.0|0|0.0|100
0|2021-01-30|6954.0|0|6954.0|0|93.0|0|0.0|100
