|dates|Monroe_Michigan_UnitedStates.JHU_ConfirmedCases.data|Monroe_Michigan_UnitedStates.JHU_ConfirmedCases.missing|Monroe_Michigan_UnitedStates.NYT_ConfirmedCases.data|Monroe_Michigan_UnitedStates.NYT_ConfirmedCases.missing|Monroe_Michigan_UnitedStates.JHU_ConfirmedDeaths.data|Monroe_Michigan_UnitedStates.JHU_ConfirmedDeaths.missing|Monroe_Michigan_UnitedStates.JHU_ConfirmedRecoveries.data|Monroe_Michigan_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-15|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-16|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-17|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-18|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-19|2.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-20|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-21|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-22|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-23|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-24|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-03-25|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-03-26|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-03-27|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-03-28|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-03-29|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-03-30|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-03-31|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-04-01|58.0|0|58.0|0|0.0|0|0.0|100
0|2020-04-02|79.0|0|79.0|0|0.0|0|0.0|100
0|2020-04-03|95.0|0|95.0|0|0.0|0|0.0|100
0|2020-04-04|101.0|0|101.0|0|0.0|0|0.0|100
0|2020-04-05|108.0|0|108.0|0|0.0|0|0.0|100
0|2020-04-06|117.0|0|117.0|0|0.0|0|0.0|100
0|2020-04-07|129.0|0|129.0|0|0.0|0|0.0|100
0|2020-04-08|152.0|0|152.0|0|0.0|0|0.0|100
0|2020-04-09|165.0|0|165.0|0|1.0|0|0.0|100
0|2020-04-10|174.0|0|174.0|0|4.0|0|0.0|100
0|2020-04-11|183.0|0|183.0|0|5.0|0|0.0|100
0|2020-04-12|183.0|0|183.0|0|6.0|0|0.0|100
0|2020-04-13|190.0|0|190.0|0|7.0|0|0.0|100
0|2020-04-14|196.0|0|196.0|0|8.0|0|0.0|100
0|2020-04-15|211.0|0|211.0|0|9.0|0|0.0|100
0|2020-04-16|217.0|0|217.0|0|10.0|0|0.0|100
0|2020-04-17|223.0|0|223.0|0|10.0|0|0.0|100
0|2020-04-18|224.0|0|224.0|0|10.0|0|0.0|100
0|2020-04-19|233.0|0|233.0|0|10.0|0|0.0|100
0|2020-04-20|236.0|0|236.0|0|10.0|0|0.0|100
0|2020-04-21|241.0|0|241.0|0|10.0|0|0.0|100
0|2020-04-22|247.0|0|247.0|0|10.0|0|0.0|100
0|2020-04-23|255.0|0|255.0|0|10.0|0|0.0|100
0|2020-04-24|262.0|0|262.0|0|11.0|0|0.0|100
0|2020-04-25|267.0|0|267.0|0|11.0|0|0.0|100
0|2020-04-26|273.0|0|273.0|0|12.0|0|0.0|100
0|2020-04-27|275.0|0|275.0|0|12.0|0|0.0|100
0|2020-04-28|277.0|0|277.0|0|12.0|0|0.0|100
0|2020-04-29|284.0|0|284.0|0|12.0|0|0.0|100
0|2020-04-30|287.0|0|287.0|0|12.0|0|0.0|100
0|2020-05-01|296.0|0|296.0|0|12.0|0|0.0|100
0|2020-05-02|303.0|0|303.0|0|12.0|0|0.0|100
0|2020-05-03|311.0|0|311.0|0|12.0|0|0.0|100
0|2020-05-04|320.0|0|320.0|0|13.0|0|0.0|100
0|2020-05-05|327.0|0|327.0|0|13.0|0|0.0|100
0|2020-05-06|354.0|0|354.0|0|15.0|0|0.0|100
0|2020-05-07|371.0|0|371.0|0|15.0|0|0.0|100
0|2020-05-08|383.0|0|383.0|0|16.0|0|0.0|100
0|2020-05-09|387.0|0|387.0|0|16.0|0|0.0|100
0|2020-05-10|389.0|0|389.0|0|16.0|0|0.0|100
0|2020-05-11|393.0|0|393.0|0|17.0|0|0.0|100
0|2020-05-12|399.0|0|399.0|0|18.0|0|0.0|100
0|2020-05-13|404.0|0|404.0|0|18.0|0|0.0|100
