|dates|Niagara_NewYork_UnitedStates.JHU_ConfirmedCases.data|Niagara_NewYork_UnitedStates.JHU_ConfirmedCases.missing|Niagara_NewYork_UnitedStates.NYT_ConfirmedCases.data|Niagara_NewYork_UnitedStates.NYT_ConfirmedCases.missing|Niagara_NewYork_UnitedStates.JHU_ConfirmedDeaths.data|Niagara_NewYork_UnitedStates.JHU_ConfirmedDeaths.missing|Niagara_NewYork_UnitedStates.JHU_ConfirmedRecoveries.data|Niagara_NewYork_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|710.0|0|710.0|0|44.0|0|0.0|100
0|2020-05-15|743.0|0|743.0|0|44.0|0|0.0|100
0|2020-05-16|770.0|0|770.0|0|50.0|0|0.0|100
0|2020-05-17|792.0|0|792.0|0|50.0|0|0.0|100
0|2020-05-18|818.0|0|818.0|0|50.0|0|0.0|100
0|2020-05-19|845.0|0|845.0|0|52.0|0|0.0|100
0|2020-05-20|858.0|0|858.0|0|52.0|0|0.0|100
0|2020-05-21|880.0|0|880.0|0|52.0|0|0.0|100
0|2020-05-22|897.0|0|897.0|0|52.0|0|0.0|100
0|2020-05-23|927.0|0|927.0|0|59.0|0|0.0|100
0|2020-05-24|941.0|0|941.0|0|59.0|0|0.0|100
0|2020-05-25|955.0|0|955.0|0|59.0|0|0.0|100
0|2020-05-26|965.0|0|965.0|0|59.0|0|0.0|100
0|2020-05-27|972.0|0|972.0|0|63.0|0|0.0|100
0|2020-05-28|984.0|0|984.0|0|63.0|0|0.0|100
0|2020-05-29|1008.0|0|1008.0|0|63.0|0|0.0|100
0|2020-05-30|1020.0|0|1020.0|0|63.0|0|0.0|100
0|2020-05-31|1037.0|0|1037.0|0|63.0|0|0.0|100
0|2020-06-01|1046.0|0|1046.0|0|65.0|0|0.0|100
0|2020-06-02|1048.0|0|1048.0|0|65.0|0|0.0|100
0|2020-06-03|1067.0|0|1067.0|0|65.0|0|0.0|100
0|2020-06-04|1085.0|0|1085.0|0|70.0|0|0.0|100
0|2020-06-05|1099.0|0|1099.0|0|70.0|0|0.0|100
0|2020-06-06|1109.0|0|1109.0|0|70.0|0|0.0|100
0|2020-06-07|1112.0|0|1112.0|0|70.0|0|0.0|100
0|2020-06-08|1116.0|0|1116.0|0|70.0|0|0.0|100
0|2020-06-09|1125.0|0|1125.0|0|70.0|0|0.0|100
0|2020-06-10|1129.0|0|1129.0|0|70.0|0|0.0|100
0|2020-06-11|1136.0|0|1136.0|0|70.0|0|0.0|100
0|2020-06-12|1143.0|0|1143.0|0|78.0|0|0.0|100
0|2020-06-13|1154.0|0|1154.0|0|78.0|0|0.0|100
0|2020-06-14|1166.0|0|1166.0|0|78.0|0|0.0|100
0|2020-06-15|1169.0|0|1169.0|0|78.0|0|0.0|100
0|2020-06-16|1171.0|0|1171.0|0|78.0|0|0.0|100
0|2020-06-17|1177.0|0|1177.0|0|78.0|0|0.0|100
0|2020-06-18|1183.0|0|1183.0|0|78.0|0|0.0|100
0|2020-06-19|1185.0|0|1185.0|0|78.0|0|0.0|100
0|2020-06-20|1188.0|0|1188.0|0|87.0|0|0.0|100
0|2020-06-21|1192.0|0|1192.0|0|87.0|0|0.0|100
0|2020-06-22|1193.0|0|1193.0|0|87.0|0|0.0|100
0|2020-06-23|1195.0|0|1195.0|0|88.0|0|0.0|100
0|2020-06-24|1199.0|0|1199.0|0|88.0|0|0.0|100
0|2020-06-25|1203.0|0|1203.0|0|88.0|0|0.0|100
0|2020-06-26|1213.0|0|1213.0|0|88.0|0|0.0|100
0|2020-06-27|1223.0|0|1223.0|0|88.0|0|0.0|100
0|2020-06-28|1226.0|0|1226.0|0|88.0|0|0.0|100
0|2020-06-29|1228.0|0|1228.0|0|88.0|0|0.0|100
0|2020-06-30|1234.0|0|1234.0|0|88.0|0|0.0|100
0|2020-07-01|1237.0|0|1237.0|0|88.0|0|0.0|100
0|2020-07-02|1248.0|0|1248.0|0|88.0|0|0.0|100
0|2020-07-03|1262.0|0|1262.0|0|88.0|0|0.0|100
0|2020-07-04|1277.0|0|1277.0|0|88.0|0|0.0|100
0|2020-07-05|1284.0|0|1284.0|0|88.0|0|0.0|100
0|2020-07-06|1290.0|0|1290.0|0|88.0|0|0.0|100
0|2020-07-07|1297.0|0|1297.0|0|90.0|0|0.0|100
0|2020-07-08|1307.0|0|1307.0|0|90.0|0|0.0|100
0|2020-07-09|1315.0|0|1315.0|0|90.0|0|0.0|100
0|2020-07-10|1327.0|0|1327.0|0|94.0|0|0.0|100
0|2020-07-11|1334.0|0|1334.0|0|94.0|0|0.0|100
0|2020-07-12|1340.0|0|1340.0|0|94.0|0|0.0|100
0|2020-07-13|1342.0|0|1342.0|0|94.0|0|0.0|100
0|2020-07-14|1351.0|0|1351.0|0|94.0|0|0.0|100
0|2020-07-15|1356.0|0|1356.0|0|94.0|0|0.0|100
0|2020-07-16|1364.0|0|1364.0|0|94.0|0|0.0|100
0|2020-07-17|1371.0|0|1371.0|0|94.0|0|0.0|100
0|2020-07-18|1375.0|0|1375.0|0|94.0|0|0.0|100
0|2020-07-19|1382.0|0|1382.0|0|94.0|0|0.0|100
0|2020-07-20|1384.0|0|1384.0|0|94.0|0|0.0|100
0|2020-07-21|1388.0|0|1388.0|0|94.0|0|0.0|100
0|2020-07-22|1395.0|0|1395.0|0|96.0|0|0.0|100
0|2020-07-23|1405.0|0|1405.0|0|96.0|0|0.0|100
0|2020-07-24|1408.0|0|1408.0|0|96.0|0|0.0|100
0|2020-07-25|1420.0|0|1420.0|0|96.0|0|0.0|100
0|2020-07-26|1422.0|0|1422.0|0|96.0|0|0.0|100
0|2020-07-27|1424.0|0|1424.0|0|96.0|0|0.0|100
0|2020-07-28|1424.0|0|1424.0|0|96.0|0|0.0|100
0|2020-07-29|1430.0|0|1430.0|0|96.0|0|0.0|100
0|2020-07-30|1434.0|0|1434.0|0|96.0|0|0.0|100
0|2020-07-31|1440.0|0|1440.0|0|96.0|0|0.0|100
0|2020-08-01|1444.0|0|1444.0|0|96.0|0|0.0|100
0|2020-08-02|1446.0|0|1446.0|0|98.0|0|0.0|100
0|2020-08-03|1449.0|0|1449.0|0|98.0|0|0.0|100
0|2020-08-04|1458.0|0|1458.0|0|98.0|0|0.0|100
0|2020-08-05|1466.0|0|1466.0|0|98.0|0|0.0|100
0|2020-08-06|1470.0|0|1470.0|0|98.0|0|0.0|100
0|2020-08-07|1491.0|0|1491.0|0|98.0|0|0.0|100
0|2020-08-08|1494.0|0|1494.0|0|98.0|0|0.0|100
0|2020-08-09|1498.0|0|1498.0|0|98.0|0|0.0|100
0|2020-08-10|1500.0|0|1500.0|0|98.0|0|0.0|100
0|2020-08-11|1512.0|0|1512.0|0|98.0|0|0.0|100
0|2020-08-12|1514.0|0|1514.0|0|98.0|0|0.0|100
0|2020-08-13|1518.0|0|1518.0|0|98.0|0|0.0|100
0|2020-08-14|1524.0|0|1524.0|0|98.0|0|0.0|100
0|2020-08-15|1529.0|0|1529.0|0|98.0|0|0.0|100
0|2020-08-16|1532.0|0|1532.0|0|98.0|0|0.0|100
0|2020-08-17|1532.0|0|1532.0|0|98.0|0|0.0|100
0|2020-08-18|1535.0|0|1535.0|0|98.0|0|0.0|100
0|2020-08-19|1544.0|0|1544.0|0|98.0|0|0.0|100
0|2020-08-20|1547.0|0|1547.0|0|98.0|0|0.0|100
0|2020-08-21|1556.0|0|1556.0|0|98.0|0|0.0|100
0|2020-08-22|1566.0|0|1566.0|0|98.0|0|0.0|100
0|2020-08-23|1575.0|0|1575.0|0|98.0|0|0.0|100
0|2020-08-24|1576.0|0|1576.0|0|98.0|0|0.0|100
0|2020-08-25|1586.0|0|1586.0|0|101.0|0|0.0|100
0|2020-08-26|1590.0|0|1590.0|0|101.0|0|0.0|100
0|2020-08-27|1595.0|0|1595.0|0|101.0|0|0.0|100
0|2020-08-28|1600.0|0|1600.0|0|101.0|0|0.0|100
0|2020-08-29|1605.0|0|1605.0|0|101.0|0|0.0|100
0|2020-08-30|1612.0|0|1612.0|0|101.0|0|0.0|100
0|2020-08-31|1618.0|0|1618.0|0|101.0|0|0.0|100
0|2020-09-01|1626.0|0|1626.0|0|101.0|0|0.0|100
0|2020-09-02|1632.0|0|1632.0|0|101.0|0|0.0|100
0|2020-09-03|1635.0|0|1635.0|0|101.0|0|0.0|100
0|2020-09-04|1638.0|0|1638.0|0|101.0|0|0.0|100
0|2020-09-05|1643.0|0|1643.0|0|101.0|0|0.0|100
0|2020-09-06|1650.0|0|1650.0|0|101.0|0|0.0|100
0|2020-09-07|1654.0|0|1654.0|0|101.0|0|0.0|100
0|2020-09-08|1659.0|0|1659.0|0|101.0|0|0.0|100
0|2020-09-09|1663.0|0|1663.0|0|101.0|0|0.0|100
0|2020-09-10|1666.0|0|1666.0|0|101.0|0|0.0|100
0|2020-09-11|1671.0|0|1671.0|0|101.0|0|0.0|100
0|2020-09-12|1678.0|0|1678.0|0|101.0|0|0.0|100
0|2020-09-13|1685.0|0|1685.0|0|101.0|0|0.0|100
0|2020-09-14|1689.0|0|1689.0|0|101.0|0|0.0|100
0|2020-09-15|1693.0|0|1693.0|0|101.0|0|0.0|100
0|2020-09-16|1694.0|0|1694.0|0|101.0|0|0.0|100
0|2020-09-17|1703.0|0|1703.0|0|101.0|0|0.0|100
0|2020-09-18|1707.0|0|1707.0|0|101.0|0|0.0|100
0|2020-09-19|1714.0|0|1714.0|0|101.0|0|0.0|100
0|2020-09-20|1724.0|0|1724.0|0|101.0|0|0.0|100
0|2020-09-21|1728.0|0|1728.0|0|101.0|0|0.0|100
0|2020-09-22|1733.0|0|1733.0|0|101.0|0|0.0|100
0|2020-09-23|1741.0|0|1741.0|0|101.0|0|0.0|100
0|2020-09-24|1756.0|0|1756.0|0|101.0|0|0.0|100
0|2020-09-25|1766.0|0|1766.0|0|101.0|0|0.0|100
0|2020-09-26|1773.0|0|1773.0|0|101.0|0|0.0|100
0|2020-09-27|1777.0|0|1777.0|0|101.0|0|0.0|100
0|2020-09-28|1780.0|0|1780.0|0|101.0|0|0.0|100
0|2020-09-29|1783.0|0|1783.0|0|101.0|0|0.0|100
0|2020-09-30|1788.0|0|1788.0|0|101.0|0|0.0|100
0|2020-10-01|1799.0|0|1799.0|0|101.0|0|0.0|100
0|2020-10-02|1809.0|0|1809.0|0|101.0|0|0.0|100
0|2020-10-03|1813.0|0|1813.0|0|101.0|0|0.0|100
0|2020-10-04|1828.0|0|1828.0|0|101.0|0|0.0|100
0|2020-10-05|1834.0|0|1834.0|0|101.0|0|0.0|100
0|2020-10-06|1840.0|0|1840.0|0|101.0|0|0.0|100
0|2020-10-07|1842.0|0|1842.0|0|101.0|0|0.0|100
0|2020-10-08|1855.0|0|1855.0|0|101.0|0|0.0|100
0|2020-10-09|1872.0|0|1872.0|0|101.0|0|0.0|100
0|2020-10-10|1882.0|0|1882.0|0|101.0|0|0.0|100
0|2020-10-11|1895.0|0|1895.0|0|101.0|0|0.0|100
0|2020-10-12|1902.0|0|1902.0|0|101.0|0|0.0|100
0|2020-10-13|1907.0|0|1907.0|0|101.0|0|0.0|100
0|2020-10-14|1911.0|0|1911.0|0|101.0|0|0.0|100
0|2020-10-15|1928.0|0|1928.0|0|101.0|0|0.0|100
0|2020-10-16|1938.0|0|1938.0|0|101.0|0|0.0|100
0|2020-10-17|1946.0|0|1946.0|0|101.0|0|0.0|100
0|2020-10-18|1958.0|0|1958.0|0|101.0|0|0.0|100
0|2020-10-19|1961.0|0|1961.0|0|101.0|0|0.0|100
0|2020-10-20|1968.0|0|1968.0|0|101.0|0|0.0|100
0|2020-10-21|1986.0|0|1986.0|0|101.0|0|0.0|100
0|2020-10-22|1997.0|0|1997.0|0|101.0|0|0.0|100
0|2020-10-23|2016.0|0|2016.0|0|101.0|0|0.0|100
0|2020-10-24|2032.0|0|2032.0|0|101.0|0|0.0|100
0|2020-10-25|2041.0|0|2041.0|0|101.0|0|0.0|100
0|2020-10-26|2050.0|0|2050.0|0|101.0|0|0.0|100
0|2020-10-27|2065.0|0|2065.0|0|101.0|0|0.0|100
0|2020-10-28|2075.0|0|2075.0|0|101.0|0|0.0|100
0|2020-10-29|2088.0|0|2088.0|0|101.0|0|0.0|100
0|2020-10-30|2108.0|0|2108.0|0|102.0|0|0.0|100
0|2020-10-31|2124.0|0|2124.0|0|102.0|0|0.0|100
0|2020-11-01|2137.0|0|2137.0|0|102.0|0|0.0|100
0|2020-11-02|2155.0|0|2155.0|0|102.0|0|0.0|100
0|2020-11-03|2166.0|0|2166.0|0|102.0|0|0.0|100
0|2020-11-04|2191.0|0|2191.0|0|102.0|0|0.0|100
0|2020-11-05|2231.0|0|2231.0|0|102.0|0|0.0|100
0|2020-11-06|2274.0|0|2274.0|0|102.0|0|0.0|100
0|2020-11-07|2313.0|0|2313.0|0|102.0|0|0.0|100
0|2020-11-08|2354.0|0|2354.0|0|102.0|0|0.0|100
0|2020-11-09|2392.0|0|2392.0|0|102.0|0|0.0|100
0|2020-11-10|2392.0|0|2467.0|0|102.0|0|0.0|100
0|2020-11-11|2505.0|0|2505.0|0|102.0|0|0.0|100
0|2020-11-12|2564.0|0|2564.0|0|102.0|0|0.0|100
0|2020-11-13|2616.0|0|2616.0|0|102.0|0|0.0|100
0|2020-11-14|2678.0|0|2678.0|0|102.0|0|0.0|100
0|2020-11-15|2708.0|0|2708.0|0|102.0|0|0.0|100
0|2020-11-16|2753.0|0|2753.0|0|102.0|0|0.0|100
0|2020-11-17|2798.0|0|2798.0|0|103.0|0|0.0|100
0|2020-11-18|2869.0|0|2869.0|0|103.0|0|0.0|100
0|2020-11-19|2934.0|0|2934.0|0|103.0|0|0.0|100
0|2020-11-20|3023.0|0|3023.0|0|103.0|0|0.0|100
0|2020-11-21|3088.0|0|3088.0|0|103.0|0|0.0|100
0|2020-11-22|3152.0|0|3152.0|0|103.0|0|0.0|100
0|2020-11-23|3213.0|0|3213.0|0|103.0|0|0.0|100
0|2020-11-24|3261.0|0|3261.0|0|103.0|0|0.0|100
0|2020-11-25|3366.0|0|3366.0|0|104.0|0|0.0|100
0|2020-11-26|3445.0|0|3445.0|0|105.0|0|0.0|100
0|2020-11-27|3599.0|0|3599.0|0|107.0|0|0.0|100
0|2020-11-28|3682.0|0|3682.0|0|109.0|0|0.0|100
0|2020-11-29|3768.0|0|3768.0|0|109.0|0|0.0|100
0|2020-11-30|3874.0|0|3874.0|0|109.0|0|0.0|100
0|2020-12-01|4019.0|0|4019.0|0|111.0|0|0.0|100
0|2020-12-02|4142.0|0|4142.0|0|111.0|0|0.0|100
0|2020-12-03|4296.0|0|4296.0|0|112.0|0|0.0|100
0|2020-12-04|4479.0|0|4479.0|0|115.0|0|0.0|100
0|2020-12-05|4678.0|0|4678.0|0|119.0|0|0.0|100
0|2020-12-06|4813.0|0|4813.0|0|121.0|0|0.0|100
0|2020-12-07|4952.0|0|4952.0|0|123.0|0|0.0|100
0|2020-12-08|5077.0|0|5077.0|0|124.0|0|0.0|100
0|2020-12-09|5266.0|0|5266.0|0|125.0|0|0.0|100
0|2020-12-10|5378.0|0|5378.0|0|127.0|0|0.0|100
0|2020-12-11|5537.0|0|5537.0|0|128.0|0|0.0|100
0|2020-12-12|5722.0|0|5722.0|0|130.0|0|0.0|100
0|2020-12-13|5906.0|0|5906.0|0|134.0|0|0.0|100
0|2020-12-14|6016.0|0|6016.0|0|137.0|0|0.0|100
0|2020-12-15|6144.0|0|6144.0|0|141.0|0|0.0|100
0|2020-12-16|6258.0|0|6258.0|0|144.0|0|0.0|100
0|2020-12-17|6384.0|0|6384.0|0|150.0|0|0.0|100
0|2020-12-18|6582.0|0|6582.0|0|152.0|0|0.0|100
0|2020-12-19|6709.0|0|6709.0|0|153.0|0|0.0|100
0|2020-12-20|6845.0|0|6845.0|0|156.0|0|0.0|100
0|2020-12-21|6972.0|0|6972.0|0|157.0|0|0.0|100
0|2020-12-22|7137.0|0|7137.0|0|160.0|0|0.0|100
0|2020-12-23|7294.0|0|7294.0|0|164.0|0|0.0|100
0|2020-12-24|7446.0|0|7446.0|0|166.0|0|0.0|100
0|2020-12-25|7618.0|0|7618.0|0|166.0|0|0.0|100
0|2020-12-26|7719.0|0|7719.0|0|168.0|0|0.0|100
0|2020-12-27|7798.0|0|7798.0|0|169.0|0|0.0|100
0|2020-12-28|7937.0|0|7937.0|0|171.0|0|0.0|100
0|2020-12-29|8114.0|0|8114.0|0|172.0|0|0.0|100
0|2020-12-30|8241.0|0|8241.0|0|174.0|0|0.0|100
0|2020-12-31|8444.0|0|8444.0|0|176.0|0|0.0|100
0|2021-01-01|8745.0|0|8745.0|0|180.0|0|0.0|100
0|2021-01-02|8901.0|0|8901.0|0|185.0|0|0.0|100
0|2021-01-03|9083.0|0|9083.0|0|188.0|0|0.0|100
0|2021-01-04|9259.0|0|9259.0|0|190.0|0|0.0|100
0|2021-01-05|9393.0|0|9393.0|0|192.0|0|0.0|100
0|2021-01-06|9681.0|0|9681.0|0|197.0|0|0.0|100
0|2021-01-07|9806.0|0|9806.0|0|203.0|0|0.0|100
0|2021-01-08|10098.0|0|10098.0|0|208.0|0|0.0|100
0|2021-01-09|10364.0|0|10364.0|0|211.0|0|0.0|100
0|2021-01-10|10600.0|0|10600.0|0|214.0|0|0.0|100
0|2021-01-11|10685.0|0|10685.0|0|221.0|0|0.0|100
0|2021-01-12|10888.0|0|10888.0|0|224.0|0|0.0|100
0|2021-01-13|11075.0|0|11075.0|0|227.0|0|0.0|100
0|2021-01-14|11248.0|0|11248.0|0|229.0|0|0.0|100
0|2021-01-15|11534.0|0|11534.0|0|233.0|0|0.0|100
0|2021-01-16|11664.0|0|11664.0|0|235.0|0|0.0|100
0|2021-01-17|11822.0|0|11822.0|0|239.0|0|0.0|100
0|2021-01-18|11933.0|0|11933.0|0|241.0|0|0.0|100
0|2021-01-19|12143.0|0|12143.0|0|244.0|0|0.0|100
0|2021-01-20|12229.0|0|12229.0|0|248.0|0|0.0|100
0|2021-01-21|12410.0|0|12410.0|0|251.0|0|0.0|100
0|2021-01-22|12602.0|0|12602.0|0|251.0|0|0.0|100
0|2021-01-23|12718.0|0|12718.0|0|253.0|0|0.0|100
0|2021-01-24|12843.0|0|12843.0|0|258.0|0|0.0|100
0|2021-01-25|12933.0|0|12933.0|0|265.0|0|0.0|100
0|2021-01-26|13056.0|0|13056.0|0|267.0|0|0.0|100
