|dates|Strafford_NewHampshire_UnitedStates.JHU_ConfirmedCases.data|Strafford_NewHampshire_UnitedStates.JHU_ConfirmedCases.missing|Strafford_NewHampshire_UnitedStates.NYT_ConfirmedCases.data|Strafford_NewHampshire_UnitedStates.NYT_ConfirmedCases.missing|Strafford_NewHampshire_UnitedStates.JHU_ConfirmedDeaths.data|Strafford_NewHampshire_UnitedStates.JHU_ConfirmedDeaths.missing|Strafford_NewHampshire_UnitedStates.JHU_ConfirmedRecoveries.data|Strafford_NewHampshire_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-22|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-23|3.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-24|4.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-25|5.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-26|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-27|7.0|0|11.0|0|0.0|0|0.0|100
0|2020-03-28|11.0|0|12.0|0|0.0|0|0.0|100
0|2020-03-29|12.0|0|17.0|0|0.0|0|0.0|100
0|2020-03-30|17.0|0|22.0|0|0.0|0|0.0|100
0|2020-03-31|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-04-01|28.0|0|30.0|0|0.0|0|0.0|100
0|2020-04-02|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-04-03|35.0|0|36.0|0|0.0|0|0.0|100
0|2020-04-04|36.0|0|43.0|0|0.0|0|0.0|100
0|2020-04-05|43.0|0|44.0|0|0.0|0|0.0|100
0|2020-04-06|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-04-07|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-04-08|46.0|0|48.0|0|0.0|0|0.0|100
0|2020-04-09|48.0|0|49.0|0|0.0|0|0.0|100
0|2020-04-10|48.0|0|53.0|0|0.0|0|0.0|100
0|2020-04-11|53.0|0|58.0|0|0.0|0|0.0|100
0|2020-04-12|58.0|0|59.0|0|0.0|0|0.0|100
0|2020-04-13|59.0|0|61.0|0|0.0|0|0.0|100
0|2020-04-14|69.0|0|69.0|0|0.0|0|0.0|100
0|2020-04-15|69.0|0|69.0|0|0.0|0|0.0|100
0|2020-04-16|69.0|0|76.0|0|0.0|0|0.0|100
0|2020-04-17|84.0|0|84.0|0|0.0|0|0.0|100
0|2020-04-18|92.0|0|92.0|0|0.0|0|0.0|100
0|2020-04-19|94.0|0|94.0|0|0.0|0|0.0|100
0|2020-04-20|111.0|0|111.0|0|0.0|0|0.0|100
0|2020-04-21|111.0|0|111.0|0|0.0|0|0.0|100
0|2020-04-22|118.0|0|118.0|0|0.0|0|0.0|100
0|2020-04-23|123.0|0|123.0|0|0.0|0|0.0|100
0|2020-04-24|126.0|0|126.0|0|0.0|0|0.0|100
0|2020-04-25|129.0|0|129.0|0|0.0|0|0.0|100
0|2020-04-26|132.0|0|132.0|0|0.0|0|0.0|100
0|2020-04-27|132.0|0|132.0|0|0.0|0|0.0|100
0|2020-04-28|133.0|0|133.0|0|0.0|0|0.0|100
0|2020-04-29|139.0|0|139.0|0|0.0|0|0.0|100
0|2020-04-30|141.0|0|141.0|0|7.0|0|0.0|100
0|2020-05-01|145.0|0|145.0|0|7.0|0|0.0|100
0|2020-05-02|149.0|0|149.0|0|7.0|0|0.0|100
0|2020-05-03|155.0|0|155.0|0|7.0|0|0.0|100
0|2020-05-04|158.0|0|158.0|0|7.0|0|0.0|100
0|2020-05-05|163.0|0|163.0|0|7.0|0|0.0|100
0|2020-05-06|168.0|0|168.0|0|7.0|0|0.0|100
0|2020-05-07|172.0|0|172.0|0|8.0|0|0.0|100
0|2020-05-08|175.0|0|175.0|0|8.0|0|0.0|100
0|2020-05-09|183.0|0|183.0|0|8.0|0|0.0|100
0|2020-05-10|192.0|0|192.0|0|8.0|0|0.0|100
0|2020-05-11|196.0|0|196.0|0|8.0|0|0.0|100
0|2020-05-12|199.0|0|199.0|0|8.0|0|0.0|100
0|2020-05-13|201.0|0|201.0|0|8.0|0|0.0|100
