|dates|CrowWing_Minnesota_UnitedStates.JHU_ConfirmedCases.data|CrowWing_Minnesota_UnitedStates.JHU_ConfirmedCases.missing|CrowWing_Minnesota_UnitedStates.NYT_ConfirmedCases.data|CrowWing_Minnesota_UnitedStates.NYT_ConfirmedCases.missing|CrowWing_Minnesota_UnitedStates.JHU_ConfirmedDeaths.data|CrowWing_Minnesota_UnitedStates.JHU_ConfirmedDeaths.missing|CrowWing_Minnesota_UnitedStates.JHU_ConfirmedRecoveries.data|CrowWing_Minnesota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-05-15|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-05-16|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-05-17|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-05-18|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-05-19|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-05-20|38.0|0|38.0|0|1.0|0|0.0|100
0|2020-05-21|38.0|0|38.0|0|1.0|0|0.0|100
0|2020-05-22|42.0|0|42.0|0|1.0|0|0.0|100
0|2020-05-23|42.0|0|42.0|0|1.0|0|0.0|100
0|2020-05-24|42.0|0|42.0|0|1.0|0|0.0|100
0|2020-05-25|56.0|0|56.0|0|1.0|0|0.0|100
0|2020-05-26|56.0|0|56.0|0|1.0|0|0.0|100
0|2020-05-27|57.0|0|57.0|0|1.0|0|0.0|100
0|2020-05-28|59.0|0|59.0|0|1.0|0|0.0|100
0|2020-05-29|64.0|0|64.0|0|1.0|0|0.0|100
0|2020-05-30|68.0|0|68.0|0|2.0|0|0.0|100
0|2020-05-31|71.0|0|71.0|0|2.0|0|0.0|100
0|2020-06-01|71.0|0|71.0|0|2.0|0|0.0|100
0|2020-06-02|72.0|0|72.0|0|2.0|0|0.0|100
0|2020-06-03|75.0|0|75.0|0|4.0|0|0.0|100
0|2020-06-04|77.0|0|77.0|0|4.0|0|0.0|100
0|2020-06-05|81.0|0|81.0|0|5.0|0|0.0|100
0|2020-06-06|82.0|0|82.0|0|5.0|0|0.0|100
0|2020-06-07|82.0|0|82.0|0|5.0|0|0.0|100
0|2020-06-08|85.0|0|85.0|0|6.0|0|0.0|100
0|2020-06-09|86.0|0|86.0|0|7.0|0|0.0|100
0|2020-06-10|87.0|0|87.0|0|9.0|0|0.0|100
0|2020-06-11|88.0|0|88.0|0|9.0|0|0.0|100
0|2020-06-12|88.0|0|88.0|0|9.0|0|0.0|100
0|2020-06-13|90.0|0|90.0|0|9.0|0|0.0|100
0|2020-06-14|90.0|0|90.0|0|9.0|0|0.0|100
0|2020-06-15|90.0|0|90.0|0|9.0|0|0.0|100
0|2020-06-16|90.0|0|90.0|0|10.0|0|0.0|100
0|2020-06-17|91.0|0|91.0|0|10.0|0|0.0|100
0|2020-06-18|92.0|0|92.0|0|10.0|0|0.0|100
0|2020-06-19|92.0|0|92.0|0|11.0|0|0.0|100
0|2020-06-20|93.0|0|93.0|0|11.0|0|0.0|100
0|2020-06-21|94.0|0|94.0|0|11.0|0|0.0|100
0|2020-06-22|94.0|0|94.0|0|11.0|0|0.0|100
0|2020-06-23|97.0|0|97.0|0|11.0|0|0.0|100
0|2020-06-24|97.0|0|97.0|0|11.0|0|0.0|100
0|2020-06-25|97.0|0|97.0|0|11.0|0|0.0|100
0|2020-06-26|100.0|0|100.0|0|11.0|0|0.0|100
0|2020-06-27|101.0|0|101.0|0|11.0|0|0.0|100
0|2020-06-28|102.0|0|102.0|0|12.0|0|0.0|100
0|2020-06-29|102.0|0|102.0|0|12.0|0|0.0|100
0|2020-06-30|102.0|0|102.0|0|12.0|0|0.0|100
0|2020-07-01|102.0|0|102.0|0|12.0|0|0.0|100
0|2020-07-02|104.0|0|104.0|0|12.0|0|0.0|100
0|2020-07-03|106.0|0|106.0|0|12.0|0|0.0|100
0|2020-07-04|106.0|0|106.0|0|12.0|0|0.0|100
0|2020-07-05|106.0|0|106.0|0|12.0|0|0.0|100
0|2020-07-06|106.0|0|106.0|0|12.0|0|0.0|100
0|2020-07-07|108.0|0|108.0|0|12.0|0|0.0|100
0|2020-07-08|109.0|0|109.0|0|12.0|0|0.0|100
0|2020-07-09|108.0|0|108.0|0|12.0|0|0.0|100
0|2020-07-10|110.0|0|110.0|0|12.0|0|0.0|100
0|2020-07-11|113.0|0|113.0|0|12.0|0|0.0|100
0|2020-07-12|113.0|0|113.0|0|12.0|0|0.0|100
0|2020-07-13|115.0|0|115.0|0|12.0|0|0.0|100
0|2020-07-14|116.0|0|116.0|0|12.0|0|0.0|100
0|2020-07-15|119.0|0|119.0|0|12.0|0|0.0|100
0|2020-07-16|122.0|0|122.0|0|12.0|0|0.0|100
0|2020-07-17|127.0|0|127.0|0|12.0|0|0.0|100
0|2020-07-18|128.0|0|128.0|0|12.0|0|0.0|100
0|2020-07-19|128.0|0|128.0|0|12.0|0|0.0|100
0|2020-07-20|128.0|0|128.0|0|12.0|0|0.0|100
0|2020-07-21|136.0|0|136.0|0|12.0|0|0.0|100
0|2020-07-22|137.0|0|137.0|0|12.0|0|0.0|100
0|2020-07-23|144.0|0|144.0|0|12.0|0|0.0|100
0|2020-07-24|152.0|0|152.0|0|12.0|0|0.0|100
0|2020-07-25|152.0|0|152.0|0|12.0|0|0.0|100
0|2020-07-26|156.0|0|156.0|0|12.0|0|0.0|100
0|2020-07-27|161.0|0|161.0|0|12.0|0|0.0|100
0|2020-07-28|166.0|0|166.0|0|12.0|0|0.0|100
0|2020-07-29|170.0|0|170.0|0|13.0|0|0.0|100
0|2020-07-30|183.0|0|183.0|0|13.0|0|0.0|100
0|2020-07-31|192.0|0|192.0|0|13.0|0|0.0|100
0|2020-08-01|198.0|0|198.0|0|13.0|0|0.0|100
0|2020-08-02|206.0|0|206.0|0|13.0|0|0.0|100
0|2020-08-03|213.0|0|213.0|0|13.0|0|0.0|100
0|2020-08-04|213.0|0|213.0|0|13.0|0|0.0|100
0|2020-08-05|221.0|0|221.0|0|14.0|0|0.0|100
0|2020-08-06|225.0|0|225.0|0|14.0|0|0.0|100
0|2020-08-07|228.0|0|228.0|0|14.0|0|0.0|100
0|2020-08-08|232.0|0|232.0|0|14.0|0|0.0|100
0|2020-08-09|235.0|0|235.0|0|14.0|0|0.0|100
0|2020-08-10|239.0|0|239.0|0|14.0|0|0.0|100
0|2020-08-11|238.0|0|238.0|0|14.0|0|0.0|100
0|2020-08-12|246.0|0|246.0|0|14.0|0|0.0|100
0|2020-08-13|252.0|0|252.0|0|14.0|0|0.0|100
0|2020-08-14|265.0|0|265.0|0|14.0|0|0.0|100
0|2020-08-15|268.0|0|268.0|0|14.0|0|0.0|100
0|2020-08-16|268.0|0|268.0|0|14.0|0|0.0|100
0|2020-08-17|271.0|0|271.0|0|14.0|0|0.0|100
0|2020-08-18|272.0|0|272.0|0|14.0|0|0.0|100
0|2020-08-19|275.0|0|275.0|0|14.0|0|0.0|100
0|2020-08-20|279.0|0|279.0|0|15.0|0|0.0|100
0|2020-08-21|279.0|0|279.0|0|15.0|0|0.0|100
0|2020-08-22|285.0|0|285.0|0|16.0|0|0.0|100
0|2020-08-23|287.0|0|287.0|0|16.0|0|0.0|100
0|2020-08-24|290.0|0|290.0|0|16.0|0|0.0|100
0|2020-08-25|290.0|0|290.0|0|16.0|0|0.0|100
0|2020-08-26|290.0|0|290.0|0|16.0|0|0.0|100
0|2020-08-27|293.0|0|293.0|0|16.0|0|0.0|100
0|2020-08-28|297.0|0|297.0|0|16.0|0|0.0|100
0|2020-08-29|301.0|0|301.0|0|16.0|0|0.0|100
0|2020-08-30|303.0|0|303.0|0|16.0|0|0.0|100
0|2020-08-31|309.0|0|309.0|0|16.0|0|0.0|100
0|2020-09-01|312.0|0|312.0|0|16.0|0|0.0|100
0|2020-09-02|315.0|0|315.0|0|16.0|0|0.0|100
0|2020-09-03|320.0|0|320.0|0|16.0|0|0.0|100
0|2020-09-04|327.0|0|327.0|0|16.0|0|0.0|100
0|2020-09-05|333.0|0|333.0|0|16.0|0|0.0|100
0|2020-09-06|341.0|0|341.0|0|16.0|0|0.0|100
0|2020-09-07|346.0|0|346.0|0|16.0|0|0.0|100
0|2020-09-08|354.0|0|354.0|0|16.0|0|0.0|100
0|2020-09-09|361.0|0|361.0|0|16.0|0|0.0|100
0|2020-09-10|362.0|0|362.0|0|18.0|0|0.0|100
0|2020-09-11|361.0|0|361.0|0|18.0|0|0.0|100
0|2020-09-12|365.0|0|365.0|0|18.0|0|0.0|100
0|2020-09-13|373.0|0|373.0|0|18.0|0|0.0|100
0|2020-09-14|373.0|0|377.0|0|18.0|0|0.0|100
0|2020-09-15|373.0|0|378.0|0|18.0|0|0.0|100
0|2020-09-16|388.0|0|388.0|0|18.0|0|0.0|100
0|2020-09-17|402.0|0|402.0|0|18.0|0|0.0|100
0|2020-09-18|410.0|0|410.0|0|18.0|0|0.0|100
0|2020-09-19|419.0|0|419.0|0|18.0|0|0.0|100
0|2020-09-20|419.0|0|433.0|0|18.0|0|0.0|100
0|2020-09-21|419.0|0|439.0|0|18.0|0|0.0|100
0|2020-09-22|444.0|0|444.0|0|18.0|0|0.0|100
0|2020-09-23|464.0|0|464.0|0|18.0|0|0.0|100
0|2020-09-24|481.0|0|481.0|0|18.0|0|0.0|100
0|2020-09-25|494.0|0|494.0|0|18.0|0|0.0|100
0|2020-09-26|516.0|0|516.0|0|18.0|0|0.0|100
0|2020-09-27|533.0|0|533.0|0|18.0|0|0.0|100
0|2020-09-28|555.0|0|555.0|0|18.0|0|0.0|100
0|2020-09-29|554.0|0|554.0|0|18.0|0|0.0|100
0|2020-09-30|563.0|0|563.0|0|18.0|0|0.0|100
0|2020-10-01|581.0|0|581.0|0|18.0|0|0.0|100
0|2020-10-02|601.0|0|601.0|0|18.0|0|0.0|100
0|2020-10-03|617.0|0|617.0|0|18.0|0|0.0|100
0|2020-10-04|630.0|0|630.0|0|18.0|0|0.0|100
0|2020-10-05|647.0|0|647.0|0|18.0|0|0.0|100
0|2020-10-06|658.0|0|658.0|0|18.0|0|0.0|100
0|2020-10-07|667.0|0|667.0|0|18.0|0|0.0|100
0|2020-10-08|692.0|0|692.0|0|18.0|0|0.0|100
0|2020-10-09|701.0|0|701.0|0|18.0|0|0.0|100
0|2020-10-10|716.0|0|716.0|0|20.0|0|0.0|100
0|2020-10-11|731.0|0|731.0|0|20.0|0|0.0|100
0|2020-10-12|743.0|0|743.0|0|20.0|0|0.0|100
0|2020-10-13|748.0|0|748.0|0|20.0|0|0.0|100
0|2020-10-14|757.0|0|757.0|0|21.0|0|0.0|100
0|2020-10-15|766.0|0|766.0|0|21.0|0|0.0|100
0|2020-10-16|810.0|0|810.0|0|21.0|0|0.0|100
0|2020-10-17|834.0|0|834.0|0|21.0|0|0.0|100
0|2020-10-18|834.0|0|868.0|0|21.0|0|0.0|100
0|2020-10-19|879.0|0|879.0|0|21.0|0|0.0|100
0|2020-10-20|915.0|0|915.0|0|21.0|0|0.0|100
0|2020-10-21|920.0|0|920.0|0|21.0|0|0.0|100
0|2020-10-22|947.0|0|947.0|0|21.0|0|0.0|100
0|2020-10-23|980.0|0|980.0|0|21.0|0|0.0|100
0|2020-10-24|990.0|0|990.0|0|21.0|0|0.0|100
0|2020-10-25|990.0|0|1010.0|0|21.0|0|0.0|100
0|2020-10-26|990.0|0|1035.0|0|21.0|0|0.0|100
0|2020-10-27|990.0|0|1062.0|0|21.0|0|0.0|100
0|2020-10-28|990.0|0|1083.0|0|21.0|0|0.0|100
0|2020-10-29|1143.0|0|1143.0|0|22.0|0|0.0|100
0|2020-10-30|1208.0|0|1208.0|0|22.0|0|0.0|100
0|2020-10-31|1255.0|0|1255.0|0|22.0|0|0.0|100
0|2020-11-01|1255.0|0|1279.0|0|22.0|0|0.0|100
0|2020-11-02|1331.0|0|1331.0|0|22.0|0|0.0|100
0|2020-11-03|1399.0|0|1399.0|0|22.0|0|0.0|100
0|2020-11-04|1453.0|0|1453.0|0|22.0|0|0.0|100
0|2020-11-05|1453.0|0|1503.0|0|22.0|0|0.0|100
0|2020-11-06|1629.0|0|1629.0|0|22.0|0|0.0|100
0|2020-11-07|1706.0|0|1706.0|0|22.0|0|0.0|100
0|2020-11-08|1706.0|0|1793.0|0|22.0|0|0.0|100
0|2020-11-09|1807.0|0|1807.0|0|22.0|0|0.0|100
0|2020-11-10|1807.0|0|1895.0|0|22.0|0|0.0|100
0|2020-11-11|2010.0|0|2010.0|0|23.0|0|0.0|100
0|2020-11-12|2010.0|0|2100.0|0|23.0|0|0.0|100
0|2020-11-13|2010.0|0|2211.0|0|23.0|0|0.0|100
0|2020-11-14|2332.0|0|2332.0|0|25.0|0|0.0|100
0|2020-11-15|2332.0|0|2422.0|0|25.0|0|0.0|100
0|2020-11-16|2507.0|0|2507.0|0|25.0|0|0.0|100
0|2020-11-17|2507.0|0|2603.0|0|25.0|0|0.0|100
0|2020-11-18|2507.0|0|2688.0|0|25.0|0|0.0|100
0|2020-11-19|2507.0|0|2810.0|0|25.0|0|0.0|100
0|2020-11-20|2908.0|0|2908.0|0|28.0|0|0.0|100
0|2020-11-21|2908.0|0|2976.0|0|28.0|0|0.0|100
0|2020-11-22|2908.0|0|3067.0|0|28.0|0|0.0|100
0|2020-11-23|2908.0|0|3161.0|0|28.0|0|0.0|100
0|2020-11-24|2908.0|0|3241.0|0|28.0|0|0.0|100
0|2020-11-25|3346.0|0|3346.0|0|31.0|0|0.0|100
0|2020-11-26|3346.0|0|3346.0|0|31.0|0|0.0|100
0|2020-11-27|3447.0|0|3447.0|0|31.0|0|0.0|100
0|2020-11-28|3447.0|0|3534.0|0|31.0|0|0.0|100
0|2020-11-29|3596.0|0|3596.0|0|34.0|0|0.0|100
0|2020-11-30|3596.0|0|3640.0|0|34.0|0|0.0|100
0|2020-12-01|3596.0|0|3712.0|0|34.0|0|0.0|100
0|2020-12-02|3762.0|0|3762.0|0|37.0|0|0.0|100
0|2020-12-03|3833.0|0|3833.0|0|37.0|0|0.0|100
0|2020-12-04|3895.0|0|3895.0|0|40.0|0|0.0|100
0|2020-12-05|3964.0|0|3964.0|0|40.0|0|0.0|100
0|2020-12-06|4003.0|0|4003.0|0|40.0|0|0.0|100
0|2020-12-07|4003.0|0|4034.0|0|40.0|0|0.0|100
0|2020-12-08|4003.0|0|4067.0|0|40.0|0|0.0|100
0|2020-12-09|4003.0|0|4083.0|0|42.0|0|0.0|100
0|2020-12-10|4118.0|0|4118.0|0|42.0|0|0.0|100
0|2020-12-11|4162.0|0|4162.0|0|46.0|0|0.0|100
0|2020-12-12|4216.0|0|4216.0|0|46.0|0|0.0|100
0|2020-12-13|4243.0|0|4243.0|0|47.0|0|0.0|100
0|2020-12-14|4265.0|0|4265.0|0|48.0|0|0.0|100
0|2020-12-15|4282.0|0|4282.0|0|48.0|0|0.0|100
0|2020-12-16|4297.0|0|4297.0|0|48.0|0|0.0|100
0|2020-12-17|4297.0|0|4314.0|0|48.0|0|0.0|100
0|2020-12-18|4340.0|0|4340.0|0|49.0|0|0.0|100
0|2020-12-19|4358.0|0|4358.0|0|49.0|0|0.0|100
0|2020-12-20|4375.0|0|4375.0|0|51.0|0|0.0|100
0|2020-12-21|4401.0|0|4401.0|0|51.0|0|0.0|100
0|2020-12-22|4407.0|0|4407.0|0|52.0|0|0.0|100
0|2020-12-23|4415.0|0|4415.0|0|53.0|0|0.0|100
0|2020-12-24|4425.0|0|4425.0|0|56.0|0|0.0|100
0|2020-12-25|4425.0|0|4425.0|0|56.0|0|0.0|100
0|2020-12-26|4447.0|0|4447.0|0|58.0|0|0.0|100
0|2020-12-27|4460.0|0|4460.0|0|59.0|0|0.0|100
0|2020-12-28|4460.0|0|4474.0|0|59.0|0|0.0|100
0|2020-12-29|4460.0|0|4483.0|0|59.0|0|0.0|100
0|2020-12-30|4491.0|0|4491.0|0|60.0|0|0.0|100
0|2020-12-31|4491.0|0|4509.0|0|60.0|0|0.0|100
0|2021-01-01|4509.0|0|4509.0|0|64.0|0|0.0|100
0|2021-01-02|4529.0|0|4529.0|0|67.0|0|0.0|100
0|2021-01-03|4529.0|0|4558.0|0|67.0|0|0.0|100
0|2021-01-04|4590.0|0|4590.0|0|67.0|0|0.0|100
0|2021-01-05|4603.0|0|4603.0|0|67.0|0|0.0|100
0|2021-01-06|4618.0|0|4618.0|0|67.0|0|0.0|100
0|2021-01-07|4618.0|0|4632.0|0|67.0|0|0.0|100
0|2021-01-08|4646.0|0|4646.0|0|69.0|0|0.0|100
0|2021-01-09|4666.0|0|4666.0|0|71.0|0|0.0|100
0|2021-01-10|4691.0|0|4691.0|0|71.0|0|0.0|100
0|2021-01-11|4709.0|0|4709.0|0|71.0|0|0.0|100
0|2021-01-12|4722.0|0|4722.0|0|71.0|0|0.0|100
0|2021-01-13|4722.0|0|4742.0|0|71.0|0|0.0|100
0|2021-01-14|4722.0|0|4765.0|0|73.0|0|0.0|100
0|2021-01-15|4722.0|0|4781.0|0|73.0|0|0.0|100
0|2021-01-16|4722.0|0|4796.0|0|73.0|0|0.0|100
0|2021-01-17|4813.0|0|4813.0|0|74.0|0|0.0|100
0|2021-01-18|4813.0|0|4825.0|0|74.0|0|0.0|100
0|2021-01-19|4813.0|0|4827.0|0|74.0|0|0.0|100
0|2021-01-20|4848.0|0|4848.0|0|77.0|0|0.0|100
0|2021-01-21|4868.0|0|4868.0|0|77.0|0|0.0|100
0|2021-01-22|4868.0|0|4877.0|0|77.0|0|0.0|100
0|2021-01-23|4891.0|0|4891.0|0|78.0|0|0.0|100
0|2021-01-24|4891.0|0|4904.0|0|78.0|0|0.0|100
0|2021-01-25|4891.0|0|4906.0|0|78.0|0|0.0|100
0|2021-01-26|4911.0|0|4911.0|0|78.0|0|0.0|100
0|2021-01-27|4914.0|0|4914.0|0|78.0|0|0.0|100
0|2021-01-28|4925.0|0|4925.0|0|78.0|0|0.0|100
0|2021-01-29|4932.0|0|4932.0|0|79.0|0|0.0|100
0|2021-01-30|4932.0|0|4939.0|0|79.0|0|0.0|100
0|2021-01-31|4932.0|0|4945.0|0|79.0|0|0.0|100
0|2021-02-01|4958.0|0|4958.0|0|79.0|0|0.0|100
0|2021-02-02|4964.0|0|4964.0|0|79.0|0|0.0|100
0|2021-02-03|4967.0|0|4967.0|0|79.0|0|0.0|100
