|dates|Lyon_Kansas_UnitedStates.JHU_ConfirmedCases.data|Lyon_Kansas_UnitedStates.JHU_ConfirmedCases.missing|Lyon_Kansas_UnitedStates.NYT_ConfirmedCases.data|Lyon_Kansas_UnitedStates.NYT_ConfirmedCases.missing|Lyon_Kansas_UnitedStates.JHU_ConfirmedDeaths.data|Lyon_Kansas_UnitedStates.JHU_ConfirmedDeaths.missing|Lyon_Kansas_UnitedStates.JHU_ConfirmedRecoveries.data|Lyon_Kansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-23|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-24|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-25|4.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-26|4.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-27|4.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-28|4.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-29|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-30|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-31|11.0|0|10.0|0|0.0|0|0.0|100
0|2020-04-01|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-04-02|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-04-03|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-04-04|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-04-05|24.0|0|23.0|0|0.0|0|0.0|100
0|2020-04-06|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-04-07|25.0|0|24.0|0|0.0|0|0.0|100
0|2020-04-08|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-04-09|27.0|0|26.0|0|0.0|0|0.0|100
0|2020-04-10|27.0|0|26.0|0|0.0|0|0.0|100
0|2020-04-11|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-04-12|27.0|0|29.0|0|0.0|0|0.0|100
0|2020-04-13|30.0|0|29.0|0|0.0|0|0.0|100
0|2020-04-14|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-04-15|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-04-16|48.0|0|37.0|0|0.0|0|0.0|100
0|2020-04-17|47.0|0|47.0|0|0.0|0|0.0|100
0|2020-04-18|57.0|0|57.0|0|0.0|0|0.0|100
0|2020-04-19|77.0|0|71.0|0|0.0|0|0.0|100
0|2020-04-20|77.0|0|77.0|0|1.0|0|0.0|100
0|2020-04-21|111.0|0|110.0|0|1.0|0|0.0|100
0|2020-04-22|110.0|0|110.0|0|1.0|0|0.0|100
0|2020-04-23|158.0|0|158.0|0|1.0|0|0.0|100
0|2020-04-24|174.0|0|158.0|0|1.0|0|0.0|100
0|2020-04-25|176.0|0|158.0|0|1.0|0|0.0|100
0|2020-04-26|176.0|0|158.0|0|1.0|0|0.0|100
0|2020-04-27|177.0|0|177.0|0|1.0|0|0.0|100
0|2020-04-28|193.0|0|177.0|0|1.0|0|0.0|100
0|2020-04-29|201.0|0|184.0|0|1.0|0|0.0|100
0|2020-04-30|218.0|0|218.0|0|1.0|0|0.0|100
0|2020-05-01|230.0|0|218.0|0|1.0|0|0.0|100
0|2020-05-02|245.0|0|245.0|0|1.0|0|0.0|100
0|2020-05-03|248.0|0|248.0|0|1.0|0|0.0|100
0|2020-05-04|255.0|0|255.0|0|2.0|0|0.0|100
0|2020-05-05|265.0|0|265.0|0|2.0|0|0.0|100
0|2020-05-06|271.0|0|271.0|0|2.0|0|0.0|100
0|2020-05-07|282.0|0|311.0|0|2.0|0|0.0|100
0|2020-05-08|294.0|0|323.0|0|2.0|0|0.0|100
0|2020-05-09|298.0|0|326.0|0|2.0|0|0.0|100
0|2020-05-10|302.0|0|330.0|0|2.0|0|0.0|100
0|2020-05-11|303.0|0|334.0|0|2.0|0|0.0|100
0|2020-05-12|303.0|0|334.0|0|2.0|0|0.0|100
0|2020-05-13|305.0|0|336.0|0|2.0|0|0.0|100
