|dates|Clark_Idaho_UnitedStates.JHU_ConfirmedCases.data|Clark_Idaho_UnitedStates.JHU_ConfirmedCases.missing|Clark_Idaho_UnitedStates.NYT_ConfirmedCases.data|Clark_Idaho_UnitedStates.NYT_ConfirmedCases.missing|Clark_Idaho_UnitedStates.JHU_ConfirmedDeaths.data|Clark_Idaho_UnitedStates.JHU_ConfirmedDeaths.missing|Clark_Idaho_UnitedStates.JHU_ConfirmedRecoveries.data|Clark_Idaho_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-19|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-20|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-21|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-22|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-23|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-24|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-25|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-26|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-27|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-28|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-29|1.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-30|1.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-31|1.0|0|2.0|0|0.0|0|0.0|100
0|2020-08-01|1.0|0|2.0|0|0.0|0|0.0|100
0|2020-08-02|1.0|0|3.0|0|0.0|0|0.0|100
0|2020-08-03|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-08-04|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-08-05|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-08-06|8.0|0|9.0|0|0.0|0|0.0|100
0|2020-08-07|8.0|0|9.0|0|0.0|0|0.0|100
0|2020-08-08|8.0|0|9.0|0|0.0|0|0.0|100
0|2020-08-09|8.0|0|9.0|0|0.0|0|0.0|100
0|2020-08-10|8.0|0|9.0|0|0.0|0|0.0|100
0|2020-08-11|9.0|0|10.0|0|0.0|0|0.0|100
0|2020-08-12|9.0|0|10.0|0|0.0|0|0.0|100
0|2020-08-13|10.0|0|15.0|0|0.0|0|0.0|100
0|2020-08-14|10.0|0|15.0|0|0.0|0|0.0|100
0|2020-08-15|11.0|0|15.0|0|0.0|0|0.0|100
0|2020-08-16|12.0|0|15.0|0|0.0|0|0.0|100
0|2020-08-17|14.0|0|16.0|0|0.0|0|0.0|100
0|2020-08-18|15.0|0|16.0|0|0.0|0|0.0|100
0|2020-08-19|15.0|0|16.0|0|0.0|0|0.0|100
0|2020-08-20|15.0|0|16.0|0|0.0|0|0.0|100
0|2020-08-21|15.0|0|16.0|0|0.0|0|0.0|100
0|2020-08-22|15.0|0|16.0|0|0.0|0|0.0|100
0|2020-08-23|15.0|0|16.0|0|0.0|0|0.0|100
0|2020-08-24|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-08-25|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-08-26|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-08-27|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-08-28|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-08-29|20.0|0|21.0|0|0.0|0|0.0|100
0|2020-08-30|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-08-31|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-09-01|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-09-02|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-09-03|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-09-04|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-09-05|21.0|0|22.0|0|0.0|0|0.0|100
0|2020-09-06|21.0|0|22.0|0|0.0|0|0.0|100
0|2020-09-07|21.0|0|22.0|0|0.0|0|0.0|100
0|2020-09-08|21.0|0|22.0|0|0.0|0|0.0|100
0|2020-09-09|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-09-10|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-09-11|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-09-12|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-09-13|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-09-14|24.0|0|25.0|0|0.0|0|0.0|100
0|2020-09-15|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-09-16|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-09-17|28.0|0|29.0|0|0.0|0|0.0|100
0|2020-09-18|30.0|0|31.0|0|0.0|0|0.0|100
0|2020-09-19|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-09-20|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-09-21|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-09-22|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-09-23|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-09-24|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-09-25|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-09-26|32.0|0|33.0|0|0.0|0|0.0|100
0|2020-09-27|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-09-28|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-09-29|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-09-30|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-10-01|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-10-02|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-10-03|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-10-04|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-10-05|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-10-06|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-10-07|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-10-08|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-10-09|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-10-10|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-10-11|38.0|0|39.0|0|0.0|0|0.0|100
0|2020-10-12|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-10-13|39.0|0|40.0|0|0.0|0|0.0|100
0|2020-10-14|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-10-15|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-10-16|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-10-17|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-10-18|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-10-19|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-10-20|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-10-21|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-10-22|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-10-23|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-10-24|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-10-25|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-10-26|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-10-27|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-10-28|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-10-29|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-10-30|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-10-31|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-11-01|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-11-02|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-11-03|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-11-04|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-11-05|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-11-06|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-11-07|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-11-08|43.0|0|44.0|0|0.0|0|0.0|100
0|2020-11-09|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-11-10|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-11-11|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-11-12|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-11-13|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-11-14|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-11-15|46.0|0|47.0|0|0.0|0|0.0|100
0|2020-11-16|47.0|0|47.0|0|0.0|0|0.0|100
0|2020-11-17|47.0|0|47.0|0|0.0|0|0.0|100
0|2020-11-18|47.0|0|47.0|0|0.0|0|0.0|100
0|2020-11-19|47.0|0|47.0|0|0.0|0|0.0|100
0|2020-11-20|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-11-21|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-11-22|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-11-23|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-11-24|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-11-25|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-11-26|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-11-27|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-11-28|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-11-29|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-11-30|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-12-01|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-12-02|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-12-03|50.0|0|50.0|0|0.0|0|0.0|100
0|2020-12-04|50.0|0|50.0|0|0.0|0|0.0|100
0|2020-12-05|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-12-06|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-12-07|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-12-08|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-12-09|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-12-10|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-12-11|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-12-12|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-12-13|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-12-14|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-12-15|53.0|0|53.0|0|0.0|0|0.0|100
0|2020-12-16|53.0|0|53.0|0|0.0|0|0.0|100
0|2020-12-17|53.0|0|53.0|0|0.0|0|0.0|100
0|2020-12-18|53.0|0|53.0|0|0.0|0|0.0|100
0|2020-12-19|53.0|0|53.0|0|0.0|0|0.0|100
0|2020-12-20|53.0|0|53.0|0|0.0|0|0.0|100
0|2020-12-21|53.0|0|53.0|0|0.0|0|0.0|100
0|2020-12-22|53.0|0|53.0|0|0.0|0|0.0|100
0|2020-12-23|53.0|0|53.0|0|0.0|0|0.0|100
0|2020-12-24|53.0|0|53.0|0|0.0|0|0.0|100
0|2020-12-25|53.0|0|53.0|0|0.0|0|0.0|100
0|2020-12-26|53.0|0|53.0|0|0.0|0|0.0|100
0|2020-12-27|53.0|0|53.0|0|0.0|0|0.0|100
0|2020-12-28|53.0|0|53.0|0|0.0|0|0.0|100
0|2020-12-29|53.0|0|53.0|0|0.0|0|0.0|100
0|2020-12-30|53.0|0|53.0|0|0.0|0|0.0|100
0|2020-12-31|53.0|0|53.0|0|0.0|0|0.0|100
0|2021-01-01|53.0|0|53.0|0|0.0|0|0.0|100
0|2021-01-02|53.0|0|53.0|0|0.0|0|0.0|100
0|2021-01-03|53.0|0|53.0|0|0.0|0|0.0|100
0|2021-01-04|53.0|0|53.0|0|0.0|0|0.0|100
0|2021-01-05|53.0|0|53.0|0|0.0|0|0.0|100
0|2021-01-06|53.0|0|53.0|0|0.0|0|0.0|100
0|2021-01-07|53.0|0|53.0|0|0.0|0|0.0|100
0|2021-01-08|53.0|0|53.0|0|0.0|0|0.0|100
0|2021-01-09|53.0|0|53.0|0|0.0|0|0.0|100
0|2021-01-10|53.0|0|53.0|0|0.0|0|0.0|100
0|2021-01-11|53.0|0|53.0|0|0.0|0|0.0|100
0|2021-01-12|53.0|0|53.0|0|0.0|0|0.0|100
0|2021-01-13|53.0|0|53.0|0|0.0|0|0.0|100
0|2021-01-14|53.0|0|53.0|0|0.0|0|0.0|100
0|2021-01-15|53.0|0|53.0|0|0.0|0|0.0|100
0|2021-01-16|53.0|0|53.0|0|0.0|0|0.0|100
0|2021-01-17|53.0|0|53.0|0|0.0|0|0.0|100
0|2021-01-18|53.0|0|53.0|0|0.0|0|0.0|100
0|2021-01-19|53.0|0|53.0|0|0.0|0|0.0|100
0|2021-01-20|53.0|0|53.0|0|0.0|0|0.0|100
0|2021-01-21|53.0|0|53.0|0|0.0|0|0.0|100
0|2021-01-22|53.0|0|53.0|0|0.0|0|0.0|100
0|2021-01-23|53.0|0|53.0|0|0.0|0|0.0|100
0|2021-01-24|53.0|0|53.0|0|0.0|0|0.0|100
0|2021-01-25|53.0|0|53.0|0|0.0|0|0.0|100
0|2021-01-26|53.0|0|53.0|0|0.0|0|0.0|100
0|2021-01-27|53.0|0|53.0|0|0.0|0|0.0|100
0|2021-01-28|53.0|0|53.0|0|0.0|0|0.0|100
0|2021-01-29|53.0|0|53.0|0|0.0|0|0.0|100
0|2021-01-30|54.0|0|54.0|0|0.0|0|0.0|100
0|2021-01-31|54.0|0|54.0|0|0.0|0|0.0|100
0|2021-02-01|53.0|0|53.0|0|0.0|0|0.0|100
0|2021-02-02|53.0|0|53.0|0|0.0|0|0.0|100
0|2021-02-03|53.0|0|53.0|0|0.0|0|0.0|100
0|2021-02-04|53.0|0|53.0|0|0.0|0|0.0|100
0|2021-02-05|53.0|0|53.0|0|0.0|0|0.0|100
0|2021-02-06|53.0|0|53.0|0|0.0|0|0.0|100
0|2021-02-07|53.0|0|53.0|0|0.0|0|0.0|100
0|2021-02-08|53.0|0|53.0|0|0.0|0|0.0|100
0|2021-02-09|53.0|0|53.0|0|0.0|0|0.0|100
0|2021-02-10|53.0|0|53.0|0|0.0|0|0.0|100
0|2021-02-11|53.0|0|53.0|0|0.0|0|0.0|100
