|dates|Hardy_WestVirginia_UnitedStates.JHU_ConfirmedCases.data|Hardy_WestVirginia_UnitedStates.JHU_ConfirmedCases.missing|Hardy_WestVirginia_UnitedStates.NYT_ConfirmedCases.data|Hardy_WestVirginia_UnitedStates.NYT_ConfirmedCases.missing|Hardy_WestVirginia_UnitedStates.JHU_ConfirmedDeaths.data|Hardy_WestVirginia_UnitedStates.JHU_ConfirmedDeaths.missing|Hardy_WestVirginia_UnitedStates.JHU_ConfirmedRecoveries.data|Hardy_WestVirginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-05-15|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-05-16|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-05-17|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-05-18|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-05-19|31.0|0|32.0|0|0.0|0|0.0|100
0|2020-05-20|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-05-21|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-05-22|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-05-23|35.0|0|36.0|0|0.0|0|0.0|100
0|2020-05-24|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-05-25|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-05-26|37.0|0|38.0|0|0.0|0|0.0|100
0|2020-05-27|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-05-28|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-05-29|38.0|0|39.0|0|0.0|0|0.0|100
0|2020-05-30|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-05-31|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-06-01|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-06-02|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-06-03|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-06-04|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-06-05|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-06-06|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-06-07|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-06-08|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-06-09|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-06-10|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-06-11|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-06-12|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-06-13|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-06-14|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-06-15|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-06-16|40.0|0|41.0|0|0.0|0|0.0|100
0|2020-06-17|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-06-18|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-06-19|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-06-20|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-06-21|41.0|0|42.0|0|0.0|0|0.0|100
0|2020-06-22|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-06-23|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-06-24|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-06-25|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-06-26|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-06-27|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-06-28|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-06-29|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-06-30|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-07-01|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-07-02|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-07-03|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-07-04|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-07-05|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-07-06|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-07-07|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-07-08|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-07-09|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-07-10|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-07-11|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-07-12|47.0|0|47.0|0|0.0|0|0.0|100
0|2020-07-13|47.0|0|47.0|0|0.0|0|0.0|100
0|2020-07-14|47.0|0|47.0|0|0.0|0|0.0|100
0|2020-07-15|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-07-16|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-07-17|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-07-18|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-07-19|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-07-20|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-07-21|50.0|0|50.0|0|0.0|0|0.0|100
0|2020-07-22|50.0|0|50.0|0|0.0|0|0.0|100
0|2020-07-23|50.0|0|50.0|0|0.0|0|0.0|100
0|2020-07-24|50.0|0|50.0|0|0.0|0|0.0|100
0|2020-07-25|50.0|0|50.0|0|0.0|0|0.0|100
0|2020-07-26|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-07-27|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-07-28|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-07-29|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-07-30|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-07-31|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-08-01|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-08-02|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-08-03|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-08-04|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-08-05|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-08-06|57.0|0|57.0|0|0.0|0|0.0|100
0|2020-08-07|58.0|0|58.0|0|0.0|0|0.0|100
0|2020-08-08|58.0|0|58.0|0|0.0|0|0.0|100
0|2020-08-09|58.0|0|58.0|0|0.0|0|0.0|100
0|2020-08-10|61.0|0|61.0|0|0.0|0|0.0|100
0|2020-08-11|61.0|0|61.0|0|0.0|0|0.0|100
0|2020-08-12|61.0|0|61.0|0|0.0|0|0.0|100
0|2020-08-13|62.0|0|62.0|0|0.0|0|0.0|100
0|2020-08-14|62.0|0|62.0|0|0.0|0|0.0|100
0|2020-08-15|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-08-16|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-08-17|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-08-18|64.0|0|64.0|0|0.0|0|0.0|100
0|2020-08-19|64.0|0|64.0|0|0.0|0|0.0|100
0|2020-08-20|64.0|0|63.0|0|0.0|0|0.0|100
0|2020-08-21|64.0|0|63.0|0|0.0|0|0.0|100
0|2020-08-22|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-08-23|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-08-24|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-08-25|66.0|0|66.0|0|0.0|0|0.0|100
0|2020-08-26|66.0|0|66.0|0|0.0|0|0.0|100
0|2020-08-27|70.0|0|70.0|0|0.0|0|0.0|100
0|2020-08-28|71.0|0|71.0|0|0.0|0|0.0|100
0|2020-08-29|72.0|0|72.0|0|0.0|0|0.0|100
0|2020-08-30|73.0|0|73.0|0|0.0|0|0.0|100
0|2020-08-31|73.0|0|73.0|0|0.0|0|0.0|100
0|2020-09-01|75.0|0|75.0|0|0.0|0|0.0|100
0|2020-09-02|75.0|0|75.0|0|0.0|0|0.0|100
0|2020-09-03|75.0|0|75.0|0|0.0|0|0.0|100
0|2020-09-04|75.0|0|75.0|0|0.0|0|0.0|100
0|2020-09-05|75.0|0|75.0|0|0.0|0|0.0|100
0|2020-09-06|75.0|0|75.0|0|0.0|0|0.0|100
0|2020-09-07|76.0|0|76.0|0|0.0|0|0.0|100
0|2020-09-08|76.0|0|76.0|0|0.0|0|0.0|100
0|2020-09-09|76.0|0|75.0|0|0.0|0|0.0|100
0|2020-09-10|75.0|0|75.0|0|0.0|0|0.0|100
0|2020-09-11|76.0|0|75.0|0|0.0|0|0.0|100
0|2020-09-12|76.0|0|75.0|0|0.0|0|0.0|100
0|2020-09-13|76.0|0|75.0|0|0.0|0|0.0|100
0|2020-09-14|76.0|0|75.0|0|0.0|0|0.0|100
0|2020-09-15|76.0|0|75.0|0|0.0|0|0.0|100
0|2020-09-16|76.0|0|75.0|0|0.0|0|0.0|100
0|2020-09-17|76.0|0|76.0|0|0.0|0|0.0|100
0|2020-09-18|78.0|0|78.0|0|0.0|0|0.0|100
0|2020-09-19|80.0|0|80.0|0|1.0|0|0.0|100
0|2020-09-20|80.0|0|81.0|0|1.0|0|0.0|100
0|2020-09-21|82.0|0|82.0|0|1.0|0|0.0|100
0|2020-09-22|82.0|0|82.0|0|1.0|0|0.0|100
0|2020-09-23|82.0|0|82.0|0|1.0|0|0.0|100
0|2020-09-24|87.0|0|87.0|0|1.0|0|0.0|100
0|2020-09-25|88.0|0|88.0|0|1.0|0|0.0|100
0|2020-09-26|89.0|0|89.0|0|1.0|0|0.0|100
0|2020-09-27|90.0|0|90.0|0|1.0|0|0.0|100
0|2020-09-28|90.0|0|90.0|0|1.0|0|0.0|100
0|2020-09-29|91.0|0|91.0|0|1.0|0|0.0|100
0|2020-09-30|91.0|0|91.0|0|1.0|0|0.0|100
0|2020-10-01|92.0|0|92.0|0|1.0|0|0.0|100
0|2020-10-02|92.0|0|92.0|0|1.0|0|0.0|100
0|2020-10-03|94.0|0|94.0|0|1.0|0|0.0|100
0|2020-10-04|96.0|0|96.0|0|1.0|0|0.0|100
0|2020-10-05|96.0|0|96.0|0|1.0|0|0.0|100
0|2020-10-06|96.0|0|95.0|0|1.0|0|0.0|100
0|2020-10-07|96.0|0|95.0|0|1.0|0|0.0|100
0|2020-10-08|96.0|0|95.0|0|1.0|0|0.0|100
0|2020-10-09|98.0|0|98.0|0|1.0|0|0.0|100
0|2020-10-10|98.0|0|98.0|0|1.0|0|0.0|100
0|2020-10-11|99.0|0|99.0|0|1.0|0|0.0|100
0|2020-10-12|98.0|0|98.0|0|1.0|0|0.0|100
0|2020-10-13|98.0|0|98.0|0|1.0|0|0.0|100
0|2020-10-14|99.0|0|99.0|0|1.0|0|0.0|100
0|2020-10-15|100.0|0|100.0|0|1.0|0|0.0|100
0|2020-10-16|101.0|0|101.0|0|1.0|0|0.0|100
0|2020-10-17|101.0|0|101.0|0|1.0|0|0.0|100
0|2020-10-18|101.0|0|101.0|0|1.0|0|0.0|100
0|2020-10-19|101.0|0|101.0|0|1.0|0|0.0|100
0|2020-10-20|102.0|0|102.0|0|1.0|0|0.0|100
0|2020-10-21|102.0|0|102.0|0|1.0|0|0.0|100
0|2020-10-22|102.0|0|102.0|0|1.0|0|0.0|100
0|2020-10-23|102.0|0|102.0|0|1.0|0|0.0|100
0|2020-10-24|102.0|0|103.0|0|1.0|0|0.0|100
0|2020-10-25|102.0|0|103.0|0|1.0|0|0.0|100
0|2020-10-26|102.0|0|105.0|0|1.0|0|0.0|100
0|2020-10-27|102.0|0|106.0|0|1.0|0|0.0|100
0|2020-10-28|102.0|0|107.0|0|1.0|0|0.0|100
0|2020-10-29|107.0|0|107.0|0|1.0|0|0.0|100
0|2020-10-30|107.0|0|107.0|0|1.0|0|0.0|100
0|2020-10-31|108.0|0|108.0|0|1.0|0|0.0|100
0|2020-11-01|108.0|0|108.0|0|1.0|0|0.0|100
0|2020-11-02|109.0|0|109.0|0|1.0|0|0.0|100
0|2020-11-03|110.0|0|110.0|0|1.0|0|0.0|100
0|2020-11-04|110.0|0|110.0|0|1.0|0|0.0|100
0|2020-11-05|113.0|0|113.0|0|1.0|0|0.0|100
0|2020-11-06|114.0|0|114.0|0|1.0|0|0.0|100
0|2020-11-07|117.0|0|117.0|0|1.0|0|0.0|100
0|2020-11-08|119.0|0|119.0|0|1.0|0|0.0|100
0|2020-11-09|120.0|0|120.0|0|1.0|0|0.0|100
0|2020-11-10|120.0|0|125.0|0|1.0|0|0.0|100
0|2020-11-11|120.0|0|136.0|0|1.0|0|0.0|100
0|2020-11-12|136.0|0|136.0|0|1.0|0|0.0|100
0|2020-11-13|140.0|0|140.0|0|1.0|0|0.0|100
0|2020-11-14|140.0|0|144.0|0|1.0|0|0.0|100
0|2020-11-15|140.0|0|150.0|0|1.0|0|0.0|100
0|2020-11-16|150.0|0|157.0|0|1.0|0|0.0|100
0|2020-11-17|150.0|0|168.0|0|1.0|0|0.0|100
0|2020-11-18|170.0|0|170.0|0|1.0|0|0.0|100
0|2020-11-19|177.0|0|177.0|0|1.0|0|0.0|100
0|2020-11-20|181.0|0|181.0|0|1.0|0|0.0|100
0|2020-11-21|192.0|0|192.0|0|1.0|0|0.0|100
0|2020-11-22|192.0|0|202.0|0|1.0|0|0.0|100
0|2020-11-23|192.0|0|203.0|0|1.0|0|0.0|100
0|2020-11-24|192.0|0|212.0|0|1.0|0|0.0|100
0|2020-11-25|227.0|0|227.0|0|1.0|0|0.0|100
0|2020-11-26|227.0|0|240.0|0|1.0|0|0.0|100
0|2020-11-27|227.0|0|250.0|0|1.0|0|0.0|100
0|2020-11-28|227.0|0|258.0|0|1.0|0|0.0|100
0|2020-11-29|276.0|0|276.0|0|1.0|0|0.0|100
0|2020-11-30|276.0|0|282.0|0|1.0|0|0.0|100
0|2020-12-01|276.0|0|295.0|0|1.0|0|0.0|100
0|2020-12-02|276.0|0|300.0|0|1.0|0|0.0|100
0|2020-12-03|339.0|0|339.0|0|1.0|0|0.0|100
0|2020-12-04|347.0|0|347.0|0|1.0|0|0.0|100
0|2020-12-05|377.0|0|377.0|0|1.0|0|0.0|100
0|2020-12-06|377.0|0|388.0|0|1.0|0|0.0|100
0|2020-12-07|388.0|0|399.0|0|1.0|0|0.0|100
0|2020-12-08|388.0|0|420.0|0|1.0|0|0.0|100
0|2020-12-09|441.0|0|441.0|0|2.0|0|0.0|100
0|2020-12-10|441.0|0|456.0|0|2.0|0|0.0|100
0|2020-12-11|441.0|0|471.0|0|2.0|0|0.0|100
0|2020-12-12|493.0|0|493.0|0|2.0|0|0.0|100
0|2020-12-13|493.0|0|503.0|0|2.0|0|0.0|100
0|2020-12-14|493.0|0|524.0|0|2.0|0|0.0|100
0|2020-12-15|493.0|0|548.0|0|2.0|0|0.0|100
0|2020-12-16|493.0|0|553.0|0|2.0|0|0.0|100
0|2020-12-17|493.0|0|578.0|0|2.0|0|0.0|100
0|2020-12-18|585.0|0|585.0|0|6.0|0|0.0|100
0|2020-12-19|614.0|0|614.0|0|6.0|0|0.0|100
0|2020-12-20|614.0|0|622.0|0|6.0|0|0.0|100
0|2020-12-21|635.0|0|635.0|0|6.0|0|0.0|100
0|2020-12-22|661.0|0|661.0|0|6.0|0|0.0|100
0|2020-12-23|677.0|0|677.0|0|6.0|0|0.0|100
0|2020-12-24|689.0|0|689.0|0|6.0|0|0.0|100
0|2020-12-25|699.0|0|699.0|0|6.0|0|0.0|100
0|2020-12-26|711.0|0|711.0|0|6.0|0|0.0|100
0|2020-12-27|726.0|0|726.0|0|6.0|0|0.0|100
0|2020-12-28|726.0|0|734.0|0|6.0|0|0.0|100
0|2020-12-29|751.0|0|751.0|0|6.0|0|0.0|100
0|2020-12-30|761.0|0|761.0|0|7.0|0|0.0|100
0|2020-12-31|775.0|0|775.0|0|7.0|0|0.0|100
0|2021-01-01|799.0|0|799.0|0|8.0|0|0.0|100
0|2021-01-02|809.0|0|809.0|0|8.0|0|0.0|100
0|2021-01-03|809.0|0|826.0|0|8.0|0|0.0|100
0|2021-01-04|834.0|0|834.0|0|8.0|0|0.0|100
0|2021-01-05|834.0|0|845.0|0|8.0|0|0.0|100
0|2021-01-06|875.0|0|875.0|0|9.0|0|0.0|100
0|2021-01-07|875.0|0|882.0|0|9.0|0|0.0|100
0|2021-01-08|875.0|0|903.0|0|9.0|0|0.0|100
0|2021-01-09|921.0|0|921.0|0|10.0|0|0.0|100
0|2021-01-10|921.0|0|986.0|0|11.0|0|0.0|100
0|2021-01-11|921.0|0|995.0|0|11.0|0|0.0|100
0|2021-01-12|921.0|0|1011.0|0|11.0|0|0.0|100
0|2021-01-13|921.0|0|1015.0|0|11.0|0|0.0|100
0|2021-01-14|921.0|0|1017.0|0|11.0|0|0.0|100
0|2021-01-15|921.0|0|1048.0|0|11.0|0|0.0|100
0|2021-01-16|921.0|0|1078.0|0|11.0|0|0.0|100
0|2021-01-17|1083.0|0|1083.0|0|14.0|0|0.0|100
0|2021-01-18|1083.0|0|1087.0|0|14.0|0|0.0|100
0|2021-01-19|1103.0|0|1103.0|0|14.0|0|0.0|100
0|2021-01-20|1107.0|0|1107.0|0|14.0|0|0.0|100
0|2021-01-21|1119.0|0|1119.0|0|14.0|0|0.0|100
0|2021-01-22|1119.0|0|1135.0|0|14.0|0|0.0|100
0|2021-01-23|1136.0|0|1136.0|0|14.0|0|0.0|100
0|2021-01-24|1136.0|0|1150.0|0|14.0|0|0.0|100
0|2021-01-25|1162.0|0|1162.0|0|14.0|0|0.0|100
0|2021-01-26|1173.0|0|1173.0|0|14.0|0|0.0|100
0|2021-01-27|1173.0|0|1179.0|0|16.0|0|0.0|100
0|2021-01-28|1173.0|0|1187.0|0|16.0|0|0.0|100
0|2021-01-29|1173.0|0|1201.0|0|16.0|0|0.0|100
0|2021-01-30|1173.0|0|1215.0|0|16.0|0|0.0|100
0|2021-01-31|1173.0|0|1219.0|0|16.0|0|0.0|100
0|2021-02-01|1221.0|0|1221.0|0|16.0|0|0.0|100
0|2021-02-02|1223.0|0|1223.0|0|16.0|0|0.0|100
0|2021-02-03|1226.0|0|1226.0|0|16.0|0|0.0|100
0|2021-02-04|1231.0|0|1231.0|0|16.0|0|0.0|100
0|2021-02-05|1231.0|0|1234.0|0|16.0|0|0.0|100
0|2021-02-06|1239.0|0|1239.0|0|16.0|0|0.0|100
0|2021-02-07|1243.0|0|1243.0|0|18.0|0|0.0|100
0|2021-02-08|1243.0|0|1242.0|0|18.0|0|0.0|100
