|dates|Snohomish_Washington_UnitedStates.JHU_ConfirmedCases.data|Snohomish_Washington_UnitedStates.JHU_ConfirmedCases.missing|Snohomish_Washington_UnitedStates.NYT_ConfirmedCases.data|Snohomish_Washington_UnitedStates.NYT_ConfirmedCases.missing|Snohomish_Washington_UnitedStates.JHU_ConfirmedDeaths.data|Snohomish_Washington_UnitedStates.JHU_ConfirmedDeaths.missing|Snohomish_Washington_UnitedStates.JHU_ConfirmedRecoveries.data|Snohomish_Washington_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-11|2690.0|0|2970.0|0|118.0|0|0.0|100
0|2020-05-12|2711.0|0|2998.0|0|121.0|0|0.0|100
0|2020-05-13|2720.0|0|3009.0|0|121.0|0|0.0|100
0|2020-05-14|2739.0|0|3048.0|0|122.0|0|0.0|100
0|2020-05-15|2756.0|0|3065.0|0|125.0|0|0.0|100
0|2020-05-16|2773.0|0|3071.0|0|125.0|0|0.0|100
0|2020-05-17|2784.0|0|3082.0|0|125.0|0|0.0|100
0|2020-05-18|2797.0|0|3125.0|0|125.0|0|0.0|100
0|2020-05-19|2818.0|0|3153.0|0|132.0|0|0.0|100
0|2020-05-20|2826.0|0|3162.0|0|132.0|0|0.0|100
0|2020-05-21|2846.0|0|3198.0|0|133.0|0|0.0|100
0|2020-05-22|2863.0|0|3212.0|0|135.0|0|0.0|100
0|2020-05-23|2863.0|0|3212.0|0|135.0|0|0.0|100
0|2020-05-24|2895.0|0|3240.0|0|135.0|0|0.0|100
0|2020-05-25|2904.0|0|3249.0|0|136.0|0|0.0|100
0|2020-05-26|2916.0|0|3297.0|0|142.0|0|0.0|100
0|2020-05-27|2927.0|0|3318.0|0|145.0|0|0.0|100
0|2020-05-28|2937.0|0|3323.0|0|147.0|0|0.0|100
0|2020-05-29|2945.0|0|3341.0|0|147.0|0|0.0|100
0|2020-05-30|2956.0|0|3341.0|0|148.0|0|0.0|100
0|2020-05-31|2967.0|0|3349.0|0|148.0|0|0.0|100
0|2020-06-01|2976.0|0|3379.0|0|149.0|0|0.0|100
0|2020-06-02|2987.0|0|3412.0|0|149.0|0|0.0|100
0|2020-06-03|2991.0|0|3427.0|0|150.0|0|0.0|100
0|2020-06-04|2999.0|0|3442.0|0|150.0|0|0.0|100
0|2020-06-05|3014.0|0|3471.0|0|152.0|0|0.0|100
0|2020-06-06|3025.0|0|3472.0|0|152.0|0|0.0|100
0|2020-06-07|3033.0|0|3471.0|0|152.0|0|0.0|100
0|2020-06-08|3039.0|0|3504.0|0|153.0|0|0.0|100
0|2020-06-09|3064.0|0|3524.0|0|155.0|0|0.0|100
0|2020-06-10|3064.0|0|3532.0|0|155.0|0|0.0|100
0|2020-06-11|3075.0|0|3541.0|0|156.0|0|0.0|100
0|2020-06-12|3107.0|0|3566.0|0|156.0|0|0.0|100
0|2020-06-13|3129.0|0|3566.0|0|156.0|0|0.0|100
0|2020-06-14|3136.0|0|3566.0|0|156.0|0|0.0|100
0|2020-06-15|3152.0|0|3595.0|0|156.0|0|0.0|100
0|2020-06-16|3171.0|0|3614.0|0|158.0|0|0.0|100
0|2020-06-17|3187.0|0|3641.0|0|159.0|0|0.0|100
0|2020-06-18|3200.0|0|3656.0|0|160.0|0|0.0|100
0|2020-06-19|3208.0|0|3678.0|0|162.0|0|0.0|100
0|2020-06-20|3226.0|0|3678.0|0|163.0|0|0.0|100
0|2020-06-21|3237.0|0|3678.0|0|163.0|0|0.0|100
0|2020-06-22|3249.0|0|3747.0|0|164.0|0|0.0|100
0|2020-06-23|3329.0|0|3813.0|0|164.0|0|0.0|100
0|2020-06-24|3346.0|0|3833.0|0|165.0|0|0.0|100
0|2020-06-25|3371.0|0|3862.0|0|165.0|0|0.0|100
0|2020-06-26|3406.0|0|3893.0|0|167.0|0|0.0|100
0|2020-06-27|3431.0|0|3893.0|0|168.0|0|0.0|100
0|2020-06-28|3438.0|0|3903.0|0|168.0|0|0.0|100
0|2020-06-29|3463.0|0|3996.0|0|170.0|0|0.0|100
0|2020-06-30|3508.0|0|4018.0|0|171.0|0|0.0|100
0|2020-07-01|3535.0|0|4063.0|0|171.0|0|0.0|100
0|2020-07-02|3588.0|0|4112.0|0|171.0|0|0.0|100
0|2020-07-03|3639.0|0|4112.0|0|173.0|0|0.0|100
0|2020-07-04|3661.0|0|4143.0|0|173.0|0|0.0|100
0|2020-07-05|3696.0|0|4178.0|0|175.0|0|0.0|100
0|2020-07-06|3722.0|0|4273.0|0|176.0|0|0.0|100
0|2020-07-07|3764.0|0|4318.0|0|176.0|0|0.0|100
0|2020-07-08|3788.0|0|4339.0|0|178.0|0|0.0|100
0|2020-07-09|3819.0|0|4386.0|0|178.0|0|0.0|100
0|2020-07-10|3859.0|0|4438.0|0|179.0|0|0.0|100
0|2020-07-11|3859.0|0|4438.0|0|179.0|0|0.0|100
0|2020-07-12|3966.0|0|4438.0|0|179.0|0|0.0|100
0|2020-07-13|3966.0|0|4613.0|0|179.0|0|0.0|100
0|2020-07-14|4072.0|0|4649.0|0|177.0|0|0.0|100
0|2020-07-15|4122.0|0|4684.0|0|179.0|0|0.0|100
0|2020-07-16|4181.0|0|4784.0|0|179.0|0|0.0|100
0|2020-07-17|4238.0|0|4849.0|0|181.0|0|0.0|100
0|2020-07-18|4307.0|0|4849.0|0|182.0|0|0.0|100
0|2020-07-19|4349.0|0|4849.0|0|181.0|0|0.0|100
0|2020-07-20|4386.0|0|5024.0|0|182.0|0|0.0|100
0|2020-07-21|4454.0|0|5083.0|0|181.0|0|0.0|100
0|2020-07-22|4512.0|0|5118.0|0|181.0|0|0.0|100
0|2020-07-23|4562.0|0|5179.0|0|182.0|0|0.0|100
0|2020-07-24|4640.0|0|5280.0|0|183.0|0|0.0|100
0|2020-07-25|4718.0|0|5280.0|0|183.0|0|0.0|100
0|2020-07-26|4746.0|0|5280.0|0|184.0|0|0.0|100
0|2020-07-27|4788.0|0|5451.0|0|183.0|0|0.0|100
0|2020-07-28|4853.0|0|5525.0|0|184.0|0|0.0|100
0|2020-07-29|4903.0|0|5590.0|0|187.0|0|0.0|100
0|2020-07-30|4949.0|0|5664.0|0|186.0|0|0.0|100
0|2020-07-31|4949.0|0|5741.0|0|186.0|0|0.0|100
0|2020-08-01|5087.0|0|5741.0|0|189.0|0|0.0|100
0|2020-08-02|5143.0|0|5741.0|0|189.0|0|0.0|100
0|2020-08-03|5159.0|0|5896.0|0|190.0|0|0.0|100
0|2020-08-04|5219.0|0|5957.0|0|191.0|0|0.0|100
0|2020-08-05|5261.0|0|6033.0|0|190.0|0|0.0|100
0|2020-08-06|5326.0|0|6074.0|0|191.0|0|0.0|100
0|2020-08-07|5369.0|0|6112.0|0|191.0|0|0.0|100
0|2020-08-08|5423.0|0|6112.0|0|192.0|0|0.0|100
0|2020-08-09|5465.0|0|6112.0|0|193.0|0|0.0|100
0|2020-08-10|5486.0|0|6245.0|0|193.0|0|0.0|100
0|2020-08-11|5532.0|0|6329.0|0|198.0|0|0.0|100
0|2020-08-12|5582.0|0|6364.0|0|197.0|0|0.0|100
0|2020-08-13|5621.0|0|6422.0|0|199.0|0|0.0|100
0|2020-08-14|5668.0|0|6472.0|0|202.0|0|0.0|100
0|2020-08-15|5716.0|0|6472.0|0|203.0|0|0.0|100
0|2020-08-16|5730.0|0|6472.0|0|204.0|0|0.0|100
0|2020-08-17|5741.0|0|6561.0|0|203.0|0|0.0|100
0|2020-08-18|5800.0|0|6599.0|0|206.0|0|0.0|100
0|2020-08-19|5823.0|0|6668.0|0|205.0|0|0.0|100
0|2020-08-20|5855.0|0|6714.0|0|207.0|0|0.0|100
0|2020-08-21|5897.0|0|6752.0|0|207.0|0|0.0|100
0|2020-08-22|5928.0|0|6752.0|0|206.0|0|0.0|100
0|2020-08-23|5947.0|0|6752.0|0|206.0|0|0.0|100
0|2020-08-24|5965.0|0|6833.0|0|207.0|0|0.0|100
0|2020-08-25|5998.0|0|6858.0|0|207.0|0|0.0|100
0|2020-08-26|6032.0|0|6911.0|0|208.0|0|0.0|100
0|2020-08-27|6077.0|0|6960.0|0|208.0|0|0.0|100
0|2020-08-28|6114.0|0|7005.0|0|209.0|0|0.0|100
0|2020-08-29|6159.0|0|7005.0|0|209.0|0|0.0|100
0|2020-08-30|6178.0|0|7005.0|0|209.0|0|0.0|100
0|2020-08-31|6198.0|0|7085.0|0|209.0|0|0.0|100
0|2020-09-01|6220.0|0|7113.0|0|208.0|0|0.0|100
0|2020-09-02|6248.0|0|7146.0|0|207.0|0|0.0|100
0|2020-09-03|6287.0|0|7173.0|0|207.0|0|0.0|100
0|2020-09-04|6310.0|0|7204.0|0|207.0|0|0.0|100
0|2020-09-05|6343.0|0|7204.0|0|207.0|0|0.0|100
0|2020-09-06|6366.0|0|7204.0|0|207.0|0|0.0|100
0|2020-09-07|6378.0|0|7204.0|0|207.0|0|0.0|100
0|2020-09-08|6378.0|0|7304.0|0|207.0|0|0.0|100
0|2020-09-09|6419.0|0|7327.0|0|205.0|0|0.0|100
0|2020-09-10|6440.0|0|7363.0|0|205.0|0|0.0|100
0|2020-09-11|6481.0|0|7385.0|0|205.0|0|0.0|100
0|2020-09-12|6481.0|0|7385.0|0|205.0|0|0.0|100
0|2020-09-13|6527.0|0|7385.0|0|205.0|0|0.0|100
0|2020-09-14|6527.0|0|7510.0|0|205.0|0|0.0|100
0|2020-09-15|6575.0|0|7528.0|0|208.0|0|0.0|100
0|2020-09-16|6594.0|0|7555.0|0|208.0|0|0.0|100
0|2020-09-17|6615.0|0|7588.0|0|208.0|0|0.0|100
0|2020-09-18|6647.0|0|7616.0|0|210.0|0|0.0|100
0|2020-09-19|6675.0|0|7616.0|0|210.0|0|0.0|100
0|2020-09-20|6675.0|0|7616.0|0|210.0|0|0.0|100
0|2020-09-21|6697.0|0|7673.0|0|210.0|0|0.0|100
0|2020-09-22|6735.0|0|7697.0|0|213.0|0|0.0|100
0|2020-09-23|6762.0|0|7944.0|0|211.0|0|0.0|100
0|2020-09-24|6785.0|0|7955.0|0|211.0|0|0.0|100
0|2020-09-25|6821.0|0|8016.0|0|212.0|0|0.0|100
0|2020-09-26|6878.0|0|8016.0|0|212.0|0|0.0|100
0|2020-09-27|6905.0|0|8016.0|0|212.0|0|0.0|100
0|2020-09-28|6920.0|0|8100.0|0|212.0|0|0.0|100
0|2020-09-29|6950.0|0|8127.0|0|215.0|0|0.0|100
0|2020-09-30|6990.0|0|8173.0|0|212.0|0|0.0|100
0|2020-10-01|7035.0|0|8221.0|0|212.0|0|0.0|100
0|2020-10-02|7083.0|0|8283.0|0|212.0|0|0.0|100
0|2020-10-03|7122.0|0|8283.0|0|212.0|0|0.0|100
0|2020-10-04|7154.0|0|8283.0|0|212.0|0|0.0|100
0|2020-10-05|7177.0|0|8372.0|0|214.0|0|0.0|100
0|2020-10-06|7227.0|0|8435.0|0|214.0|0|0.0|100
0|2020-10-07|7273.0|0|8482.0|0|214.0|0|0.0|100
0|2020-10-08|7320.0|0|8525.0|0|217.0|0|0.0|100
0|2020-10-09|7383.0|0|8595.0|0|218.0|0|0.0|100
0|2020-10-10|7434.0|0|8595.0|0|218.0|0|0.0|100
0|2020-10-11|7434.0|0|8595.0|0|218.0|0|0.0|100
0|2020-10-12|7434.0|0|8813.0|0|218.0|0|0.0|100
0|2020-10-13|7601.0|0|8869.0|0|218.0|0|0.0|100
0|2020-10-14|7663.0|0|8951.0|0|218.0|0|0.0|100
0|2020-10-15|7758.0|0|9047.0|0|219.0|0|0.0|100
0|2020-10-16|7849.0|0|9125.0|0|220.0|0|0.0|100
0|2020-10-17|7937.0|0|9125.0|0|220.0|0|0.0|100
0|2020-10-18|7975.0|0|9125.0|0|220.0|0|0.0|100
0|2020-10-19|8021.0|0|9322.0|0|223.0|0|0.0|100
0|2020-10-20|8102.0|0|9402.0|0|225.0|0|0.0|100
0|2020-10-21|8189.0|0|9478.0|0|227.0|0|0.0|100
0|2020-10-22|8189.0|0|9562.0|0|227.0|0|0.0|100
0|2020-10-23|8189.0|0|9659.0|0|227.0|0|0.0|100
0|2020-10-24|8189.0|0|9659.0|0|227.0|0|0.0|100
0|2020-10-25|8189.0|0|9659.0|0|227.0|0|0.0|100
0|2020-10-26|8189.0|0|9891.0|0|227.0|0|0.0|100
0|2020-10-27|8189.0|0|9948.0|0|227.0|0|0.0|100
0|2020-10-28|8189.0|0|10025.0|0|227.0|0|0.0|100
0|2020-10-29|8787.0|0|10126.0|0|232.0|0|0.0|100
0|2020-10-30|8881.0|0|10219.0|0|233.0|0|0.0|100
0|2020-10-31|8960.0|0|10219.0|0|233.0|0|0.0|100
0|2020-11-01|8960.0|0|10219.0|0|233.0|0|0.0|100
0|2020-11-02|9125.0|0|10505.0|0|234.0|0|0.0|100
0|2020-11-03|9233.0|0|10587.0|0|235.0|0|0.0|100
0|2020-11-04|9359.0|0|10723.0|0|237.0|0|0.0|100
0|2020-11-05|9359.0|0|10877.0|0|237.0|0|0.0|100
0|2020-11-06|9727.0|0|11129.0|0|240.0|0|0.0|100
0|2020-11-07|9939.0|0|11129.0|0|240.0|0|0.0|100
0|2020-11-08|10077.0|0|11129.0|0|240.0|0|0.0|100
0|2020-11-09|10234.0|0|11609.0|0|245.0|0|0.0|100
0|2020-11-10|10234.0|0|11747.0|0|245.0|0|0.0|100
0|2020-11-11|10386.0|0|11747.0|0|248.0|0|0.0|100
0|2020-11-12|10617.0|0|12013.0|0|248.0|0|0.0|100
0|2020-11-13|10617.0|0|12301.0|0|248.0|0|0.0|100
0|2020-11-14|11158.0|0|12301.0|0|247.0|0|0.0|100
0|2020-11-15|11158.0|0|12301.0|0|247.0|0|0.0|100
0|2020-11-16|11468.0|0|12965.0|0|252.0|0|0.0|100
0|2020-11-17|11468.0|0|13111.0|0|252.0|0|0.0|100
0|2020-11-18|11798.0|0|13269.0|0|258.0|0|0.0|100
0|2020-11-19|11798.0|0|13428.0|0|258.0|0|0.0|100
0|2020-11-20|12173.0|0|13639.0|0|261.0|0|0.0|100
0|2020-11-21|12337.0|0|13639.0|0|261.0|0|0.0|100
0|2020-11-22|12337.0|0|13639.0|0|261.0|0|0.0|100
0|2020-11-23|12337.0|0|14443.0|0|261.0|0|0.0|100
0|2020-11-24|12337.0|0|14715.0|0|261.0|0|0.0|100
0|2020-11-25|13548.0|0|14925.0|0|276.0|0|0.0|100
0|2020-11-26|13548.0|0|14925.0|0|276.0|0|0.0|100
0|2020-11-27|13548.0|0|14925.0|0|276.0|0|0.0|100
0|2020-11-28|13548.0|0|14925.0|0|276.0|0|0.0|100
0|2020-11-29|14394.0|0|14925.0|0|276.0|0|0.0|100
0|2020-11-30|14627.0|0|15973.0|0|290.0|0|0.0|100
0|2020-12-01|14627.0|0|16234.0|0|290.0|0|0.0|100
0|2020-12-02|15125.0|0|16523.0|0|300.0|0|0.0|100
0|2020-12-03|15281.0|0|16678.0|0|300.0|0|0.0|100
0|2020-12-04|15432.0|0|16894.0|0|300.0|0|0.0|100
0|2020-12-05|15624.0|0|16894.0|0|300.0|0|0.0|100
0|2020-12-06|15736.0|0|16894.0|0|300.0|0|0.0|100
0|2020-12-07|15736.0|0|17880.0|0|304.0|0|0.0|100
0|2020-12-08|15736.0|0|18148.0|0|304.0|0|0.0|100
0|2020-12-09|16963.0|0|18315.0|0|319.0|0|0.0|100
0|2020-12-10|17210.0|0|18681.0|0|319.0|0|0.0|100
0|2020-12-11|17587.0|0|18941.0|0|319.0|0|0.0|100
0|2020-12-12|17942.0|0|18941.0|0|319.0|0|0.0|100
0|2020-12-13|18202.0|0|18941.0|0|306.0|0|0.0|100
0|2020-12-14|18370.0|0|19696.0|0|314.0|0|0.0|100
0|2020-12-15|18370.0|0|19839.0|0|314.0|0|0.0|100
0|2020-12-16|18501.0|0|20095.0|0|330.0|0|0.0|100
0|2020-12-17|19047.0|0|20401.0|0|330.0|0|0.0|100
0|2020-12-18|19622.0|0|20679.0|0|338.0|0|0.0|100
0|2020-12-19|19622.0|0|20679.0|0|338.0|0|0.0|100
0|2020-12-20|19819.0|0|20679.0|0|338.0|0|0.0|100
0|2020-12-21|20273.0|0|21179.0|0|340.0|0|0.0|100
0|2020-12-22|20407.0|0|21329.0|0|343.0|0|0.0|100
0|2020-12-23|20656.0|0|21573.0|0|347.0|0|0.0|100
0|2020-12-24|20893.0|0|21795.0|0|347.0|0|0.0|100
0|2020-12-25|20893.0|0|21795.0|0|347.0|0|0.0|100
0|2020-12-26|21264.0|0|21795.0|0|347.0|0|0.0|100
0|2020-12-27|21264.0|0|21795.0|0|347.0|0|0.0|100
0|2020-12-28|21264.0|0|22484.0|0|347.0|0|0.0|100
0|2020-12-29|21707.0|0|22654.0|0|383.0|0|0.0|100
0|2020-12-30|21837.0|0|22801.0|0|386.0|0|0.0|100
0|2020-12-31|21837.0|0|23189.0|0|386.0|0|0.0|100
0|2021-01-01|22393.0|0|23189.0|0|390.0|0|0.0|100
0|2021-01-02|22393.0|0|23189.0|0|390.0|0|0.0|100
0|2021-01-03|22393.0|0|23189.0|0|390.0|0|0.0|100
0|2021-01-04|23186.0|0|24162.0|0|389.0|0|0.0|100
0|2021-01-05|23186.0|0|24464.0|0|397.0|0|0.0|100
0|2021-01-06|23710.0|0|24619.0|0|404.0|0|0.0|100
0|2021-01-07|23710.0|0|24939.0|0|404.0|0|0.0|100
0|2021-01-08|24382.0|0|25217.0|0|419.0|0|0.0|100
0|2021-01-09|24616.0|0|25217.0|0|419.0|0|0.0|100
0|2021-01-10|24616.0|0|25217.0|0|419.0|0|0.0|100
0|2021-01-11|25186.0|0|26136.0|0|419.0|0|0.0|100
0|2021-01-12|25243.0|0|26304.0|0|432.0|0|0.0|100
0|2021-01-13|25243.0|0|26435.0|0|432.0|0|0.0|100
0|2021-01-14|25243.0|0|26574.0|0|432.0|0|0.0|100
0|2021-01-15|25243.0|0|26706.0|0|442.0|0|0.0|100
0|2021-01-16|25243.0|0|26706.0|0|442.0|0|0.0|100
0|2021-01-17|26267.0|0|26706.0|0|442.0|0|0.0|100
0|2021-01-18|26267.0|0|26706.0|0|442.0|0|0.0|100
0|2021-01-19|26267.0|0|27339.0|0|442.0|0|0.0|100
0|2021-01-20|26498.0|0|27462.0|0|444.0|0|0.0|100
0|2021-01-21|26498.0|0|27582.0|0|444.0|0|0.0|100
0|2021-01-22|26773.0|0|27650.0|0|444.0|0|0.0|100
0|2021-01-23|26925.0|0|27650.0|0|470.0|0|0.0|100
