|dates|Venango_Pennsylvania_UnitedStates.AveragePrecipitationTotal.data|Venango_Pennsylvania_UnitedStates.AveragePrecipitationTotal.missing|Venango_Pennsylvania_UnitedStates.AveragePrecipitation.data|Venango_Pennsylvania_UnitedStates.AveragePrecipitation.missing|Venango_Pennsylvania_UnitedStates.AverageWindDirection.data|Venango_Pennsylvania_UnitedStates.AverageWindDirection.missing|Venango_Pennsylvania_UnitedStates.AverageWindSpeed.data|Venango_Pennsylvania_UnitedStates.AverageWindSpeed.missing
0|2020-01-01|0.0|0|0.0|0|245.20833333333334|0|11.291666666666666|0
0|2020-01-02|0.0|0|0.0|0|203.61111111111111|0|10.631944444444445|0
0|2020-01-03|0.000625|0|0.011203373015873016|0|144.3968253968254|0|4.077579365079365|0
0|2020-01-04|0.017083333333333332|0|0.005402777777777778|0|223.65277777777774|0|6.959722222222223|0
0|2020-01-05|0.0016666666666666668|0|0.0004166666666666667|0|250.93750000000003|0|10.298611111111112|0
0|2020-01-06|0.00020833333333333335|0|0.0004166666666666667|0|253.96527777777774|0|11.493055555555557|0
0|2020-01-07|0.0|0|0.0|0|190.0|0|6.791666666666667|0
0|2020-01-08|0.0005555555555555556|0|0.0008784722222222223|0|266.55324074074076|0|10.161458333333334|0
0|2020-01-09|0.0|0|0.0|0|135.83333333333334|0|9.458333333333334|0
0|2020-01-10|0.0|0|0.013333333333333334|0|177.5|0|9.958333333333334|0
0|2020-01-11|0.0|0|0.009236111111111113|0|180.69444444444446|0|14.25|0
0|2020-01-12|0.0|0|0.0024305555555555556|0|193.50694444444446|0|11.885416666666666|0
0|2020-01-13|0.0|0|0.0|0|150.625|0|5.541666666666667|0
0|2020-01-14|0.0|0|0.0|0|181.04166666666666|0|7.940972222222222|0
0|2020-01-15|0.0|0|0.006597222222222222|0|171.35416666666666|0|6.291666666666667|0
0|2020-01-16|0.0|0|0.0007539682539682539|0|283.21527777777777|0|13.004563492063491|0
0|2020-01-17|0.000625|0|0.0|0|143.61111111111111|0|5.131944444444444|0
0|2020-01-18|0.0|0|0.01666666666666667|0|173.58333333333334|0|13.885416666666666|0
0|2020-01-19|0.009791666666666666|0|0.0009523809523809525|0|262.74603174603175|0|14.196329365079364|0
0|2020-01-20|0.0|0|0.0|0|212.77777777777774|0|5.309027777777778|0
0|2020-01-21|0.0|0|0.0|0|247.70833333333334|0|6.75|0
0|2020-01-22|0.0|0|0.0|0|184.58333333333334|0|5.625|0
0|2020-01-23|0.0|0|0.0|0|93.75|0|4.541666666666667|0
0|2020-01-24|0.0|0|0.03159722222222222|0|119.375|0|10.826388888888891|0
0|2020-01-25|0.04083333333333333|0|0.008020833333333333|0|199.36805555555554|0|8.970833333333333|0
0|2020-01-26|0.0|0|0.0011458333333333336|0|242.32638888888889|0|10.840277777777779|0
0|2020-01-27|0.0004166666666666667|0|0.0|0|285.13888888888886|0|8.666666666666666|0
0|2020-01-28|0.0|0|0.0|0|261.53472222222223|0|6.360416666666667|0
0|2020-01-29|0.0|0|0.0|0|67.77777777777777|0|4.722222222222222|0
0|2020-01-30|0.0|0|0.0|0|130.90277777777777|0|4.819444444444445|0
0|2020-01-31|0.0|0|0.0008333333333333334|0|92.29166666666667|0|2.625|0
0|2020-02-01|0.00020833333333333335|0|0.0|0|149.375|0|3.902777777777778|0
0|2020-02-02|0.0|0|0.0004166666666666667|0|227.9861111111111|0|9.795138888888888|0
