|dates|Campbell_Kentucky_UnitedStates.JHU_ConfirmedCases.data|Campbell_Kentucky_UnitedStates.JHU_ConfirmedCases.missing|Campbell_Kentucky_UnitedStates.NYT_ConfirmedCases.data|Campbell_Kentucky_UnitedStates.NYT_ConfirmedCases.missing|Campbell_Kentucky_UnitedStates.JHU_ConfirmedDeaths.data|Campbell_Kentucky_UnitedStates.JHU_ConfirmedDeaths.missing|Campbell_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.data|Campbell_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|128.0|0|128.0|0|9.0|0|0.0|100
0|2020-05-15|129.0|0|129.0|0|10.0|0|0.0|100
0|2020-05-16|131.0|0|131.0|0|10.0|0|0.0|100
0|2020-05-17|131.0|0|131.0|0|10.0|0|0.0|100
0|2020-05-18|134.0|0|134.0|0|10.0|0|0.0|100
0|2020-05-19|135.0|0|135.0|0|11.0|0|0.0|100
0|2020-05-20|137.0|0|137.0|0|11.0|0|0.0|100
0|2020-05-21|141.0|0|141.0|0|11.0|0|0.0|100
0|2020-05-22|144.0|0|144.0|0|11.0|0|0.0|100
0|2020-05-23|146.0|0|149.0|0|11.0|0|0.0|100
0|2020-05-24|146.0|0|149.0|0|11.0|0|0.0|100
0|2020-05-25|146.0|0|149.0|0|11.0|0|0.0|100
0|2020-05-26|148.0|0|152.0|0|11.0|0|0.0|100
0|2020-05-27|150.0|0|153.0|0|11.0|0|0.0|100
0|2020-05-28|153.0|0|159.0|0|11.0|0|0.0|100
0|2020-05-29|164.0|0|167.0|0|11.0|0|0.0|100
0|2020-05-30|173.0|0|173.0|0|11.0|0|0.0|100
0|2020-05-31|173.0|0|173.0|0|11.0|0|0.0|100
0|2020-06-01|182.0|0|182.0|0|12.0|0|0.0|100
0|2020-06-02|185.0|0|185.0|0|12.0|0|0.0|100
0|2020-06-03|191.0|0|191.0|0|12.0|0|0.0|100
0|2020-06-04|194.0|0|194.0|0|12.0|0|0.0|100
0|2020-06-05|194.0|0|194.0|0|12.0|0|0.0|100
0|2020-06-06|196.0|0|196.0|0|12.0|0|0.0|100
0|2020-06-07|196.0|0|196.0|0|12.0|0|0.0|100
0|2020-06-08|198.0|0|198.0|0|12.0|0|0.0|100
0|2020-06-09|197.0|0|197.0|0|12.0|0|0.0|100
0|2020-06-10|198.0|0|198.0|0|12.0|0|0.0|100
0|2020-06-11|201.0|0|201.0|0|12.0|0|0.0|100
0|2020-06-12|201.0|0|201.0|0|12.0|0|0.0|100
0|2020-06-13|207.0|0|207.0|0|12.0|0|0.0|100
0|2020-06-14|207.0|0|207.0|0|12.0|0|0.0|100
0|2020-06-15|207.0|0|207.0|0|12.0|0|0.0|100
0|2020-06-16|207.0|0|207.0|0|12.0|0|0.0|100
0|2020-06-17|212.0|0|212.0|0|12.0|0|0.0|100
0|2020-06-18|213.0|0|213.0|0|12.0|0|0.0|100
0|2020-06-19|219.0|0|219.0|0|12.0|0|0.0|100
0|2020-06-20|225.0|0|225.0|0|12.0|0|0.0|100
0|2020-06-21|227.0|0|227.0|0|12.0|0|0.0|100
0|2020-06-22|232.0|0|232.0|0|12.0|0|0.0|100
0|2020-06-23|234.0|0|234.0|0|12.0|0|0.0|100
0|2020-06-24|236.0|0|236.0|0|12.0|0|0.0|100
0|2020-06-25|238.0|0|238.0|0|12.0|0|0.0|100
0|2020-06-26|242.0|0|242.0|0|12.0|0|0.0|100
0|2020-06-27|246.0|0|246.0|0|12.0|0|0.0|100
0|2020-06-28|248.0|0|248.0|0|12.0|0|0.0|100
0|2020-06-29|249.0|0|249.0|0|12.0|0|0.0|100
0|2020-06-30|256.0|0|259.0|0|13.0|0|0.0|100
0|2020-07-01|262.0|0|266.0|0|13.0|0|0.0|100
0|2020-07-02|267.0|0|270.0|0|13.0|0|0.0|100
0|2020-07-03|270.0|0|270.0|0|13.0|0|0.0|100
0|2020-07-04|270.0|0|274.0|0|13.0|0|0.0|100
0|2020-07-05|270.0|0|274.0|0|13.0|0|0.0|100
0|2020-07-06|293.0|0|293.0|0|13.0|0|0.0|100
0|2020-07-07|299.0|0|299.0|0|13.0|0|0.0|100
0|2020-07-08|303.0|0|303.0|0|13.0|0|0.0|100
0|2020-07-09|307.0|0|307.0|0|13.0|0|0.0|100
0|2020-07-10|314.0|0|314.0|0|13.0|0|0.0|100
0|2020-07-11|323.0|0|323.0|0|13.0|0|0.0|100
0|2020-07-12|330.0|0|330.0|0|13.0|0|0.0|100
0|2020-07-13|333.0|0|333.0|0|13.0|0|0.0|100
0|2020-07-14|342.0|0|342.0|0|13.0|0|0.0|100
0|2020-07-15|343.0|0|343.0|0|13.0|0|0.0|100
0|2020-07-16|351.0|0|351.0|0|13.0|0|0.0|100
0|2020-07-17|365.0|0|365.0|0|13.0|0|0.0|100
0|2020-07-18|373.0|0|373.0|0|13.0|0|0.0|100
0|2020-07-19|391.0|0|391.0|0|13.0|0|0.0|100
0|2020-07-20|396.0|0|396.0|0|13.0|0|0.0|100
0|2020-07-21|409.0|0|409.0|0|13.0|0|0.0|100
0|2020-07-22|421.0|0|421.0|0|13.0|0|0.0|100
0|2020-07-23|435.0|0|435.0|0|13.0|0|0.0|100
0|2020-07-24|447.0|0|447.0|0|13.0|0|0.0|100
0|2020-07-25|458.0|0|458.0|0|13.0|0|0.0|100
0|2020-07-26|460.0|0|460.0|0|13.0|0|0.0|100
0|2020-07-27|463.0|0|463.0|0|13.0|0|0.0|100
0|2020-07-28|468.0|0|468.0|0|13.0|0|0.0|100
0|2020-07-29|475.0|0|475.0|0|13.0|0|0.0|100
0|2020-07-30|483.0|0|483.0|0|13.0|0|0.0|100
0|2020-07-31|494.0|0|494.0|0|13.0|0|0.0|100
0|2020-08-01|517.0|0|517.0|0|13.0|0|0.0|100
0|2020-08-02|523.0|0|523.0|0|13.0|0|0.0|100
0|2020-08-03|525.0|0|525.0|0|13.0|0|0.0|100
0|2020-08-04|542.0|0|542.0|0|13.0|0|0.0|100
0|2020-08-05|548.0|0|548.0|0|13.0|0|0.0|100
0|2020-08-06|551.0|0|551.0|0|13.0|0|0.0|100
0|2020-08-07|557.0|0|557.0|0|13.0|0|0.0|100
0|2020-08-08|567.0|0|567.0|0|13.0|0|0.0|100
0|2020-08-09|569.0|0|569.0|0|13.0|0|0.0|100
0|2020-08-10|571.0|0|573.0|0|13.0|0|0.0|100
0|2020-08-11|582.0|0|586.0|0|13.0|0|0.0|100
0|2020-08-12|592.0|0|593.0|0|13.0|0|0.0|100
0|2020-08-13|603.0|0|603.0|0|13.0|0|0.0|100
0|2020-08-14|605.0|0|605.0|0|13.0|0|0.0|100
0|2020-08-15|612.0|0|612.0|0|13.0|0|0.0|100
0|2020-08-16|612.0|0|617.0|0|13.0|0|0.0|100
0|2020-08-17|622.0|0|623.0|0|13.0|0|0.0|100
0|2020-08-18|629.0|0|629.0|0|13.0|0|0.0|100
0|2020-08-19|633.0|0|634.0|0|13.0|0|0.0|100
0|2020-08-20|643.0|0|643.0|0|13.0|0|0.0|100
0|2020-08-21|646.0|0|646.0|0|13.0|0|0.0|100
0|2020-08-22|650.0|0|650.0|0|13.0|0|0.0|100
0|2020-08-23|650.0|0|650.0|0|13.0|0|0.0|100
0|2020-08-24|654.0|0|654.0|0|13.0|0|0.0|100
0|2020-08-25|658.0|0|658.0|0|13.0|0|0.0|100
0|2020-08-26|663.0|0|666.0|0|13.0|0|0.0|100
0|2020-08-27|670.0|0|670.0|0|13.0|0|0.0|100
0|2020-08-28|675.0|0|675.0|0|13.0|0|0.0|100
0|2020-08-29|684.0|0|684.0|0|13.0|0|0.0|100
0|2020-08-30|692.0|0|692.0|0|13.0|0|0.0|100
0|2020-08-31|701.0|0|701.0|0|13.0|0|0.0|100
0|2020-09-01|711.0|0|711.0|0|17.0|0|0.0|100
0|2020-09-02|711.0|0|711.0|0|15.0|0|0.0|100
0|2020-09-03|722.0|0|722.0|0|15.0|0|0.0|100
0|2020-09-04|728.0|0|729.0|0|15.0|0|0.0|100
0|2020-09-05|733.0|0|733.0|0|15.0|0|0.0|100
0|2020-09-06|735.0|0|735.0|0|15.0|0|0.0|100
0|2020-09-07|744.0|0|744.0|0|15.0|0|0.0|100
0|2020-09-08|743.0|0|749.0|0|15.0|0|0.0|100
0|2020-09-09|750.0|0|756.0|0|15.0|0|0.0|100
0|2020-09-10|756.0|0|766.0|0|16.0|0|0.0|100
0|2020-09-11|768.0|0|768.0|0|16.0|0|0.0|100
0|2020-09-12|772.0|0|779.0|0|16.0|0|0.0|100
0|2020-09-13|779.0|0|780.0|0|16.0|0|0.0|100
0|2020-09-14|783.0|0|784.0|0|16.0|0|0.0|100
0|2020-09-15|787.0|0|793.0|0|16.0|0|0.0|100
0|2020-09-16|803.0|0|803.0|0|16.0|0|0.0|100
0|2020-09-17|804.0|0|806.0|0|16.0|0|0.0|100
0|2020-09-18|811.0|0|820.0|0|16.0|0|0.0|100
0|2020-09-19|825.0|0|825.0|0|16.0|0|0.0|100
0|2020-09-20|831.0|0|831.0|0|16.0|0|0.0|100
0|2020-09-21|831.0|0|835.0|0|16.0|0|0.0|100
0|2020-09-22|842.0|0|845.0|0|16.0|0|0.0|100
0|2020-09-23|851.0|0|851.0|0|16.0|0|0.0|100
0|2020-09-24|851.0|0|855.0|0|16.0|0|0.0|100
0|2020-09-25|864.0|0|864.0|0|17.0|0|0.0|100
0|2020-09-26|870.0|0|870.0|0|16.0|0|0.0|100
0|2020-09-27|876.0|0|876.0|0|16.0|0|0.0|100
0|2020-09-28|879.0|0|879.0|0|16.0|0|0.0|100
0|2020-09-29|884.0|0|886.0|0|16.0|0|0.0|100
0|2020-09-30|893.0|0|893.0|0|16.0|0|0.0|100
0|2020-10-01|900.0|0|900.0|0|16.0|0|0.0|100
0|2020-10-02|905.0|0|905.0|0|16.0|0|0.0|100
0|2020-10-03|916.0|0|916.0|0|16.0|0|0.0|100
0|2020-10-04|921.0|0|921.0|0|16.0|0|0.0|100
0|2020-10-05|928.0|0|928.0|0|16.0|0|0.0|100
0|2020-10-06|932.0|0|932.0|0|16.0|0|0.0|100
0|2020-10-07|939.0|0|939.0|0|16.0|0|0.0|100
0|2020-10-08|948.0|0|948.0|0|16.0|0|0.0|100
0|2020-10-09|959.0|0|959.0|0|16.0|0|0.0|100
0|2020-10-10|973.0|0|973.0|0|16.0|0|0.0|100
0|2020-10-11|986.0|0|986.0|0|16.0|0|0.0|100
0|2020-10-12|992.0|0|992.0|0|16.0|0|0.0|100
0|2020-10-13|1003.0|0|1003.0|0|16.0|0|0.0|100
0|2020-10-14|1018.0|0|1018.0|0|16.0|0|0.0|100
0|2020-10-15|1037.0|0|1037.0|0|16.0|0|0.0|100
0|2020-10-16|1051.0|0|1051.0|0|16.0|0|0.0|100
0|2020-10-17|1066.0|0|1066.0|0|16.0|0|0.0|100
0|2020-10-18|1070.0|0|1070.0|0|16.0|0|0.0|100
0|2020-10-19|1077.0|0|1077.0|0|16.0|0|0.0|100
0|2020-10-20|1085.0|0|1085.0|0|16.0|0|0.0|100
0|2020-10-21|1113.0|0|1113.0|0|16.0|0|0.0|100
0|2020-10-22|1126.0|0|1126.0|0|16.0|0|0.0|100
0|2020-10-23|1139.0|0|1139.0|0|16.0|0|0.0|100
0|2020-10-24|1170.0|0|1170.0|0|16.0|0|0.0|100
0|2020-10-25|1201.0|0|1201.0|0|16.0|0|0.0|100
0|2020-10-26|1220.0|0|1220.0|0|16.0|0|0.0|100
0|2020-10-27|1255.0|0|1255.0|0|16.0|0|0.0|100
0|2020-10-28|1282.0|0|1282.0|0|16.0|0|0.0|100
0|2020-10-29|1322.0|0|1322.0|0|16.0|0|0.0|100
0|2020-10-30|1367.0|0|1367.0|0|16.0|0|0.0|100
0|2020-10-31|1397.0|0|1397.0|0|16.0|0|0.0|100
0|2020-11-01|1420.0|0|1420.0|0|16.0|0|0.0|100
0|2020-11-02|1437.0|0|1437.0|0|16.0|0|0.0|100
0|2020-11-03|1476.0|0|1476.0|0|16.0|0|0.0|100
0|2020-11-04|1514.0|0|1514.0|0|16.0|0|0.0|100
0|2020-11-05|1564.0|0|1564.0|0|16.0|0|0.0|100
0|2020-11-06|1637.0|0|1637.0|0|16.0|0|0.0|100
0|2020-11-07|1700.0|0|1700.0|0|16.0|0|0.0|100
0|2020-11-08|1727.0|0|1727.0|0|16.0|0|0.0|100
0|2020-11-09|1761.0|0|1761.0|0|15.0|0|0.0|100
0|2020-11-10|1791.0|0|1791.0|0|15.0|0|0.0|100
0|2020-11-11|1866.0|0|1866.0|0|15.0|0|0.0|100
0|2020-11-12|1905.0|0|1905.0|0|15.0|0|0.0|100
0|2020-11-13|1977.0|0|1977.0|0|15.0|0|0.0|100
0|2020-11-14|2032.0|0|2032.0|0|15.0|0|0.0|100
0|2020-11-15|2050.0|0|2050.0|0|15.0|0|0.0|100
0|2020-11-16|2094.0|0|2094.0|0|15.0|0|0.0|100
0|2020-11-17|2144.0|0|2144.0|0|15.0|0|0.0|100
0|2020-11-18|2215.0|0|2215.0|0|15.0|0|0.0|100
0|2020-11-19|2323.0|0|2323.0|0|16.0|0|0.0|100
0|2020-11-20|2386.0|0|2386.0|0|20.0|0|0.0|100
0|2020-11-21|2461.0|0|2461.0|0|20.0|0|0.0|100
0|2020-11-22|2515.0|0|2515.0|0|20.0|0|0.0|100
0|2020-11-23|2553.0|0|2553.0|0|20.0|0|0.0|100
0|2020-11-24|2580.0|0|2580.0|0|20.0|0|0.0|100
0|2020-11-25|2647.0|0|2647.0|0|20.0|0|0.0|100
0|2020-11-26|2647.0|0|2647.0|0|20.0|0|0.0|100
0|2020-11-27|2738.0|0|2738.0|0|20.0|0|0.0|100
0|2020-11-28|2782.0|0|2782.0|0|20.0|0|0.0|100
0|2020-11-29|2844.0|0|2844.0|0|20.0|0|0.0|100
0|2020-11-30|2887.0|0|3042.0|0|20.0|0|0.0|100
0|2020-12-01|2959.0|0|3106.0|0|20.0|0|0.0|100
0|2020-12-02|3028.0|0|3179.0|0|20.0|0|0.0|100
0|2020-12-03|3085.0|0|3232.0|0|21.0|0|0.0|100
0|2020-12-04|3131.0|0|3294.0|0|21.0|0|0.0|100
0|2020-12-05|3248.0|0|3398.0|0|21.0|0|0.0|100
0|2020-12-06|3298.0|0|3466.0|0|21.0|0|0.0|100
0|2020-12-07|3332.0|0|3500.0|0|21.0|0|0.0|100
0|2020-12-08|3370.0|0|3540.0|0|21.0|0|0.0|100
0|2020-12-09|3445.0|0|3608.0|0|21.0|0|0.0|100
0|2020-12-10|3507.0|0|3670.0|0|21.0|0|0.0|100
0|2020-12-11|3591.0|0|3776.0|0|21.0|0|0.0|100
0|2020-12-12|3638.0|0|3818.0|0|22.0|0|0.0|100
0|2020-12-13|3685.0|0|3874.0|0|22.0|0|0.0|100
0|2020-12-14|3708.0|0|3908.0|0|22.0|0|0.0|100
0|2020-12-15|3735.0|0|3937.0|0|22.0|0|0.0|100
0|2020-12-16|3778.0|0|3978.0|0|22.0|0|0.0|100
0|2020-12-17|3896.0|0|4037.0|0|22.0|0|0.0|100
0|2020-12-18|3938.0|0|4127.0|0|22.0|0|0.0|100
0|2020-12-19|4053.0|0|4187.0|0|22.0|0|0.0|100
0|2020-12-20|4110.0|0|4238.0|0|22.0|0|0.0|100
0|2020-12-21|4170.0|0|4307.0|0|22.0|0|0.0|100
0|2020-12-22|4218.0|0|4345.0|0|22.0|0|0.0|100
0|2020-12-23|4244.0|0|4381.0|0|22.0|0|0.0|100
0|2020-12-24|4244.0|0|4381.0|0|22.0|0|0.0|100
0|2020-12-25|4244.0|0|4381.0|0|22.0|0|0.0|100
0|2020-12-26|4337.0|0|4381.0|0|23.0|0|0.0|100
0|2020-12-27|4363.0|0|4381.0|0|23.0|0|0.0|100
0|2020-12-28|4392.0|0|4527.0|0|23.0|0|0.0|100
0|2020-12-29|4465.0|0|4594.0|0|23.0|0|0.0|100
0|2020-12-30|4513.0|0|4650.0|0|24.0|0|0.0|100
0|2020-12-31|4513.0|0|4650.0|0|24.0|0|0.0|100
0|2021-01-01|4513.0|0|4650.0|0|24.0|0|0.0|100
0|2021-01-02|4657.0|0|4657.0|0|26.0|0|0.0|100
0|2021-01-03|4720.0|0|4720.0|0|30.0|0|0.0|100
0|2021-01-04|4767.0|0|4937.0|0|34.0|0|0.0|100
0|2021-01-05|4792.0|0|4991.0|0|34.0|0|0.0|100
0|2021-01-06|4886.0|0|5088.0|0|34.0|0|0.0|100
0|2021-01-07|4995.0|0|5187.0|0|34.0|0|0.0|100
0|2021-01-08|5086.0|0|5275.0|0|34.0|0|0.0|100
0|2021-01-09|5143.0|0|5347.0|0|34.0|0|0.0|100
0|2021-01-10|5217.0|0|5415.0|0|34.0|0|0.0|100
0|2021-01-11|5264.0|0|5475.0|0|34.0|0|0.0|100
0|2021-01-12|5325.0|0|5544.0|0|34.0|0|0.0|100
0|2021-01-13|5430.0|0|5646.0|0|34.0|0|0.0|100
0|2021-01-14|5554.0|0|5764.0|0|34.0|0|0.0|100
0|2021-01-15|5624.0|0|5845.0|0|34.0|0|0.0|100
0|2021-01-16|5681.0|0|5938.0|0|34.0|0|0.0|100
0|2021-01-17|5734.0|0|5989.0|0|34.0|0|0.0|100
0|2021-01-18|5784.0|0|6044.0|0|34.0|0|0.0|100
0|2021-01-19|6002.0|0|6247.0|0|34.0|0|0.0|100
0|2021-01-20|6100.0|0|6296.0|0|34.0|0|0.0|100
0|2021-01-21|6179.0|0|6424.0|0|35.0|0|0.0|100
0|2021-01-22|6230.0|0|6504.0|0|35.0|0|0.0|100
0|2021-01-23|6309.0|0|6579.0|0|37.0|0|0.0|100
0|2021-01-24|6361.0|0|6601.0|0|38.0|0|0.0|100
0|2021-01-25|6374.0|0|6671.0|0|38.0|0|0.0|100
0|2021-01-26|6431.0|0|6719.0|0|38.0|0|0.0|100
0|2021-01-27|6468.0|0|6786.0|0|39.0|0|0.0|100
0|2021-01-28|6531.0|0|6885.0|0|39.0|0|0.0|100
0|2021-01-29|6627.0|0|6930.0|0|39.0|0|0.0|100
0|2021-01-30|6686.0|0|7014.0|0|39.0|0|0.0|100
0|2021-01-31|6734.0|0|7075.0|0|40.0|0|0.0|100
0|2021-02-01|6762.0|0|7108.0|0|40.0|0|0.0|100
0|2021-02-02|6841.0|0|7160.0|0|40.0|0|0.0|100
0|2021-02-03|6928.0|0|7160.0|0|42.0|0|0.0|100
