|dates|Lowndes_Georgia_UnitedStates.JHU_ConfirmedCases.data|Lowndes_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Lowndes_Georgia_UnitedStates.NYT_ConfirmedCases.data|Lowndes_Georgia_UnitedStates.NYT_ConfirmedCases.missing|Lowndes_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Lowndes_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Lowndes_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Lowndes_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-12|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-13|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-14|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-15|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-16|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-17|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-18|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-19|8.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-20|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-21|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-22|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-23|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-24|10.0|0|11.0|0|0.0|0|0.0|100
0|2020-03-25|11.0|0|12.0|0|0.0|0|0.0|100
0|2020-03-26|12.0|0|14.0|0|0.0|0|0.0|100
0|2020-03-27|16.0|0|20.0|0|0.0|0|0.0|100
0|2020-03-28|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-03-29|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-03-30|20.0|0|21.0|0|1.0|0|0.0|100
0|2020-03-31|21.0|0|23.0|0|1.0|0|0.0|100
0|2020-04-01|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-04-02|25.0|0|26.0|0|1.0|0|0.0|100
0|2020-04-03|28.0|0|32.0|0|1.0|0|0.0|100
0|2020-04-04|35.0|0|37.0|0|1.0|0|0.0|100
0|2020-04-05|37.0|0|37.0|0|1.0|0|0.0|100
0|2020-04-06|40.0|0|42.0|0|1.0|0|0.0|100
0|2020-04-07|44.0|0|45.0|0|1.0|0|0.0|100
0|2020-04-08|49.0|0|49.0|0|1.0|0|0.0|100
0|2020-04-09|50.0|0|53.0|0|1.0|0|0.0|100
0|2020-04-10|56.0|0|59.0|0|1.0|0|0.0|100
0|2020-04-11|59.0|0|59.0|0|2.0|0|0.0|100
0|2020-04-12|59.0|0|59.0|0|2.0|0|0.0|100
0|2020-04-13|65.0|0|66.0|0|2.0|0|0.0|100
0|2020-04-14|70.0|0|70.0|0|3.0|0|0.0|100
0|2020-04-15|75.0|0|75.0|0|3.0|0|0.0|100
0|2020-04-16|77.0|0|79.0|0|3.0|0|0.0|100
0|2020-04-17|80.0|0|83.0|0|3.0|0|0.0|100
0|2020-04-18|87.0|0|89.0|0|3.0|0|0.0|100
0|2020-04-19|95.0|0|96.0|0|3.0|0|0.0|100
0|2020-04-20|101.0|0|101.0|0|3.0|0|0.0|100
0|2020-04-21|105.0|0|113.0|0|3.0|0|0.0|100
0|2020-04-22|122.0|0|122.0|0|4.0|0|0.0|100
0|2020-04-23|125.0|0|125.0|0|4.0|0|0.0|100
0|2020-04-24|129.0|0|129.0|0|4.0|0|0.0|100
0|2020-04-25|131.0|0|131.0|0|4.0|0|0.0|100
0|2020-04-26|131.0|0|131.0|0|4.0|0|0.0|100
0|2020-04-27|139.0|0|139.0|0|4.0|0|0.0|100
0|2020-04-28|146.0|0|146.0|0|4.0|0|0.0|100
0|2020-04-29|152.0|0|153.0|0|4.0|0|0.0|100
0|2020-04-30|155.0|0|155.0|0|4.0|0|0.0|100
0|2020-05-01|156.0|0|156.0|0|4.0|0|0.0|100
0|2020-05-02|158.0|0|158.0|0|4.0|0|0.0|100
0|2020-05-03|157.0|0|157.0|0|4.0|0|0.0|100
0|2020-05-04|162.0|0|162.0|0|4.0|0|0.0|100
0|2020-05-05|166.0|0|166.0|0|4.0|0|0.0|100
0|2020-05-06|170.0|0|170.0|0|4.0|0|0.0|100
0|2020-05-07|173.0|0|173.0|0|4.0|0|0.0|100
0|2020-05-08|183.0|0|183.0|0|4.0|0|0.0|100
0|2020-05-09|184.0|0|184.0|0|4.0|0|0.0|100
0|2020-05-10|185.0|0|185.0|0|4.0|0|0.0|100
0|2020-05-11|185.0|0|185.0|0|4.0|0|0.0|100
0|2020-05-12|194.0|0|194.0|0|4.0|0|0.0|100
0|2020-05-13|196.0|0|196.0|0|4.0|0|0.0|100
