|dates|Garfield_Montana_UnitedStates.JHU_ConfirmedCases.data|Garfield_Montana_UnitedStates.JHU_ConfirmedCases.missing|Garfield_Montana_UnitedStates.NYT_ConfirmedCases.data|Garfield_Montana_UnitedStates.NYT_ConfirmedCases.missing|Garfield_Montana_UnitedStates.JHU_ConfirmedDeaths.data|Garfield_Montana_UnitedStates.JHU_ConfirmedDeaths.missing|Garfield_Montana_UnitedStates.JHU_ConfirmedRecoveries.data|Garfield_Montana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-13|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-14|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-15|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-16|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-17|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-18|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-19|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-07-20|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-07-21|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-07-22|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-23|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-24|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-25|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-26|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-27|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-28|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-29|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-30|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-31|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-08-01|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-08-02|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-08-03|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-08-04|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-08-05|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-08-06|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-08-07|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-08-08|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-08-09|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-08-10|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-08-11|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-08-12|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-08-13|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-08-14|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-08-15|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-08-16|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-08-17|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-08-18|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-08-19|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-08-20|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-08-21|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-08-22|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-08-23|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-08-24|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-08-25|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-08-26|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-08-27|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-08-28|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-08-29|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-08-30|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-08-31|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-09-01|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-09-02|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-09-03|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-09-04|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-09-05|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-09-06|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-09-07|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-09-08|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-09-09|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-09-10|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-09-11|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-09-12|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-09-13|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-09-14|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-09-15|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-09-16|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-09-17|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-09-18|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-09-19|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-09-20|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-09-21|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-09-22|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-09-23|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-09-24|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-25|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-26|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-27|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-28|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-29|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-30|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-10-01|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-10-02|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-10-03|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-10-04|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-10-05|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-10-06|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-10-07|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-10-08|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-10-09|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-10-10|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-10-11|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-10-12|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-10-13|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-10-14|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-10-15|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-10-16|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-10-17|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-10-18|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-10-19|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-10-20|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-10-21|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-10-22|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-10-23|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-10-24|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-10-25|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-10-26|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-10-27|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-10-28|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-10-29|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-10-30|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-10-31|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-11-01|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-11-02|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-11-03|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-11-04|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-11-05|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-11-06|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-11-07|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-11-08|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-11-09|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-11-10|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-11-11|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-11-12|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-11-13|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-11-14|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-11-15|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-11-16|49.0|0|49.0|0|1.0|0|0.0|100
0|2020-11-17|50.0|0|50.0|0|1.0|0|0.0|100
0|2020-11-18|55.0|0|55.0|0|1.0|0|0.0|100
0|2020-11-19|55.0|0|55.0|0|1.0|0|0.0|100
0|2020-11-20|59.0|0|59.0|0|1.0|0|0.0|100
0|2020-11-21|59.0|0|59.0|0|1.0|0|0.0|100
0|2020-11-22|59.0|0|59.0|0|1.0|0|0.0|100
0|2020-11-23|62.0|0|62.0|0|2.0|0|0.0|100
0|2020-11-24|62.0|0|62.0|0|2.0|0|0.0|100
0|2020-11-25|62.0|0|62.0|0|2.0|0|0.0|100
0|2020-11-26|64.0|0|64.0|0|2.0|0|0.0|100
0|2020-11-27|64.0|0|64.0|0|2.0|0|0.0|100
0|2020-11-28|64.0|0|64.0|0|2.0|0|0.0|100
0|2020-11-29|64.0|0|64.0|0|2.0|0|0.0|100
0|2020-11-30|64.0|0|64.0|0|2.0|0|0.0|100
0|2020-12-01|65.0|0|65.0|0|2.0|0|0.0|100
0|2020-12-02|65.0|0|65.0|0|2.0|0|0.0|100
0|2020-12-03|65.0|0|65.0|0|2.0|0|0.0|100
0|2020-12-04|65.0|0|65.0|0|2.0|0|0.0|100
0|2020-12-05|66.0|0|66.0|0|2.0|0|0.0|100
0|2020-12-06|66.0|0|66.0|0|2.0|0|0.0|100
0|2020-12-07|66.0|0|66.0|0|2.0|0|0.0|100
0|2020-12-08|66.0|0|66.0|0|2.0|0|0.0|100
0|2020-12-09|66.0|0|66.0|0|2.0|0|0.0|100
0|2020-12-10|66.0|0|66.0|0|2.0|0|0.0|100
0|2020-12-11|66.0|0|66.0|0|2.0|0|0.0|100
0|2020-12-12|66.0|0|66.0|0|2.0|0|0.0|100
0|2020-12-13|67.0|0|67.0|0|2.0|0|0.0|100
0|2020-12-14|67.0|0|67.0|0|2.0|0|0.0|100
0|2020-12-15|67.0|0|67.0|0|2.0|0|0.0|100
0|2020-12-16|67.0|0|67.0|0|2.0|0|0.0|100
0|2020-12-17|69.0|0|69.0|0|2.0|0|0.0|100
0|2020-12-18|69.0|0|69.0|0|2.0|0|0.0|100
0|2020-12-19|69.0|0|69.0|0|2.0|0|0.0|100
0|2020-12-20|69.0|0|69.0|0|2.0|0|0.0|100
0|2020-12-21|69.0|0|69.0|0|2.0|0|0.0|100
0|2020-12-22|69.0|0|69.0|0|2.0|0|0.0|100
0|2020-12-23|69.0|0|69.0|0|2.0|0|0.0|100
0|2020-12-24|69.0|0|69.0|0|2.0|0|0.0|100
0|2020-12-25|69.0|0|69.0|0|2.0|0|0.0|100
0|2020-12-26|69.0|0|69.0|0|2.0|0|0.0|100
0|2020-12-27|69.0|0|69.0|0|2.0|0|0.0|100
0|2020-12-28|69.0|0|69.0|0|2.0|0|0.0|100
0|2020-12-29|72.0|0|72.0|0|2.0|0|0.0|100
0|2020-12-30|72.0|0|72.0|0|2.0|0|0.0|100
0|2020-12-31|72.0|0|72.0|0|2.0|0|0.0|100
0|2021-01-01|72.0|0|72.0|0|2.0|0|0.0|100
0|2021-01-02|72.0|0|72.0|0|2.0|0|0.0|100
0|2021-01-03|72.0|0|72.0|0|2.0|0|0.0|100
0|2021-01-04|72.0|0|72.0|0|2.0|0|0.0|100
0|2021-01-05|72.0|0|72.0|0|2.0|0|0.0|100
0|2021-01-06|72.0|0|72.0|0|2.0|0|0.0|100
0|2021-01-07|73.0|0|73.0|0|2.0|0|0.0|100
0|2021-01-08|73.0|0|73.0|0|2.0|0|0.0|100
0|2021-01-09|73.0|0|73.0|0|2.0|0|0.0|100
0|2021-01-10|73.0|0|73.0|0|2.0|0|0.0|100
0|2021-01-11|73.0|0|73.0|0|2.0|0|0.0|100
0|2021-01-12|73.0|0|73.0|0|2.0|0|0.0|100
0|2021-01-13|73.0|0|73.0|0|2.0|0|0.0|100
0|2021-01-14|73.0|0|73.0|0|2.0|0|0.0|100
0|2021-01-15|74.0|0|74.0|0|2.0|0|0.0|100
0|2021-01-16|74.0|0|74.0|0|2.0|0|0.0|100
0|2021-01-17|74.0|0|74.0|0|2.0|0|0.0|100
0|2021-01-18|74.0|0|74.0|0|2.0|0|0.0|100
0|2021-01-19|74.0|0|74.0|0|2.0|0|0.0|100
0|2021-01-20|74.0|0|74.0|0|2.0|0|0.0|100
0|2021-01-21|74.0|0|74.0|0|2.0|0|0.0|100
0|2021-01-22|74.0|0|74.0|0|2.0|0|0.0|100
0|2021-01-23|74.0|0|74.0|0|2.0|0|0.0|100
0|2021-01-24|74.0|0|74.0|0|2.0|0|0.0|100
0|2021-01-25|74.0|0|74.0|0|2.0|0|0.0|100
0|2021-01-26|74.0|0|74.0|0|2.0|0|0.0|100
0|2021-01-27|74.0|0|74.0|0|2.0|0|0.0|100
0|2021-01-28|74.0|0|74.0|0|2.0|0|0.0|100
0|2021-01-29|75.0|0|75.0|0|2.0|0|0.0|100
0|2021-01-30|75.0|0|75.0|0|2.0|0|0.0|100
0|2021-01-31|75.0|0|75.0|0|2.0|0|0.0|100
0|2021-02-01|75.0|0|75.0|0|2.0|0|0.0|100
0|2021-02-02|75.0|0|75.0|0|2.0|0|0.0|100
0|2021-02-03|75.0|0|75.0|0|2.0|0|0.0|100
0|2021-02-04|75.0|0|75.0|0|2.0|0|0.0|100
0|2021-02-05|75.0|0|75.0|0|2.0|0|0.0|100
0|2021-02-06|75.0|0|75.0|0|2.0|0|0.0|100
0|2021-02-07|75.0|0|75.0|0|2.0|0|0.0|100
0|2021-02-08|75.0|0|75.0|0|2.0|0|0.0|100
0|2021-02-09|75.0|0|75.0|0|2.0|0|0.0|100
0|2021-02-10|75.0|0|75.0|0|2.0|0|0.0|100
0|2021-02-11|75.0|0|75.0|0|2.0|0|0.0|100
