|dates|DeKalb_Illinois_UnitedStates.JHU_ConfirmedCases.data|DeKalb_Illinois_UnitedStates.JHU_ConfirmedCases.missing|DeKalb_Illinois_UnitedStates.NYT_ConfirmedCases.data|DeKalb_Illinois_UnitedStates.NYT_ConfirmedCases.missing|DeKalb_Illinois_UnitedStates.JHU_ConfirmedDeaths.data|DeKalb_Illinois_UnitedStates.JHU_ConfirmedDeaths.missing|DeKalb_Illinois_UnitedStates.JHU_ConfirmedRecoveries.data|DeKalb_Illinois_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|217.0|0|217.0|0|2.0|0|0.0|100
0|2020-05-15|229.0|0|229.0|0|2.0|0|0.0|100
0|2020-05-16|239.0|0|239.0|0|2.0|0|0.0|100
0|2020-05-17|251.0|0|251.0|0|2.0|0|0.0|100
0|2020-05-18|262.0|0|262.0|0|2.0|0|0.0|100
0|2020-05-19|268.0|0|268.0|0|4.0|0|0.0|100
0|2020-05-20|276.0|0|276.0|0|3.0|0|0.0|100
0|2020-05-21|287.0|0|287.0|0|3.0|0|0.0|100
0|2020-05-22|299.0|0|307.0|0|3.0|0|0.0|100
0|2020-05-23|309.0|0|318.0|0|3.0|0|0.0|100
0|2020-05-24|319.0|0|327.0|0|3.0|0|0.0|100
0|2020-05-25|325.0|0|335.0|0|3.0|0|0.0|100
0|2020-05-26|331.0|0|342.0|0|3.0|0|0.0|100
0|2020-05-27|334.0|0|352.0|0|3.0|0|0.0|100
0|2020-05-28|370.0|0|388.0|0|4.0|0|0.0|100
0|2020-05-29|392.0|0|402.0|0|4.0|0|0.0|100
0|2020-05-30|399.0|0|416.0|0|4.0|0|0.0|100
0|2020-05-31|416.0|0|428.0|0|4.0|0|0.0|100
0|2020-06-01|418.0|0|431.0|0|4.0|0|0.0|100
0|2020-06-02|422.0|0|438.0|0|5.0|0|0.0|100
0|2020-06-03|435.0|0|454.0|0|6.0|0|0.0|100
0|2020-06-04|443.0|0|458.0|0|8.0|0|0.0|100
0|2020-06-05|450.0|0|465.0|0|8.0|0|0.0|100
0|2020-06-06|451.0|0|465.0|0|9.0|0|0.0|100
0|2020-06-07|457.0|0|465.0|0|9.0|0|0.0|100
0|2020-06-08|456.0|0|473.0|0|9.0|0|0.0|100
0|2020-06-09|457.0|0|482.0|0|11.0|0|0.0|100
0|2020-06-10|460.0|0|488.0|0|13.0|0|0.0|100
0|2020-06-11|466.0|0|491.0|0|13.0|0|0.0|100
0|2020-06-12|471.0|0|494.0|0|15.0|0|0.0|100
0|2020-06-13|472.0|0|494.0|0|15.0|0|0.0|100
0|2020-06-14|484.0|0|494.0|0|15.0|0|0.0|100
0|2020-06-15|490.0|0|509.0|0|15.0|0|0.0|100
0|2020-06-16|490.0|0|512.0|0|15.0|0|0.0|100
0|2020-06-17|499.0|0|520.0|0|16.0|0|0.0|100
0|2020-06-18|505.0|0|530.0|0|18.0|0|0.0|100
0|2020-06-19|513.0|0|536.0|0|18.0|0|0.0|100
0|2020-06-20|517.0|0|536.0|0|18.0|0|0.0|100
0|2020-06-21|523.0|0|536.0|0|18.0|0|0.0|100
0|2020-06-22|524.0|0|547.0|0|18.0|0|0.0|100
0|2020-06-23|525.0|0|550.0|0|18.0|0|0.0|100
0|2020-06-24|527.0|0|554.0|0|18.0|0|0.0|100
0|2020-06-25|534.0|0|557.0|0|18.0|0|0.0|100
0|2020-06-26|535.0|0|558.0|0|18.0|0|0.0|100
0|2020-06-27|537.0|0|558.0|0|18.0|0|0.0|100
0|2020-06-28|541.0|0|558.0|0|18.0|0|0.0|100
0|2020-06-29|542.0|0|565.0|0|18.0|0|0.0|100
0|2020-06-30|550.0|0|574.0|0|18.0|0|0.0|100
0|2020-07-01|558.0|0|586.0|0|18.0|0|0.0|100
0|2020-07-02|558.0|0|593.0|0|18.0|0|0.0|100
0|2020-07-03|567.0|0|593.0|0|19.0|0|0.0|100
0|2020-07-04|572.0|0|593.0|0|19.0|0|0.0|100
0|2020-07-05|578.0|0|593.0|0|19.0|0|0.0|100
0|2020-07-06|582.0|0|611.0|0|20.0|0|0.0|100
0|2020-07-07|587.0|0|616.0|0|20.0|0|0.0|100
0|2020-07-08|595.0|0|621.0|0|20.0|0|0.0|100
0|2020-07-09|602.0|0|630.0|0|20.0|0|0.0|100
0|2020-07-10|619.0|0|653.0|0|20.0|0|0.0|100
0|2020-07-11|637.0|0|653.0|0|20.0|0|0.0|100
0|2020-07-12|642.0|0|653.0|0|20.0|0|0.0|100
0|2020-07-13|650.0|0|674.0|0|20.0|0|0.0|100
0|2020-07-14|657.0|0|689.0|0|22.0|0|0.0|100
0|2020-07-15|665.0|0|702.0|0|22.0|0|0.0|100
0|2020-07-16|684.0|0|709.0|0|22.0|0|0.0|100
0|2020-07-17|690.0|0|714.0|0|23.0|0|0.0|100
0|2020-07-18|691.0|0|714.0|0|23.0|0|0.0|100
0|2020-07-19|699.0|0|714.0|0|23.0|0|0.0|100
0|2020-07-20|710.0|0|733.0|0|23.0|0|0.0|100
0|2020-07-21|717.0|0|748.0|0|23.0|0|0.0|100
0|2020-07-22|728.0|0|763.0|0|24.0|0|0.0|100
0|2020-07-23|749.0|0|774.0|0|24.0|0|0.0|100
0|2020-07-24|756.0|0|787.0|0|24.0|0|0.0|100
0|2020-07-25|771.0|0|787.0|0|24.0|0|0.0|100
0|2020-07-26|779.0|0|787.0|0|24.0|0|0.0|100
0|2020-07-27|784.0|0|804.0|0|24.0|0|0.0|100
0|2020-07-28|788.0|0|811.0|0|25.0|0|0.0|100
0|2020-07-29|794.0|0|822.0|0|26.0|0|0.0|100
0|2020-07-30|801.0|0|827.0|0|28.0|0|0.0|100
0|2020-07-31|808.0|0|836.0|0|29.0|0|0.0|100
0|2020-08-01|827.0|0|836.0|0|29.0|0|0.0|100
0|2020-08-02|846.0|0|846.0|0|29.0|0|0.0|100
0|2020-08-03|850.0|0|878.0|0|29.0|0|0.0|100
0|2020-08-04|871.0|0|902.0|0|29.0|0|0.0|100
0|2020-08-05|884.0|0|915.0|0|29.0|0|0.0|100
0|2020-08-06|898.0|0|928.0|0|30.0|0|0.0|100
0|2020-08-07|917.0|0|928.0|0|30.0|0|0.0|100
0|2020-08-08|927.0|0|928.0|0|30.0|0|0.0|100
0|2020-08-09|936.0|0|936.0|0|30.0|0|0.0|100
0|2020-08-10|938.0|0|964.0|0|30.0|0|0.0|100
0|2020-08-11|947.0|0|977.0|0|30.0|0|0.0|100
0|2020-08-12|956.0|0|982.0|0|31.0|0|0.0|100
0|2020-08-13|960.0|0|988.0|0|31.0|0|0.0|100
0|2020-08-14|970.0|0|995.0|0|32.0|0|0.0|100
0|2020-08-15|977.0|0|995.0|0|32.0|0|0.0|100
0|2020-08-16|985.0|0|995.0|0|32.0|0|0.0|100
0|2020-08-17|993.0|0|1022.0|0|32.0|0|0.0|100
0|2020-08-18|1004.0|0|1031.0|0|32.0|0|0.0|100
0|2020-08-19|1013.0|0|1040.0|0|33.0|0|0.0|100
0|2020-08-20|1017.0|0|1046.0|0|33.0|0|0.0|100
0|2020-08-21|1030.0|0|1060.0|0|33.0|0|0.0|100
0|2020-08-22|1038.0|0|1060.0|0|33.0|0|0.0|100
0|2020-08-23|1044.0|0|1060.0|0|33.0|0|0.0|100
0|2020-08-24|1048.0|0|1080.0|0|33.0|0|0.0|100
0|2020-08-25|1064.0|0|1102.0|0|33.0|0|0.0|100
0|2020-08-26|1078.0|0|1124.0|0|33.0|0|0.0|100
0|2020-08-27|1082.0|0|1129.0|0|33.0|0|0.0|100
0|2020-08-28|1089.0|0|1136.0|0|35.0|0|0.0|100
0|2020-08-29|1092.0|0|1136.0|0|35.0|0|0.0|100
0|2020-08-30|1103.0|0|1136.0|0|35.0|0|0.0|100
0|2020-08-31|1110.0|0|1160.0|0|35.0|0|0.0|100
0|2020-09-01|1127.0|0|1177.0|0|36.0|0|0.0|100
0|2020-09-02|1149.0|0|1195.0|0|36.0|0|0.0|100
0|2020-09-03|1156.0|0|1204.0|0|36.0|0|0.0|100
0|2020-09-04|1190.0|0|1237.0|0|36.0|0|0.0|100
0|2020-09-05|1215.0|0|1237.0|0|36.0|0|0.0|100
0|2020-09-06|1230.0|0|1237.0|0|36.0|0|0.0|100
0|2020-09-07|1249.0|0|1249.0|0|36.0|0|0.0|100
0|2020-09-08|1259.0|0|1308.0|0|36.0|0|0.0|100
0|2020-09-09|1273.0|0|1326.0|0|36.0|0|0.0|100
0|2020-09-10|1289.0|0|1339.0|0|36.0|0|0.0|100
0|2020-09-11|1298.0|0|1350.0|0|36.0|0|0.0|100
0|2020-09-12|1309.0|0|1350.0|0|36.0|0|0.0|100
0|2020-09-13|1317.0|0|1350.0|0|36.0|0|0.0|100
0|2020-09-14|1317.0|0|1375.0|0|36.0|0|0.0|100
0|2020-09-15|1342.0|0|1396.0|0|36.0|0|0.0|100
0|2020-09-16|1367.0|0|1424.0|0|36.0|0|0.0|100
0|2020-09-17|1393.0|0|1447.0|0|37.0|0|0.0|100
0|2020-09-18|1406.0|0|1463.0|0|38.0|0|0.0|100
0|2020-09-19|1424.0|0|1463.0|0|38.0|0|0.0|100
0|2020-09-20|1424.0|0|1463.0|0|38.0|0|0.0|100
0|2020-09-21|1424.0|0|1521.0|0|38.0|0|0.0|100
0|2020-09-22|1480.0|0|1537.0|0|38.0|0|0.0|100
0|2020-09-23|1484.0|0|1544.0|0|38.0|0|0.0|100
0|2020-09-24|1526.0|0|1586.0|0|38.0|0|0.0|100
0|2020-09-25|1551.0|0|1613.0|0|38.0|0|0.0|100
0|2020-09-26|1567.0|0|1613.0|0|38.0|0|0.0|100
0|2020-09-27|1579.0|0|1613.0|0|38.0|0|0.0|100
0|2020-09-28|1590.0|0|1651.0|0|38.0|0|0.0|100
0|2020-09-29|1604.0|0|1666.0|0|38.0|0|0.0|100
0|2020-09-30|1622.0|0|1682.0|0|39.0|0|0.0|100
0|2020-10-01|1649.0|0|1711.0|0|39.0|0|0.0|100
0|2020-10-02|1677.0|0|1742.0|0|39.0|0|0.0|100
0|2020-10-03|1707.0|0|1742.0|0|39.0|0|0.0|100
0|2020-10-04|1728.0|0|1742.0|0|40.0|0|0.0|100
0|2020-10-05|1745.0|0|1806.0|0|40.0|0|0.0|100
0|2020-10-06|1757.0|0|1820.0|0|41.0|0|0.0|100
0|2020-10-07|1777.0|0|1837.0|0|41.0|0|0.0|100
0|2020-10-08|1794.0|0|1863.0|0|41.0|0|0.0|100
0|2020-10-09|1835.0|0|1903.0|0|41.0|0|0.0|100
0|2020-10-10|1859.0|0|1903.0|0|41.0|0|0.0|100
0|2020-10-11|1870.0|0|1903.0|0|41.0|0|0.0|100
0|2020-10-12|1893.0|0|1903.0|0|41.0|0|0.0|100
0|2020-10-13|1912.0|0|1976.0|0|41.0|0|0.0|100
0|2020-10-14|1941.0|0|2010.0|0|42.0|0|0.0|100
0|2020-10-15|1984.0|0|2047.0|0|42.0|0|0.0|100
0|2020-10-16|2006.0|0|2070.0|0|42.0|0|0.0|100
0|2020-10-17|2037.0|0|2070.0|0|42.0|0|0.0|100
0|2020-10-18|2072.0|0|2072.0|0|42.0|0|0.0|100
0|2020-10-19|2095.0|0|2162.0|0|42.0|0|0.0|100
0|2020-10-20|2138.0|0|2209.0|0|42.0|0|0.0|100
0|2020-10-21|2168.0|0|2236.0|0|42.0|0|0.0|100
0|2020-10-22|2168.0|0|2292.0|0|42.0|0|0.0|100
0|2020-10-23|2168.0|0|2327.0|0|42.0|0|0.0|100
0|2020-10-24|2168.0|0|2327.0|0|42.0|0|0.0|100
0|2020-10-25|2168.0|0|2358.0|0|42.0|0|0.0|100
0|2020-10-26|2168.0|0|2476.0|0|42.0|0|0.0|100
0|2020-10-27|2168.0|0|2509.0|0|42.0|0|0.0|100
0|2020-10-28|2168.0|0|2549.0|0|42.0|0|0.0|100
0|2020-10-29|2168.0|0|2608.0|0|43.0|0|0.0|100
0|2020-10-30|2168.0|0|2728.0|0|43.0|0|0.0|100
0|2020-10-31|2168.0|0|2728.0|0|43.0|0|0.0|100
0|2020-11-01|2168.0|0|2779.0|0|43.0|0|0.0|100
0|2020-11-02|2843.0|0|2930.0|0|43.0|0|0.0|100
0|2020-11-03|2895.0|0|2978.0|0|43.0|0|0.0|100
0|2020-11-04|2954.0|0|3046.0|0|43.0|0|0.0|100
0|2020-11-05|3027.0|0|3113.0|0|43.0|0|0.0|100
0|2020-11-06|3153.0|0|3228.0|0|43.0|0|0.0|100
0|2020-11-07|3251.0|0|3251.0|0|43.0|0|0.0|100
0|2020-11-08|3348.0|0|3348.0|0|43.0|0|0.0|100
0|2020-11-09|3433.0|0|3507.0|0|43.0|0|0.0|100
0|2020-11-10|3433.0|0|3600.0|0|43.0|0|0.0|100
0|2020-11-11|3618.0|0|3618.0|0|43.0|0|0.0|100
0|2020-11-12|3618.0|0|3806.0|0|43.0|0|0.0|100
0|2020-11-13|3859.0|0|3915.0|0|44.0|0|0.0|100
0|2020-11-14|3927.0|0|3927.0|0|44.0|0|0.0|100
0|2020-11-15|3927.0|0|4002.0|0|44.0|0|0.0|100
0|2020-11-16|4002.0|0|4122.0|0|44.0|0|0.0|100
0|2020-11-17|4002.0|0|4207.0|0|44.0|0|0.0|100
0|2020-11-18|4002.0|0|4279.0|0|44.0|0|0.0|100
0|2020-11-19|4002.0|0|4393.0|0|44.0|0|0.0|100
0|2020-11-20|4415.0|0|4518.0|0|44.0|0|0.0|100
0|2020-11-21|4497.0|0|4518.0|0|45.0|0|0.0|100
0|2020-11-22|4567.0|0|4567.0|0|45.0|0|0.0|100
0|2020-11-23|4567.0|0|4708.0|0|45.0|0|0.0|100
0|2020-11-24|4714.0|0|4788.0|0|45.0|0|0.0|100
0|2020-11-25|4764.0|0|4848.0|0|46.0|0|0.0|100
0|2020-11-26|4764.0|0|4848.0|0|46.0|0|0.0|100
0|2020-11-27|4881.0|0|4881.0|0|46.0|0|0.0|100
0|2020-11-28|4881.0|0|4947.0|0|46.0|0|0.0|100
0|2020-11-29|4990.0|0|4990.0|0|46.0|0|0.0|100
0|2020-11-30|4990.0|0|5101.0|0|46.0|0|0.0|100
0|2020-12-01|4990.0|0|5237.0|0|46.0|0|0.0|100
0|2020-12-02|5201.0|0|5292.0|0|48.0|0|0.0|100
0|2020-12-03|5280.0|0|5368.0|0|49.0|0|0.0|100
0|2020-12-04|5378.0|0|5458.0|0|49.0|0|0.0|100
0|2020-12-05|5453.0|0|5458.0|0|51.0|0|0.0|100
0|2020-12-06|5488.0|0|5488.0|0|51.0|0|0.0|100
0|2020-12-07|5488.0|0|5644.0|0|51.0|0|0.0|100
0|2020-12-08|5488.0|0|5708.0|0|51.0|0|0.0|100
0|2020-12-09|5488.0|0|5741.0|0|54.0|0|0.0|100
0|2020-12-10|5728.0|0|5831.0|0|54.0|0|0.0|100
0|2020-12-11|5788.0|0|5892.0|0|58.0|0|0.0|100
0|2020-12-12|5829.0|0|5892.0|0|58.0|0|0.0|100
0|2020-12-13|5885.0|0|5892.0|0|60.0|0|0.0|100
0|2020-12-14|5885.0|0|6021.0|0|60.0|0|0.0|100
0|2020-12-15|5981.0|0|6084.0|0|60.0|0|0.0|100
0|2020-12-16|5981.0|0|6120.0|0|60.0|0|0.0|100
0|2020-12-17|5981.0|0|6204.0|0|60.0|0|0.0|100
0|2020-12-18|5981.0|0|6253.0|0|60.0|0|0.0|100
0|2020-12-19|5981.0|0|6253.0|0|60.0|0|0.0|100
0|2020-12-20|5981.0|0|6253.0|0|68.0|0|0.0|100
0|2020-12-21|5981.0|0|6354.0|0|68.0|0|0.0|100
0|2020-12-22|5981.0|0|6382.0|0|68.0|0|0.0|100
0|2020-12-23|5981.0|0|6423.0|0|68.0|0|0.0|100
0|2020-12-24|5981.0|0|6473.0|0|68.0|0|0.0|100
0|2020-12-25|5981.0|0|6473.0|0|68.0|0|0.0|100
0|2020-12-26|5981.0|0|6473.0|0|68.0|0|0.0|100
0|2020-12-27|5981.0|0|6473.0|0|68.0|0|0.0|100
0|2020-12-28|5981.0|0|6606.0|0|68.0|0|0.0|100
0|2020-12-29|6512.0|0|6640.0|0|76.0|0|0.0|100
0|2020-12-30|6512.0|0|6709.0|0|77.0|0|0.0|100
0|2020-12-31|6512.0|0|6768.0|0|81.0|0|0.0|100
0|2021-01-01|6512.0|0|6768.0|0|81.0|0|0.0|100
0|2021-01-02|6512.0|0|6768.0|0|81.0|0|0.0|100
0|2021-01-03|6512.0|0|6776.0|0|81.0|0|0.0|100
0|2021-01-04|6814.0|0|6941.0|0|81.0|0|0.0|100
0|2021-01-05|6814.0|0|6983.0|0|81.0|0|0.0|100
0|2021-01-06|6814.0|0|7031.0|0|81.0|0|0.0|100
0|2021-01-07|6814.0|0|7107.0|0|81.0|0|0.0|100
0|2021-01-08|6814.0|0|7151.0|0|81.0|0|0.0|100
0|2021-01-09|7072.0|0|7151.0|0|87.0|0|0.0|100
0|2021-01-10|7117.0|0|7151.0|0|87.0|0|0.0|100
0|2021-01-11|7117.0|0|7270.0|0|87.0|0|0.0|100
0|2021-01-12|7180.0|0|7328.0|0|89.0|0|0.0|100
0|2021-01-13|7229.0|0|7361.0|0|89.0|0|0.0|100
0|2021-01-14|7281.0|0|7425.0|0|89.0|0|0.0|100
0|2021-01-15|7335.0|0|7469.0|0|90.0|0|0.0|100
0|2021-01-16|7381.0|0|7469.0|0|92.0|0|0.0|100
0|2021-01-17|7415.0|0|7469.0|0|92.0|0|0.0|100
0|2021-01-18|7437.0|0|7469.0|0|92.0|0|0.0|100
0|2021-01-19|7437.0|0|7612.0|0|92.0|0|0.0|100
0|2021-01-20|7538.0|0|7665.0|0|92.0|0|0.0|100
0|2021-01-21|7565.0|0|7706.0|0|92.0|0|0.0|100
0|2021-01-22|7615.0|0|7755.0|0|92.0|0|0.0|100
0|2021-01-23|7615.0|0|7755.0|0|93.0|0|0.0|100
0|2021-01-24|7615.0|0|7755.0|0|94.0|0|0.0|100
0|2021-01-25|7699.0|0|7831.0|0|95.0|0|0.0|100
0|2021-01-26|7706.0|0|7855.0|0|96.0|0|0.0|100
0|2021-01-27|7706.0|0|7874.0|0|99.0|0|0.0|100
0|2021-01-28|7706.0|0|7896.0|0|103.0|0|0.0|100
0|2021-01-29|7805.0|0|7942.0|0|105.0|0|0.0|100
0|2021-01-30|7805.0|0|7942.0|0|105.0|0|0.0|100
0|2021-01-31|7805.0|0|7942.0|0|105.0|0|0.0|100
