|dates|Morgan_Missouri_UnitedStates.JHU_ConfirmedCases.data|Morgan_Missouri_UnitedStates.JHU_ConfirmedCases.missing|Morgan_Missouri_UnitedStates.NYT_ConfirmedCases.data|Morgan_Missouri_UnitedStates.NYT_ConfirmedCases.missing|Morgan_Missouri_UnitedStates.JHU_ConfirmedDeaths.data|Morgan_Missouri_UnitedStates.JHU_ConfirmedDeaths.missing|Morgan_Missouri_UnitedStates.JHU_ConfirmedRecoveries.data|Morgan_Missouri_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-15|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-16|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-17|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-18|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-19|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-20|8.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-21|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-22|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-23|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-24|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-25|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-05-26|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-05-27|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-05-28|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-05-29|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-05-30|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-05-31|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-01|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-02|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-03|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-04|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-05|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-06|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-07|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-08|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-09|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-10|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-11|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-12|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-13|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-14|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-15|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-16|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-17|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-06-18|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-19|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-20|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-21|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-22|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-23|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-06-24|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-06-25|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-06-26|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-06-27|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-06-28|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-06-29|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-06-30|13.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-01|13.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-02|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-03|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-07-04|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-07-05|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-07-06|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-07-07|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-07-08|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-07-09|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-07-10|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-07-11|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-07-12|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-07-13|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-07-14|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-07-15|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-07-16|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-07-17|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-07-18|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-07-19|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-07-20|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-07-21|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-07-22|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-07-23|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-07-24|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-07-25|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-07-26|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-07-27|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-07-28|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-07-29|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-07-30|61.0|0|61.0|0|0.0|0|0.0|100
0|2020-07-31|62.0|0|62.0|0|0.0|0|0.0|100
0|2020-08-01|62.0|0|62.0|0|0.0|0|0.0|100
0|2020-08-02|67.0|0|67.0|0|0.0|0|0.0|100
0|2020-08-03|71.0|0|71.0|0|0.0|0|0.0|100
0|2020-08-04|71.0|0|71.0|0|0.0|0|0.0|100
0|2020-08-05|74.0|0|74.0|0|0.0|0|0.0|100
0|2020-08-06|76.0|0|76.0|0|0.0|0|0.0|100
0|2020-08-07|78.0|0|78.0|0|0.0|0|0.0|100
0|2020-08-08|78.0|0|78.0|0|0.0|0|0.0|100
0|2020-08-09|81.0|0|81.0|0|0.0|0|0.0|100
0|2020-08-10|83.0|0|83.0|0|0.0|0|0.0|100
0|2020-08-11|87.0|0|87.0|0|0.0|0|0.0|100
0|2020-08-12|87.0|0|87.0|0|0.0|0|0.0|100
0|2020-08-13|94.0|0|94.0|0|0.0|0|0.0|100
0|2020-08-14|92.0|0|92.0|0|0.0|0|0.0|100
0|2020-08-15|94.0|0|94.0|0|0.0|0|0.0|100
0|2020-08-16|95.0|0|95.0|0|0.0|0|0.0|100
0|2020-08-17|98.0|0|98.0|0|0.0|0|0.0|100
0|2020-08-18|98.0|0|98.0|0|0.0|0|0.0|100
0|2020-08-19|101.0|0|101.0|0|0.0|0|0.0|100
0|2020-08-20|103.0|0|103.0|0|0.0|0|0.0|100
0|2020-08-21|104.0|0|104.0|0|0.0|0|0.0|100
0|2020-08-22|106.0|0|106.0|0|0.0|0|0.0|100
0|2020-08-23|108.0|0|108.0|0|0.0|0|0.0|100
0|2020-08-24|108.0|0|108.0|0|0.0|0|0.0|100
0|2020-08-25|109.0|0|109.0|0|0.0|0|0.0|100
0|2020-08-26|113.0|0|113.0|0|0.0|0|0.0|100
0|2020-08-27|114.0|0|114.0|0|0.0|0|0.0|100
0|2020-08-28|117.0|0|117.0|0|0.0|0|0.0|100
0|2020-08-29|117.0|0|117.0|0|0.0|0|0.0|100
0|2020-08-30|118.0|0|118.0|0|0.0|0|0.0|100
0|2020-08-31|120.0|0|120.0|0|0.0|0|0.0|100
0|2020-09-01|121.0|0|121.0|0|0.0|0|0.0|100
0|2020-09-02|128.0|0|128.0|0|0.0|0|0.0|100
0|2020-09-03|132.0|0|132.0|0|0.0|0|0.0|100
0|2020-09-04|138.0|0|138.0|0|0.0|0|0.0|100
0|2020-09-05|145.0|0|145.0|0|1.0|0|0.0|100
0|2020-09-06|152.0|0|152.0|0|1.0|0|0.0|100
0|2020-09-07|156.0|0|156.0|0|1.0|0|0.0|100
0|2020-09-08|163.0|0|163.0|0|1.0|0|0.0|100
0|2020-09-09|169.0|0|169.0|0|1.0|0|0.0|100
0|2020-09-10|176.0|0|176.0|0|1.0|0|0.0|100
0|2020-09-11|183.0|0|183.0|0|1.0|0|0.0|100
0|2020-09-12|189.0|0|189.0|0|1.0|0|0.0|100
0|2020-09-13|199.0|0|199.0|0|1.0|0|0.0|100
0|2020-09-14|210.0|0|210.0|0|1.0|0|0.0|100
0|2020-09-15|220.0|0|220.0|0|1.0|0|0.0|100
0|2020-09-16|222.0|0|222.0|0|1.0|0|0.0|100
0|2020-09-17|235.0|0|235.0|0|1.0|0|0.0|100
0|2020-09-18|256.0|0|256.0|0|1.0|0|0.0|100
0|2020-09-19|280.0|0|280.0|0|1.0|0|0.0|100
0|2020-09-20|299.0|0|299.0|0|1.0|0|0.0|100
0|2020-09-21|302.0|0|302.0|0|1.0|0|0.0|100
0|2020-09-22|306.0|0|306.0|0|1.0|0|0.0|100
0|2020-09-23|315.0|0|315.0|0|1.0|0|0.0|100
0|2020-09-24|320.0|0|320.0|0|1.0|0|0.0|100
0|2020-09-25|332.0|0|332.0|0|1.0|0|0.0|100
0|2020-09-26|346.0|0|346.0|0|1.0|0|0.0|100
0|2020-09-27|359.0|0|359.0|0|1.0|0|0.0|100
0|2020-09-28|373.0|0|373.0|0|2.0|0|0.0|100
0|2020-09-29|373.0|0|373.0|0|2.0|0|0.0|100
0|2020-09-30|373.0|0|377.0|0|2.0|0|0.0|100
0|2020-10-01|373.0|0|391.0|0|2.0|0|0.0|100
0|2020-10-02|401.0|0|401.0|0|1.0|0|0.0|100
0|2020-10-03|413.0|0|413.0|0|1.0|0|0.0|100
0|2020-10-04|429.0|0|429.0|0|2.0|0|0.0|100
0|2020-10-05|439.0|0|439.0|0|2.0|0|0.0|100
0|2020-10-06|447.0|0|447.0|0|2.0|0|0.0|100
0|2020-10-07|451.0|0|451.0|0|2.0|0|0.0|100
0|2020-10-08|457.0|0|457.0|0|2.0|0|0.0|100
0|2020-10-09|473.0|0|468.0|0|5.0|0|0.0|100
0|2020-10-10|497.0|0|497.0|0|5.0|0|0.0|100
0|2020-10-11|497.0|0|497.0|0|5.0|0|0.0|100
0|2020-10-12|497.0|0|497.0|0|5.0|0|0.0|100
0|2020-10-13|497.0|0|497.0|0|5.0|0|0.0|100
0|2020-10-14|526.0|0|526.0|0|5.0|0|0.0|100
0|2020-10-15|535.0|0|535.0|0|5.0|0|0.0|100
0|2020-10-16|551.0|0|551.0|0|5.0|0|0.0|100
0|2020-10-17|559.0|0|559.0|0|6.0|0|0.0|100
0|2020-10-18|571.0|0|571.0|0|6.0|0|0.0|100
0|2020-10-19|584.0|0|584.0|0|6.0|0|0.0|100
0|2020-10-20|596.0|0|584.0|0|6.0|0|0.0|100
0|2020-10-21|604.0|0|594.0|0|6.0|0|0.0|100
0|2020-10-22|604.0|0|622.0|0|6.0|0|0.0|100
0|2020-10-23|604.0|0|629.0|0|6.0|0|0.0|100
0|2020-10-24|604.0|0|649.0|0|6.0|0|0.0|100
0|2020-10-25|604.0|0|661.0|0|6.0|0|0.0|100
0|2020-10-26|604.0|0|665.0|0|6.0|0|0.0|100
0|2020-10-27|604.0|0|672.0|0|6.0|0|0.0|100
0|2020-10-28|604.0|0|682.0|0|6.0|0|0.0|100
0|2020-10-29|682.0|0|698.0|0|7.0|0|0.0|100
0|2020-10-30|704.0|0|704.0|0|7.0|0|0.0|100
0|2020-10-31|732.0|0|732.0|0|8.0|0|0.0|100
0|2020-11-01|732.0|0|745.0|0|8.0|0|0.0|100
0|2020-11-02|762.0|0|762.0|0|8.0|0|0.0|100
0|2020-11-03|771.0|0|771.0|0|8.0|0|0.0|100
0|2020-11-04|774.0|0|774.0|0|8.0|0|0.0|100
0|2020-11-05|791.0|0|791.0|0|8.0|0|0.0|100
0|2020-11-06|802.0|0|802.0|0|8.0|0|0.0|100
0|2020-11-07|819.0|0|819.0|0|8.0|0|0.0|100
0|2020-11-08|828.0|0|828.0|0|8.0|0|0.0|100
0|2020-11-09|840.0|0|840.0|0|8.0|0|0.0|100
0|2020-11-10|840.0|0|850.0|0|8.0|0|0.0|100
0|2020-11-11|858.0|0|858.0|0|8.0|0|0.0|100
0|2020-11-12|875.0|0|875.0|0|8.0|0|0.0|100
0|2020-11-13|875.0|0|880.0|0|8.0|0|0.0|100
0|2020-11-14|907.0|0|907.0|0|8.0|0|0.0|100
0|2020-11-15|907.0|0|907.0|0|8.0|0|0.0|100
0|2020-11-16|907.0|0|924.0|0|8.0|0|0.0|100
0|2020-11-17|907.0|0|935.0|0|8.0|0|0.0|100
0|2020-11-18|944.0|0|944.0|0|9.0|0|0.0|100
0|2020-11-19|944.0|0|961.0|0|9.0|0|0.0|100
0|2020-11-20|972.0|0|972.0|0|9.0|0|0.0|100
0|2020-11-21|989.0|0|989.0|0|9.0|0|0.0|100
0|2020-11-22|989.0|0|995.0|0|9.0|0|0.0|100
0|2020-11-23|989.0|0|1012.0|0|9.0|0|0.0|100
0|2020-11-24|989.0|0|1021.0|0|12.0|0|0.0|100
0|2020-11-25|989.0|0|1027.0|0|12.0|0|0.0|100
0|2020-11-26|989.0|0|1043.0|0|12.0|0|0.0|100
0|2020-11-27|989.0|0|1051.0|0|12.0|0|0.0|100
0|2020-11-28|989.0|0|1056.0|0|12.0|0|0.0|100
0|2020-11-29|1068.0|0|1068.0|0|12.0|0|0.0|100
0|2020-11-30|1079.0|0|1079.0|0|12.0|0|0.0|100
0|2020-12-01|1079.0|0|1085.0|0|12.0|0|0.0|100
0|2020-12-02|1089.0|0|1089.0|0|12.0|0|0.0|100
0|2020-12-03|1104.0|0|1104.0|0|12.0|0|0.0|100
0|2020-12-04|1104.0|0|1129.0|0|12.0|0|0.0|100
0|2020-12-05|1158.0|0|1158.0|0|12.0|0|0.0|100
0|2020-12-06|1174.0|0|1174.0|0|13.0|0|0.0|100
0|2020-12-07|1174.0|0|1181.0|0|13.0|0|0.0|100
0|2020-12-08|1174.0|0|1202.0|0|13.0|0|0.0|100
0|2020-12-09|1174.0|0|1220.0|0|13.0|0|0.0|100
0|2020-12-10|1242.0|0|1242.0|0|13.0|0|0.0|100
0|2020-12-11|1242.0|0|1242.0|0|13.0|0|0.0|100
0|2020-12-12|1280.0|0|1280.0|0|14.0|0|0.0|100
0|2020-12-13|1291.0|0|1291.0|0|14.0|0|0.0|100
0|2020-12-14|1296.0|0|1296.0|0|14.0|0|0.0|100
0|2020-12-15|1296.0|0|1306.0|0|14.0|0|0.0|100
0|2020-12-16|1314.0|0|1314.0|0|14.0|0|0.0|100
0|2020-12-17|1343.0|0|1343.0|0|16.0|0|0.0|100
0|2020-12-18|1350.0|0|1350.0|0|16.0|0|0.0|100
0|2020-12-19|1364.0|0|1364.0|0|16.0|0|0.0|100
0|2020-12-20|1364.0|0|1374.0|0|16.0|0|0.0|100
0|2020-12-21|1382.0|0|1382.0|0|16.0|0|0.0|100
0|2020-12-22|1388.0|0|1388.0|0|21.0|0|0.0|100
0|2020-12-23|1393.0|0|1393.0|0|21.0|0|0.0|100
0|2020-12-24|1398.0|0|1398.0|0|21.0|0|0.0|100
0|2020-12-25|1402.0|0|1402.0|0|21.0|0|0.0|100
0|2020-12-26|1408.0|0|1408.0|0|21.0|0|0.0|100
0|2020-12-27|1410.0|0|1410.0|0|21.0|0|0.0|100
0|2020-12-28|1410.0|0|1414.0|0|21.0|0|0.0|100
0|2020-12-29|1423.0|0|1423.0|0|23.0|0|0.0|100
0|2020-12-30|1423.0|0|1436.0|0|23.0|0|0.0|100
0|2020-12-31|1423.0|0|1444.0|0|24.0|0|0.0|100
0|2021-01-01|1458.0|0|1458.0|0|24.0|0|0.0|100
0|2021-01-02|1465.0|0|1465.0|0|24.0|0|0.0|100
0|2021-01-03|1465.0|0|1475.0|0|24.0|0|0.0|100
0|2021-01-04|1475.0|0|1475.0|0|24.0|0|0.0|100
0|2021-01-05|1475.0|0|1480.0|0|24.0|0|0.0|100
0|2021-01-06|1484.0|0|1484.0|0|24.0|0|0.0|100
0|2021-01-07|1484.0|0|1500.0|0|24.0|0|0.0|100
0|2021-01-08|1513.0|0|1513.0|0|24.0|0|0.0|100
0|2021-01-09|1513.0|0|1523.0|0|30.0|0|0.0|100
0|2021-01-10|1532.0|0|1532.0|0|30.0|0|0.0|100
0|2021-01-11|1536.0|0|1536.0|0|30.0|0|0.0|100
0|2021-01-12|1540.0|0|1540.0|0|31.0|0|0.0|100
0|2021-01-13|1544.0|0|1544.0|0|31.0|0|0.0|100
0|2021-01-14|1544.0|0|1553.0|0|31.0|0|0.0|100
0|2021-01-15|1559.0|0|1559.0|0|31.0|0|0.0|100
0|2021-01-16|1559.0|0|1564.0|0|31.0|0|0.0|100
0|2021-01-17|1565.0|0|1565.0|0|31.0|0|0.0|100
0|2021-01-18|1565.0|0|1567.0|0|31.0|0|0.0|100
0|2021-01-19|1567.0|0|1567.0|0|31.0|0|0.0|100
0|2021-01-20|1569.0|0|1569.0|0|31.0|0|0.0|100
0|2021-01-21|1571.0|0|1571.0|0|31.0|0|0.0|100
0|2021-01-22|1571.0|0|1572.0|0|31.0|0|0.0|100
0|2021-01-23|1574.0|0|1574.0|0|34.0|0|0.0|100
0|2021-01-24|1574.0|0|1577.0|0|34.0|0|0.0|100
0|2021-01-25|1580.0|0|1580.0|0|34.0|0|0.0|100
0|2021-01-26|1584.0|0|1584.0|0|34.0|0|0.0|100
0|2021-01-27|1584.0|0|1584.0|0|34.0|0|0.0|100
0|2021-01-28|1584.0|0|1584.0|0|34.0|0|0.0|100
0|2021-01-29|1589.0|0|1589.0|0|34.0|0|0.0|100
0|2021-01-30|1589.0|0|1589.0|0|34.0|0|0.0|100
0|2021-01-31|1589.0|0|1591.0|0|34.0|0|0.0|100
0|2021-02-01|1594.0|0|1594.0|0|36.0|0|0.0|100
0|2021-02-02|1594.0|0|1597.0|0|36.0|0|0.0|100
0|2021-02-03|1597.0|0|1597.0|0|36.0|0|0.0|100
0|2021-02-04|1597.0|0|1602.0|0|36.0|0|0.0|100
0|2021-02-05|1603.0|0|1603.0|0|36.0|0|0.0|100
0|2021-02-06|1607.0|0|1607.0|0|37.0|0|0.0|100
