|dates|Dallas_Missouri_UnitedStates.JHU_ConfirmedCases.data|Dallas_Missouri_UnitedStates.JHU_ConfirmedCases.missing|Dallas_Missouri_UnitedStates.NYT_ConfirmedCases.data|Dallas_Missouri_UnitedStates.NYT_ConfirmedCases.missing|Dallas_Missouri_UnitedStates.JHU_ConfirmedDeaths.data|Dallas_Missouri_UnitedStates.JHU_ConfirmedDeaths.missing|Dallas_Missouri_UnitedStates.JHU_ConfirmedRecoveries.data|Dallas_Missouri_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-15|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-16|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-17|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-18|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-19|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-20|3.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-21|3.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-22|3.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-23|3.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-24|3.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-25|3.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-26|3.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-27|3.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-28|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-29|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-30|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-31|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-01|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-02|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-03|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-04|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-05|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-06|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-07|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-08|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-09|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-10|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-11|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-12|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-13|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-14|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-15|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-16|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-17|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-18|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-19|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-20|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-21|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-22|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-23|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-24|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-06-25|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-06-26|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-06-27|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-06-28|12.0|0|13.0|0|1.0|0|0.0|100
0|2020-06-29|12.0|0|13.0|0|1.0|0|0.0|100
0|2020-06-30|12.0|0|13.0|0|1.0|0|0.0|100
0|2020-07-01|12.0|0|13.0|0|1.0|0|0.0|100
0|2020-07-02|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-07-03|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-07-04|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-07-05|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-07-06|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-07-07|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-07-08|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-07-09|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-07-10|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-07-11|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-07-12|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-07-13|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-07-14|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-07-15|22.0|0|22.0|0|1.0|0|0.0|100
0|2020-07-16|23.0|0|23.0|0|1.0|0|0.0|100
0|2020-07-17|23.0|0|23.0|0|1.0|0|0.0|100
0|2020-07-18|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-07-19|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-07-20|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-07-21|31.0|0|31.0|0|1.0|0|0.0|100
0|2020-07-22|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-07-23|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-07-24|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-07-25|40.0|0|40.0|0|1.0|0|0.0|100
0|2020-07-26|41.0|0|41.0|0|1.0|0|0.0|100
0|2020-07-27|40.0|0|40.0|0|1.0|0|0.0|100
0|2020-07-28|43.0|0|43.0|0|1.0|0|0.0|100
0|2020-07-29|44.0|0|44.0|0|1.0|0|0.0|100
0|2020-07-30|46.0|0|46.0|0|1.0|0|0.0|100
0|2020-07-31|47.0|0|47.0|0|1.0|0|0.0|100
0|2020-08-01|48.0|0|48.0|0|1.0|0|0.0|100
0|2020-08-02|49.0|0|49.0|0|1.0|0|0.0|100
0|2020-08-03|50.0|0|50.0|0|1.0|0|0.0|100
0|2020-08-04|52.0|0|52.0|0|1.0|0|0.0|100
0|2020-08-05|53.0|0|53.0|0|1.0|0|0.0|100
0|2020-08-06|58.0|0|58.0|0|1.0|0|0.0|100
0|2020-08-07|60.0|0|60.0|0|1.0|0|0.0|100
0|2020-08-08|60.0|0|60.0|0|1.0|0|0.0|100
0|2020-08-09|67.0|0|67.0|0|1.0|0|0.0|100
0|2020-08-10|69.0|0|69.0|0|1.0|0|0.0|100
0|2020-08-11|68.0|0|68.0|0|1.0|0|0.0|100
0|2020-08-12|68.0|0|68.0|0|1.0|0|0.0|100
0|2020-08-13|72.0|0|72.0|0|1.0|0|0.0|100
0|2020-08-14|73.0|0|73.0|0|1.0|0|0.0|100
0|2020-08-15|75.0|0|75.0|0|1.0|0|0.0|100
0|2020-08-16|76.0|0|76.0|0|1.0|0|0.0|100
0|2020-08-17|78.0|0|78.0|0|1.0|0|0.0|100
0|2020-08-18|81.0|0|81.0|0|1.0|0|0.0|100
0|2020-08-19|83.0|0|83.0|0|1.0|0|0.0|100
0|2020-08-20|85.0|0|85.0|0|1.0|0|0.0|100
0|2020-08-21|86.0|0|86.0|0|1.0|0|0.0|100
0|2020-08-22|88.0|0|88.0|0|1.0|0|0.0|100
0|2020-08-23|88.0|0|88.0|0|1.0|0|0.0|100
0|2020-08-24|90.0|0|90.0|0|1.0|0|0.0|100
0|2020-08-25|93.0|0|93.0|0|1.0|0|0.0|100
0|2020-08-26|99.0|0|99.0|0|1.0|0|0.0|100
0|2020-08-27|104.0|0|104.0|0|1.0|0|0.0|100
0|2020-08-28|105.0|0|105.0|0|1.0|0|0.0|100
0|2020-08-29|108.0|0|108.0|0|1.0|0|0.0|100
0|2020-08-30|108.0|0|108.0|0|1.0|0|0.0|100
0|2020-08-31|109.0|0|109.0|0|1.0|0|0.0|100
0|2020-09-01|108.0|0|108.0|0|1.0|0|0.0|100
0|2020-09-02|108.0|0|108.0|0|1.0|0|0.0|100
0|2020-09-03|114.0|0|114.0|0|1.0|0|0.0|100
0|2020-09-04|118.0|0|118.0|0|1.0|0|0.0|100
0|2020-09-05|121.0|0|121.0|0|1.0|0|0.0|100
0|2020-09-06|122.0|0|122.0|0|1.0|0|0.0|100
0|2020-09-07|123.0|0|123.0|0|1.0|0|0.0|100
0|2020-09-08|123.0|0|124.0|0|1.0|0|0.0|100
0|2020-09-09|133.0|0|133.0|0|1.0|0|0.0|100
0|2020-09-10|137.0|0|137.0|0|1.0|0|0.0|100
0|2020-09-11|142.0|0|142.0|0|1.0|0|0.0|100
0|2020-09-12|142.0|0|146.0|0|1.0|0|0.0|100
0|2020-09-13|147.0|0|147.0|0|1.0|0|0.0|100
0|2020-09-14|147.0|0|152.0|0|1.0|0|0.0|100
0|2020-09-15|154.0|0|154.0|0|1.0|0|0.0|100
0|2020-09-16|161.0|0|161.0|0|1.0|0|0.0|100
0|2020-09-17|164.0|0|164.0|0|1.0|0|0.0|100
0|2020-09-18|167.0|0|167.0|0|1.0|0|0.0|100
0|2020-09-19|167.0|0|167.0|0|1.0|0|0.0|100
0|2020-09-20|167.0|0|167.0|0|1.0|0|0.0|100
0|2020-09-21|173.0|0|173.0|0|1.0|0|0.0|100
0|2020-09-22|180.0|0|180.0|0|1.0|0|0.0|100
0|2020-09-23|182.0|0|182.0|0|1.0|0|0.0|100
0|2020-09-24|185.0|0|185.0|0|1.0|0|0.0|100
0|2020-09-25|190.0|0|190.0|0|1.0|0|0.0|100
0|2020-09-26|189.0|0|189.0|0|1.0|0|0.0|100
0|2020-09-27|190.0|0|190.0|0|1.0|0|0.0|100
0|2020-09-28|194.0|0|194.0|0|1.0|0|0.0|100
0|2020-09-29|194.0|0|194.0|0|1.0|0|0.0|100
0|2020-09-30|194.0|0|194.0|0|1.0|0|0.0|100
0|2020-10-01|194.0|0|200.0|0|1.0|0|0.0|100
0|2020-10-02|201.0|0|201.0|0|1.0|0|0.0|100
0|2020-10-03|207.0|0|207.0|0|1.0|0|0.0|100
0|2020-10-04|217.0|0|217.0|0|1.0|0|0.0|100
0|2020-10-05|222.0|0|222.0|0|1.0|0|0.0|100
0|2020-10-06|225.0|0|225.0|0|1.0|0|0.0|100
0|2020-10-07|227.0|0|227.0|0|1.0|0|0.0|100
0|2020-10-08|232.0|0|232.0|0|1.0|0|0.0|100
0|2020-10-09|236.0|0|236.0|0|1.0|0|0.0|100
0|2020-10-10|242.0|0|242.0|0|1.0|0|0.0|100
0|2020-10-11|242.0|0|242.0|0|1.0|0|0.0|100
0|2020-10-12|242.0|0|242.0|0|1.0|0|0.0|100
0|2020-10-13|242.0|0|242.0|0|1.0|0|0.0|100
0|2020-10-14|253.0|0|253.0|0|1.0|0|0.0|100
0|2020-10-15|264.0|0|264.0|0|1.0|0|0.0|100
0|2020-10-16|269.0|0|269.0|0|1.0|0|0.0|100
0|2020-10-17|275.0|0|275.0|0|1.0|0|0.0|100
0|2020-10-18|278.0|0|278.0|0|1.0|0|0.0|100
0|2020-10-19|284.0|0|284.0|0|1.0|0|0.0|100
0|2020-10-20|288.0|0|284.0|0|1.0|0|0.0|100
0|2020-10-21|303.0|0|294.0|0|1.0|0|0.0|100
0|2020-10-22|303.0|0|325.0|0|1.0|0|0.0|100
0|2020-10-23|303.0|0|331.0|0|1.0|0|0.0|100
0|2020-10-24|303.0|0|338.0|0|1.0|0|0.0|100
0|2020-10-25|303.0|0|349.0|0|1.0|0|0.0|100
0|2020-10-26|349.0|0|349.0|0|1.0|0|0.0|100
0|2020-10-27|359.0|0|359.0|0|1.0|0|0.0|100
0|2020-10-28|359.0|0|364.0|0|1.0|0|0.0|100
0|2020-10-29|364.0|0|385.0|0|1.0|0|0.0|100
0|2020-10-30|395.0|0|395.0|0|1.0|0|0.0|100
0|2020-10-31|399.0|0|399.0|0|2.0|0|0.0|100
0|2020-11-01|399.0|0|406.0|0|2.0|0|0.0|100
0|2020-11-02|411.0|0|411.0|0|2.0|0|0.0|100
0|2020-11-03|411.0|0|414.0|0|2.0|0|0.0|100
0|2020-11-04|417.0|0|417.0|0|2.0|0|0.0|100
0|2020-11-05|417.0|0|428.0|0|2.0|0|0.0|100
0|2020-11-06|429.0|0|429.0|0|2.0|0|0.0|100
0|2020-11-07|437.0|0|437.0|0|2.0|0|0.0|100
0|2020-11-08|447.0|0|447.0|0|2.0|0|0.0|100
0|2020-11-09|460.0|0|460.0|0|2.0|0|0.0|100
0|2020-11-10|460.0|0|464.0|0|2.0|0|0.0|100
0|2020-11-11|471.0|0|471.0|0|3.0|0|0.0|100
0|2020-11-12|483.0|0|483.0|0|3.0|0|0.0|100
0|2020-11-13|483.0|0|496.0|0|3.0|0|0.0|100
0|2020-11-14|483.0|0|510.0|0|3.0|0|0.0|100
0|2020-11-15|483.0|0|510.0|0|3.0|0|0.0|100
0|2020-11-16|510.0|0|525.0|0|3.0|0|0.0|100
0|2020-11-17|510.0|0|530.0|0|3.0|0|0.0|100
0|2020-11-18|510.0|0|534.0|0|3.0|0|0.0|100
0|2020-11-19|510.0|0|543.0|0|3.0|0|0.0|100
0|2020-11-20|510.0|0|553.0|0|3.0|0|0.0|100
0|2020-11-21|510.0|0|559.0|0|3.0|0|0.0|100
0|2020-11-22|510.0|0|568.0|0|3.0|0|0.0|100
0|2020-11-23|510.0|0|572.0|0|3.0|0|0.0|100
0|2020-11-24|510.0|0|578.0|0|3.0|0|0.0|100
0|2020-11-25|510.0|0|584.0|0|3.0|0|0.0|100
0|2020-11-26|510.0|0|589.0|0|3.0|0|0.0|100
0|2020-11-27|510.0|0|595.0|0|3.0|0|0.0|100
0|2020-11-28|510.0|0|595.0|0|3.0|0|0.0|100
0|2020-11-29|598.0|0|598.0|0|3.0|0|0.0|100
0|2020-11-30|598.0|0|604.0|0|3.0|0|0.0|100
0|2020-12-01|598.0|0|606.0|0|3.0|0|0.0|100
0|2020-12-02|610.0|0|610.0|0|10.0|0|0.0|100
0|2020-12-03|613.0|0|613.0|0|10.0|0|0.0|100
0|2020-12-04|618.0|0|618.0|0|10.0|0|0.0|100
0|2020-12-05|620.0|0|620.0|0|10.0|0|0.0|100
0|2020-12-06|626.0|0|626.0|0|10.0|0|0.0|100
0|2020-12-07|626.0|0|628.0|0|10.0|0|0.0|100
0|2020-12-08|626.0|0|627.0|0|10.0|0|0.0|100
0|2020-12-09|626.0|0|630.0|0|10.0|0|0.0|100
0|2020-12-10|635.0|0|635.0|0|13.0|0|0.0|100
0|2020-12-11|635.0|0|635.0|0|13.0|0|0.0|100
0|2020-12-12|635.0|0|644.0|0|13.0|0|0.0|100
0|2020-12-13|646.0|0|646.0|0|13.0|0|0.0|100
0|2020-12-14|649.0|0|649.0|0|13.0|0|0.0|100
0|2020-12-15|649.0|0|649.0|0|13.0|0|0.0|100
0|2020-12-16|653.0|0|653.0|0|13.0|0|0.0|100
0|2020-12-17|653.0|0|659.0|0|13.0|0|0.0|100
0|2020-12-18|653.0|0|662.0|0|13.0|0|0.0|100
0|2020-12-19|653.0|0|669.0|0|13.0|0|0.0|100
0|2020-12-20|653.0|0|669.0|0|13.0|0|0.0|100
0|2020-12-21|672.0|0|672.0|0|14.0|0|0.0|100
0|2020-12-22|672.0|0|672.0|0|17.0|0|0.0|100
0|2020-12-23|675.0|0|675.0|0|18.0|0|0.0|100
0|2020-12-24|677.0|0|677.0|0|18.0|0|0.0|100
0|2020-12-25|678.0|0|678.0|0|18.0|0|0.0|100
0|2020-12-26|678.0|0|678.0|0|18.0|0|0.0|100
0|2020-12-27|682.0|0|682.0|0|18.0|0|0.0|100
0|2020-12-28|682.0|0|686.0|0|18.0|0|0.0|100
0|2020-12-29|686.0|0|686.0|0|18.0|0|0.0|100
0|2020-12-30|689.0|0|689.0|0|18.0|0|0.0|100
0|2020-12-31|689.0|0|697.0|0|18.0|0|0.0|100
0|2021-01-01|689.0|0|707.0|0|18.0|0|0.0|100
0|2021-01-02|689.0|0|707.0|0|18.0|0|0.0|100
0|2021-01-03|689.0|0|711.0|0|18.0|0|0.0|100
0|2021-01-04|711.0|0|711.0|0|18.0|0|0.0|100
0|2021-01-05|711.0|0|714.0|0|19.0|0|0.0|100
0|2021-01-06|715.0|0|715.0|0|19.0|0|0.0|100
0|2021-01-07|717.0|0|717.0|0|19.0|0|0.0|100
0|2021-01-08|723.0|0|723.0|0|19.0|0|0.0|100
0|2021-01-09|723.0|0|727.0|0|19.0|0|0.0|100
0|2021-01-10|723.0|0|732.0|0|19.0|0|0.0|100
0|2021-01-11|723.0|0|734.0|0|19.0|0|0.0|100
0|2021-01-12|723.0|0|740.0|0|19.0|0|0.0|100
0|2021-01-13|742.0|0|742.0|0|19.0|0|0.0|100
0|2021-01-14|742.0|0|744.0|0|19.0|0|0.0|100
0|2021-01-15|742.0|0|744.0|0|19.0|0|0.0|100
0|2021-01-16|742.0|0|746.0|0|19.0|0|0.0|100
0|2021-01-17|750.0|0|750.0|0|19.0|0|0.0|100
0|2021-01-18|753.0|0|753.0|0|19.0|0|0.0|100
0|2021-01-19|757.0|0|757.0|0|19.0|0|0.0|100
0|2021-01-20|757.0|0|759.0|0|19.0|0|0.0|100
0|2021-01-21|757.0|0|762.0|0|19.0|0|0.0|100
0|2021-01-22|757.0|0|766.0|0|19.0|0|0.0|100
0|2021-01-23|768.0|0|768.0|0|20.0|0|0.0|100
0|2021-01-24|768.0|0|771.0|0|20.0|0|0.0|100
0|2021-01-25|772.0|0|772.0|0|20.0|0|0.0|100
0|2021-01-26|775.0|0|775.0|0|20.0|0|0.0|100
0|2021-01-27|781.0|0|781.0|0|20.0|0|0.0|100
0|2021-01-28|781.0|0|787.0|0|20.0|0|0.0|100
0|2021-01-29|788.0|0|788.0|0|20.0|0|0.0|100
0|2021-01-30|788.0|0|789.0|0|20.0|0|0.0|100
0|2021-01-31|788.0|0|790.0|0|20.0|0|0.0|100
0|2021-02-01|793.0|0|793.0|0|20.0|0|0.0|100
0|2021-02-02|793.0|0|792.0|0|22.0|0|0.0|100
0|2021-02-03|793.0|0|794.0|0|22.0|0|0.0|100
0|2021-02-04|798.0|0|798.0|0|22.0|0|0.0|100
0|2021-02-05|799.0|0|799.0|0|22.0|0|0.0|100
0|2021-02-06|801.0|0|801.0|0|22.0|0|0.0|100
0|2021-02-07|801.0|0|802.0|0|22.0|0|0.0|100
0|2021-02-08|803.0|0|803.0|0|22.0|0|0.0|100
0|2021-02-09|803.0|0|805.0|0|22.0|0|0.0|100
0|2021-02-10|803.0|0|806.0|0|22.0|0|0.0|100
