|dates|Clark_Nevada_UnitedStates.JHU_ConfirmedCases.data|Clark_Nevada_UnitedStates.JHU_ConfirmedCases.missing|Clark_Nevada_UnitedStates.NYT_ConfirmedCases.data|Clark_Nevada_UnitedStates.NYT_ConfirmedCases.missing|Clark_Nevada_UnitedStates.JHU_ConfirmedDeaths.data|Clark_Nevada_UnitedStates.JHU_ConfirmedDeaths.missing|Clark_Nevada_UnitedStates.JHU_ConfirmedRecoveries.data|Clark_Nevada_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-06|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-07|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-08|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-09|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-10|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-11|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-12|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-13|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-03-14|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-03-15|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-03-16|35.0|0|35.0|0|1.0|0|0.0|100
0|2020-03-17|42.0|0|42.0|0|1.0|0|0.0|100
0|2020-03-18|42.0|0|69.0|0|1.0|0|0.0|100
0|2020-03-19|69.0|0|74.0|0|1.0|0|0.0|100
0|2020-03-20|126.0|0|126.0|0|2.0|0|0.0|100
0|2020-03-21|126.0|0|126.0|0|2.0|0|0.0|100
0|2020-03-22|126.0|0|126.0|0|2.0|0|0.0|100
0|2020-03-23|126.0|0|151.0|0|4.0|0|0.0|100
0|2020-03-24|212.0|0|249.0|0|4.0|0|0.0|100
0|2020-03-25|249.0|0|249.0|0|6.0|0|0.0|100
0|2020-03-26|350.0|0|350.0|0|6.0|0|0.0|100
0|2020-03-27|443.0|0|443.0|0|10.0|0|0.0|100
0|2020-03-28|443.0|0|528.0|0|10.0|0|0.0|100
0|2020-03-29|528.0|0|528.0|0|14.0|0|0.0|100
0|2020-03-30|753.0|0|753.0|0|14.0|0|0.0|100
0|2020-03-31|869.0|0|869.0|0|23.0|0|0.0|100
0|2020-04-01|961.0|0|961.0|0|28.0|0|0.0|100
0|2020-04-02|1125.0|0|1125.0|0|34.0|0|0.0|100
0|2020-04-03|1279.0|0|1279.0|0|39.0|0|0.0|100
0|2020-04-04|1418.0|0|1418.0|0|41.0|0|0.0|100
0|2020-04-05|1519.0|0|1519.0|0|41.0|0|0.0|100
0|2020-04-06|1608.0|0|1608.0|0|41.0|0|0.0|100
0|2020-04-07|1734.0|0|1734.0|0|54.0|0|0.0|100
0|2020-04-08|1878.0|0|1878.0|0|65.0|0|0.0|100
0|2020-04-09|2009.0|0|2009.0|0|71.0|0|0.0|100
0|2020-04-10|2144.0|0|2144.0|0|75.0|0|0.0|100
0|2020-04-11|2144.0|0|2258.0|0|75.0|0|0.0|100
0|2020-04-12|2324.0|0|2324.0|0|100.0|0|0.0|100
0|2020-04-13|2444.0|0|2444.0|0|101.0|0|0.0|100
0|2020-04-14|2509.0|0|2509.0|0|106.0|0|0.0|100
0|2020-04-15|2559.0|0|2559.0|0|115.0|0|0.0|100
0|2020-04-16|2559.0|0|2625.0|0|115.0|0|0.0|100
0|2020-04-17|2738.0|0|2738.0|0|124.0|0|0.0|100
0|2020-04-18|2882.0|0|2882.0|0|133.0|0|0.0|100
0|2020-04-19|2940.0|0|2940.0|0|137.0|0|0.0|100
0|2020-04-20|2998.0|0|2998.0|0|137.0|0|0.0|100
0|2020-04-21|3099.0|0|3099.0|0|141.0|0|0.0|100
0|2020-04-22|3218.0|0|3218.0|0|150.0|0|0.0|100
0|2020-04-23|3314.0|0|3314.0|0|163.0|0|0.0|100
0|2020-04-24|3443.0|0|3443.0|0|168.0|0|0.0|100
0|2020-04-25|3570.0|0|3570.0|0|174.0|0|0.0|100
0|2020-04-26|3665.0|0|3665.0|0|174.0|0|0.0|100
0|2020-04-27|3717.0|0|3717.0|0|174.0|0|0.0|100
0|2020-04-28|3793.0|0|3793.0|0|186.0|0|0.0|100
0|2020-04-29|3891.0|0|3891.0|0|196.0|0|0.0|100
0|2020-04-30|3979.0|0|3979.0|0|202.0|0|0.0|100
0|2020-05-01|4118.0|0|4118.0|0|206.0|0|0.0|100
0|2020-05-02|4225.0|0|4225.0|0|215.0|0|0.0|100
0|2020-05-03|4274.0|0|4274.0|0|218.0|0|0.0|100
0|2020-05-04|4411.0|0|4411.0|0|223.0|0|0.0|100
0|2020-05-05|4408.0|0|4411.0|0|226.0|0|0.0|100
0|2020-05-06|4473.0|0|4473.0|0|238.0|0|0.0|100
0|2020-05-07|4573.0|0|4573.0|0|245.0|0|0.0|100
0|2020-05-08|4573.0|0|4616.0|0|245.0|0|0.0|100
0|2020-05-09|4704.0|0|4704.0|0|256.0|0|0.0|100
0|2020-05-10|4750.0|0|4750.0|0|260.0|0|0.0|100
0|2020-05-11|4762.0|0|4762.0|0|260.0|0|0.0|100
