|dates|Livingston_Louisiana_UnitedStates.JHU_ConfirmedCases.data|Livingston_Louisiana_UnitedStates.JHU_ConfirmedCases.missing|Livingston_Louisiana_UnitedStates.NYT_ConfirmedCases.data|Livingston_Louisiana_UnitedStates.NYT_ConfirmedCases.missing|Livingston_Louisiana_UnitedStates.JHU_ConfirmedDeaths.data|Livingston_Louisiana_UnitedStates.JHU_ConfirmedDeaths.missing|Livingston_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.data|Livingston_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-20|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-21|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-22|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-23|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-24|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-25|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-26|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-03-27|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-03-28|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-03-29|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-03-30|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-03-31|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-04-01|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-04-02|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-04-03|40.0|0|40.0|0|1.0|0|0.0|100
0|2020-04-04|64.0|0|64.0|0|1.0|0|0.0|100
0|2020-04-05|67.0|0|67.0|0|1.0|0|0.0|100
0|2020-04-06|79.0|0|79.0|0|1.0|0|0.0|100
0|2020-04-07|94.0|0|94.0|0|1.0|0|0.0|100
0|2020-04-08|99.0|0|99.0|0|1.0|0|0.0|100
0|2020-04-09|103.0|0|103.0|0|1.0|0|0.0|100
0|2020-04-10|107.0|0|107.0|0|1.0|0|0.0|100
0|2020-04-11|109.0|0|109.0|0|1.0|0|0.0|100
0|2020-04-12|120.0|0|120.0|0|1.0|0|0.0|100
0|2020-04-13|122.0|0|122.0|0|3.0|0|0.0|100
0|2020-04-14|129.0|0|129.0|0|4.0|0|0.0|100
0|2020-04-15|133.0|0|133.0|0|5.0|0|0.0|100
0|2020-04-16|136.0|0|136.0|0|5.0|0|0.0|100
0|2020-04-17|142.0|0|142.0|0|7.0|0|0.0|100
0|2020-04-18|144.0|0|144.0|0|8.0|0|0.0|100
0|2020-04-19|148.0|0|148.0|0|8.0|0|0.0|100
0|2020-04-20|149.0|0|149.0|0|8.0|0|0.0|100
0|2020-04-21|158.0|0|158.0|0|9.0|0|0.0|100
0|2020-04-22|161.0|0|161.0|0|10.0|0|0.0|100
0|2020-04-23|165.0|0|165.0|0|11.0|0|0.0|100
0|2020-04-24|172.0|0|172.0|0|11.0|0|0.0|100
0|2020-04-25|177.0|0|177.0|0|11.0|0|0.0|100
0|2020-04-26|182.0|0|182.0|0|11.0|0|0.0|100
0|2020-04-27|183.0|0|183.0|0|11.0|0|0.0|100
0|2020-04-28|185.0|0|185.0|0|13.0|0|0.0|100
0|2020-04-29|190.0|0|190.0|0|14.0|0|0.0|100
0|2020-04-30|197.0|0|197.0|0|15.0|0|0.0|100
0|2020-05-01|229.0|0|229.0|0|15.0|0|0.0|100
0|2020-05-02|235.0|0|235.0|0|16.0|0|0.0|100
0|2020-05-03|238.0|0|238.0|0|16.0|0|0.0|100
0|2020-05-04|243.0|0|243.0|0|16.0|0|0.0|100
0|2020-05-05|247.0|0|247.0|0|18.0|0|0.0|100
0|2020-05-06|266.0|0|266.0|0|18.0|0|0.0|100
0|2020-05-07|268.0|0|268.0|0|19.0|0|0.0|100
0|2020-05-08|268.0|0|268.0|0|21.0|0|0.0|100
0|2020-05-09|277.0|0|277.0|0|22.0|0|0.0|100
0|2020-05-10|278.0|0|278.0|0|24.0|0|0.0|100
0|2020-05-11|281.0|0|281.0|0|24.0|0|0.0|100
0|2020-05-12|283.0|0|283.0|0|24.0|0|0.0|100
0|2020-05-13|293.0|0|293.0|0|23.0|0|0.0|100
