|dates|Hampden_Massachusetts_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Hampden_Massachusetts_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Hampden_Massachusetts_UnitedStates.NYT_ConfirmedDeaths.data|Hampden_Massachusetts_UnitedStates.NYT_ConfirmedDeaths.missing|Hampden_Massachusetts_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Hampden_Massachusetts_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Hampden_Massachusetts_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Hampden_Massachusetts_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2020-02-19|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-20|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-28|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-29|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-01|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-02|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-03|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-04|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-05|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-06|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-07|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-08|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-09|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-10|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-11|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-12|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-13|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-14|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-03-15|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-03-16|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-03-17|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-03-18|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-03-19|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-03-20|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-03-21|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-03-22|0.0|100|1.0|0|0.0|100|0.0|100
0|2020-03-23|0.0|100|1.0|0|0.0|100|0.0|100
0|2020-03-24|0.0|100|1.0|0|0.0|100|0.0|100
0|2020-03-25|0.0|100|1.0|0|0.0|100|0.0|100
0|2020-03-26|0.0|100|2.0|0|0.0|100|0.0|100
0|2020-03-27|0.0|100|2.0|0|0.0|100|0.0|100
0|2020-03-28|0.0|100|5.0|0|0.0|100|0.0|100
0|2020-03-29|0.0|100|5.0|0|0.0|100|0.0|100
0|2020-03-30|0.0|100|8.0|0|0.0|100|0.0|100
0|2020-03-31|0.0|100|12.0|0|0.0|100|0.0|100
0|2020-04-01|0.0|100|17.0|0|0.0|100|0.0|100
0|2020-04-02|0.0|100|20.0|0|0.0|100|0.0|100
0|2020-04-03|0.0|100|28.0|0|0.0|100|0.0|100
0|2020-04-04|0.0|100|35.0|0|0.0|100|0.0|100
0|2020-04-05|0.0|100|35.0|0|0.0|100|0.0|100
0|2020-04-06|0.0|100|39.0|0|0.0|100|0.0|100
0|2020-04-07|0.0|100|56.0|0|0.0|100|0.0|100
0|2020-04-08|0.0|100|65.0|0|0.0|100|0.0|100
0|2020-04-09|0.0|100|82.0|0|0.0|100|0.0|100
0|2020-04-10|0.0|100|89.0|0|0.0|100|0.0|100
0|2020-04-11|0.0|100|95.0|0|0.0|100|0.0|100
0|2020-04-12|0.0|100|105.0|0|0.0|100|0.0|100
0|2020-04-13|0.0|100|116.0|0|0.0|100|0.0|100
0|2020-04-14|0.0|100|135.0|0|0.0|100|0.0|100
0|2020-04-15|0.0|100|154.0|0|0.0|100|0.0|100
0|2020-04-16|0.0|100|164.0|0|0.0|100|0.0|100
0|2020-04-17|0.0|100|184.0|0|0.0|100|0.0|100
0|2020-04-18|0.0|100|203.0|0|0.0|100|0.0|100
0|2020-04-19|0.0|100|214.0|0|0.0|100|0.0|100
0|2020-04-20|0.0|100|224.0|0|0.0|100|0.0|100
0|2020-04-21|0.0|100|244.0|0|0.0|100|0.0|100
0|2020-04-22|0.0|100|271.0|0|0.0|100|0.0|100
0|2020-04-23|0.0|100|287.0|0|0.0|100|0.0|100
0|2020-04-24|0.0|100|299.0|0|0.0|100|0.0|100
0|2020-04-25|0.0|100|315.0|0|0.0|100|0.0|100
0|2020-04-26|0.0|100|327.0|0|0.0|100|0.0|100
0|2020-04-27|0.0|100|337.0|0|0.0|100|0.0|100
0|2020-04-28|0.0|100|346.0|0|0.0|100|0.0|100
0|2020-04-29|0.0|100|358.0|0|0.0|100|0.0|100
0|2020-04-30|0.0|100|373.0|0|0.0|100|0.0|100
0|2020-05-01|0.0|100|381.0|0|0.0|100|0.0|100
0|2020-05-02|0.0|100|387.0|0|0.0|100|0.0|100
0|2020-05-03|0.0|100|398.0|0|0.0|100|0.0|100
0|2020-05-04|0.0|100|408.0|0|0.0|100|0.0|100
0|2020-05-05|0.0|100|415.0|0|0.0|100|0.0|100
0|2020-05-06|0.0|100|425.0|0|0.0|100|0.0|100
0|2020-05-07|0.0|100|434.0|0|0.0|100|0.0|100
0|2020-05-08|0.0|100|441.0|0|0.0|100|0.0|100
0|2020-05-09|0.0|100|445.0|0|0.0|100|0.0|100
0|2020-05-10|0.0|100|449.0|0|0.0|100|0.0|100
0|2020-05-11|0.0|100|458.0|0|0.0|100|0.0|100
0|2020-05-12|0.0|100|464.0|0|0.0|100|0.0|100
0|2020-05-13|0.0|100|475.0|0|0.0|100|0.0|100
0|2020-05-14|0.0|100|487.0|0|0.0|100|0.0|100
0|2020-05-15|0.0|100|494.0|0|0.0|100|0.0|100
0|2020-05-16|0.0|100|506.0|0|0.0|100|0.0|100
0|2020-05-17|0.0|100|516.0|0|0.0|100|0.0|100
0|2020-05-18|0.0|100|517.0|0|0.0|100|0.0|100
0|2020-05-19|0.0|100|521.0|0|0.0|100|0.0|100
0|2020-05-20|0.0|100|526.0|0|0.0|100|0.0|100
0|2020-05-21|0.0|100|533.0|0|0.0|100|0.0|100
0|2020-05-22|0.0|100|537.0|0|0.0|100|0.0|100
0|2020-05-23|0.0|100|541.0|0|0.0|100|0.0|100
0|2020-05-24|0.0|100|542.0|0|0.0|100|0.0|100
0|2020-05-25|0.0|100|543.0|0|0.0|100|0.0|100
0|2020-05-26|0.0|100|546.0|0|0.0|100|0.0|100
0|2020-05-27|0.0|100|554.0|0|0.0|100|0.0|100
0|2020-05-28|0.0|100|562.0|0|0.0|100|0.0|100
0|2020-05-29|0.0|100|569.0|0|0.0|100|0.0|100
0|2020-05-30|0.0|100|572.0|0|0.0|100|0.0|100
0|2020-05-31|0.0|100|580.0|0|0.0|100|0.0|100
0|2020-06-01|0.0|100|601.0|0|0.0|100|0.0|100
0|2020-06-02|0.0|100|603.0|0|0.0|100|0.0|100
0|2020-06-03|0.0|100|608.0|0|0.0|100|0.0|100
0|2020-06-04|0.0|100|609.0|0|0.0|100|0.0|100
0|2020-06-05|0.0|100|610.0|0|0.0|100|0.0|100
0|2020-06-06|0.0|100|618.0|0|0.0|100|0.0|100
0|2020-06-07|0.0|100|620.0|0|0.0|100|0.0|100
0|2020-06-08|0.0|100|622.0|0|0.0|100|0.0|100
0|2020-06-09|0.0|100|625.0|0|0.0|100|0.0|100
0|2020-06-10|0.0|100|629.0|0|0.0|100|0.0|100
0|2020-06-11|0.0|100|633.0|0|0.0|100|0.0|100
0|2020-06-12|0.0|100|632.0|0|0.0|100|0.0|100
0|2020-06-13|0.0|100|637.0|0|0.0|100|0.0|100
0|2020-06-14|0.0|100|640.0|0|0.0|100|0.0|100
0|2020-06-15|0.0|100|640.0|0|0.0|100|0.0|100
0|2020-06-16|0.0|100|642.0|0|0.0|100|0.0|100
0|2020-06-17|0.0|100|645.0|0|0.0|100|0.0|100
0|2020-06-18|0.0|100|646.0|0|0.0|100|0.0|100
0|2020-06-19|0.0|100|647.0|0|0.0|100|0.0|100
0|2020-06-20|0.0|100|648.0|0|0.0|100|0.0|100
0|2020-06-21|0.0|100|648.0|0|0.0|100|0.0|100
0|2020-06-22|0.0|100|647.0|0|0.0|100|0.0|100
0|2020-06-23|0.0|100|649.0|0|0.0|100|0.0|100
0|2020-06-24|0.0|100|654.0|0|0.0|100|0.0|100
0|2020-06-25|0.0|100|654.0|0|0.0|100|0.0|100
0|2020-06-26|0.0|100|657.0|0|0.0|100|0.0|100
0|2020-06-27|0.0|100|659.0|0|0.0|100|0.0|100
0|2020-06-28|0.0|100|663.0|0|0.0|100|0.0|100
0|2020-06-29|0.0|100|664.0|0|0.0|100|0.0|100
0|2020-06-30|0.0|100|655.0|0|0.0|100|0.0|100
0|2020-07-01|0.0|100|659.0|0|0.0|100|0.0|100
0|2020-07-02|0.0|100|661.0|0|0.0|100|0.0|100
0|2020-07-03|0.0|100|662.0|0|0.0|100|0.0|100
0|2020-07-04|0.0|100|664.0|0|0.0|100|0.0|100
0|2020-07-05|0.0|100|666.0|0|0.0|100|0.0|100
0|2020-07-06|0.0|100|670.0|0|0.0|100|0.0|100
0|2020-07-07|0.0|100|672.0|0|0.0|100|0.0|100
0|2020-07-08|0.0|100|672.0|0|0.0|100|0.0|100
0|2020-07-09|0.0|100|671.0|0|0.0|100|0.0|100
0|2020-07-10|0.0|100|672.0|0|0.0|100|0.0|100
0|2020-07-11|0.0|100|674.0|0|0.0|100|0.0|100
0|2020-07-12|0.0|100|678.0|0|0.0|100|0.0|100
0|2020-07-13|0.0|100|678.0|0|0.0|100|0.0|100
0|2020-07-14|0.0|100|679.0|0|0.0|100|0.0|100
0|2020-07-15|0.0|100|681.0|0|0.0|100|0.0|100
0|2020-07-16|0.0|100|680.0|0|0.0|100|0.0|100
0|2020-07-17|0.0|100|681.0|0|0.0|100|0.0|100
0|2020-07-18|0.0|100|681.0|0|0.0|100|0.0|100
0|2020-07-19|0.0|100|682.0|0|0.0|100|0.0|100
0|2020-07-20|0.0|100|678.0|0|0.0|100|0.0|100
0|2020-07-21|0.0|100|679.0|0|0.0|100|0.0|100
0|2020-07-22|0.0|100|680.0|0|0.0|100|0.0|100
0|2020-07-23|0.0|100|681.0|0|0.0|100|0.0|100
0|2020-07-24|0.0|100|682.0|0|0.0|100|0.0|100
0|2020-07-25|0.0|100|683.0|0|0.0|100|0.0|100
0|2020-07-26|0.0|100|687.0|0|0.0|100|0.0|100
0|2020-07-27|0.0|100|688.0|0|0.0|100|0.0|100
0|2020-07-28|0.0|100|689.0|0|0.0|100|0.0|100
0|2020-07-29|0.0|100|692.0|0|0.0|100|0.0|100
0|2020-07-30|0.0|100|692.0|0|0.0|100|0.0|100
0|2020-07-31|0.0|100|696.0|0|0.0|100|0.0|100
0|2020-08-01|0.0|100|697.0|0|0.0|100|0.0|100
0|2020-08-02|0.0|100|698.0|0|0.0|100|0.0|100
0|2020-08-03|0.0|100|699.0|0|0.0|100|0.0|100
0|2020-08-04|0.0|100|699.0|0|0.0|100|0.0|100
0|2020-08-05|0.0|100|699.0|0|0.0|100|0.0|100
0|2020-08-06|0.0|100|700.0|0|0.0|100|0.0|100
0|2020-08-07|0.0|100|703.0|0|0.0|100|0.0|100
0|2020-08-08|0.0|100|704.0|0|0.0|100|0.0|100
0|2020-08-09|0.0|100|707.0|0|0.0|100|0.0|100
0|2020-08-10|0.0|100|707.0|0|0.0|100|0.0|100
0|2020-08-11|0.0|100|709.0|0|0.0|100|0.0|100
0|2020-08-12|0.0|100|709.0|0|0.0|100|0.0|100
0|2020-08-13|0.0|100|709.0|0|0.0|100|0.0|100
0|2020-08-14|0.0|100|709.0|0|0.0|100|0.0|100
0|2020-08-15|0.0|100|709.0|0|0.0|100|0.0|100
0|2020-08-16|0.0|100|709.0|0|0.0|100|0.0|100
0|2020-08-17|0.0|100|709.0|0|0.0|100|0.0|100
0|2020-08-18|0.0|100|709.0|0|0.0|100|0.0|100
0|2020-08-19|0.0|100|729.0|0|0.0|100|0.0|100
0|2020-08-20|0.0|100|732.0|0|0.0|100|0.0|100
0|2020-08-21|0.0|100|732.0|0|0.0|100|0.0|100
0|2020-08-22|0.0|100|734.0|0|0.0|100|0.0|100
0|2020-08-23|0.0|100|734.0|0|0.0|100|0.0|100
0|2020-08-24|0.0|100|737.0|0|0.0|100|0.0|100
0|2020-08-25|0.0|100|739.0|0|0.0|100|0.0|100
0|2020-08-26|0.0|100|744.0|0|0.0|100|0.0|100
0|2020-08-27|0.0|100|746.0|0|0.0|100|0.0|100
0|2020-08-28|0.0|100|746.0|0|0.0|100|0.0|100
0|2020-08-29|0.0|100|746.0|0|0.0|100|0.0|100
0|2020-08-30|0.0|100|746.0|0|0.0|100|0.0|100
0|2020-08-31|0.0|100|746.0|0|0.0|100|0.0|100
0|2020-09-01|0.0|100|747.0|0|0.0|100|0.0|100
0|2020-09-02|0.0|100|749.0|0|0.0|100|0.0|100
0|2020-09-03|0.0|100|754.0|0|0.0|100|0.0|100
0|2020-09-04|0.0|100|755.0|0|0.0|100|0.0|100
0|2020-09-05|0.0|100|756.0|0|0.0|100|0.0|100
0|2020-09-06|0.0|100|759.0|0|0.0|100|0.0|100
0|2020-09-07|0.0|100|759.0|0|0.0|100|0.0|100
0|2020-09-08|0.0|100|759.0|0|0.0|100|0.0|100
0|2020-09-09|0.0|100|759.0|0|0.0|100|0.0|100
0|2020-09-10|0.0|100|762.0|0|0.0|100|0.0|100
0|2020-09-11|0.0|100|767.0|0|0.0|100|0.0|100
0|2020-09-12|0.0|100|767.0|0|0.0|100|0.0|100
0|2020-09-13|0.0|100|767.0|0|0.0|100|0.0|100
0|2020-09-14|0.0|100|767.0|0|0.0|100|0.0|100
0|2020-09-15|0.0|100|767.0|0|0.0|100|0.0|100
0|2020-09-16|0.0|100|768.0|0|0.0|100|0.0|100
0|2020-09-17|0.0|100|768.0|0|0.0|100|0.0|100
0|2020-09-18|0.0|100|769.0|0|0.0|100|0.0|100
0|2020-09-19|0.0|100|771.0|0|0.0|100|0.0|100
0|2020-09-20|0.0|100|772.0|0|0.0|100|0.0|100
0|2020-09-21|0.0|100|772.0|0|0.0|100|0.0|100
0|2020-09-22|0.0|100|773.0|0|0.0|100|0.0|100
0|2020-09-23|0.0|100|773.0|0|0.0|100|0.0|100
0|2020-09-24|0.0|100|774.0|0|0.0|100|0.0|100
0|2020-09-25|0.0|100|774.0|0|0.0|100|0.0|100
0|2020-09-26|0.0|100|775.0|0|0.0|100|0.0|100
0|2020-09-27|0.0|100|776.0|0|0.0|100|0.0|100
0|2020-09-28|0.0|100|778.0|0|0.0|100|0.0|100
0|2020-09-29|0.0|100|779.0|0|0.0|100|0.0|100
0|2020-09-30|0.0|100|781.0|0|0.0|100|0.0|100
0|2020-10-01|0.0|100|786.0|0|0.0|100|0.0|100
0|2020-10-02|0.0|100|787.0|0|0.0|100|0.0|100
0|2020-10-03|0.0|100|789.0|0|0.0|100|0.0|100
0|2020-10-04|0.0|100|789.0|0|0.0|100|0.0|100
0|2020-10-05|0.0|100|790.0|0|0.0|100|0.0|100
0|2020-10-06|0.0|100|791.0|0|0.0|100|0.0|100
0|2020-10-07|0.0|100|791.0|0|0.0|100|0.0|100
0|2020-10-08|0.0|100|791.0|0|0.0|100|0.0|100
0|2020-10-09|0.0|100|792.0|0|0.0|100|0.0|100
0|2020-10-10|0.0|100|792.0|0|0.0|100|0.0|100
0|2020-10-11|0.0|100|792.0|0|0.0|100|0.0|100
0|2020-10-12|0.0|100|792.0|0|0.0|100|0.0|100
0|2020-10-13|0.0|100|792.0|0|0.0|100|0.0|100
0|2020-10-14|0.0|100|794.0|0|0.0|100|0.0|100
0|2020-10-15|0.0|100|794.0|0|0.0|100|0.0|100
0|2020-10-16|0.0|100|796.0|0|0.0|100|0.0|100
0|2020-10-17|0.0|100|798.0|0|0.0|100|0.0|100
0|2020-10-18|0.0|100|798.0|0|0.0|100|0.0|100
0|2020-10-19|0.0|100|799.0|0|0.0|100|0.0|100
0|2020-10-20|0.0|100|799.0|0|0.0|100|0.0|100
0|2020-10-21|0.0|100|800.0|0|0.0|100|0.0|100
0|2020-10-22|0.0|100|804.0|0|0.0|100|0.0|100
0|2020-10-23|0.0|100|807.0|0|0.0|100|0.0|100
0|2020-10-24|0.0|100|809.0|0|0.0|100|0.0|100
0|2020-10-25|0.0|100|811.0|0|0.0|100|0.0|100
0|2020-10-26|0.0|100|812.0|0|0.0|100|0.0|100
0|2020-10-27|0.0|100|812.0|0|0.0|100|0.0|100
0|2020-10-28|0.0|100|815.0|0|0.0|100|0.0|100
0|2020-10-29|0.0|100|816.0|0|0.0|100|0.0|100
0|2020-10-30|0.0|100|816.0|0|0.0|100|0.0|100
0|2020-10-31|0.0|100|817.0|0|0.0|100|0.0|100
0|2020-11-01|0.0|100|821.0|0|0.0|100|0.0|100
0|2020-11-02|0.0|100|822.0|0|0.0|100|0.0|100
0|2020-11-03|0.0|100|824.0|0|0.0|100|0.0|100
0|2020-11-04|0.0|100|825.0|0|0.0|100|0.0|100
0|2020-11-05|0.0|100|830.0|0|0.0|100|0.0|100
0|2020-11-06|0.0|100|834.0|0|0.0|100|0.0|100
0|2020-11-07|0.0|100|836.0|0|0.0|100|0.0|100
0|2020-11-08|0.0|100|838.0|0|0.0|100|0.0|100
0|2020-11-09|0.0|100|839.0|0|0.0|100|0.0|100
0|2020-11-10|0.0|100|842.0|0|0.0|100|0.0|100
0|2020-11-11|0.0|100|842.0|0|0.0|100|0.0|100
0|2020-11-12|0.0|100|844.0|0|0.0|100|0.0|100
0|2020-11-13|0.0|100|845.0|0|0.0|100|0.0|100
0|2020-11-14|0.0|100|849.0|0|0.0|100|0.0|100
0|2020-11-15|0.0|100|855.0|0|0.0|100|0.0|100
0|2020-11-16|0.0|100|856.0|0|0.0|100|0.0|100
0|2020-11-17|0.0|100|859.0|0|0.0|100|0.0|100
0|2020-11-18|0.0|100|866.0|0|0.0|100|0.0|100
0|2020-11-19|0.0|100|873.0|0|0.0|100|0.0|100
0|2020-11-20|0.0|100|876.0|0|0.0|100|0.0|100
0|2020-11-21|0.0|100|880.0|0|0.0|100|0.0|100
0|2020-11-22|0.0|100|883.0|0|0.0|100|0.0|100
0|2020-11-23|0.0|100|884.0|0|0.0|100|0.0|100
0|2020-11-24|0.0|100|885.0|0|0.0|100|0.0|100
0|2020-11-25|0.0|100|892.0|0|0.0|100|0.0|100
0|2020-11-26|0.0|100|892.0|0|0.0|100|0.0|100
0|2020-11-27|0.0|100|897.0|0|0.0|100|0.0|100
0|2020-11-28|0.0|100|907.0|0|0.0|100|0.0|100
0|2020-11-29|0.0|100|910.0|0|0.0|100|0.0|100
0|2020-11-30|0.0|100|911.0|0|0.0|100|0.0|100
0|2020-12-01|0.0|100|913.0|0|0.0|100|0.0|100
0|2020-12-02|0.0|100|917.0|0|0.0|100|0.0|100
0|2020-12-03|0.0|100|920.0|0|0.0|100|0.0|100
0|2020-12-04|0.0|100|922.0|0|0.0|100|0.0|100
0|2020-12-05|0.0|100|926.0|0|0.0|100|0.0|100
0|2020-12-06|0.0|100|931.0|0|0.0|100|0.0|100
0|2020-12-07|0.0|100|935.0|0|0.0|100|0.0|100
0|2020-12-08|0.0|100|939.0|0|0.0|100|0.0|100
0|2020-12-09|0.0|100|951.0|0|0.0|100|0.0|100
0|2020-12-10|0.0|100|957.0|0|0.0|100|0.0|100
0|2020-12-11|0.0|100|961.0|0|0.0|100|0.0|100
0|2020-12-12|0.0|100|962.0|0|0.0|100|0.0|100
0|2020-12-13|0.0|100|963.0|0|0.0|100|0.0|100
0|2020-12-14|0.0|100|967.0|0|0.0|100|0.0|100
0|2020-12-15|0.0|100|974.0|0|0.0|100|0.0|100
0|2020-12-16|0.0|100|979.0|0|0.0|100|0.0|100
0|2020-12-17|0.0|100|986.0|0|0.0|100|0.0|100
0|2020-12-18|0.0|100|991.0|0|0.0|100|0.0|100
0|2020-12-19|0.0|100|994.0|0|0.0|100|0.0|100
0|2020-12-20|0.0|100|1003.0|0|0.0|100|0.0|100
0|2020-12-21|0.0|100|1005.0|0|0.0|100|0.0|100
0|2020-12-22|0.0|100|1007.0|0|0.0|100|0.0|100
0|2020-12-23|0.0|100|1017.0|0|0.0|100|0.0|100
0|2020-12-24|0.0|100|1024.0|0|0.0|100|0.0|100
0|2020-12-25|0.0|100|1024.0|0|0.0|100|0.0|100
0|2020-12-26|0.0|100|1028.0|0|0.0|100|0.0|100
0|2020-12-27|0.0|100|1033.0|0|0.0|100|0.0|100
0|2020-12-28|0.0|100|1035.0|0|0.0|100|0.0|100
0|2020-12-29|0.0|100|1037.0|0|0.0|100|0.0|100
0|2020-12-30|0.0|100|1044.0|0|0.0|100|0.0|100
0|2020-12-31|0.0|100|1046.0|0|0.0|100|0.0|100
0|2021-01-01|0.0|100|1046.0|0|0.0|100|0.0|100
0|2021-01-02|0.0|100|1055.0|0|0.0|100|0.0|100
0|2021-01-03|0.0|100|1063.0|0|0.0|100|0.0|100
0|2021-01-04|0.0|100|1066.0|0|0.0|100|0.0|100
0|2021-01-05|0.0|100|1068.0|0|0.0|100|0.0|100
0|2021-01-06|0.0|100|1078.0|0|0.0|100|0.0|100
0|2021-01-07|0.0|100|1085.0|0|0.0|100|0.0|100
0|2021-01-08|0.0|100|1088.0|0|0.0|100|0.0|100
0|2021-01-09|0.0|100|1093.0|0|0.0|100|0.0|100
0|2021-01-10|0.0|100|1101.0|0|0.0|100|0.0|100
0|2021-01-11|0.0|100|1105.0|0|0.0|100|0.0|100
0|2021-01-12|0.0|100|1108.0|0|0.0|100|0.0|100
0|2021-01-13|0.0|100|1114.0|0|0.0|100|0.0|100
0|2021-01-14|0.0|100|1118.0|0|0.0|100|0.0|100
0|2021-01-15|0.0|100|1124.0|0|0.0|100|0.0|100
0|2021-01-16|0.0|100|1127.0|0|0.0|100|0.0|100
0|2021-01-17|0.0|100|1134.0|0|0.0|100|0.0|100
0|2021-01-18|0.0|100|1135.0|0|0.0|100|0.0|100
0|2021-01-19|0.0|100|1138.0|0|0.0|100|0.0|100
0|2021-01-20|0.0|100|1144.0|0|0.0|100|0.0|100
0|2021-01-21|0.0|100|1152.0|0|0.0|100|0.0|100
0|2021-01-22|0.0|100|1163.0|0|0.0|100|0.0|100
0|2021-01-23|0.0|100|1169.0|0|0.0|100|0.0|100
0|2021-01-24|0.0|100|1175.0|0|0.0|100|0.0|100
0|2021-01-25|0.0|100|1175.0|0|0.0|100|0.0|100
0|2021-01-26|0.0|100|1178.0|0|0.0|100|0.0|100
0|2021-01-27|0.0|100|1186.0|0|0.0|100|0.0|100
0|2021-01-28|0.0|100|1189.0|0|0.0|100|0.0|100
0|2021-01-29|0.0|100|1192.0|0|0.0|100|0.0|100
0|2021-01-30|0.0|100|1200.0|0|0.0|100|0.0|100
0|2021-01-31|0.0|100|1204.0|0|0.0|100|0.0|100
0|2021-02-01|0.0|100|1207.0|0|0.0|100|0.0|100
0|2021-02-02|0.0|100|1207.0|0|0.0|100|0.0|100
