|dates|Broomfield_Colorado_UnitedStates.JHU_ConfirmedCases.data|Broomfield_Colorado_UnitedStates.JHU_ConfirmedCases.missing|Broomfield_Colorado_UnitedStates.NYT_ConfirmedCases.data|Broomfield_Colorado_UnitedStates.NYT_ConfirmedCases.missing|Broomfield_Colorado_UnitedStates.JHU_ConfirmedDeaths.data|Broomfield_Colorado_UnitedStates.JHU_ConfirmedDeaths.missing|Broomfield_Colorado_UnitedStates.JHU_ConfirmedRecoveries.data|Broomfield_Colorado_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|2.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-21|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-22|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-23|1.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-24|2.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-25|5.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-26|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-27|10.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-28|13.0|0|16.0|0|0.0|0|0.0|100
0|2020-03-29|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-03-30|17.0|0|18.0|0|0.0|0|0.0|100
0|2020-03-31|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-04-01|20.0|0|21.0|0|1.0|0|0.0|100
0|2020-04-02|21.0|0|30.0|0|2.0|0|0.0|100
0|2020-04-03|30.0|0|36.0|0|2.0|0|0.0|100
0|2020-04-04|36.0|0|44.0|0|2.0|0|0.0|100
0|2020-04-05|50.0|0|50.0|0|2.0|0|0.0|100
0|2020-04-06|50.0|0|50.0|0|2.0|0|0.0|100
0|2020-04-07|50.0|0|50.0|0|2.0|0|0.0|100
0|2020-04-08|52.0|0|52.0|0|2.0|0|0.0|100
0|2020-04-09|52.0|0|61.0|0|2.0|0|0.0|100
0|2020-04-10|61.0|0|68.0|0|2.0|0|0.0|100
0|2020-04-11|68.0|0|74.0|0|2.0|0|0.0|100
0|2020-04-12|81.0|0|81.0|0|2.0|0|0.0|100
0|2020-04-13|81.0|0|81.0|0|2.0|0|0.0|100
0|2020-04-14|88.0|0|88.0|0|2.0|0|0.0|100
0|2020-04-15|88.0|0|92.0|0|2.0|0|0.0|100
0|2020-04-16|92.0|0|95.0|0|2.0|0|0.0|100
0|2020-04-17|95.0|0|98.0|0|2.0|0|0.0|100
0|2020-04-18|98.0|0|101.0|0|2.0|0|0.0|100
0|2020-04-19|101.0|0|101.0|0|2.0|0|0.0|100
0|2020-04-20|101.0|0|103.0|0|2.0|0|0.0|100
0|2020-04-21|106.0|0|106.0|0|2.0|0|0.0|100
0|2020-04-22|110.0|0|110.0|0|2.0|0|0.0|100
0|2020-04-23|113.0|0|113.0|0|4.0|0|0.0|100
0|2020-04-24|126.0|0|126.0|0|5.0|0|0.0|100
0|2020-04-25|135.0|0|135.0|0|5.0|0|0.0|100
0|2020-04-26|139.0|0|139.0|0|5.0|0|0.0|100
0|2020-04-27|141.0|0|141.0|0|5.0|0|0.0|100
0|2020-04-28|145.0|0|145.0|0|9.0|0|0.0|100
0|2020-04-29|147.0|0|147.0|0|9.0|0|0.0|100
0|2020-04-30|150.0|0|150.0|0|9.0|0|0.0|100
0|2020-05-01|157.0|0|157.0|0|11.0|0|0.0|100
0|2020-05-02|163.0|0|163.0|0|12.0|0|0.0|100
0|2020-05-03|165.0|0|165.0|0|12.0|0|0.0|100
0|2020-05-04|167.0|0|167.0|0|12.0|0|0.0|100
0|2020-05-05|178.0|0|178.0|0|16.0|0|0.0|100
0|2020-05-06|180.0|0|180.0|0|16.0|0|0.0|100
0|2020-05-07|186.0|0|186.0|0|16.0|0|0.0|100
0|2020-05-08|191.0|0|191.0|0|16.0|0|0.0|100
0|2020-05-09|195.0|0|195.0|0|17.0|0|0.0|100
0|2020-05-10|198.0|0|198.0|0|17.0|0|0.0|100
0|2020-05-11|200.0|0|200.0|0|17.0|0|0.0|100
0|2020-05-12|201.0|0|201.0|0|20.0|0|0.0|100
0|2020-05-13|203.0|0|203.0|0|20.0|0|0.0|100
