|dates|Fayette_Illinois_UnitedStates.JHU_ConfirmedCases.data|Fayette_Illinois_UnitedStates.JHU_ConfirmedCases.missing|Fayette_Illinois_UnitedStates.NYT_ConfirmedCases.data|Fayette_Illinois_UnitedStates.NYT_ConfirmedCases.missing|Fayette_Illinois_UnitedStates.JHU_ConfirmedDeaths.data|Fayette_Illinois_UnitedStates.JHU_ConfirmedDeaths.missing|Fayette_Illinois_UnitedStates.JHU_ConfirmedRecoveries.data|Fayette_Illinois_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|17.0|0|17.0|0|2.0|0|0.0|100
0|2020-05-15|19.0|0|19.0|0|2.0|0|0.0|100
0|2020-05-16|19.0|0|19.0|0|2.0|0|0.0|100
0|2020-05-17|19.0|0|19.0|0|2.0|0|0.0|100
0|2020-05-18|19.0|0|19.0|0|2.0|0|0.0|100
0|2020-05-19|19.0|0|19.0|0|2.0|0|0.0|100
0|2020-05-20|19.0|0|19.0|0|2.0|0|0.0|100
0|2020-05-21|19.0|0|19.0|0|2.0|0|0.0|100
0|2020-05-22|19.0|0|19.0|0|2.0|0|0.0|100
0|2020-05-23|20.0|0|20.0|0|2.0|0|0.0|100
0|2020-05-24|20.0|0|20.0|0|2.0|0|0.0|100
0|2020-05-25|20.0|0|20.0|0|2.0|0|0.0|100
0|2020-05-26|20.0|0|20.0|0|3.0|0|0.0|100
0|2020-05-27|20.0|0|20.0|0|3.0|0|0.0|100
0|2020-05-28|20.0|0|20.0|0|3.0|0|0.0|100
0|2020-05-29|20.0|0|20.0|0|3.0|0|0.0|100
0|2020-05-30|20.0|0|20.0|0|3.0|0|0.0|100
0|2020-05-31|21.0|0|21.0|0|3.0|0|0.0|100
0|2020-06-01|21.0|0|21.0|0|3.0|0|0.0|100
0|2020-06-02|21.0|0|21.0|0|3.0|0|0.0|100
0|2020-06-03|21.0|0|21.0|0|3.0|0|0.0|100
0|2020-06-04|21.0|0|21.0|0|3.0|0|0.0|100
0|2020-06-05|21.0|0|21.0|0|3.0|0|0.0|100
0|2020-06-06|21.0|0|21.0|0|3.0|0|0.0|100
0|2020-06-07|21.0|0|21.0|0|3.0|0|0.0|100
0|2020-06-08|21.0|0|21.0|0|3.0|0|0.0|100
0|2020-06-09|21.0|0|21.0|0|3.0|0|0.0|100
0|2020-06-10|22.0|0|22.0|0|3.0|0|0.0|100
0|2020-06-11|22.0|0|22.0|0|3.0|0|0.0|100
0|2020-06-12|22.0|0|22.0|0|3.0|0|0.0|100
0|2020-06-13|22.0|0|22.0|0|3.0|0|0.0|100
0|2020-06-14|22.0|0|22.0|0|3.0|0|0.0|100
0|2020-06-15|22.0|0|22.0|0|3.0|0|0.0|100
0|2020-06-16|22.0|0|22.0|0|3.0|0|0.0|100
0|2020-06-17|23.0|0|23.0|0|3.0|0|0.0|100
0|2020-06-18|23.0|0|23.0|0|3.0|0|0.0|100
0|2020-06-19|23.0|0|23.0|0|3.0|0|0.0|100
0|2020-06-20|23.0|0|23.0|0|3.0|0|0.0|100
0|2020-06-21|23.0|0|23.0|0|3.0|0|0.0|100
0|2020-06-22|23.0|0|23.0|0|3.0|0|0.0|100
0|2020-06-23|23.0|0|23.0|0|3.0|0|0.0|100
0|2020-06-24|23.0|0|23.0|0|3.0|0|0.0|100
0|2020-06-25|23.0|0|23.0|0|3.0|0|0.0|100
0|2020-06-26|23.0|0|23.0|0|3.0|0|0.0|100
0|2020-06-27|23.0|0|23.0|0|3.0|0|0.0|100
0|2020-06-28|23.0|0|23.0|0|3.0|0|0.0|100
0|2020-06-29|23.0|0|23.0|0|3.0|0|0.0|100
0|2020-06-30|23.0|0|23.0|0|3.0|0|0.0|100
0|2020-07-01|23.0|0|23.0|0|3.0|0|0.0|100
0|2020-07-02|23.0|0|23.0|0|3.0|0|0.0|100
0|2020-07-03|23.0|0|23.0|0|3.0|0|0.0|100
0|2020-07-04|23.0|0|23.0|0|3.0|0|0.0|100
0|2020-07-05|23.0|0|23.0|0|3.0|0|0.0|100
0|2020-07-06|23.0|0|23.0|0|3.0|0|0.0|100
0|2020-07-07|23.0|0|23.0|0|3.0|0|0.0|100
0|2020-07-08|24.0|0|24.0|0|3.0|0|0.0|100
0|2020-07-09|23.0|0|23.0|0|3.0|0|0.0|100
0|2020-07-10|23.0|0|23.0|0|3.0|0|0.0|100
0|2020-07-11|24.0|0|24.0|0|3.0|0|0.0|100
0|2020-07-12|24.0|0|24.0|0|3.0|0|0.0|100
0|2020-07-13|25.0|0|25.0|0|3.0|0|0.0|100
0|2020-07-14|26.0|0|26.0|0|3.0|0|0.0|100
0|2020-07-15|28.0|0|28.0|0|3.0|0|0.0|100
0|2020-07-16|30.0|0|30.0|0|3.0|0|0.0|100
0|2020-07-17|32.0|0|32.0|0|3.0|0|0.0|100
0|2020-07-18|34.0|0|34.0|0|3.0|0|0.0|100
0|2020-07-19|35.0|0|35.0|0|3.0|0|0.0|100
0|2020-07-20|38.0|0|38.0|0|3.0|0|0.0|100
0|2020-07-21|39.0|0|39.0|0|3.0|0|0.0|100
0|2020-07-22|39.0|0|39.0|0|3.0|0|0.0|100
0|2020-07-23|40.0|0|40.0|0|3.0|0|0.0|100
0|2020-07-24|41.0|0|41.0|0|3.0|0|0.0|100
0|2020-07-25|41.0|0|41.0|0|3.0|0|0.0|100
0|2020-07-26|43.0|0|43.0|0|3.0|0|0.0|100
0|2020-07-27|43.0|0|43.0|0|3.0|0|0.0|100
0|2020-07-28|44.0|0|44.0|0|3.0|0|0.0|100
0|2020-07-29|51.0|0|51.0|0|3.0|0|0.0|100
0|2020-07-30|52.0|0|52.0|0|3.0|0|0.0|100
0|2020-07-31|53.0|0|53.0|0|3.0|0|0.0|100
0|2020-08-01|54.0|0|54.0|0|3.0|0|0.0|100
0|2020-08-02|55.0|0|55.0|0|3.0|0|0.0|100
0|2020-08-03|58.0|0|58.0|0|3.0|0|0.0|100
0|2020-08-04|58.0|0|58.0|0|3.0|0|0.0|100
0|2020-08-05|58.0|0|58.0|0|3.0|0|0.0|100
0|2020-08-06|60.0|0|60.0|0|3.0|0|0.0|100
0|2020-08-07|60.0|0|60.0|0|3.0|0|0.0|100
0|2020-08-08|65.0|0|65.0|0|3.0|0|0.0|100
0|2020-08-09|66.0|0|66.0|0|3.0|0|0.0|100
0|2020-08-10|67.0|0|67.0|0|3.0|0|0.0|100
0|2020-08-11|69.0|0|69.0|0|3.0|0|0.0|100
0|2020-08-12|71.0|0|71.0|0|3.0|0|0.0|100
0|2020-08-13|73.0|0|73.0|0|3.0|0|0.0|100
0|2020-08-14|73.0|0|73.0|0|3.0|0|0.0|100
0|2020-08-15|78.0|0|78.0|0|3.0|0|0.0|100
0|2020-08-16|78.0|0|78.0|0|3.0|0|0.0|100
0|2020-08-17|80.0|0|80.0|0|3.0|0|0.0|100
0|2020-08-18|81.0|0|81.0|0|3.0|0|0.0|100
0|2020-08-19|87.0|0|87.0|0|3.0|0|0.0|100
0|2020-08-20|97.0|0|97.0|0|3.0|0|0.0|100
0|2020-08-21|103.0|0|103.0|0|3.0|0|0.0|100
0|2020-08-22|108.0|0|108.0|0|3.0|0|0.0|100
0|2020-08-23|115.0|0|115.0|0|3.0|0|0.0|100
0|2020-08-24|120.0|0|120.0|0|3.0|0|0.0|100
0|2020-08-25|127.0|0|127.0|0|3.0|0|0.0|100
0|2020-08-26|140.0|0|140.0|0|3.0|0|0.0|100
0|2020-08-27|144.0|0|144.0|0|3.0|0|0.0|100
0|2020-08-28|153.0|0|153.0|0|3.0|0|0.0|100
0|2020-08-29|163.0|0|163.0|0|3.0|0|0.0|100
0|2020-08-30|165.0|0|165.0|0|3.0|0|0.0|100
0|2020-08-31|169.0|0|169.0|0|3.0|0|0.0|100
0|2020-09-01|172.0|0|172.0|0|3.0|0|0.0|100
0|2020-09-02|172.0|0|176.0|0|3.0|0|0.0|100
0|2020-09-03|183.0|0|183.0|0|3.0|0|0.0|100
0|2020-09-04|196.0|0|196.0|0|3.0|0|0.0|100
0|2020-09-05|202.0|0|202.0|0|3.0|0|0.0|100
0|2020-09-06|212.0|0|212.0|0|3.0|0|0.0|100
0|2020-09-07|214.0|0|214.0|0|3.0|0|0.0|100
0|2020-09-08|214.0|0|217.0|0|3.0|0|0.0|100
0|2020-09-09|217.0|0|217.0|0|3.0|0|0.0|100
0|2020-09-10|227.0|0|227.0|0|3.0|0|0.0|100
0|2020-09-11|243.0|0|243.0|0|3.0|0|0.0|100
0|2020-09-12|246.0|0|246.0|0|3.0|0|0.0|100
0|2020-09-13|255.0|0|255.0|0|3.0|0|0.0|100
0|2020-09-14|255.0|0|260.0|0|3.0|0|0.0|100
0|2020-09-15|266.0|0|266.0|0|3.0|0|0.0|100
0|2020-09-16|285.0|0|285.0|0|3.0|0|0.0|100
0|2020-09-17|300.0|0|300.0|0|3.0|0|0.0|100
0|2020-09-18|300.0|0|300.0|0|3.0|0|0.0|100
0|2020-09-19|300.0|0|306.0|0|3.0|0|0.0|100
0|2020-09-20|300.0|0|339.0|0|3.0|0|0.0|100
0|2020-09-21|300.0|0|346.0|0|3.0|0|0.0|100
0|2020-09-22|351.0|0|351.0|0|3.0|0|0.0|100
0|2020-09-23|373.0|0|373.0|0|3.0|0|0.0|100
0|2020-09-24|389.0|0|389.0|0|3.0|0|0.0|100
0|2020-09-25|402.0|0|402.0|0|3.0|0|0.0|100
0|2020-09-26|406.0|0|406.0|0|3.0|0|0.0|100
0|2020-09-27|418.0|0|418.0|0|3.0|0|0.0|100
0|2020-09-28|418.0|0|418.0|0|3.0|0|0.0|100
0|2020-09-29|424.0|0|424.0|0|3.0|0|0.0|100
0|2020-09-30|437.0|0|437.0|0|6.0|0|0.0|100
0|2020-10-01|449.0|0|449.0|0|7.0|0|0.0|100
0|2020-10-02|453.0|0|453.0|0|8.0|0|0.0|100
0|2020-10-03|460.0|0|460.0|0|8.0|0|0.0|100
0|2020-10-04|463.0|0|463.0|0|8.0|0|0.0|100
0|2020-10-05|471.0|0|471.0|0|9.0|0|0.0|100
0|2020-10-06|480.0|0|480.0|0|9.0|0|0.0|100
0|2020-10-07|483.0|0|483.0|0|9.0|0|0.0|100
0|2020-10-08|489.0|0|489.0|0|10.0|0|0.0|100
0|2020-10-09|501.0|0|501.0|0|10.0|0|0.0|100
0|2020-10-10|507.0|0|507.0|0|12.0|0|0.0|100
0|2020-10-11|525.0|0|525.0|0|13.0|0|0.0|100
0|2020-10-12|547.0|0|547.0|0|14.0|0|0.0|100
0|2020-10-13|550.0|0|550.0|0|15.0|0|0.0|100
0|2020-10-14|574.0|0|574.0|0|15.0|0|0.0|100
0|2020-10-15|589.0|0|589.0|0|16.0|0|0.0|100
0|2020-10-16|597.0|0|597.0|0|17.0|0|0.0|100
0|2020-10-17|615.0|0|615.0|0|17.0|0|0.0|100
0|2020-10-18|619.0|0|619.0|0|17.0|0|0.0|100
0|2020-10-19|630.0|0|630.0|0|19.0|0|0.0|100
0|2020-10-20|638.0|0|638.0|0|21.0|0|0.0|100
0|2020-10-21|652.0|0|652.0|0|22.0|0|0.0|100
0|2020-10-22|652.0|0|660.0|0|22.0|0|0.0|100
0|2020-10-23|652.0|0|666.0|0|22.0|0|0.0|100
0|2020-10-24|652.0|0|674.0|0|22.0|0|0.0|100
0|2020-10-25|652.0|0|680.0|0|22.0|0|0.0|100
0|2020-10-26|652.0|0|685.0|0|22.0|0|0.0|100
0|2020-10-27|652.0|0|689.0|0|22.0|0|0.0|100
0|2020-10-28|652.0|0|699.0|0|22.0|0|0.0|100
0|2020-10-29|652.0|0|719.0|0|22.0|0|0.0|100
0|2020-10-30|652.0|0|720.0|0|22.0|0|0.0|100
0|2020-10-31|652.0|0|720.0|0|22.0|0|0.0|100
0|2020-11-01|652.0|0|735.0|0|22.0|0|0.0|100
0|2020-11-02|750.0|0|750.0|0|24.0|0|0.0|100
0|2020-11-03|762.0|0|762.0|0|24.0|0|0.0|100
0|2020-11-04|783.0|0|783.0|0|24.0|0|0.0|100
0|2020-11-05|804.0|0|804.0|0|25.0|0|0.0|100
0|2020-11-06|906.0|0|906.0|0|26.0|0|0.0|100
0|2020-11-07|938.0|0|938.0|0|26.0|0|0.0|100
0|2020-11-08|959.0|0|959.0|0|26.0|0|0.0|100
0|2020-11-09|974.0|0|974.0|0|26.0|0|0.0|100
0|2020-11-10|974.0|0|1008.0|0|26.0|0|0.0|100
0|2020-11-11|1056.0|0|1056.0|0|26.0|0|0.0|100
0|2020-11-12|1094.0|0|1094.0|0|26.0|0|0.0|100
0|2020-11-13|1094.0|0|1135.0|0|26.0|0|0.0|100
0|2020-11-14|1094.0|0|1155.0|0|26.0|0|0.0|100
0|2020-11-15|1094.0|0|1170.0|0|26.0|0|0.0|100
0|2020-11-16|1170.0|0|1187.0|0|26.0|0|0.0|100
0|2020-11-17|1170.0|0|1223.0|0|26.0|0|0.0|100
0|2020-11-18|1170.0|0|1287.0|0|27.0|0|0.0|100
0|2020-11-19|1170.0|0|1347.0|0|27.0|0|0.0|100
0|2020-11-20|1371.0|0|1371.0|0|27.0|0|0.0|100
0|2020-11-21|1386.0|0|1386.0|0|28.0|0|0.0|100
0|2020-11-22|1411.0|0|1411.0|0|28.0|0|0.0|100
0|2020-11-23|1434.0|0|1434.0|0|28.0|0|0.0|100
0|2020-11-24|1463.0|0|1463.0|0|28.0|0|0.0|100
0|2020-11-25|1463.0|0|1525.0|0|28.0|0|0.0|100
0|2020-11-26|1463.0|0|1638.0|0|28.0|0|0.0|100
0|2020-11-27|1650.0|0|1650.0|0|28.0|0|0.0|100
0|2020-11-28|1650.0|0|1705.0|0|28.0|0|0.0|100
0|2020-11-29|1709.0|0|1709.0|0|28.0|0|0.0|100
0|2020-11-30|1709.0|0|1722.0|0|28.0|0|0.0|100
0|2020-12-01|1709.0|0|1812.0|0|28.0|0|0.0|100
0|2020-12-02|1860.0|0|1860.0|0|33.0|0|0.0|100
0|2020-12-03|1912.0|0|1912.0|0|36.0|0|0.0|100
0|2020-12-04|1912.0|0|1955.0|0|36.0|0|0.0|100
0|2020-12-05|1912.0|0|2003.0|0|36.0|0|0.0|100
0|2020-12-06|1912.0|0|2019.0|0|36.0|0|0.0|100
0|2020-12-07|2041.0|0|2041.0|0|39.0|0|0.0|100
0|2020-12-08|2041.0|0|2088.0|0|39.0|0|0.0|100
0|2020-12-09|2041.0|0|2098.0|0|40.0|0|0.0|100
0|2020-12-10|2041.0|0|2176.0|0|40.0|0|0.0|100
0|2020-12-11|2223.0|0|2223.0|0|40.0|0|0.0|100
0|2020-12-12|2257.0|0|2257.0|0|40.0|0|0.0|100
0|2020-12-13|2285.0|0|2285.0|0|40.0|0|0.0|100
0|2020-12-14|2289.0|0|2289.0|0|41.0|0|0.0|100
0|2020-12-15|2410.0|0|2410.0|0|41.0|0|0.0|100
0|2020-12-16|2432.0|0|2432.0|0|42.0|0|0.0|100
0|2020-12-17|2463.0|0|2463.0|0|44.0|0|0.0|100
0|2020-12-18|2463.0|0|2480.0|0|45.0|0|0.0|100
0|2020-12-19|2496.0|0|2496.0|0|45.0|0|0.0|100
0|2020-12-20|2496.0|0|2502.0|0|45.0|0|0.0|100
0|2020-12-21|2496.0|0|2508.0|0|45.0|0|0.0|100
0|2020-12-22|2496.0|0|2530.0|0|45.0|0|0.0|100
0|2020-12-23|2496.0|0|2544.0|0|45.0|0|0.0|100
0|2020-12-24|2496.0|0|2564.0|0|45.0|0|0.0|100
0|2020-12-25|2496.0|0|2571.0|0|45.0|0|0.0|100
0|2020-12-26|2496.0|0|2575.0|0|45.0|0|0.0|100
0|2020-12-27|2496.0|0|2591.0|0|45.0|0|0.0|100
0|2020-12-28|2496.0|0|2602.0|0|45.0|0|0.0|100
0|2020-12-29|2627.0|0|2627.0|0|49.0|0|0.0|100
0|2020-12-30|2645.0|0|2645.0|0|49.0|0|0.0|100
0|2020-12-31|2645.0|0|2664.0|0|49.0|0|0.0|100
0|2021-01-01|2664.0|0|2664.0|0|49.0|0|0.0|100
0|2021-01-02|2680.0|0|2680.0|0|49.0|0|0.0|100
0|2021-01-03|2680.0|0|2692.0|0|49.0|0|0.0|100
0|2021-01-04|2680.0|0|2697.0|0|49.0|0|0.0|100
0|2021-01-05|2706.0|0|2706.0|0|50.0|0|0.0|100
0|2021-01-06|2756.0|0|2756.0|0|50.0|0|0.0|100
0|2021-01-07|2777.0|0|2777.0|0|51.0|0|0.0|100
0|2021-01-08|2804.0|0|2804.0|0|52.0|0|0.0|100
0|2021-01-09|2810.0|0|2810.0|0|52.0|0|0.0|100
0|2021-01-10|2816.0|0|2816.0|0|52.0|0|0.0|100
0|2021-01-11|2816.0|0|2829.0|0|52.0|0|0.0|100
0|2021-01-12|2842.0|0|2842.0|0|53.0|0|0.0|100
0|2021-01-13|2842.0|0|2857.0|0|53.0|0|0.0|100
0|2021-01-14|2864.0|0|2864.0|0|53.0|0|0.0|100
0|2021-01-15|2864.0|0|2885.0|0|53.0|0|0.0|100
0|2021-01-16|2892.0|0|2892.0|0|53.0|0|0.0|100
0|2021-01-17|2898.0|0|2898.0|0|53.0|0|0.0|100
0|2021-01-18|2906.0|0|2906.0|0|53.0|0|0.0|100
0|2021-01-19|2911.0|0|2911.0|0|53.0|0|0.0|100
0|2021-01-20|2922.0|0|2922.0|0|53.0|0|0.0|100
0|2021-01-21|2922.0|0|2936.0|0|53.0|0|0.0|100
0|2021-01-22|2954.0|0|2954.0|0|53.0|0|0.0|100
0|2021-01-23|2961.0|0|2961.0|0|53.0|0|0.0|100
0|2021-01-24|2961.0|0|2967.0|0|53.0|0|0.0|100
0|2021-01-25|2968.0|0|2968.0|0|53.0|0|0.0|100
0|2021-01-26|2976.0|0|2976.0|0|53.0|0|0.0|100
0|2021-01-27|2985.0|0|2985.0|0|54.0|0|0.0|100
0|2021-01-28|2985.0|0|2993.0|0|54.0|0|0.0|100
0|2021-01-29|2985.0|0|3002.0|0|54.0|0|0.0|100
0|2021-01-30|3002.0|0|3011.0|0|54.0|0|0.0|100
0|2021-01-31|3012.0|0|3012.0|0|54.0|0|0.0|100
0|2021-02-01|3012.0|0|3012.0|0|54.0|0|0.0|100
0|2021-02-02|3018.0|0|3018.0|0|51.0|0|0.0|100
0|2021-02-03|3027.0|0|3027.0|0|51.0|0|0.0|100
0|2021-02-04|3027.0|0|3028.0|0|51.0|0|0.0|100
0|2021-02-05|3027.0|0|3035.0|0|52.0|0|0.0|100
