|dates|Garrett_Maryland_UnitedStates.JHU_ConfirmedCases.data|Garrett_Maryland_UnitedStates.JHU_ConfirmedCases.missing|Garrett_Maryland_UnitedStates.NYT_ConfirmedCases.data|Garrett_Maryland_UnitedStates.NYT_ConfirmedCases.missing|Garrett_Maryland_UnitedStates.JHU_ConfirmedDeaths.data|Garrett_Maryland_UnitedStates.JHU_ConfirmedDeaths.missing|Garrett_Maryland_UnitedStates.JHU_ConfirmedRecoveries.data|Garrett_Maryland_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-15|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-16|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-17|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-18|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-19|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-20|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-21|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-22|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-23|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-24|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-25|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-05-26|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-05-27|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-05-28|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-05-29|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-05-30|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-05-31|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-01|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-02|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-03|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-04|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-05|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-06|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-07|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-08|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-09|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-10|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-11|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-12|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-13|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-14|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-15|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-16|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-17|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-18|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-19|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-20|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-21|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-22|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-23|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-24|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-06-25|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-06-26|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-27|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-28|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-06-29|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-06-30|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-07-01|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-07-02|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-07-03|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-07-04|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-07-05|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-06|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-07-07|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-07-08|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-07-09|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-07-10|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-07-11|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-07-12|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-07-13|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-07-14|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-07-15|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-07-16|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-07-17|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-07-18|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-07-19|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-07-20|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-07-21|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-07-22|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-07-23|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-07-24|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-07-25|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-07-26|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-07-27|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-07-28|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-07-29|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-07-30|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-07-31|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-08-01|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-08-02|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-08-03|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-08-04|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-08-05|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-08-06|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-08-07|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-08-08|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-08-09|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-08-10|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-08-11|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-08-12|53.0|0|53.0|0|0.0|0|0.0|100
0|2020-08-13|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-08-14|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-08-15|58.0|0|58.0|0|0.0|0|0.0|100
0|2020-08-16|58.0|0|58.0|0|0.0|0|0.0|100
0|2020-08-17|58.0|0|58.0|0|0.0|0|0.0|100
0|2020-08-18|58.0|0|58.0|0|0.0|0|0.0|100
0|2020-08-19|59.0|0|59.0|0|0.0|0|0.0|100
0|2020-08-20|60.0|0|61.0|0|0.0|0|0.0|100
0|2020-08-21|61.0|0|61.0|0|0.0|0|0.0|100
0|2020-08-22|61.0|0|61.0|0|0.0|0|0.0|100
0|2020-08-23|61.0|0|61.0|0|0.0|0|0.0|100
0|2020-08-24|61.0|0|61.0|0|0.0|0|0.0|100
0|2020-08-25|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-08-26|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-08-27|62.0|0|62.0|0|0.0|0|0.0|100
0|2020-08-28|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-08-29|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-08-30|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-08-31|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-09-01|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-09-02|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-09-03|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-09-04|64.0|0|64.0|0|0.0|0|0.0|100
0|2020-09-05|64.0|0|64.0|0|0.0|0|0.0|100
0|2020-09-06|64.0|0|64.0|0|0.0|0|0.0|100
0|2020-09-07|64.0|0|64.0|0|0.0|0|0.0|100
0|2020-09-08|64.0|0|64.0|0|0.0|0|0.0|100
0|2020-09-09|65.0|0|65.0|0|0.0|0|0.0|100
0|2020-09-10|65.0|0|65.0|0|1.0|0|0.0|100
0|2020-09-11|66.0|0|66.0|0|1.0|0|0.0|100
0|2020-09-12|67.0|0|67.0|0|1.0|0|0.0|100
0|2020-09-13|68.0|0|68.0|0|1.0|0|0.0|100
0|2020-09-14|68.0|0|68.0|0|1.0|0|0.0|100
0|2020-09-15|71.0|0|71.0|0|1.0|0|0.0|100
0|2020-09-16|70.0|0|70.0|0|1.0|0|0.0|100
0|2020-09-17|71.0|0|71.0|0|1.0|0|0.0|100
0|2020-09-18|71.0|0|71.0|0|1.0|0|0.0|100
0|2020-09-19|72.0|0|72.0|0|1.0|0|0.0|100
0|2020-09-20|72.0|0|72.0|0|1.0|0|0.0|100
0|2020-09-21|72.0|0|72.0|0|1.0|0|0.0|100
0|2020-09-22|72.0|0|72.0|0|1.0|0|0.0|100
0|2020-09-23|72.0|0|72.0|0|1.0|0|0.0|100
0|2020-09-24|72.0|0|72.0|0|1.0|0|0.0|100
0|2020-09-25|72.0|0|72.0|0|1.0|0|0.0|100
0|2020-09-26|72.0|0|72.0|0|1.0|0|0.0|100
0|2020-09-27|74.0|0|74.0|0|1.0|0|0.0|100
0|2020-09-28|74.0|0|74.0|0|1.0|0|0.0|100
0|2020-09-29|74.0|0|74.0|0|1.0|0|0.0|100
0|2020-09-30|74.0|0|74.0|0|1.0|0|0.0|100
0|2020-10-01|75.0|0|75.0|0|1.0|0|0.0|100
0|2020-10-02|76.0|0|76.0|0|1.0|0|0.0|100
0|2020-10-03|76.0|0|76.0|0|1.0|0|0.0|100
0|2020-10-04|76.0|0|76.0|0|1.0|0|0.0|100
0|2020-10-05|76.0|0|76.0|0|1.0|0|0.0|100
0|2020-10-06|76.0|0|76.0|0|1.0|0|0.0|100
0|2020-10-07|76.0|0|76.0|0|1.0|0|0.0|100
0|2020-10-08|76.0|0|76.0|0|1.0|0|0.0|100
0|2020-10-09|76.0|0|76.0|0|1.0|0|0.0|100
0|2020-10-10|79.0|0|79.0|0|1.0|0|0.0|100
0|2020-10-11|81.0|0|81.0|0|1.0|0|0.0|100
0|2020-10-12|82.0|0|82.0|0|1.0|0|0.0|100
0|2020-10-13|82.0|0|82.0|0|1.0|0|0.0|100
0|2020-10-14|87.0|0|87.0|0|1.0|0|0.0|100
0|2020-10-15|88.0|0|88.0|0|1.0|0|0.0|100
0|2020-10-16|94.0|0|94.0|0|1.0|0|0.0|100
0|2020-10-17|96.0|0|96.0|0|1.0|0|0.0|100
0|2020-10-18|100.0|0|100.0|0|1.0|0|0.0|100
0|2020-10-19|105.0|0|105.0|0|1.0|0|0.0|100
0|2020-10-20|106.0|0|106.0|0|1.0|0|0.0|100
0|2020-10-21|108.0|0|108.0|0|1.0|0|0.0|100
0|2020-10-22|115.0|0|115.0|0|1.0|0|0.0|100
0|2020-10-23|117.0|0|117.0|0|1.0|0|0.0|100
0|2020-10-24|123.0|0|123.0|0|1.0|0|0.0|100
0|2020-10-25|126.0|0|126.0|0|1.0|0|0.0|100
0|2020-10-26|130.0|0|130.0|0|1.0|0|0.0|100
0|2020-10-27|139.0|0|139.0|0|1.0|0|0.0|100
0|2020-10-28|142.0|0|142.0|0|1.0|0|0.0|100
0|2020-10-29|147.0|0|147.0|0|1.0|0|0.0|100
0|2020-10-30|147.0|0|147.0|0|1.0|0|0.0|100
0|2020-10-31|150.0|0|150.0|0|1.0|0|0.0|100
0|2020-11-01|150.0|0|150.0|0|1.0|0|0.0|100
0|2020-11-02|154.0|0|154.0|0|1.0|0|0.0|100
0|2020-11-03|161.0|0|161.0|0|1.0|0|0.0|100
0|2020-11-04|165.0|0|165.0|0|1.0|0|0.0|100
0|2020-11-05|168.0|0|168.0|0|1.0|0|0.0|100
0|2020-11-06|172.0|0|172.0|0|1.0|0|0.0|100
0|2020-11-07|174.0|0|174.0|0|1.0|0|0.0|100
0|2020-11-08|181.0|0|181.0|0|1.0|0|0.0|100
0|2020-11-09|189.0|0|189.0|0|1.0|0|0.0|100
0|2020-11-10|194.0|0|194.0|0|1.0|0|0.0|100
0|2020-11-11|209.0|0|209.0|0|1.0|0|0.0|100
0|2020-11-12|211.0|0|211.0|0|1.0|0|0.0|100
0|2020-11-13|240.0|0|240.0|0|1.0|0|0.0|100
0|2020-11-14|274.0|0|274.0|0|1.0|0|0.0|100
0|2020-11-15|305.0|0|305.0|0|1.0|0|0.0|100
0|2020-11-16|312.0|0|312.0|0|1.0|0|0.0|100
0|2020-11-17|328.0|0|328.0|0|1.0|0|0.0|100
0|2020-11-18|366.0|0|366.0|0|1.0|0|0.0|100
0|2020-11-19|408.0|0|408.0|0|2.0|0|0.0|100
0|2020-11-20|447.0|0|447.0|0|3.0|0|0.0|100
0|2020-11-21|470.0|0|470.0|0|3.0|0|0.0|100
0|2020-11-22|496.0|0|496.0|0|3.0|0|0.0|100
0|2020-11-23|504.0|0|504.0|0|4.0|0|0.0|100
0|2020-11-24|545.0|0|545.0|0|4.0|0|0.0|100
0|2020-11-25|612.0|0|612.0|0|4.0|0|0.0|100
0|2020-11-26|657.0|0|657.0|0|4.0|0|0.0|100
0|2020-11-27|682.0|0|682.0|0|4.0|0|0.0|100
0|2020-11-28|701.0|0|701.0|0|4.0|0|0.0|100
0|2020-11-29|728.0|0|728.0|0|5.0|0|0.0|100
0|2020-11-30|755.0|0|755.0|0|5.0|0|0.0|100
0|2020-12-01|788.0|0|788.0|0|6.0|0|0.0|100
0|2020-12-02|817.0|0|817.0|0|8.0|0|0.0|100
0|2020-12-03|874.0|0|874.0|0|8.0|0|0.0|100
0|2020-12-04|915.0|0|915.0|0|8.0|0|0.0|100
0|2020-12-05|943.0|0|943.0|0|9.0|0|0.0|100
0|2020-12-06|976.0|0|976.0|0|9.0|0|0.0|100
0|2020-12-07|999.0|0|999.0|0|9.0|0|0.0|100
0|2020-12-08|1024.0|0|1024.0|0|13.0|0|0.0|100
0|2020-12-09|1058.0|0|1058.0|0|14.0|0|0.0|100
0|2020-12-10|1095.0|0|1095.0|0|15.0|0|0.0|100
0|2020-12-11|1116.0|0|1116.0|0|15.0|0|0.0|100
0|2020-12-12|1146.0|0|1146.0|0|17.0|0|0.0|100
0|2020-12-13|1153.0|0|1153.0|0|19.0|0|0.0|100
0|2020-12-14|1161.0|0|1161.0|0|20.0|0|0.0|100
0|2020-12-15|1169.0|0|1169.0|0|23.0|0|0.0|100
0|2020-12-16|1227.0|0|1227.0|0|28.0|0|0.0|100
0|2020-12-17|1244.0|0|1244.0|0|30.0|0|0.0|100
0|2020-12-18|1258.0|0|1258.0|0|30.0|0|0.0|100
0|2020-12-19|1291.0|0|1291.0|0|31.0|0|0.0|100
0|2020-12-20|1306.0|0|1306.0|0|34.0|0|0.0|100
0|2020-12-21|1312.0|0|1312.0|0|36.0|0|0.0|100
0|2020-12-22|1325.0|0|1325.0|0|36.0|0|0.0|100
0|2020-12-23|1339.0|0|1339.0|0|37.0|0|0.0|100
0|2020-12-24|1358.0|0|1358.0|0|37.0|0|0.0|100
0|2020-12-25|1392.0|0|1392.0|0|41.0|0|0.0|100
0|2020-12-26|1404.0|0|1404.0|0|42.0|0|0.0|100
0|2020-12-27|1414.0|0|1415.0|0|43.0|0|0.0|100
0|2020-12-28|1421.0|0|1422.0|0|44.0|0|0.0|100
0|2020-12-29|1424.0|0|1425.0|0|45.0|0|0.0|100
0|2020-12-30|1439.0|0|1440.0|0|50.0|0|0.0|100
0|2020-12-31|1456.0|0|1457.0|0|50.0|0|0.0|100
0|2021-01-01|1487.0|0|1488.0|0|53.0|0|0.0|100
0|2021-01-02|1492.0|0|1493.0|0|53.0|0|0.0|100
0|2021-01-03|1496.0|0|1497.0|0|53.0|0|0.0|100
0|2021-01-04|1515.0|0|1516.0|0|53.0|0|0.0|100
0|2021-01-05|1525.0|0|1526.0|0|51.0|0|0.0|100
0|2021-01-06|1543.0|0|1544.0|0|53.0|0|0.0|100
0|2021-01-07|1561.0|0|1562.0|0|53.0|0|0.0|100
0|2021-01-08|1584.0|0|1585.0|0|53.0|0|0.0|100
0|2021-01-09|1598.0|0|1599.0|0|54.0|0|0.0|100
0|2021-01-10|1614.0|0|1615.0|0|55.0|0|0.0|100
0|2021-01-11|1623.0|0|1624.0|0|55.0|0|0.0|100
0|2021-01-12|1634.0|0|1635.0|0|55.0|0|0.0|100
0|2021-01-13|1647.0|0|1648.0|0|57.0|0|0.0|100
0|2021-01-14|1665.0|0|1666.0|0|57.0|0|0.0|100
0|2021-01-15|1689.0|0|1690.0|0|57.0|0|0.0|100
0|2021-01-16|1701.0|0|1702.0|0|57.0|0|0.0|100
0|2021-01-17|1716.0|0|1717.0|0|57.0|0|0.0|100
0|2021-01-18|1719.0|0|1720.0|0|57.0|0|0.0|100
0|2021-01-19|1728.0|0|1729.0|0|57.0|0|0.0|100
0|2021-01-20|1737.0|0|1738.0|0|57.0|0|0.0|100
0|2021-01-21|1741.0|0|1742.0|0|57.0|0|0.0|100
0|2021-01-22|1750.0|0|1751.0|0|57.0|0|0.0|100
0|2021-01-23|1753.0|0|1754.0|0|57.0|0|0.0|100
0|2021-01-24|1759.0|0|1760.0|0|57.0|0|0.0|100
0|2021-01-25|1760.0|0|1761.0|0|57.0|0|0.0|100
0|2021-01-26|1764.0|0|1765.0|0|57.0|0|0.0|100
0|2021-01-27|1765.0|0|1766.0|0|57.0|0|0.0|100
0|2021-01-28|1782.0|0|1783.0|0|57.0|0|0.0|100
0|2021-01-29|1789.0|0|1790.0|0|57.0|0|0.0|100
0|2021-01-30|1790.0|0|1791.0|0|57.0|0|0.0|100
0|2021-01-31|1794.0|0|1795.0|0|57.0|0|0.0|100
0|2021-02-01|1798.0|0|1799.0|0|57.0|0|0.0|100
0|2021-02-02|1798.0|0|1799.0|0|58.0|0|0.0|100
0|2021-02-03|1800.0|0|1801.0|0|58.0|0|0.0|100
0|2021-02-04|1805.0|0|1806.0|0|58.0|0|0.0|100
0|2021-02-05|1807.0|0|1808.0|0|58.0|0|0.0|100
0|2021-02-06|1819.0|0|1820.0|0|58.0|0|0.0|100
