|dates|Glynn_Georgia_UnitedStates.JHU_ConfirmedCases.data|Glynn_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Glynn_Georgia_UnitedStates.NYT_ConfirmedCases.data|Glynn_Georgia_UnitedStates.NYT_ConfirmedCases.missing|Glynn_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Glynn_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Glynn_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Glynn_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|74.0|0|74.0|0|1.0|0|0.0|100
0|2020-05-15|77.0|0|77.0|0|1.0|0|0.0|100
0|2020-05-16|76.0|0|76.0|0|1.0|0|0.0|100
0|2020-05-17|75.0|0|75.0|0|1.0|0|0.0|100
0|2020-05-18|77.0|0|77.0|0|1.0|0|0.0|100
0|2020-05-19|79.0|0|79.0|0|1.0|0|0.0|100
0|2020-05-20|81.0|0|81.0|0|1.0|0|0.0|100
0|2020-05-21|83.0|0|83.0|0|1.0|0|0.0|100
0|2020-05-22|83.0|0|83.0|0|1.0|0|0.0|100
0|2020-05-23|85.0|0|85.0|0|1.0|0|0.0|100
0|2020-05-24|85.0|0|85.0|0|1.0|0|0.0|100
0|2020-05-25|87.0|0|87.0|0|1.0|0|0.0|100
0|2020-05-26|93.0|0|93.0|0|1.0|0|0.0|100
0|2020-05-27|102.0|0|102.0|0|1.0|0|0.0|100
0|2020-05-28|112.0|0|112.0|0|1.0|0|0.0|100
0|2020-05-29|115.0|0|115.0|0|1.0|0|0.0|100
0|2020-05-30|115.0|0|115.0|0|1.0|0|0.0|100
0|2020-05-31|115.0|0|115.0|0|1.0|0|0.0|100
0|2020-06-01|122.0|0|122.0|0|2.0|0|0.0|100
0|2020-06-02|133.0|0|133.0|0|2.0|0|0.0|100
0|2020-06-03|135.0|0|135.0|0|2.0|0|0.0|100
0|2020-06-04|139.0|0|139.0|0|2.0|0|0.0|100
0|2020-06-05|147.0|0|147.0|0|2.0|0|0.0|100
0|2020-06-06|154.0|0|154.0|0|2.0|0|0.0|100
0|2020-06-07|155.0|0|155.0|0|2.0|0|0.0|100
0|2020-06-08|157.0|0|157.0|0|2.0|0|0.0|100
0|2020-06-09|164.0|0|164.0|0|2.0|0|0.0|100
0|2020-06-10|166.0|0|166.0|0|2.0|0|0.0|100
0|2020-06-11|172.0|0|172.0|0|2.0|0|0.0|100
0|2020-06-12|177.0|0|177.0|0|2.0|0|0.0|100
0|2020-06-13|186.0|0|186.0|0|2.0|0|0.0|100
0|2020-06-14|189.0|0|189.0|0|2.0|0|0.0|100
0|2020-06-15|190.0|0|190.0|0|3.0|0|0.0|100
0|2020-06-16|196.0|0|196.0|0|3.0|0|0.0|100
0|2020-06-17|208.0|0|208.0|0|3.0|0|0.0|100
0|2020-06-18|214.0|0|214.0|0|3.0|0|0.0|100
0|2020-06-19|253.0|0|253.0|0|3.0|0|0.0|100
0|2020-06-20|265.0|0|265.0|0|3.0|0|0.0|100
0|2020-06-21|305.0|0|305.0|0|3.0|0|0.0|100
0|2020-06-22|308.0|0|308.0|0|3.0|0|0.0|100
0|2020-06-23|411.0|0|411.0|0|3.0|0|0.0|100
0|2020-06-24|404.0|0|404.0|0|3.0|0|0.0|100
0|2020-06-25|471.0|0|471.0|0|3.0|0|0.0|100
0|2020-06-26|505.0|0|505.0|0|3.0|0|0.0|100
0|2020-06-27|538.0|0|538.0|0|4.0|0|0.0|100
0|2020-06-28|533.0|0|533.0|0|4.0|0|0.0|100
0|2020-06-29|547.0|0|547.0|0|4.0|0|0.0|100
0|2020-06-30|788.0|0|788.0|0|6.0|0|0.0|100
0|2020-07-01|839.0|0|839.0|0|6.0|0|0.0|100
0|2020-07-02|972.0|0|972.0|0|6.0|0|0.0|100
0|2020-07-03|1040.0|0|1040.0|0|6.0|0|0.0|100
0|2020-07-04|1118.0|0|1118.0|0|6.0|0|0.0|100
0|2020-07-05|1162.0|0|1162.0|0|6.0|0|0.0|100
0|2020-07-06|1221.0|0|1221.0|0|6.0|0|0.0|100
0|2020-07-07|1231.0|0|1231.0|0|6.0|0|0.0|100
0|2020-07-08|1322.0|0|1322.0|0|8.0|0|0.0|100
0|2020-07-09|1332.0|0|1332.0|0|9.0|0|0.0|100
0|2020-07-10|1487.0|0|1487.0|0|9.0|0|0.0|100
0|2020-07-11|1529.0|0|1529.0|0|9.0|0|0.0|100
0|2020-07-12|1548.0|0|1548.0|0|9.0|0|0.0|100
0|2020-07-13|1589.0|0|1589.0|0|10.0|0|0.0|100
0|2020-07-14|1622.0|0|1622.0|0|10.0|0|0.0|100
0|2020-07-15|1653.0|0|1653.0|0|10.0|0|0.0|100
0|2020-07-16|1695.0|0|1695.0|0|10.0|0|0.0|100
0|2020-07-17|1734.0|0|1734.0|0|10.0|0|0.0|100
0|2020-07-18|1801.0|0|1801.0|0|12.0|0|0.0|100
0|2020-07-19|1834.0|0|1834.0|0|12.0|0|0.0|100
0|2020-07-20|1858.0|0|1858.0|0|12.0|0|0.0|100
0|2020-07-21|1914.0|0|1914.0|0|12.0|0|0.0|100
0|2020-07-22|1948.0|0|1948.0|0|12.0|0|0.0|100
0|2020-07-23|2008.0|0|2008.0|0|13.0|0|0.0|100
0|2020-07-24|2049.0|0|2049.0|0|19.0|0|0.0|100
0|2020-07-25|2083.0|0|2083.0|0|19.0|0|0.0|100
0|2020-07-26|2097.0|0|2097.0|0|20.0|0|0.0|100
0|2020-07-27|2127.0|0|2127.0|0|22.0|0|0.0|100
0|2020-07-28|2127.0|0|2183.0|0|22.0|0|0.0|100
0|2020-07-29|2209.0|0|2209.0|0|25.0|0|0.0|100
0|2020-07-30|2236.0|0|2236.0|0|26.0|0|0.0|100
0|2020-07-31|2250.0|0|2250.0|0|28.0|0|0.0|100
0|2020-08-01|2281.0|0|2281.0|0|29.0|0|0.0|100
0|2020-08-02|2311.0|0|2311.0|0|34.0|0|0.0|100
0|2020-08-03|2330.0|0|2330.0|0|34.0|0|0.0|100
0|2020-08-04|2359.0|0|2359.0|0|38.0|0|0.0|100
0|2020-08-05|2392.0|0|2392.0|0|42.0|0|0.0|100
0|2020-08-06|2422.0|0|2422.0|0|42.0|0|0.0|100
0|2020-08-07|2450.0|0|2450.0|0|47.0|0|0.0|100
0|2020-08-08|2487.0|0|2487.0|0|47.0|0|0.0|100
0|2020-08-09|2533.0|0|2533.0|0|47.0|0|0.0|100
0|2020-08-10|2557.0|0|2557.0|0|47.0|0|0.0|100
0|2020-08-11|2593.0|0|2593.0|0|52.0|0|0.0|100
0|2020-08-12|2625.0|0|2625.0|0|53.0|0|0.0|100
0|2020-08-13|2672.0|0|2672.0|0|53.0|0|0.0|100
0|2020-08-14|2698.0|0|2698.0|0|55.0|0|0.0|100
0|2020-08-15|2725.0|0|2725.0|0|56.0|0|0.0|100
0|2020-08-16|2750.0|0|2750.0|0|56.0|0|0.0|100
0|2020-08-17|2754.0|0|2754.0|0|56.0|0|0.0|100
0|2020-08-18|2766.0|0|2766.0|0|58.0|0|0.0|100
0|2020-08-19|2782.0|0|2782.0|0|59.0|0|0.0|100
0|2020-08-20|2808.0|0|2808.0|0|61.0|0|0.0|100
0|2020-08-21|2822.0|0|2822.0|0|61.0|0|0.0|100
0|2020-08-22|2856.0|0|2856.0|0|61.0|0|0.0|100
0|2020-08-23|2875.0|0|2875.0|0|64.0|0|0.0|100
0|2020-08-24|2891.0|0|2891.0|0|64.0|0|0.0|100
0|2020-08-25|2907.0|0|2907.0|0|64.0|0|0.0|100
0|2020-08-26|2935.0|0|2935.0|0|64.0|0|0.0|100
0|2020-08-27|2957.0|0|2957.0|0|65.0|0|0.0|100
0|2020-08-28|2985.0|0|2985.0|0|70.0|0|0.0|100
0|2020-08-29|3016.0|0|3016.0|0|70.0|0|0.0|100
0|2020-08-30|3032.0|0|3032.0|0|70.0|0|0.0|100
0|2020-08-31|3041.0|0|3041.0|0|70.0|0|0.0|100
0|2020-09-01|3053.0|0|3053.0|0|71.0|0|0.0|100
0|2020-09-02|3077.0|0|3077.0|0|73.0|0|0.0|100
0|2020-09-03|3119.0|0|3119.0|0|77.0|0|0.0|100
0|2020-09-04|3141.0|0|3141.0|0|78.0|0|0.0|100
0|2020-09-05|3172.0|0|3172.0|0|80.0|0|0.0|100
0|2020-09-06|3194.0|0|3194.0|0|82.0|0|0.0|100
0|2020-09-07|3197.0|0|3197.0|0|83.0|0|0.0|100
0|2020-09-08|3218.0|0|3218.0|0|83.0|0|0.0|100
0|2020-09-09|3238.0|0|3238.0|0|84.0|0|0.0|100
0|2020-09-10|3269.0|0|3269.0|0|84.0|0|0.0|100
0|2020-09-11|3288.0|0|3288.0|0|85.0|0|0.0|100
0|2020-09-12|3308.0|0|3308.0|0|85.0|0|0.0|100
0|2020-09-13|3321.0|0|3321.0|0|85.0|0|0.0|100
0|2020-09-14|3331.0|0|3331.0|0|85.0|0|0.0|100
0|2020-09-15|3335.0|0|3335.0|0|86.0|0|0.0|100
0|2020-09-16|3366.0|0|3366.0|0|88.0|0|0.0|100
0|2020-09-17|3392.0|0|3392.0|0|91.0|0|0.0|100
0|2020-09-18|3400.0|0|3400.0|0|92.0|0|0.0|100
0|2020-09-19|3408.0|0|3408.0|0|94.0|0|0.0|100
0|2020-09-20|3408.0|0|3417.0|0|94.0|0|0.0|100
0|2020-09-21|3419.0|0|3419.0|0|94.0|0|0.0|100
0|2020-09-22|3416.0|0|3416.0|0|94.0|0|0.0|100
0|2020-09-23|3428.0|0|3428.0|0|94.0|0|0.0|100
0|2020-09-24|3433.0|0|3433.0|0|94.0|0|0.0|100
0|2020-09-25|3446.0|0|3446.0|0|94.0|0|0.0|100
0|2020-09-26|3452.0|0|3452.0|0|95.0|0|0.0|100
0|2020-09-27|3454.0|0|3454.0|0|95.0|0|0.0|100
0|2020-09-28|3455.0|0|3455.0|0|95.0|0|0.0|100
0|2020-09-29|3463.0|0|3463.0|0|95.0|0|0.0|100
0|2020-09-30|3486.0|0|3486.0|0|95.0|0|0.0|100
0|2020-10-01|3494.0|0|3494.0|0|96.0|0|0.0|100
0|2020-10-02|3506.0|0|3506.0|0|96.0|0|0.0|100
0|2020-10-03|3511.0|0|3511.0|0|96.0|0|0.0|100
0|2020-10-04|3520.0|0|3520.0|0|96.0|0|0.0|100
0|2020-10-05|3521.0|0|3544.0|0|96.0|0|0.0|100
0|2020-10-06|3522.0|0|3545.0|0|97.0|0|0.0|100
0|2020-10-07|3531.0|0|3554.0|0|97.0|0|0.0|100
0|2020-10-08|3541.0|0|3564.0|0|98.0|0|0.0|100
0|2020-10-09|3545.0|0|3568.0|0|98.0|0|0.0|100
0|2020-10-10|3556.0|0|3579.0|0|98.0|0|0.0|100
0|2020-10-11|3561.0|0|3584.0|0|98.0|0|0.0|100
0|2020-10-12|3571.0|0|3599.0|0|98.0|0|0.0|100
0|2020-10-13|3572.0|0|3600.0|0|98.0|0|0.0|100
0|2020-10-14|3572.0|0|3600.0|0|98.0|0|0.0|100
0|2020-10-15|3590.0|0|3618.0|0|99.0|0|0.0|100
0|2020-10-16|3604.0|0|3632.0|0|99.0|0|0.0|100
0|2020-10-17|3621.0|0|3649.0|0|101.0|0|0.0|100
0|2020-10-18|3621.0|0|3651.0|0|101.0|0|0.0|100
0|2020-10-19|3628.0|0|3658.0|0|101.0|0|0.0|100
0|2020-10-20|3640.0|0|3670.0|0|102.0|0|0.0|100
0|2020-10-21|3650.0|0|3680.0|0|103.0|0|0.0|100
0|2020-10-22|3650.0|0|3726.0|0|103.0|0|0.0|100
0|2020-10-23|3650.0|0|3741.0|0|103.0|0|0.0|100
0|2020-10-24|3650.0|0|3756.0|0|103.0|0|0.0|100
0|2020-10-25|3650.0|0|3766.0|0|103.0|0|0.0|100
0|2020-10-26|3650.0|0|3789.0|0|103.0|0|0.0|100
0|2020-10-27|3650.0|0|3796.0|0|103.0|0|0.0|100
0|2020-10-28|3650.0|0|3807.0|0|103.0|0|0.0|100
0|2020-10-29|3751.0|0|3824.0|0|104.0|0|0.0|100
0|2020-10-30|3760.0|0|3833.0|0|104.0|0|0.0|100
0|2020-10-31|3760.0|0|3859.0|0|104.0|0|0.0|100
0|2020-11-01|3760.0|0|3865.0|0|104.0|0|0.0|100
0|2020-11-02|3800.0|0|3880.0|0|104.0|0|0.0|100
0|2020-11-03|3817.0|0|3897.0|0|104.0|0|0.0|100
0|2020-11-04|3832.0|0|3921.0|0|105.0|0|0.0|100
0|2020-11-05|3839.0|0|3927.0|0|105.0|0|0.0|100
0|2020-11-06|3849.0|0|3939.0|0|105.0|0|0.0|100
0|2020-11-07|3855.0|0|3946.0|0|105.0|0|0.0|100
0|2020-11-08|3869.0|0|3961.0|0|105.0|0|0.0|100
0|2020-11-09|3975.0|0|3995.0|0|105.0|0|0.0|100
0|2020-11-10|3975.0|0|4004.0|0|105.0|0|0.0|100
0|2020-11-11|4010.0|0|4030.0|0|105.0|0|0.0|100
0|2020-11-12|4017.0|0|4037.0|0|107.0|0|0.0|100
0|2020-11-13|4045.0|0|4065.0|0|116.0|0|0.0|100
0|2020-11-14|4074.0|0|4094.0|0|116.0|0|0.0|100
0|2020-11-15|4074.0|0|4101.0|0|116.0|0|0.0|100
0|2020-11-16|4095.0|0|4114.0|0|116.0|0|0.0|100
0|2020-11-17|4095.0|0|4124.0|0|116.0|0|0.0|100
0|2020-11-18|4125.0|0|4144.0|0|116.0|0|0.0|100
0|2020-11-19|4125.0|0|4153.0|0|116.0|0|0.0|100
0|2020-11-20|4153.0|0|4172.0|0|116.0|0|0.0|100
0|2020-11-21|4179.0|0|4198.0|0|116.0|0|0.0|100
0|2020-11-22|4187.0|0|4206.0|0|116.0|0|0.0|100
0|2020-11-23|4194.0|0|4213.0|0|118.0|0|0.0|100
0|2020-11-24|4220.0|0|4239.0|0|118.0|0|0.0|100
0|2020-11-25|4245.0|0|4264.0|0|119.0|0|0.0|100
0|2020-11-26|4245.0|0|4297.0|0|119.0|0|0.0|100
0|2020-11-27|4283.0|0|4302.0|0|119.0|0|0.0|100
0|2020-11-28|4283.0|0|4324.0|0|119.0|0|0.0|100
0|2020-11-29|4317.0|0|4336.0|0|121.0|0|0.0|100
0|2020-11-30|4317.0|0|4346.0|0|121.0|0|0.0|100
0|2020-12-01|4317.0|0|4355.0|0|121.0|0|0.0|100
0|2020-12-02|4366.0|0|4388.0|0|121.0|0|0.0|100
0|2020-12-03|4387.0|0|4409.0|0|121.0|0|0.0|100
0|2020-12-04|4403.0|0|4425.0|0|121.0|0|0.0|100
0|2020-12-05|4429.0|0|4451.0|0|125.0|0|0.0|100
0|2020-12-06|4441.0|0|4463.0|0|125.0|0|0.0|100
0|2020-12-07|4447.0|0|4470.0|0|127.0|0|0.0|100
0|2020-12-08|4447.0|0|4476.0|0|127.0|0|0.0|100
0|2020-12-09|4497.0|0|4520.0|0|127.0|0|0.0|100
0|2020-12-10|4534.0|0|4557.0|0|127.0|0|0.0|100
0|2020-12-11|4551.0|0|4574.0|0|128.0|0|0.0|100
0|2020-12-12|4575.0|0|4598.0|0|128.0|0|0.0|100
0|2020-12-13|4575.0|0|4614.0|0|128.0|0|0.0|100
0|2020-12-14|4607.0|0|4630.0|0|128.0|0|0.0|100
0|2020-12-15|4640.0|0|4663.0|0|130.0|0|0.0|100
0|2020-12-16|4677.0|0|4700.0|0|130.0|0|0.0|100
0|2020-12-17|4731.0|0|4754.0|0|130.0|0|0.0|100
0|2020-12-18|4773.0|0|4796.0|0|130.0|0|0.0|100
0|2020-12-19|4805.0|0|4828.0|0|130.0|0|0.0|100
0|2020-12-20|4816.0|0|4839.0|0|130.0|0|0.0|100
0|2020-12-21|4856.0|0|4881.0|0|130.0|0|0.0|100
0|2020-12-22|4908.0|0|4933.0|0|130.0|0|0.0|100
0|2020-12-23|4954.0|0|4979.0|0|130.0|0|0.0|100
0|2020-12-24|4993.0|0|5018.0|0|132.0|0|0.0|100
0|2020-12-25|5022.0|0|5047.0|0|132.0|0|0.0|100
0|2020-12-26|5041.0|0|5066.0|0|132.0|0|0.0|100
0|2020-12-27|5092.0|0|5117.0|0|133.0|0|0.0|100
0|2020-12-28|5092.0|0|5143.0|0|133.0|0|0.0|100
0|2020-12-29|5092.0|0|5159.0|0|134.0|0|0.0|100
0|2020-12-30|5092.0|0|5238.0|0|135.0|0|0.0|100
0|2020-12-31|5251.0|0|5276.0|0|135.0|0|0.0|100
0|2021-01-01|5297.0|0|5322.0|0|135.0|0|0.0|100
0|2021-01-02|5342.0|0|5367.0|0|136.0|0|0.0|100
0|2021-01-03|5342.0|0|5408.0|0|136.0|0|0.0|100
0|2021-01-04|5415.0|0|5441.0|0|136.0|0|0.0|100
0|2021-01-05|5447.0|0|5473.0|0|136.0|0|0.0|100
0|2021-01-06|5488.0|0|5514.0|0|136.0|0|0.0|100
0|2021-01-07|5488.0|0|5598.0|0|136.0|0|0.0|100
0|2021-01-08|5647.0|0|5673.0|0|136.0|0|0.0|100
0|2021-01-09|5688.0|0|5714.0|0|136.0|0|0.0|100
0|2021-01-10|5769.0|0|5795.0|0|136.0|0|0.0|100
0|2021-01-11|5789.0|0|5817.0|0|138.0|0|0.0|100
0|2021-01-12|5837.0|0|5865.0|0|138.0|0|0.0|100
0|2021-01-13|5896.0|0|5924.0|0|138.0|0|0.0|100
0|2021-01-14|5896.0|0|5969.0|0|138.0|0|0.0|100
0|2021-01-15|5896.0|0|6039.0|0|138.0|0|0.0|100
0|2021-01-16|6053.0|0|6081.0|0|140.0|0|0.0|100
0|2021-01-17|6094.0|0|6122.0|0|140.0|0|0.0|100
0|2021-01-18|6113.0|0|6141.0|0|140.0|0|0.0|100
0|2021-01-19|6293.0|0|6323.0|0|141.0|0|0.0|100
0|2021-01-20|6222.0|0|6252.0|0|142.0|0|0.0|100
0|2021-01-21|6279.0|0|6309.0|0|142.0|0|0.0|100
0|2021-01-22|6344.0|0|6374.0|0|144.0|0|0.0|100
0|2021-01-23|6404.0|0|6434.0|0|147.0|0|0.0|100
0|2021-01-24|6452.0|0|6482.0|0|147.0|0|0.0|100
0|2021-01-25|6472.0|0|6505.0|0|147.0|0|0.0|100
0|2021-01-26|6494.0|0|6527.0|0|147.0|0|0.0|100
0|2021-01-27|6586.0|0|6619.0|0|148.0|0|0.0|100
0|2021-01-28|6619.0|0|6652.0|0|149.0|0|0.0|100
