|dates|Monroe_Illinois_UnitedStates.JHU_ConfirmedCases.data|Monroe_Illinois_UnitedStates.JHU_ConfirmedCases.missing|Monroe_Illinois_UnitedStates.NYT_ConfirmedCases.data|Monroe_Illinois_UnitedStates.NYT_ConfirmedCases.missing|Monroe_Illinois_UnitedStates.JHU_ConfirmedDeaths.data|Monroe_Illinois_UnitedStates.JHU_ConfirmedDeaths.missing|Monroe_Illinois_UnitedStates.JHU_ConfirmedRecoveries.data|Monroe_Illinois_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|82.0|0|82.0|0|11.0|0|0.0|100
0|2020-05-15|83.0|0|83.0|0|11.0|0|0.0|100
0|2020-05-16|86.0|0|86.0|0|11.0|0|0.0|100
0|2020-05-17|87.0|0|87.0|0|11.0|0|0.0|100
0|2020-05-18|89.0|0|89.0|0|11.0|0|0.0|100
0|2020-05-19|90.0|0|90.0|0|11.0|0|0.0|100
0|2020-05-20|90.0|0|90.0|0|11.0|0|0.0|100
0|2020-05-21|90.0|0|90.0|0|11.0|0|0.0|100
0|2020-05-22|91.0|0|91.0|0|11.0|0|0.0|100
0|2020-05-23|91.0|0|91.0|0|11.0|0|0.0|100
0|2020-05-24|91.0|0|91.0|0|11.0|0|0.0|100
0|2020-05-25|92.0|0|92.0|0|11.0|0|0.0|100
0|2020-05-26|92.0|0|92.0|0|11.0|0|0.0|100
0|2020-05-27|93.0|0|93.0|0|11.0|0|0.0|100
0|2020-05-28|93.0|0|93.0|0|11.0|0|0.0|100
0|2020-05-29|94.0|0|94.0|0|11.0|0|0.0|100
0|2020-05-30|95.0|0|95.0|0|11.0|0|0.0|100
0|2020-05-31|95.0|0|95.0|0|12.0|0|0.0|100
0|2020-06-01|96.0|0|96.0|0|12.0|0|0.0|100
0|2020-06-02|96.0|0|96.0|0|12.0|0|0.0|100
0|2020-06-03|97.0|0|97.0|0|12.0|0|0.0|100
0|2020-06-04|98.0|0|98.0|0|12.0|0|0.0|100
0|2020-06-05|100.0|0|100.0|0|12.0|0|0.0|100
0|2020-06-06|100.0|0|100.0|0|12.0|0|0.0|100
0|2020-06-07|101.0|0|101.0|0|12.0|0|0.0|100
0|2020-06-08|104.0|0|104.0|0|12.0|0|0.0|100
0|2020-06-09|105.0|0|105.0|0|12.0|0|0.0|100
0|2020-06-10|105.0|0|105.0|0|12.0|0|0.0|100
0|2020-06-11|105.0|0|105.0|0|12.0|0|0.0|100
0|2020-06-12|106.0|0|106.0|0|12.0|0|0.0|100
0|2020-06-13|109.0|0|109.0|0|12.0|0|0.0|100
0|2020-06-14|109.0|0|109.0|0|12.0|0|0.0|100
0|2020-06-15|112.0|0|112.0|0|12.0|0|0.0|100
0|2020-06-16|111.0|0|111.0|0|12.0|0|0.0|100
0|2020-06-17|109.0|0|109.0|0|12.0|0|0.0|100
0|2020-06-18|110.0|0|110.0|0|12.0|0|0.0|100
0|2020-06-19|111.0|0|111.0|0|12.0|0|0.0|100
0|2020-06-20|112.0|0|112.0|0|12.0|0|0.0|100
0|2020-06-21|113.0|0|113.0|0|12.0|0|0.0|100
0|2020-06-22|116.0|0|116.0|0|12.0|0|0.0|100
0|2020-06-23|116.0|0|116.0|0|12.0|0|0.0|100
0|2020-06-24|117.0|0|117.0|0|12.0|0|0.0|100
0|2020-06-25|118.0|0|118.0|0|13.0|0|0.0|100
0|2020-06-26|120.0|0|120.0|0|13.0|0|0.0|100
0|2020-06-27|123.0|0|123.0|0|13.0|0|0.0|100
0|2020-06-28|123.0|0|123.0|0|13.0|0|0.0|100
0|2020-06-29|123.0|0|126.0|0|13.0|0|0.0|100
0|2020-06-30|127.0|0|127.0|0|13.0|0|0.0|100
0|2020-07-01|127.0|0|127.0|0|13.0|0|0.0|100
0|2020-07-02|127.0|0|128.0|0|13.0|0|0.0|100
0|2020-07-03|129.0|0|129.0|0|13.0|0|0.0|100
0|2020-07-04|129.0|0|129.0|0|13.0|0|0.0|100
0|2020-07-05|130.0|0|130.0|0|13.0|0|0.0|100
0|2020-07-06|137.0|0|137.0|0|13.0|0|0.0|100
0|2020-07-07|137.0|0|137.0|0|13.0|0|0.0|100
0|2020-07-08|141.0|0|141.0|0|13.0|0|0.0|100
0|2020-07-09|147.0|0|147.0|0|13.0|0|0.0|100
0|2020-07-10|150.0|0|150.0|0|13.0|0|0.0|100
0|2020-07-11|155.0|0|155.0|0|13.0|0|0.0|100
0|2020-07-12|159.0|0|159.0|0|13.0|0|0.0|100
0|2020-07-13|165.0|0|165.0|0|13.0|0|0.0|100
0|2020-07-14|170.0|0|170.0|0|13.0|0|0.0|100
0|2020-07-15|171.0|0|171.0|0|13.0|0|0.0|100
0|2020-07-16|182.0|0|182.0|0|13.0|0|0.0|100
0|2020-07-17|186.0|0|186.0|0|13.0|0|0.0|100
0|2020-07-18|190.0|0|190.0|0|13.0|0|0.0|100
0|2020-07-19|192.0|0|192.0|0|13.0|0|0.0|100
0|2020-07-20|198.0|0|198.0|0|13.0|0|0.0|100
0|2020-07-21|199.0|0|199.0|0|13.0|0|0.0|100
0|2020-07-22|205.0|0|205.0|0|13.0|0|0.0|100
0|2020-07-23|210.0|0|210.0|0|13.0|0|0.0|100
0|2020-07-24|213.0|0|213.0|0|13.0|0|0.0|100
0|2020-07-25|220.0|0|220.0|0|13.0|0|0.0|100
0|2020-07-26|224.0|0|224.0|0|13.0|0|0.0|100
0|2020-07-27|227.0|0|227.0|0|13.0|0|0.0|100
0|2020-07-28|230.0|0|230.0|0|13.0|0|0.0|100
0|2020-07-29|239.0|0|239.0|0|13.0|0|0.0|100
0|2020-07-30|248.0|0|248.0|0|13.0|0|0.0|100
0|2020-07-31|261.0|0|261.0|0|13.0|0|0.0|100
0|2020-08-01|270.0|0|270.0|0|13.0|0|0.0|100
0|2020-08-02|278.0|0|278.0|0|13.0|0|0.0|100
0|2020-08-03|278.0|0|278.0|0|13.0|0|0.0|100
0|2020-08-04|284.0|0|284.0|0|13.0|0|0.0|100
0|2020-08-05|292.0|0|292.0|0|13.0|0|0.0|100
0|2020-08-06|299.0|0|299.0|0|13.0|0|0.0|100
0|2020-08-07|305.0|0|305.0|0|13.0|0|0.0|100
0|2020-08-08|312.0|0|312.0|0|13.0|0|0.0|100
0|2020-08-09|318.0|0|318.0|0|13.0|0|0.0|100
0|2020-08-10|318.0|0|318.0|0|13.0|0|0.0|100
0|2020-08-11|323.0|0|323.0|0|13.0|0|0.0|100
0|2020-08-12|332.0|0|332.0|0|13.0|0|0.0|100
0|2020-08-13|334.0|0|334.0|0|13.0|0|0.0|100
0|2020-08-14|339.0|0|339.0|0|13.0|0|0.0|100
0|2020-08-15|353.0|0|353.0|0|13.0|0|0.0|100
0|2020-08-16|354.0|0|354.0|0|13.0|0|0.0|100
0|2020-08-17|358.0|0|358.0|0|13.0|0|0.0|100
0|2020-08-18|369.0|0|369.0|0|13.0|0|0.0|100
0|2020-08-19|367.0|0|367.0|0|13.0|0|0.0|100
0|2020-08-20|373.0|0|373.0|0|13.0|0|0.0|100
0|2020-08-21|383.0|0|383.0|0|13.0|0|0.0|100
0|2020-08-22|391.0|0|391.0|0|13.0|0|0.0|100
0|2020-08-23|398.0|0|398.0|0|13.0|0|0.0|100
0|2020-08-24|402.0|0|402.0|0|14.0|0|0.0|100
0|2020-08-25|413.0|0|413.0|0|14.0|0|0.0|100
0|2020-08-26|429.0|0|429.0|0|14.0|0|0.0|100
0|2020-08-27|442.0|0|442.0|0|14.0|0|0.0|100
0|2020-08-28|440.0|0|440.0|0|14.0|0|0.0|100
0|2020-08-29|444.0|0|444.0|0|14.0|0|0.0|100
0|2020-08-30|448.0|0|448.0|0|14.0|0|0.0|100
0|2020-08-31|454.0|0|454.0|0|14.0|0|0.0|100
0|2020-09-01|461.0|0|461.0|0|14.0|0|0.0|100
0|2020-09-02|472.0|0|472.0|0|14.0|0|0.0|100
0|2020-09-03|477.0|0|477.0|0|14.0|0|0.0|100
0|2020-09-04|499.0|0|499.0|0|14.0|0|0.0|100
0|2020-09-05|509.0|0|509.0|0|15.0|0|0.0|100
0|2020-09-06|524.0|0|524.0|0|15.0|0|0.0|100
0|2020-09-07|529.0|0|529.0|0|15.0|0|0.0|100
0|2020-09-08|533.0|0|533.0|0|15.0|0|0.0|100
0|2020-09-09|551.0|0|551.0|0|15.0|0|0.0|100
0|2020-09-10|558.0|0|558.0|0|15.0|0|0.0|100
0|2020-09-11|564.0|0|564.0|0|15.0|0|0.0|100
0|2020-09-12|574.0|0|574.0|0|15.0|0|0.0|100
0|2020-09-13|581.0|0|581.0|0|15.0|0|0.0|100
0|2020-09-14|581.0|0|581.0|0|15.0|0|0.0|100
0|2020-09-15|585.0|0|585.0|0|15.0|0|0.0|100
0|2020-09-16|593.0|0|593.0|0|15.0|0|0.0|100
0|2020-09-17|603.0|0|603.0|0|15.0|0|0.0|100
0|2020-09-18|605.0|0|605.0|0|15.0|0|0.0|100
0|2020-09-19|625.0|0|625.0|0|15.0|0|0.0|100
0|2020-09-20|627.0|0|627.0|0|15.0|0|0.0|100
0|2020-09-21|627.0|0|627.0|0|15.0|0|0.0|100
0|2020-09-22|627.0|0|627.0|0|15.0|0|0.0|100
0|2020-09-23|639.0|0|639.0|0|15.0|0|0.0|100
0|2020-09-24|642.0|0|642.0|0|15.0|0|0.0|100
0|2020-09-25|652.0|0|652.0|0|15.0|0|0.0|100
0|2020-09-26|673.0|0|673.0|0|15.0|0|0.0|100
0|2020-09-27|674.0|0|674.0|0|16.0|0|0.0|100
0|2020-09-28|680.0|0|680.0|0|16.0|0|0.0|100
0|2020-09-29|686.0|0|686.0|0|16.0|0|0.0|100
0|2020-09-30|690.0|0|690.0|0|16.0|0|0.0|100
0|2020-10-01|697.0|0|697.0|0|16.0|0|0.0|100
0|2020-10-02|703.0|0|703.0|0|18.0|0|0.0|100
0|2020-10-03|734.0|0|734.0|0|19.0|0|0.0|100
0|2020-10-04|733.0|0|733.0|0|21.0|0|0.0|100
0|2020-10-05|731.0|0|731.0|0|22.0|0|0.0|100
0|2020-10-06|736.0|0|736.0|0|24.0|0|0.0|100
0|2020-10-07|749.0|0|749.0|0|24.0|0|0.0|100
0|2020-10-08|760.0|0|760.0|0|24.0|0|0.0|100
0|2020-10-09|776.0|0|776.0|0|25.0|0|0.0|100
0|2020-10-10|786.0|0|786.0|0|26.0|0|0.0|100
0|2020-10-11|788.0|0|788.0|0|26.0|0|0.0|100
0|2020-10-12|799.0|0|799.0|0|27.0|0|0.0|100
0|2020-10-13|808.0|0|808.0|0|27.0|0|0.0|100
0|2020-10-14|810.0|0|810.0|0|27.0|0|0.0|100
0|2020-10-15|819.0|0|819.0|0|27.0|0|0.0|100
0|2020-10-16|829.0|0|829.0|0|27.0|0|0.0|100
0|2020-10-17|835.0|0|835.0|0|27.0|0|0.0|100
0|2020-10-18|842.0|0|842.0|0|27.0|0|0.0|100
0|2020-10-19|849.0|0|849.0|0|28.0|0|0.0|100
0|2020-10-20|861.0|0|861.0|0|28.0|0|0.0|100
0|2020-10-21|873.0|0|873.0|0|28.0|0|0.0|100
0|2020-10-22|884.0|0|884.0|0|28.0|0|0.0|100
0|2020-10-23|901.0|0|901.0|0|28.0|0|0.0|100
0|2020-10-24|903.0|0|903.0|0|29.0|0|0.0|100
0|2020-10-25|920.0|0|920.0|0|30.0|0|0.0|100
0|2020-10-26|925.0|0|925.0|0|30.0|0|0.0|100
0|2020-10-27|935.0|0|935.0|0|30.0|0|0.0|100
0|2020-10-28|971.0|0|971.0|0|30.0|0|0.0|100
0|2020-10-29|1000.0|0|1000.0|0|30.0|0|0.0|100
0|2020-10-30|1016.0|0|1016.0|0|30.0|0|0.0|100
0|2020-10-31|1016.0|0|1016.0|0|30.0|0|0.0|100
0|2020-11-01|1068.0|0|1068.0|0|32.0|0|0.0|100
0|2020-11-02|1085.0|0|1085.0|0|34.0|0|0.0|100
0|2020-11-03|1096.0|0|1096.0|0|34.0|0|0.0|100
0|2020-11-04|1112.0|0|1112.0|0|34.0|0|0.0|100
0|2020-11-05|1141.0|0|1141.0|0|37.0|0|0.0|100
0|2020-11-06|1180.0|0|1180.0|0|40.0|0|0.0|100
0|2020-11-07|1241.0|0|1241.0|0|40.0|0|0.0|100
0|2020-11-08|1265.0|0|1265.0|0|40.0|0|0.0|100
0|2020-11-09|1304.0|0|1304.0|0|40.0|0|0.0|100
0|2020-11-10|1335.0|0|1335.0|0|40.0|0|0.0|100
0|2020-11-11|1381.0|0|1381.0|0|40.0|0|0.0|100
0|2020-11-12|1406.0|0|1406.0|0|40.0|0|0.0|100
0|2020-11-13|1442.0|0|1442.0|0|40.0|0|0.0|100
0|2020-11-14|1519.0|0|1519.0|0|43.0|0|0.0|100
0|2020-11-15|1559.0|0|1559.0|0|43.0|0|0.0|100
0|2020-11-16|1597.0|0|1597.0|0|43.0|0|0.0|100
0|2020-11-17|1631.0|0|1631.0|0|43.0|0|0.0|100
0|2020-11-18|1659.0|0|1659.0|0|43.0|0|0.0|100
0|2020-11-19|1684.0|0|1684.0|0|43.0|0|0.0|100
0|2020-11-20|1713.0|0|1713.0|0|44.0|0|0.0|100
0|2020-11-21|1748.0|0|1748.0|0|44.0|0|0.0|100
0|2020-11-22|1797.0|0|1797.0|0|44.0|0|0.0|100
0|2020-11-23|1875.0|0|1875.0|0|44.0|0|0.0|100
0|2020-11-24|1931.0|0|1931.0|0|44.0|0|0.0|100
0|2020-11-25|1957.0|0|1957.0|0|44.0|0|0.0|100
0|2020-11-26|2001.0|0|2001.0|0|44.0|0|0.0|100
0|2020-11-27|2020.0|0|2020.0|0|45.0|0|0.0|100
0|2020-11-28|2060.0|0|2060.0|0|45.0|0|0.0|100
0|2020-11-29|2075.0|0|2075.0|0|45.0|0|0.0|100
0|2020-11-30|2087.0|0|2087.0|0|46.0|0|0.0|100
0|2020-12-01|2126.0|0|2126.0|0|47.0|0|0.0|100
0|2020-12-02|2167.0|0|2167.0|0|48.0|0|0.0|100
0|2020-12-03|2191.0|0|2191.0|0|48.0|0|0.0|100
0|2020-12-04|2241.0|0|2241.0|0|48.0|0|0.0|100
0|2020-12-05|2300.0|0|2300.0|0|48.0|0|0.0|100
0|2020-12-06|2337.0|0|2337.0|0|48.0|0|0.0|100
0|2020-12-07|2353.0|0|2353.0|0|48.0|0|0.0|100
0|2020-12-08|2378.0|0|2378.0|0|50.0|0|0.0|100
0|2020-12-09|2400.0|0|2400.0|0|50.0|0|0.0|100
0|2020-12-10|2444.0|0|2444.0|0|53.0|0|0.0|100
0|2020-12-11|2477.0|0|2477.0|0|54.0|0|0.0|100
0|2020-12-12|2545.0|0|2545.0|0|54.0|0|0.0|100
0|2020-12-13|2555.0|0|2555.0|0|54.0|0|0.0|100
0|2020-12-14|2580.0|0|2580.0|0|55.0|0|0.0|100
0|2020-12-15|2622.0|0|2622.0|0|55.0|0|0.0|100
0|2020-12-16|2651.0|0|2651.0|0|56.0|0|0.0|100
0|2020-12-17|2697.0|0|2697.0|0|56.0|0|0.0|100
0|2020-12-18|2729.0|0|2729.0|0|56.0|0|0.0|100
0|2020-12-19|2758.0|0|2758.0|0|56.0|0|0.0|100
0|2020-12-20|2808.0|0|2808.0|0|56.0|0|0.0|100
0|2020-12-21|2821.0|0|2821.0|0|56.0|0|0.0|100
0|2020-12-22|2852.0|0|2852.0|0|56.0|0|0.0|100
0|2020-12-23|2878.0|0|2878.0|0|56.0|0|0.0|100
0|2020-12-24|2928.0|0|2928.0|0|56.0|0|0.0|100
0|2020-12-25|2954.0|0|2954.0|0|56.0|0|0.0|100
0|2020-12-26|2977.0|0|2977.0|0|56.0|0|0.0|100
0|2020-12-27|2991.0|0|2991.0|0|56.0|0|0.0|100
0|2020-12-28|3011.0|0|3011.0|0|57.0|0|0.0|100
0|2020-12-29|3044.0|0|3044.0|0|59.0|0|0.0|100
0|2020-12-30|3094.0|0|3094.0|0|59.0|0|0.0|100
0|2020-12-31|3135.0|0|3135.0|0|59.0|0|0.0|100
0|2021-01-01|3135.0|0|3135.0|0|59.0|0|0.0|100
0|2021-01-02|3187.0|0|3187.0|0|61.0|0|0.0|100
0|2021-01-03|3204.0|0|3204.0|0|61.0|0|0.0|100
0|2021-01-04|3228.0|0|3228.0|0|61.0|0|0.0|100
0|2021-01-05|3250.0|0|3250.0|0|61.0|0|0.0|100
0|2021-01-06|3276.0|0|3276.0|0|61.0|0|0.0|100
0|2021-01-07|3311.0|0|3311.0|0|61.0|0|0.0|100
0|2021-01-08|3353.0|0|3353.0|0|61.0|0|0.0|100
0|2021-01-09|3385.0|0|3385.0|0|62.0|0|0.0|100
0|2021-01-10|3407.0|0|3407.0|0|62.0|0|0.0|100
0|2021-01-11|3430.0|0|3430.0|0|62.0|0|0.0|100
0|2021-01-12|3444.0|0|3444.0|0|63.0|0|0.0|100
0|2021-01-13|3468.0|0|3468.0|0|66.0|0|0.0|100
0|2021-01-14|3495.0|0|3495.0|0|67.0|0|0.0|100
0|2021-01-15|3517.0|0|3517.0|0|68.0|0|0.0|100
0|2021-01-16|3533.0|0|3533.0|0|70.0|0|0.0|100
0|2021-01-17|3545.0|0|3545.0|0|70.0|0|0.0|100
0|2021-01-18|3561.0|0|3561.0|0|70.0|0|0.0|100
0|2021-01-19|3587.0|0|3587.0|0|70.0|0|0.0|100
0|2021-01-20|3608.0|0|3608.0|0|71.0|0|0.0|100
0|2021-01-21|3628.0|0|3628.0|0|71.0|0|0.0|100
0|2021-01-22|3651.0|0|3651.0|0|71.0|0|0.0|100
0|2021-01-23|3667.0|0|3667.0|0|71.0|0|0.0|100
0|2021-01-24|3673.0|0|3673.0|0|71.0|0|0.0|100
0|2021-01-25|3695.0|0|3695.0|0|71.0|0|0.0|100
0|2021-01-26|3720.0|0|3720.0|0|71.0|0|0.0|100
0|2021-01-27|3733.0|0|3733.0|0|71.0|0|0.0|100
0|2021-01-28|3755.0|0|3755.0|0|72.0|0|0.0|100
0|2021-01-29|3789.0|0|3789.0|0|72.0|0|0.0|100
0|2021-01-30|3789.0|0|3803.0|0|72.0|0|0.0|100
0|2021-01-31|3812.0|0|3808.0|0|73.0|0|0.0|100
0|2021-02-01|3829.0|0|3829.0|0|73.0|0|0.0|100
0|2021-02-02|3839.0|0|3839.0|0|74.0|0|0.0|100
0|2021-02-03|3855.0|0|3855.0|0|75.0|0|0.0|100
0|2021-02-04|3881.0|0|3881.0|0|75.0|0|0.0|100
