|dates|York_Maine_UnitedStates.JHU_ConfirmedCases.data|York_Maine_UnitedStates.JHU_ConfirmedCases.missing|York_Maine_UnitedStates.NYT_ConfirmedCases.data|York_Maine_UnitedStates.NYT_ConfirmedCases.missing|York_Maine_UnitedStates.JHU_ConfirmedDeaths.data|York_Maine_UnitedStates.JHU_ConfirmedDeaths.missing|York_Maine_UnitedStates.JHU_ConfirmedRecoveries.data|York_Maine_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-18|2.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-19|2.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-20|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-21|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-22|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-23|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-03-24|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-03-25|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-03-26|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-03-27|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-03-28|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-03-29|47.0|0|47.0|0|0.0|0|0.0|100
0|2020-03-30|53.0|0|53.0|0|0.0|0|0.0|100
0|2020-03-31|59.0|0|59.0|0|1.0|0|0.0|100
0|2020-04-01|59.0|0|65.0|0|1.0|0|0.0|100
0|2020-04-02|74.0|0|74.0|0|1.0|0|0.0|100
0|2020-04-03|89.0|0|89.0|0|1.0|0|0.0|100
0|2020-04-04|95.0|0|95.0|0|1.0|0|0.0|100
0|2020-04-05|101.0|0|101.0|0|1.0|0|0.0|100
0|2020-04-06|108.0|0|108.0|0|1.0|0|0.0|100
0|2020-04-07|115.0|0|115.0|0|2.0|0|0.0|100
0|2020-04-08|121.0|0|121.0|0|2.0|0|0.0|100
0|2020-04-09|132.0|0|132.0|0|2.0|0|0.0|100
0|2020-04-10|137.0|0|137.0|0|2.0|0|0.0|100
0|2020-04-11|143.0|0|143.0|0|3.0|0|0.0|100
0|2020-04-12|144.0|0|144.0|0|3.0|0|0.0|100
0|2020-04-13|151.0|0|151.0|0|3.0|0|0.0|100
0|2020-04-14|152.0|0|152.0|0|4.0|0|0.0|100
0|2020-04-15|156.0|0|156.0|0|4.0|0|0.0|100
0|2020-04-16|164.0|0|164.0|0|6.0|0|0.0|100
0|2020-04-17|170.0|0|170.0|0|6.0|0|0.0|100
0|2020-04-18|175.0|0|175.0|0|6.0|0|0.0|100
0|2020-04-19|177.0|0|177.0|0|6.0|0|0.0|100
0|2020-04-20|181.0|0|181.0|0|6.0|0|0.0|100
0|2020-04-21|183.0|0|183.0|0|6.0|0|0.0|100
0|2020-04-22|185.0|0|185.0|0|6.0|0|0.0|100
0|2020-04-23|190.0|0|190.0|0|6.0|0|0.0|100
0|2020-04-24|191.0|0|191.0|0|7.0|0|0.0|100
0|2020-04-25|191.0|0|194.0|0|7.0|0|0.0|100
0|2020-04-26|196.0|0|196.0|0|7.0|0|0.0|100
0|2020-04-27|196.0|0|196.0|0|7.0|0|0.0|100
0|2020-04-28|200.0|0|200.0|0|7.0|0|0.0|100
0|2020-04-29|203.0|0|203.0|0|7.0|0|0.0|100
0|2020-04-30|205.0|0|205.0|0|7.0|0|0.0|100
0|2020-05-01|208.0|0|208.0|0|7.0|0|0.0|100
0|2020-05-02|210.0|0|210.0|0|7.0|0|0.0|100
0|2020-05-03|215.0|0|215.0|0|7.0|0|0.0|100
0|2020-05-04|219.0|0|219.0|0|7.0|0|0.0|100
0|2020-05-05|226.0|0|226.0|0|7.0|0|0.0|100
0|2020-05-06|230.0|0|230.0|0|8.0|0|0.0|100
0|2020-05-07|243.0|0|243.0|0|8.0|0|0.0|100
0|2020-05-08|249.0|0|249.0|0|8.0|0|0.0|100
0|2020-05-09|256.0|0|256.0|0|8.0|0|0.0|100
0|2020-05-10|261.0|0|261.0|0|8.0|0|0.0|100
0|2020-05-11|262.0|0|262.0|0|8.0|0|0.0|100
0|2020-05-12|264.0|0|264.0|0|8.0|0|0.0|100
0|2020-05-13|269.0|0|269.0|0|8.0|0|0.0|100
0|2020-05-14|277.0|0|277.0|0|8.0|0|0.0|100
