|dates|Muscatine_Iowa_UnitedStates.JHU_ConfirmedCases.data|Muscatine_Iowa_UnitedStates.JHU_ConfirmedCases.missing|Muscatine_Iowa_UnitedStates.NYT_ConfirmedCases.data|Muscatine_Iowa_UnitedStates.NYT_ConfirmedCases.missing|Muscatine_Iowa_UnitedStates.JHU_ConfirmedDeaths.data|Muscatine_Iowa_UnitedStates.JHU_ConfirmedDeaths.missing|Muscatine_Iowa_UnitedStates.JHU_ConfirmedRecoveries.data|Muscatine_Iowa_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-20|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-21|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-22|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-23|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-24|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-25|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-26|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-27|7.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-28|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-29|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-30|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-31|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-04-01|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-04-02|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-04-03|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-04-04|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-04-05|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-04-06|41.0|0|41.0|0|1.0|0|0.0|100
0|2020-04-07|51.0|0|51.0|0|1.0|0|0.0|100
0|2020-04-08|61.0|0|61.0|0|1.0|0|0.0|100
0|2020-04-09|70.0|0|70.0|0|1.0|0|0.0|100
0|2020-04-10|80.0|0|80.0|0|1.0|0|0.0|100
0|2020-04-11|91.0|0|91.0|0|1.0|0|0.0|100
0|2020-04-12|96.0|0|96.0|0|1.0|0|0.0|100
0|2020-04-13|102.0|0|102.0|0|1.0|0|0.0|100
0|2020-04-14|122.0|0|122.0|0|2.0|0|0.0|100
0|2020-04-15|133.0|0|133.0|0|2.0|0|0.0|100
0|2020-04-16|148.0|0|148.0|0|2.0|0|0.0|100
0|2020-04-17|163.0|0|163.0|0|2.0|0|0.0|100
0|2020-04-18|176.0|0|176.0|0|3.0|0|0.0|100
0|2020-04-19|207.0|0|207.0|0|4.0|0|0.0|100
0|2020-04-20|218.0|0|218.0|0|4.0|0|0.0|100
0|2020-04-21|230.0|0|230.0|0|4.0|0|0.0|100
0|2020-04-22|240.0|0|240.0|0|6.0|0|0.0|100
0|2020-04-23|252.0|0|252.0|0|7.0|0|0.0|100
0|2020-04-24|270.0|0|270.0|0|7.0|0|0.0|100
0|2020-04-25|295.0|0|295.0|0|7.0|0|0.0|100
0|2020-04-26|305.0|0|305.0|0|7.0|0|0.0|100
0|2020-04-27|311.0|0|311.0|0|7.0|0|0.0|100
0|2020-04-28|319.0|0|319.0|0|8.0|0|0.0|100
0|2020-04-29|329.0|0|329.0|0|9.0|0|0.0|100
0|2020-04-30|336.0|0|336.0|0|14.0|0|0.0|100
0|2020-05-01|346.0|0|346.0|0|16.0|0|0.0|100
0|2020-05-02|360.0|0|360.0|0|16.0|0|0.0|100
0|2020-05-03|372.0|0|372.0|0|16.0|0|0.0|100
0|2020-05-04|387.0|0|387.0|0|16.0|0|0.0|100
0|2020-05-05|415.0|0|415.0|0|16.0|0|0.0|100
0|2020-05-06|435.0|0|435.0|0|17.0|0|0.0|100
0|2020-05-07|441.0|0|441.0|0|17.0|0|0.0|100
0|2020-05-08|446.0|0|446.0|0|18.0|0|0.0|100
0|2020-05-09|471.0|0|471.0|0|19.0|0|0.0|100
0|2020-05-10|488.0|0|488.0|0|22.0|0|0.0|100
0|2020-05-11|495.0|0|495.0|0|23.0|0|0.0|100
0|2020-05-12|502.0|0|502.0|0|24.0|0|0.0|100
0|2020-05-13|513.0|0|513.0|0|27.0|0|0.0|100
