|dates|Shelby_Alabama_UnitedStates.JHU_ConfirmedCases.data|Shelby_Alabama_UnitedStates.JHU_ConfirmedCases.missing|Shelby_Alabama_UnitedStates.NYT_ConfirmedCases.data|Shelby_Alabama_UnitedStates.NYT_ConfirmedCases.missing|Shelby_Alabama_UnitedStates.JHU_ConfirmedDeaths.data|Shelby_Alabama_UnitedStates.JHU_ConfirmedDeaths.missing|Shelby_Alabama_UnitedStates.JHU_ConfirmedRecoveries.data|Shelby_Alabama_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-16|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-17|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-18|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-19|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-20|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-21|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-03-22|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-03-23|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-03-24|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-03-25|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-03-26|52.0|0|53.0|0|0.0|0|0.0|100
0|2020-03-27|66.0|0|70.0|0|0.0|0|0.0|100
0|2020-03-28|72.0|0|72.0|0|0.0|0|0.0|100
0|2020-03-29|79.0|0|79.0|0|0.0|0|0.0|100
0|2020-03-30|79.0|0|88.0|0|0.0|0|0.0|100
0|2020-03-31|88.0|0|86.0|0|2.0|0|0.0|100
0|2020-04-01|88.0|0|89.0|0|3.0|0|0.0|100
0|2020-04-02|98.0|0|101.0|0|3.0|0|0.0|100
0|2020-04-03|109.0|0|115.0|0|4.0|0|0.0|100
0|2020-04-04|124.0|0|127.0|0|5.0|0|0.0|100
0|2020-04-05|139.0|0|145.0|0|5.0|0|0.0|100
0|2020-04-06|147.0|0|150.0|0|5.0|0|0.0|100
0|2020-04-07|158.0|0|159.0|0|5.0|0|0.0|100
0|2020-04-08|159.0|0|165.0|0|5.0|0|0.0|100
0|2020-04-09|170.0|0|183.0|0|5.0|0|0.0|100
0|2020-04-10|184.0|0|185.0|0|5.0|0|0.0|100
0|2020-04-11|193.0|0|196.0|0|5.0|0|0.0|100
0|2020-04-12|212.0|0|213.0|0|5.0|0|0.0|100
0|2020-04-13|230.0|0|230.0|0|5.0|0|0.0|100
0|2020-04-14|235.0|0|235.0|0|7.0|0|0.0|100
0|2020-04-15|237.0|0|241.0|0|7.0|0|0.0|100
0|2020-04-16|243.0|0|242.0|0|7.0|0|0.0|100
0|2020-04-17|248.0|0|248.0|0|8.0|0|0.0|100
0|2020-04-18|257.0|0|257.0|0|7.0|0|0.0|100
0|2020-04-19|268.0|0|269.0|0|7.0|0|0.0|100
0|2020-04-20|273.0|0|273.0|0|6.0|0|0.0|100
0|2020-04-21|273.0|0|274.0|0|6.0|0|0.0|100
0|2020-04-22|278.0|0|278.0|0|6.0|0|0.0|100
0|2020-04-23|283.0|0|283.0|0|7.0|0|0.0|100
0|2020-04-24|294.0|0|294.0|0|7.0|0|0.0|100
0|2020-04-25|294.0|0|298.0|0|7.0|0|0.0|100
0|2020-04-26|311.0|0|311.0|0|9.0|0|0.0|100
0|2020-04-27|318.0|0|318.0|0|9.0|0|0.0|100
0|2020-04-28|319.0|0|319.0|0|10.0|0|0.0|100
0|2020-04-29|320.0|0|320.0|0|11.0|0|0.0|100
0|2020-04-30|320.0|0|320.0|0|12.0|0|0.0|100
0|2020-05-01|320.0|0|320.0|0|13.0|0|0.0|100
0|2020-05-02|324.0|0|324.0|0|13.0|0|0.0|100
0|2020-05-03|327.0|0|327.0|0|13.0|0|0.0|100
0|2020-05-04|328.0|0|328.0|0|13.0|0|0.0|100
0|2020-05-05|335.0|0|335.0|0|13.0|0|0.0|100
0|2020-05-06|339.0|0|339.0|0|16.0|0|0.0|100
0|2020-05-07|348.0|0|348.0|0|16.0|0|0.0|100
0|2020-05-08|358.0|0|358.0|0|17.0|0|0.0|100
0|2020-05-09|362.0|0|362.0|0|17.0|0|0.0|100
0|2020-05-10|367.0|0|367.0|0|17.0|0|0.0|100
0|2020-05-11|370.0|0|370.0|0|17.0|0|0.0|100
0|2020-05-12|378.0|0|378.0|0|18.0|0|0.0|100
0|2020-05-13|381.0|0|381.0|0|18.0|0|0.0|100
