|dates|Acadia_Louisiana_UnitedStates.JHU_ConfirmedCases.data|Acadia_Louisiana_UnitedStates.JHU_ConfirmedCases.missing|Acadia_Louisiana_UnitedStates.NYT_ConfirmedCases.data|Acadia_Louisiana_UnitedStates.NYT_ConfirmedCases.missing|Acadia_Louisiana_UnitedStates.JHU_ConfirmedDeaths.data|Acadia_Louisiana_UnitedStates.JHU_ConfirmedDeaths.missing|Acadia_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.data|Acadia_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-22|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-23|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-24|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-25|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-26|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-27|8.0|0|8.0|0|1.0|0|0.0|100
0|2020-03-28|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-03-29|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-03-30|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-03-31|39.0|0|39.0|0|1.0|0|0.0|100
0|2020-04-01|47.0|0|47.0|0|1.0|0|0.0|100
0|2020-04-02|61.0|0|61.0|0|1.0|0|0.0|100
0|2020-04-03|72.0|0|72.0|0|1.0|0|0.0|100
0|2020-04-04|65.0|0|65.0|0|2.0|0|0.0|100
0|2020-04-05|75.0|0|75.0|0|2.0|0|0.0|100
0|2020-04-06|79.0|0|79.0|0|2.0|0|0.0|100
0|2020-04-07|82.0|0|82.0|0|2.0|0|0.0|100
0|2020-04-08|86.0|0|86.0|0|2.0|0|0.0|100
0|2020-04-09|89.0|0|89.0|0|3.0|0|0.0|100
0|2020-04-10|94.0|0|94.0|0|4.0|0|0.0|100
0|2020-04-11|98.0|0|98.0|0|4.0|0|0.0|100
0|2020-04-12|99.0|0|99.0|0|5.0|0|0.0|100
0|2020-04-13|101.0|0|101.0|0|5.0|0|0.0|100
0|2020-04-14|104.0|0|104.0|0|5.0|0|0.0|100
0|2020-04-15|105.0|0|105.0|0|5.0|0|0.0|100
0|2020-04-16|108.0|0|108.0|0|6.0|0|0.0|100
0|2020-04-17|110.0|0|110.0|0|6.0|0|0.0|100
0|2020-04-18|110.0|0|110.0|0|7.0|0|0.0|100
0|2020-04-19|110.0|0|110.0|0|7.0|0|0.0|100
0|2020-04-20|114.0|0|114.0|0|7.0|0|0.0|100
0|2020-04-21|114.0|0|114.0|0|7.0|0|0.0|100
0|2020-04-22|117.0|0|117.0|0|7.0|0|0.0|100
0|2020-04-23|117.0|0|117.0|0|7.0|0|0.0|100
0|2020-04-24|129.0|0|129.0|0|7.0|0|0.0|100
0|2020-04-25|130.0|0|130.0|0|7.0|0|0.0|100
0|2020-04-26|130.0|0|130.0|0|7.0|0|0.0|100
0|2020-04-27|130.0|0|130.0|0|9.0|0|0.0|100
0|2020-04-28|130.0|0|130.0|0|9.0|0|0.0|100
0|2020-04-29|130.0|0|130.0|0|9.0|0|0.0|100
0|2020-04-30|130.0|0|130.0|0|10.0|0|0.0|100
0|2020-05-01|133.0|0|133.0|0|10.0|0|0.0|100
0|2020-05-02|133.0|0|133.0|0|10.0|0|0.0|100
0|2020-05-03|134.0|0|134.0|0|10.0|0|0.0|100
0|2020-05-04|134.0|0|134.0|0|10.0|0|0.0|100
0|2020-05-05|136.0|0|136.0|0|10.0|0|0.0|100
0|2020-05-06|140.0|0|140.0|0|10.0|0|0.0|100
0|2020-05-07|142.0|0|142.0|0|11.0|0|0.0|100
0|2020-05-08|142.0|0|142.0|0|11.0|0|0.0|100
0|2020-05-09|151.0|0|151.0|0|11.0|0|0.0|100
0|2020-05-10|148.0|0|148.0|0|11.0|0|0.0|100
0|2020-05-11|152.0|0|152.0|0|11.0|0|0.0|100
0|2020-05-12|152.0|0|152.0|0|11.0|0|0.0|100
0|2020-05-13|151.0|0|151.0|0|11.0|0|0.0|100
